   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          10 2.7616e-009 2.5198e-009 6.2447e-012 2.9873e-008 3.8839e-007 5.9684e-007 8.9429e-006 8.6779e-004 1.8499e-002 1.7363e-001 5.5019e-001 2.4695e-001 9.8399e-003 6.4375e-006 4.7263e-007 5.7843e-007 1.3942e-007 2.2275e-007 7.1456e-009 1.6370e-008 2.8501e-008 3.3686e-009 3.3237e-010 1.4733e-010 3.4385e-010 1.2559e-009 1.2916e-009 8.3302e-010 4.4365e-010 2.2829e-010 1.1551e-010
          11 1.8523e-010 1.3506e-009 5.7118e-009 2.3912e-009 1.1484e-007 7.4958e-007 2.4283e-007 3.4051e-005 1.6603e-003 2.6063e-002 1.9209e-001 4.8345e-001 2.8375e-001 1.2943e-002 1.1870e-005 3.0056e-007 6.1441e-007 1.7526e-007 2.8700e-007 1.7830e-008 2.1573e-008 4.0543e-008 1.1638e-008 2.5724e-010 7.2722e-011 4.1080e-012 1.9211e-010 2.9804e-010 2.3225e-010 1.4338e-010 7.9445e-011
          12 1.0271e-009 4.6888e-010 3.3173e-009 1.1360e-008 3.7172e-008 2.3502e-007 1.0097e-006 7.7160e-008 1.0204e-004 2.9624e-003 3.5279e-002 2.0700e-001 4.1659e-001 3.2144e-001 1.6596e-002 2.4539e-005 1.2855e-007 6.0723e-007 1.8740e-007 3.7424e-007 3.5666e-008 2.3811e-008 5.2839e-008 3.0032e-008 6.1072e-009 5.4328e-010 3.1022e-011 6.1016e-012 4.7639e-012 3.7415e-012 2.4190e-012
          13 8.5582e-010 1.2352e-009 3.7033e-010 4.7760e-009 1.1010e-008 8.5108e-008 4.4775e-007 1.1407e-006 2.4358e-006 2.5772e-004 4.9903e-003 4.6036e-002 2.1718e-001 3.5129e-001 3.5946e-001 2.0729e-002 5.4157e-005 1.8716e-008 5.1256e-007 2.0875e-007 4.0994e-007 7.3370e-008 3.6374e-008 5.7395e-008 4.3230e-008 1.8189e-008 5.9756e-009 1.9595e-009 7.2608e-010 3.1114e-010 1.4362e-010
          14 9.2989e-012 2.2301e-011 1.4315e-009 1.7840e-010 2.5849e-009 4.3179e-008 1.9050e-007 7.1713e-007 6.6391e-007 1.3728e-005 5.7123e-004 7.9528e-003 5.7938e-002 2.2158e-001 2.8925e-001 3.9742e-001 2.5145e-002 1.2533e-004 7.3714e-009 3.2750e-007 2.7239e-007 3.7662e-007 9.8403e-008 5.5704e-008 6.7488e-008 5.5428e-008 3.1464e-008 1.4897e-008 6.7703e-009 3.2171e-009 1.5637e-009
          15 6.7346e-010 4.7324e-010 1.5175e-012 7.5715e-010 1.0224e-009 1.0565e-008 1.0116e-007 3.0650e-007 8.9259e-007 1.8553e-008 5.1701e-005 1.1680e-003 1.2079e-002 7.0357e-002 2.1943e-001 2.3222e-001 4.3501e-001 2.9410e-002 2.9731e-004 1.8889e-009 2.0921e-008 3.1126e-007 4.7718e-007 1.3858e-007 4.7837e-008 3.9933e-008 3.4535e-008 2.2974e-008 1.2797e-008 6.7866e-009 3.4944e-009
          16 5.8200e-010 4.4596e-010 8.4287e-010 1.0553e-010 6.8640e-010 1.1294e-009 3.2517e-008 2.1582e-007 5.3352e-007 7.6435e-007 1.2307e-006 1.4637e-004 2.1994e-003 1.7512e-002 8.2376e-002 2.1020e-001 1.8198e-001 4.7209e-001 3.2814e-002 6.5384e-004 1.5311e-006 2.2797e-007 2.4953e-008 3.7344e-007 3.0497e-007 1.6753e-007 8.7572e-008 4.3814e-008 2.1260e-008 1.0554e-008 5.2597e-009
          17 4.2449e-011 1.2916e-011 6.4216e-010 1.2563e-009 3.0742e-010 7.2239e-010 6.0997e-009 1.0900e-007 3.8142e-007 7.6106e-007 2.9249e-007 1.1457e-005 3.6421e-004 3.8776e-003 2.4270e-002 9.2859e-002 1.9385e-001 1.3995e-001 5.0853e-001 3.5043e-002 1.2599e-003 1.6953e-005 1.0803e-008 2.4216e-007 2.6214e-008 1.2287e-007 8.8292e-008 4.7496e-008 2.4121e-008 1.2371e-008 6.2914e-009
          18 1.3206e-010 1.4982e-010 4.1095e-012 6.6483e-010 5.6711e-011 1.5283e-009 2.4108e-009 2.5405e-008 2.0903e-007 5.9516e-007 6.6693e-007 1.3786e-007 4.8546e-005 8.1000e-004 6.4139e-003 3.2023e-002 1.0020e-001 1.7143e-001 1.0573e-001 5.4518e-001 3.5713e-002 2.3418e-003 8.1753e-005 9.0117e-007 3.7495e-007 5.9591e-008 1.6880e-009 1.1179e-008 8.9889e-009 5.3114e-009 2.8479e-009
          19 4.2891e-010 2.9449e-010 3.1564e-010 8.6916e-014 2.5515e-012 1.2960e-009 2.8848e-009 4.2339e-009 7.2331e-008 3.5248e-007 7.4070e-007 3.3281e-007 4.3974e-006 1.5307e-004 1.6518e-003 1.0046e-002 4.0320e-002 1.0262e-001 1.4544e-001 7.8399e-002 5.8388e-001 3.3238e-002 3.9179e-003 3.1850e-004 2.3328e-005 5.6548e-007 2.6996e-008 7.0174e-008 4.6043e-008 2.4962e-008 1.2842e-008
          20 4.1022e-010 1.5795e-010 5.5355e-010 3.9974e-010 1.2757e-013 3.6142e-010 2.6197e-009 2.9146e-009 2.2287e-008 1.6227e-007 6.0155e-007 7.2637e-007 4.7591e-008 2.6050e-005 4.0460e-004 3.0763e-003 1.4709e-002 4.7949e-002 9.9401e-002 1.1677e-001 5.8463e-002 6.2431e-001 2.7861e-002 6.0279e-003 8.2369e-004 1.3748e-004 2.6122e-005 6.3243e-006 1.9924e-006 7.8125e-007 3.4349e-007
          21 1.9580e-010 1.7797e-011 3.1846e-010 6.3726e-010 1.5360e-012 6.0411e-012 1.2462e-009 4.7496e-009 1.1727e-008 7.4279e-008 3.5422e-007 7.0641e-007 2.7062e-007 3.5450e-006 9.8197e-005 9.5071e-004 5.3819e-003 2.0441e-002 5.3676e-002 9.1419e-002 8.8608e-002 4.4967e-002 6.6641e-001 1.6679e-002 8.4603e-003 2.0573e-003 5.2366e-004 1.4899e-004 5.0929e-005 2.0873e-005 9.4052e-006
          22 3.6873e-011 1.1116e-011 5.7118e-011 3.8581e-010 4.2207e-012 3.7263e-011 2.7128e-010 5.1281e-009 1.0224e-008 4.1533e-008 1.7288e-007 4.9654e-007 5.6911e-007 1.5423e-007 2.4042e-005 2.9987e-004 1.9819e-003 8.6199e-003 2.6283e-002 5.5887e-002 7.7101e-002 6.2732e-002 4.1170e-002 7.0716e-001 4.3167e-003 7.1933e-003 3.2390e-003 1.3271e-003 5.5335e-004 2.5066e-004 1.1876e-004
          23 2.5882e-013 5.9757e-011 2.4308e-012 1.0109e-010 4.1567e-012 4.9326e-011 1.1838e-011 3.2451e-009 8.5396e-009 2.6804e-008 8.3792e-008 2.9696e-007 5.3209e-007 6.3193e-008 5.5441e-006 9.6340e-005 7.3886e-004 3.5928e-003 1.2315e-002 2.9989e-002 5.0881e-002 5.7756e-002 3.7437e-002 4.5750e-002 7.4773e-001 5.2999e-005 2.9340e-003 2.1504e-003 1.1377e-003 5.7608e-004 2.8825e-004
          24 2.0764e-011 8.5163e-011 4.9796e-011 4.2130e-012 2.3263e-012 2.1037e-011 5.3420e-012 1.4408e-009 5.9927e-009 1.8178e-008 4.7910e-008 1.7912e-007 3.9076e-007 2.2205e-007 1.1348e-006 3.3604e-005 3.0182e-004 1.6000e-003 5.9874e-003 1.6061e-002 3.0830e-002 4.2025e-002 3.7619e-002 2.2498e-002 5.4124e-002 7.6981e-001 9.1283e-003 2.9342e-005 1.0081e-004 1.2611e-004 8.6326e-005
          25 3.6283e-011 7.1957e-011 7.7164e-011 6.7596e-012 8.1104e-013 3.3440e-012 1.1812e-011 4.6839e-010 3.3329e-009 1.0924e-008 2.8387e-008 1.0260e-007 2.4041e-007 2.2605e-007 1.6988e-007 1.1930e-005 1.2502e-004 7.1033e-004 2.8162e-003 8.0779e-003 1.6858e-002 2.5203e-002 2.7389e-002 1.8677e-002 1.2192e-002 7.4825e-002 7.7728e-001 2.3026e-002 3.9261e-003 1.0748e-003 3.7429e-004
          26 2.8750e-011 4.1233e-011 5.7613e-011 1.4576e-011 1.9736e-013 5.3330e-014 7.0061e-012 1.2386e-010 1.4771e-009 5.3247e-009 1.4561e-008 5.0300e-008 1.2018e-007 1.3928e-007 1.6283e-008 4.1167e-006 4.8660e-005 2.9089e-004 1.1927e-003 3.5620e-003 7.8097e-003 1.2330e-002 1.4530e-002 1.1390e-002 6.7785e-003 8.8252e-003 8.6492e-002 8.1557e-001 9.9117e-003 5.7269e-003 2.4236e-003
          27 3.0202e-012 3.8675e-012 5.9147e-012 1.9059e-012 1.1449e-014 4.8773e-015 6.1612e-013 7.9984e-012 1.2510e-010 4.7294e-010 1.3359e-009 4.5203e-009 1.0838e-008 1.3412e-008 4.2339e-010 3.1861e-007 3.9705e-006 2.4264e-005 1.0077e-004 3.0557e-004 6.8222e-004 1.1005e-003 1.3309e-003 1.0936e-003 6.7225e-004 5.9479e-004 3.2945e-003 7.9047e-003 4.5027e-001 3.4865e-001 1.7885e-001
