   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          38 2.9491e-009 8.7775e-009 2.3104e-007 1.9873e-008 1.1082e-006 1.2550e-007 1.1896e-007 2.9306e-004 2.0532e-004 1.2785e-002 1.0429e-002 5.5710e-002 5.0389e-002 7.1493e-005 3.2522e-003 2.5183e-002 2.6398e-002 2.2754e-002 2.7970e-002 6.7568e-004 5.7672e-005 3.7341e-002 3.3656e-003 6.5092e-003 1.5800e-002 5.8400e-003 6.8482e-003 9.0766e-003 6.7733e-003 1.4481e-003 1.1192e-002 3.5716e-003 1.7713e-003 9.7736e-003 9.6816e-004 7.5920e-003 2.3676e-004 8.0431e-003 1.7010e-003 3.8288e-003 4.8415e-003 1.9812e-006 2.4583e-003 2.3035e-003 2.1446e-002
          39 1.9779e-009 1.7826e-008 2.0397e-007 5.8559e-008 9.7949e-007 4.9773e-010 1.1805e-006 2.1924e-004 9.3758e-006 1.1511e-002 2.2392e-003 7.0615e-002 2.5934e-002 6.6499e-003 1.1975e-003 5.1734e-002 2.5759e-002 9.2536e-003 3.2602e-003 1.8917e-002 5.8389e-003 3.2290e-002 1.0695e-003 5.6278e-004 2.8371e-002 2.4104e-004 4.2917e-004 1.9467e-002 1.6396e-004 3.3086e-003 1.1022e-002 1.5449e-003 7.6612e-003 3.6253e-004 9.9192e-003 3.1748e-004 7.1171e-003 2.4923e-004 7.9996e-003 7.5821e-004 3.5165e-003 4.5947e-003 5.0194e-004 2.4979e-004 7.8563e-003
          40 1.1786e-009 2.8821e-008 1.7373e-007 1.1071e-007 8.2031e-007 7.9000e-008 2.3711e-006 1.5137e-004 3.1246e-005 9.3650e-003 9.1171e-007 7.3836e-002 6.3379e-003 2.6351e-002 7.6591e-003 5.4544e-002 8.4027e-003 7.9130e-006 2.7731e-003 3.8436e-002 3.5366e-003 8.5956e-003 1.8664e-002 4.4136e-003 1.4272e-002 7.7365e-003 5.2991e-003 7.9588e-003 7.5685e-003 6.0915e-003 4.6654e-004 1.1962e-002 1.1378e-003 4.6278e-003 4.7519e-003 5.4207e-003 2.9050e-003 4.7115e-003 1.4296e-003 7.1157e-003 4.9193e-004 2.4153e-003 3.9574e-003 1.7468e-003 6.0331e-003
          41 5.5020e-010 3.9970e-008 1.3895e-007 1.6635e-007 6.3279e-007 2.9485e-007 3.0253e-006 9.3682e-005 1.3785e-004 6.7758e-003 1.6442e-003 6.4813e-002 7.2802e-005 4.7431e-002 8.9862e-003 3.4700e-002 1.1838e-004 9.2205e-003 1.2796e-002 3.1423e-002 4.6231e-004 4.7193e-005 3.4642e-002 6.6127e-004 6.0637e-004 2.3614e-002 1.4605e-003 1.8032e-005 1.7480e-002 1.6904e-004 3.7730e-003 8.1997e-003 3.5552e-003 6.0420e-003 4.1581e-004 8.7555e-003 1.2399e-003 5.4517e-003 2.3512e-003 2.5152e-003 6.0936e-003 6.4647e-004 8.5171e-004 1.7431e-003 1.3265e-002
          42 1.4830e-010 4.9978e-008 1.0438e-007 2.1729e-007 4.4775e-007 5.6835e-007 3.0228e-006 5.1442e-005 2.4313e-004 4.3717e-003 4.8805e-003 4.8607e-002 8.2790e-003 5.7644e-002 3.8137e-003 1.1967e-002 1.2013e-002 2.1567e-002 1.1631e-002 1.0091e-002 1.3328e-002 3.9231e-003 2.5607e-002 3.9832e-003 2.2653e-003 2.0329e-002 2.4021e-003 4.2940e-003 9.1492e-003 5.9494e-003 5.6717e-003 9.0700e-005 1.1636e-002 8.8216e-005 6.3849e-003 9.9440e-004 8.4160e-003 8.7252e-006 6.3214e-003 9.2518e-004 2.8712e-003 5.1882e-003 1.2425e-003 5.6115e-007 4.7268e-003
          43 5.8002e-013 5.8024e-008 7.3464e-008 2.5817e-007 2.8718e-007 8.3104e-007 2.5431e-006 2.4391e-005 3.0715e-004 2.4934e-003 7.9151e-003 3.1031e-002 2.5329e-002 5.2531e-002 3.0672e-006 8.2101e-004 3.1466e-002 2.0363e-002 2.5924e-003 3.7620e-005 3.0979e-002 2.8005e-003 6.8724e-003 2.0659e-002 3.1547e-003 5.2256e-003 1.5903e-002 3.1126e-003 1.9593e-004 1.5410e-002 2.8362e-004 3.9023e-003 6.0866e-003 5.2115e-003 3.8426e-003 2.3989e-003 4.8080e-003 5.1014e-003 1.0404e-003 5.7504e-003 3.5406e-004 2.3376e-003 4.0504e-003 1.8569e-003 2.3520e-003
          44 1.1235e-010 6.3385e-008 4.7713e-008 2.8504e-007 1.6113e-007 1.0333e-006 1.8354e-006 9.2554e-006 3.2164e-004 1.2120e-003 9.7567e-003 1.6186e-002 4.3270e-002 3.6052e-002 4.7875e-003 1.2630e-003 4.0756e-002 8.3560e-003 7.7850e-004 4.5216e-003 3.2715e-002 7.1984e-005 1.1643e-007 3.0655e-002 1.4708e-005 6.9944e-005 2.1945e-002 1.2394e-004 2.7997e-003 1.0341e-002 4.2456e-003 5.3909e-003 3.1964e-006 1.0644e-002 1.2250e-004 6.4315e-003 1.9449e-005 7.3969e-003 1.9385e-003 2.4569e-003 4.7145e-003 2.6475e-004 1.1264e-003 1.9768e-003 8.1992e-003
          45 4.7006e-010 6.5692e-008 2.7838e-008 2.9627e-007 7.3264e-008 1.1486e-006 1.1219e-006 2.2696e-006 2.9604e-004 4.6000e-004 1.0145e-002 6.1506e-003 5.5596e-002 1.6958e-002 1.8489e-002 5.0280e-003 3.4081e-002 1.7790e-004 9.5236e-003 9.4067e-003 1.8141e-002 7.7070e-003 2.5716e-003 2.1965e-002 5.6694e-003 2.9036e-003 1.2062e-002 8.0464e-003 4.2255e-003 1.0715e-003 1.3155e-002 4.9120e-004 3.8107e-003 4.5305e-003 6.3289e-003 1.8874e-003 4.3906e-003 1.2917e-003 7.1285e-003 3.6272e-004 3.1536e-003 3.8418e-003 5.0779e-004 7.2829e-005 1.6725e-003
          46 1.0404e-009 6.5017e-008 1.3866e-008 2.9278e-007 2.1876e-008 1.1731e-006 5.4972e-007 1.0628e-007 2.4662e-004 1.0459e-004 9.3237e-003 1.1187e-003 5.9273e-002 3.5663e-003 3.5003e-002 5.4676e-003 1.8773e-002 4.6023e-003 1.8585e-002 6.4370e-003 3.6539e-003 2.2615e-002 2.6041e-003 6.8340e-003 1.9686e-002 2.0323e-003 1.5305e-003 1.8481e-002 4.4337e-004 1.2818e-003 1.1161e-002 2.7397e-003 5.1696e-003 1.1310e-005 9.4044e-003 7.8597e-004 5.2174e-003 1.1691e-003 3.8852e-003 5.2379e-003 4.8537e-006 2.9202e-003 3.1356e-003 9.6222e-004 1.2049e-003
          47 1.7746e-009 6.1772e-008 5.2223e-009 2.7725e-007 1.3049e-009 1.1197e-006 1.8213e-007 2.7867e-007 1.8890e-004 1.6160e-006 7.7564e-003 2.8001e-005 5.4736e-002 1.6073e-004 4.6590e-002 2.3404e-003 5.6264e-003 1.7566e-002 1.8437e-002 8.8449e-004 1.8485e-004 3.0490e-002 5.9056e-005 1.1970e-004 2.6956e-002 6.1751e-005 6.2056e-004 1.7028e-002 2.4638e-003 4.2781e-003 2.5418e-003 1.0792e-002 7.8165e-004 3.6079e-003 3.3727e-003 6.9327e-003 5.8002e-004 5.3391e-003 2.6165e-007 5.4055e-003 3.4045e-003 1.6885e-005 1.9160e-003 1.9771e-003 4.6054e-003
          48 2.6108e-009 5.6472e-008 9.6526e-010 2.5276e-007 3.9512e-009 1.0082e-006 1.7566e-008 1.2028e-006 1.3382e-004 3.0213e-005 5.9028e-003 1.3334e-003 4.4541e-002 6.3366e-003 4.8410e-002 6.3143e-006 2.0169e-004 2.8552e-002 9.9614e-003 1.1616e-003 4.1897e-003 2.4402e-002 3.3246e-003 1.4468e-003 2.0161e-002 5.9192e-003 2.8291e-003 6.7780e-003 1.1948e-002 1.9829e-003 2.4609e-004 1.1421e-002 1.5578e-003 4.9588e-003 4.9729e-005 8.0797e-003 1.7528e-003 3.4036e-003 3.0438e-003 7.5406e-004 5.4173e-003 2.3174e-003 2.6723e-007 5.4952e-004 2.4881e-004
          49 3.4743e-009 4.9674e-008 2.9208e-011 2.2235e-007 2.1901e-008 8.5999e-007 1.6843e-008 2.0341e-006 8.7556e-005 1.0536e-004 4.1140e-003 3.5749e-003 3.1950e-002 1.8388e-002 4.0426e-002 2.8391e-003 1.0966e-003 3.0217e-002 1.6384e-003 8.2449e-003 6.6232e-003 1.1147e-002 1.4238e-002 2.3965e-003 7.7048e-003 1.7463e-002 1.3820e-003 3.3657e-004 1.7333e-002 1.3458e-004 3.3197e-003 4.2853e-003 8.4531e-003 1.1054e-003 3.3667e-003 2.4534e-003 7.1079e-003 2.0577e-005 4.9104e-003 9.6255e-004 1.8054e-003 4.5951e-003 1.9167e-003 1.7476e-004 9.1860e-004
          50 4.2925e-009 4.2064e-008 1.3638e-009 1.8931e-007 4.7963e-008 6.9720e-007 1.2492e-007 2.4462e-006 5.2556e-005 1.7676e-004 2.6127e-003 5.6842e-003 1.9918e-002 3.1480e-002 2.6671e-002 1.1838e-002 3.5477e-003 2.2857e-002 7.1245e-004 1.5763e-002 4.1030e-003 1.7047e-003 2.4750e-002 5.1251e-004 6.3197e-004 2.3720e-002 1.4341e-004 1.0403e-003 1.2420e-002 5.4585e-003 3.3291e-003 2.7610e-005 1.1011e-002 7.4438e-004 4.7134e-003 1.0337e-004 6.7271e-003 2.8293e-003 1.5650e-003 4.2305e-003 1.1410e-004 2.1293e-003 3.4547e-003 1.6463e-003 2.1904e-003
          51 4.9990e-009 3.4267e-008 4.0363e-009 1.5633e-007 7.6367e-008 5.3739e-007 2.8709e-007 2.4201e-006 2.8474e-005 2.2163e-004 1.4884e-003 7.0715e-003 1.0356e-002 4.1560e-002 1.2677e-002 2.4233e-002 3.9601e-003 1.2048e-002 7.6196e-003 1.7311e-002 4.9775e-004 3.0653e-004 2.6394e-002 7.7808e-004 5.5255e-004 1.9204e-002 5.2132e-003 2.5593e-003 3.8580e-003 1.3305e-002 4.0209e-004 1.9008e-003 5.9177e-003 6.2948e-003 1.4146e-003 3.1256e-003 1.7022e-003 6.9182e-003 2.1569e-004 3.3256e-003 2.7675e-003 2.5466e-007 1.5672e-003 1.9061e-003 2.4077e-005
          52 5.5413e-009 2.6808e-008 7.2976e-009 1.2541e-007 1.0302e-007 3.9295e-007 4.5862e-007 2.0798e-006 1.3467e-005 2.3542e-004 7.3500e-004 7.5595e-003 4.0375e-003 4.6376e-002 3.0389e-003 3.5399e-002 2.0528e-003 3.6184e-003 1.7125e-002 1.2081e-002 8.8816e-004 3.1968e-003 1.8670e-002 7.1098e-003 1.9500e-003 9.0968e-003 1.4662e-002 1.0966e-003 4.0019e-005 1.4869e-002 1.2866e-003 3.6972e-003 6.3594e-004 1.0032e-002 2.6244e-004 4.4358e-003 1.7477e-004 5.3582e-003 3.8262e-003 2.9243e-004 3.7783e-003 1.6908e-003 5.7695e-007 5.1997e-004 1.4865e-003
          53 5.8891e-009 2.0088e-008 1.0611e-008 9.7907e-008 1.2552e-007 2.7120e-007 6.0899e-007 1.5858e-006 5.1716e-006 2.2365e-004 2.9124e-004 7.2542e-003 8.1765e-004 4.5629e-002 1.0797e-005 4.1383e-002 1.3810e-004 1.5355e-004 2.3160e-002 4.5500e-003 6.1221e-003 4.7754e-003 8.0760e-003 1.6824e-002 1.1440e-003 1.7074e-003 2.0672e-002 1.0792e-004 1.1963e-003 9.0864e-003 7.4786e-003 1.8001e-003 6.5338e-004 7.1209e-003 4.4357e-003 1.6669e-003 2.9196e-003 1.0600e-003 6.3338e-003 1.0752e-003 1.3020e-003 3.2798e-003 1.2160e-003 6.4032e-005 2.0313e-004
          54 6.0224e-009 1.4329e-008 1.3618e-008 7.4347e-008 1.4262e-007 1.7450e-007 7.2033e-007 1.0721e-006 1.3169e-006 1.9513e-004 7.3990e-005 6.3871e-003 2.9306e-006 4.0371e-002 3.3482e-003 4.0452e-002 9.7481e-004 6.5910e-004 2.2778e-002 1.9672e-004 1.2581e-002 3.1320e-003 1.2757e-003 2.3369e-002 1.0684e-006 3.8916e-005 1.8534e-002 3.9720e-003 2.2984e-003 2.3850e-003 1.2978e-002 1.0515e-006 3.0333e-003 1.8175e-003 8.6490e-003 4.4365e-005 4.1276e-003 2.8214e-004 3.9530e-003 4.5413e-003 6.0335e-005 1.8093e-003 2.4729e-003 1.0134e-003 1.6134e-006
          55 5.9436e-009 9.6394e-009 1.6127e-008 5.4868e-008 1.5412e-007 1.0243e-007 7.8610e-007 6.2953e-007 7.5268e-008 1.5878e-004 3.0533e-006 5.2249e-003 7.0950e-004 3.2403e-002 1.1036e-002 3.3472e-002 5.9086e-003 2.4134e-003 1.7085e-002 1.6083e-003 1.5770e-002 5.5630e-004 1.6183e-004 2.2558e-002 2.3314e-003 1.2007e-003 1.0784e-002 1.1604e-002 1.0346e-003 2.5189e-007 1.2412e-002 2.6502e-003 2.9456e-003 3.5572e-005 7.6971e-003 2.9618e-003 1.8147e-003 2.7602e-003 5.2305e-004 5.3162e-003 2.3203e-003 4.8234e-005 1.5178e-003 1.4697e-003 1.1850e-003
          56 5.6687e-009 6.0172e-009 1.8056e-008 3.9230e-008 1.6036e-007 5.2437e-008 8.0720e-007 3.0244e-007 1.3822e-007 1.2146e-004 1.2782e-005 3.9936e-003 2.1141e-003 2.3567e-002 2.0336e-002 2.3081e-002 1.4214e-002 3.1477e-003 9.5113e-003 7.4514e-003 1.3806e-002 3.4592e-004 2.1063e-003 1.5579e-002 8.9520e-003 1.4849e-003 3.4318e-003 1.7556e-002 2.5607e-005 1.1552e-003 6.9207e-003 8.3394e-003 6.9491e-004 1.8316e-003 3.1739e-003 7.1050e-003 6.0715e-007 3.7750e-003 4.5169e-004 2.5214e-003 4.6428e-003 1.0100e-003 9.9124e-005 6.9122e-004 1.0767e-004
          57 5.2240e-009 3.3854e-009 1.9394e-008 2.7016e-008 1.6189e-007 2.1126e-008 7.8892e-007 1.0049e-007 6.7384e-007 8.7608e-005 5.6229e-005 2.8534e-003 3.5872e-003 1.5350e-002 2.8691e-002 1.2491e-002 2.3588e-002 2.2405e-003 3.3949e-003 1.4089e-002 8.2803e-003 3.6849e-003 3.4854e-003 7.1390e-003 1.6635e-002 3.8428e-004 1.8565e-004 1.7625e-002 2.5975e-003 2.0770e-003 1.6758e-003 1.1897e-002 2.8204e-004 3.1595e-003 1.6520e-004 7.6474e-003 1.9069e-003 1.8243e-003 2.6625e-003 1.3140e-004 3.8099e-003 3.2835e-003 5.4190e-004 6.1269e-006 2.3713e-004
          58 4.6556e-009 1.6238e-009 2.0213e-008 1.7779e-008 1.5973e-007 4.8324e-009 7.4052e-007 1.0574e-008 1.2223e-006 5.9649e-005 1.0405e-004 1.9007e-003 4.7428e-003 8.7173e-003 3.4383e-002 4.4207e-003 3.1333e-002 6.5258e-004 3.8159e-004 1.8107e-002 2.6947e-003 8.9325e-003 2.7319e-003 1.5187e-003 2.0996e-002 2.3036e-004 3.9762e-004 1.2365e-002 8.5412e-003 1.1047e-003 1.6970e-006 1.0393e-002 3.6374e-003 1.9457e-003 7.1549e-004 4.3329e-003 5.6247e-003 3.4239e-005 3.3915e-003 7.2255e-004 1.1759e-003 3.7332e-003 2.2250e-003 4.9363e-004 1.9462e-004
          59 4.0031e-009 5.7768e-010 2.0570e-008 1.0997e-008 1.5454e-007 1.9716e-012 6.7025e-007 7.7276e-009 1.5794e-006 3.8145e-005 1.4082e-004 1.1676e-003 5.4026e-003 4.0464e-003 3.6617e-002 3.8990e-004 3.5344e-002 2.9251e-005 1.7779e-004 1.7960e-002 5.0294e-005 1.3117e-002 8.6556e-004 6.7646e-006 1.9811e-002 3.1756e-003 1.2612e-003 5.6813e-003 1.4262e-002 6.5432e-006 1.0049e-003 5.5835e-003 8.3664e-003 1.5908e-004 2.5200e-003 8.4859e-004 7.1027e-003 1.2142e-003 1.6907e-003 2.6043e-003 3.5476e-006 1.9434e-003 2.8862e-003 1.4646e-003 2.1906e-004
          60 3.3144e-009 9.0291e-011 2.0556e-008 6.2209e-009 1.4713e-007 3.5032e-009 5.8708e-007 6.3879e-008 1.6993e-006 2.2720e-005 1.6100e-004 6.4876e-004 5.5536e-003 1.2940e-003 3.5515e-002 6.3707e-004 3.4810e-002 1.6954e-003 1.3420e-003 1.4280e-002 1.3510e-003 1.4037e-002 1.1109e-005 1.1047e-003 1.4230e-002 8.9355e-003 9.9781e-004 1.2334e-003 1.6155e-002 1.3679e-003 1.8816e-003 1.3732e-003 1.0612e-002 7.4771e-004 2.7035e-003 9.2613e-005 5.0455e-003 4.3512e-003 6.8043e-005 2.9343e-003 1.1076e-003 2.0981e-004 1.8033e-003 1.6817e-003 8.4356e-004
          61 2.6326e-009 1.0796e-011 2.0259e-008 3.0451e-009 1.3820e-007 1.2698e-008 4.9863e-007 1.5308e-007 1.6184e-006 1.2393e-005 1.6509e-004 3.1344e-004 5.2823e-003 1.2877e-004 3.1802e-002 4.3547e-003 3.0233e-002 6.0187e-003 2.3523e-003 9.0054e-003 5.5037e-003 1.1447e-002 1.5311e-003 2.4097e-003 7.4197e-003 1.4983e-002 1.2275e-004 1.0357e-007 1.3418e-002 5.6605e-003 1.2440e-003 3.0804e-008 8.8616e-003 4.1163e-003 1.1364e-003 1.5080e-003 1.7393e-003 6.2630e-003 8.1647e-004 1.3959e-003 2.5068e-003 2.7171e-004 3.6615e-004 9.5988e-004 3.5983e-004
          62 1.9945e-009 2.0700e-010 1.9766e-008 1.1269e-009 1.2836e-007 2.5502e-008 4.1110e-007 2.5463e-007 1.4042e-006 5.9914e-006 1.5663e-004 1.2033e-004 4.7203e-003 9.5461e-005 2.6482e-002 1.0170e-002 2.3055e-002 1.2347e-002 2.3747e-003 4.1821e-003 1.0318e-002 6.8688e-003 5.1510e-003 2.4479e-003 2.3143e-003 1.8455e-002 4.1011e-004 5.8639e-004 8.1196e-003 1.0810e-002 1.2481e-004 7.8054e-004 4.8067e-003 7.9022e-003 4.3899e-006 2.6387e-003 3.9992e-005 5.2684e-003 3.3896e-003 5.7996e-005 2.3543e-003 1.5152e-003 5.6750e-005 1.6001e-004 2.3045e-004
          63 1.4232e-009 5.6995e-010 1.9091e-008 1.8934e-010 1.1774e-007 4.0233e-008 3.2793e-007 3.5277e-007 1.1214e-006 2.3852e-006 1.3960e-004 2.7858e-005 3.9888e-003 7.3782e-004 2.0485e-002 1.6562e-002 1.5023e-002 1.9299e-002 1.4701e-003 1.0954e-003 1.3688e-002 2.5150e-003 9.2914e-003 1.3122e-003 1.3670e-004 1.7885e-002 3.0750e-003 1.0959e-003 3.1987e-003 1.3947e-002 4.9048e-004 1.6578e-003 1.3058e-003 9.3753e-003 1.1371e-003 2.0686e-003 6.2355e-004 2.5133e-003 5.3569e-003 6.4386e-004 9.4994e-004 2.2030e-003 8.4786e-004 5.7016e-005 5.4946e-007
          64 9.4068e-010 1.0146e-009 1.8292e-008 1.9587e-011 1.0676e-007 5.5629e-008 2.5262e-007 4.3751e-007 8.2665e-007 6.4590e-007 1.1820e-004 3.7266e-007 3.2058e-003 1.6677e-003 1.4670e-002 2.2236e-002 7.8466e-003 2.5330e-002 3.7450e-004 1.6152e-005 1.4489e-002 1.8104e-004 1.2115e-002 1.6962e-004 3.1614e-004 1.3901e-002 7.7287e-003 7.2353e-004 5.0579e-004 1.3543e-002 3.2390e-003 1.3799e-003 8.9003e-006 7.7398e-003 4.2123e-003 5.9334e-004 1.9854e-003 3.7422e-004 5.0574e-003 2.7473e-003 1.1740e-005 1.5720e-003 1.5939e-003 5.4985e-004 8.4098e-005
          65 5.5771e-010 1.4778e-009 1.7393e-008 4.4804e-010 9.5637e-008 7.0693e-008 1.8689e-007 5.0292e-007 5.5785e-007 4.5055e-008 9.5643e-005 9.5993e-006 2.4542e-003 2.5981e-003 9.6056e-003 2.6298e-002 2.7268e-003 2.9175e-002 3.2587e-005 3.8640e-004 1.2755e-002 5.2060e-004 1.2490e-002 2.4252e-004 1.3612e-003 8.4725e-003 1.2645e-002 6.7573e-005 3.4177e-005 1.0153e-002 7.4323e-003 3.7993e-004 5.2905e-004 4.3648e-003 7.2221e-003 3.2315e-005 2.3823e-003 1.2737e-004 2.9507e-003 4.5199e-003 6.5509e-004 4.1905e-004 1.4478e-003 9.6558e-004 3.1345e-004
          66 2.7850e-010 1.9186e-009 1.6433e-008 1.3417e-009 8.4660e-008 8.4792e-008 1.3185e-007 5.4726e-007 3.3762e-007 6.0296e-008 7.4287e-005 3.5280e-005 1.7903e-003 3.3528e-003 5.6180e-003 2.8356e-002 2.4414e-004 3.0206e-002 1.1661e-003 1.3000e-003 9.4072e-003 3.0270e-003 1.0437e-002 2.0239e-003 1.9609e-003 3.7061e-003 1.5878e-002 3.4570e-004 5.8374e-004 5.7053e-003 1.1079e-002 5.6645e-005 1.3867e-003 1.3739e-003 8.2684e-003 1.3889e-003 1.4590e-003 1.1948e-003 8.0576e-004 4.5625e-003 2.3985e-003 2.1419e-005 6.3449e-004 8.6011e-004 3.5358e-004
          67 9.9552e-011 2.3078e-009 1.5407e-008 2.5903e-009 7.3883e-008 9.7279e-008 8.7440e-008 5.6989e-007 1.7445e-007 3.4359e-007 5.5391e-005 6.4163e-005 1.2388e-003 3.8400e-003 2.7858e-003 2.8361e-002 3.7674e-004 2.8382e-002 4.0118e-003 1.9585e-003 5.6557e-003 6.4703e-003 6.9093e-003 5.0642e-003 1.6274e-003 8.4670e-004 1.6254e-002 2.3534e-003 9.2726e-004 2.1077e-003 1.2475e-002 1.4517e-003 1.4489e-003 5.5523e-005 6.8851e-003 4.0599e-003 2.6716e-004 2.1128e-003 2.1790e-008 2.9987e-003 3.8191e-003 8.4656e-004 3.0033e-005 3.8152e-004 2.2642e-004
          68 1.2811e-011 2.6338e-009 1.4344e-008 4.1043e-009 6.3552e-008 1.0788e-007 5.3367e-008 5.7315e-007 6.8453e-008 6.8293e-007 3.9672e-005 8.8719e-005 8.0837e-004 4.0463e-003 1.0362e-003 2.6635e-002 2.6484e-003 2.4295e-002 8.2818e-003 1.9601e-003 2.5517e-003 9.5160e-003 3.2948e-003 8.2976e-003 7.2586e-004 7.2745e-007 1.3890e-002 5.8957e-003 6.2292e-004 2.9438e-004 1.1191e-002 4.4407e-003 7.0688e-004 2.9207e-004 4.1163e-003 6.4658e-003 1.2683e-004 1.9536e-003 5.7698e-004 1.0945e-003 3.8848e-003 2.2550e-003 2.5226e-004 2.2010e-005 6.1966e-005
          69 5.9520e-012 2.8931e-009 1.3260e-008 5.8076e-009 5.3806e-008 1.1641e-007 2.8772e-008 5.5993e-007 1.3452e-008 9.6525e-007 2.7229e-005 1.0555e-004 4.9133e-004 4.0024e-003 1.8564e-004 2.3651e-002 6.3273e-003 1.8847e-002 1.3301e-002 1.3563e-003 6.5597e-004 1.1211e-002 7.8472e-004 1.0596e-002 4.6591e-005 4.3415e-004 9.8770e-003 9.9205e-003 9.3340e-005 4.1230e-005 8.0551e-003 7.8720e-003 3.4774e-005 1.0661e-003 1.5258e-003 7.2724e-003 1.5076e-003 9.5071e-004 1.5640e-003 6.3449e-005 2.6760e-003 3.1925e-003 1.1632e-003 1.3203e-004 4.2724e-006
          70 6.4392e-011 3.0845e-009 1.2147e-008 7.6235e-009 4.4694e-008 1.2261e-007 1.2510e-008 5.3274e-007 3.0453e-010 1.1419e-006 1.7794e-005 1.1380e-004 2.7157e-004 3.7573e-003 7.0508e-006 1.9898e-002 1.0603e-002 1.3010e-002 1.8199e-002 5.3416e-004 7.6439e-006 1.1191e-002 4.4623e-006 1.1226e-002 2.8521e-004 1.1687e-003 5.6393e-003 1.3082e-002 1.5262e-004 4.8024e-004 4.4845e-003 1.0312e-002 3.9335e-004 1.3995e-003 1.6116e-004 6.1850e-003 3.7657e-003 8.8780e-005 1.9530e-003 2.3223e-004 1.1058e-003 3.0513e-003 2.0914e-003 6.4929e-004 1.2248e-004
          71 1.7262e-010 3.2185e-009 1.1039e-008 9.4984e-009 3.6391e-008 1.2667e-007 3.3764e-009 4.9574e-007 1.8912e-008 1.2075e-006 1.0990e-005 1.1451e-004 1.3086e-004 3.3798e-003 2.7296e-004 1.5896e-002 1.4765e-002 7.7051e-003 2.2195e-002 2.1890e-005 2.6414e-004 9.6893e-003 9.2249e-004 1.0107e-002 1.6916e-003 1.4963e-003 2.3434e-003 1.4415e-002 1.4077e-003 7.8340e-004 1.7165e-003 1.0861e-002 2.1366e-003 9.9915e-004 1.0802e-004 3.9546e-003 5.7075e-003 2.3962e-004 1.4535e-003 1.0437e-003 1.2753e-004 2.0281e-003 2.4187e-003 1.2048e-003 3.2906e-004
          72 3.1501e-010 3.2979e-009 9.9243e-009 1.1359e-008 2.8895e-008 1.2844e-007 7.2225e-011 4.5118e-007 5.9424e-008 1.1755e-006 6.3034e-006 1.0912e-004 4.9658e-005 2.9232e-003 7.8224e-004 1.2009e-002 1.8237e-002 3.5698e-003 2.4671e-002 2.8349e-004 9.1578e-004 7.2739e-003 2.9950e-003 7.6916e-003 3.9942e-003 1.2134e-003 5.0178e-004 1.3619e-002 3.8887e-003 6.1269e-004 2.8343e-004 9.4680e-003 4.8159e-003 2.9088e-004 7.2162e-004 1.7157e-003 6.3774e-003 1.5508e-003 5.4453e-004 1.6586e-003 9.5915e-005 8.2070e-004 1.9906e-003 1.4372e-003 4.9630e-004
          73 4.7718e-010 3.3341e-009 8.8256e-009 1.3157e-008 2.2296e-008 1.2815e-007 1.3571e-009 4.0240e-007 1.1306e-007 1.0717e-006 3.2677e-006 9.9580e-005 1.0876e-005 2.4411e-003 1.3755e-003 8.5360e-003 2.0681e-002 9.7905e-004 2.5362e-002 1.5837e-003 1.4937e-003 4.6466e-003 5.4427e-003 4.7816e-003 6.5657e-003 5.7597e-004 8.7395e-008 1.1136e-002 7.0474e-003 1.8266e-004 1.3753e-005 6.8430e-003 7.4841e-003 1.1342e-005 1.2145e-003 3.2999e-004 5.5737e-003 3.4322e-003 9.3740e-006 1.5890e-003 6.9632e-004 9.2494e-005 1.1349e-003 1.2367e-003 5.0418e-004
          74 6.4635e-010 3.3354e-009 7.7534e-009 1.4843e-008 1.6614e-008 1.2600e-007 6.0702e-009 3.5184e-007 1.7249e-007 9.2282e-007 1.4474e-006 8.7612e-005 2.5834e-008 1.9718e-003 1.9391e-003 5.6431e-003 2.1953e-002 1.2167e-005 2.4295e-002 3.9325e-003 1.7055e-003 2.3884e-003 7.5273e-003 2.1878e-003 8.6939e-003 6.4459e-005 3.1718e-004 7.8150e-003 1.0030e-002 1.3244e-005 3.2684e-004 3.9781e-003 9.2034e-003 6.9581e-004 1.1551e-003 1.0862e-005 3.8043e-003 4.9936e-003 3.6313e-004 9.4185e-004 1.3073e-003 7.3868e-005 3.5663e-004 7.5936e-004 3.7775e-004
          75 8.1102e-010 3.3061e-009 6.7123e-009 1.6358e-008 1.1836e-008 1.2207e-007 1.3163e-008 3.0126e-007 2.3169e-007 7.5228e-007 4.7795e-007 7.4578e-005 5.7945e-006 1.5397e-003 2.3994e-003 3.3934e-003 2.2054e-002 5.1804e-004 2.1730e-002 7.0988e-003 1.4813e-003 8.4552e-004 8.7337e-003 5.0696e-004 9.8219e-003 1.2098e-004 8.4337e-004 4.5579e-003 1.2024e-002 5.8689e-004 6.3379e-004 1.6968e-003 9.4483e-003 2.3798e-003 6.3307e-004 4.0487e-004 1.8942e-003 5.5584e-003 1.5668e-003 2.3508e-004 1.4564e-003 5.3499e-004 8.8502e-006 2.8127e-004 1.9928e-004
