   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          11 2.2096e-002 5.1854e-002 1.9197e-002 5.5299e-003 3.6135e-002 4.1790e-003 2.1552e-002 2.3795e-002 4.1448e-003 3.7488e-002 6.5130e-004 3.7898e-002 1.1694e-002 2.9564e-002 3.3206e-002 1.8624e-002 6.7790e-002 7.1263e-003 2.5877e-001 2.9425e-001 8.4372e-003 5.7022e-003 2.0022e-004 2.1211e-005 4.1240e-005 1.8181e-005
          12 1.5666e-002 4.4797e-002 2.7129e-002 3.1922e-004 2.9118e-002 1.4981e-002 5.9092e-003 3.1471e-002 1.4864e-003 2.5314e-002 1.7924e-002 8.5658e-003 3.6954e-002 3.2982e-007 4.4375e-002 1.0611e-002 3.5845e-002 4.7022e-002 9.5433e-003 2.9973e-001 2.8404e-001 4.5227e-005 6.6675e-003 2.0377e-003 2.9109e-004 2.9080e-005
          13 1.1080e-002 3.7292e-002 3.1829e-002 9.1293e-004 1.8721e-002 2.3474e-002 4.0713e-005 2.5230e-002 1.2603e-002 6.8967e-003 2.9887e-002 7.3167e-004 2.7210e-002 1.7433e-002 9.1568e-003 4.1282e-002 4.9979e-004 4.5862e-002 2.9966e-002 6.0559e-003 3.7639e-001 2.2241e-001 1.7947e-002 9.2537e-004 2.3983e-003 1.0564e-003
          14 7.8397e-003 3.0244e-002 3.3367e-002 4.6333e-003 9.4566e-003 2.6032e-002 2.7281e-003 1.3486e-002 2.2097e-002 8.7927e-007 2.3648e-002 1.2817e-002 6.1450e-003 3.0790e-002 1.8187e-003 2.4589e-002 2.6396e-002 2.1031e-003 4.7297e-002 1.7758e-002 2.6196e-004 4.8130e-001 1.0311e-001 5.8926e-002 7.3433e-003 4.2194e-004
          15 5.5617e-003 2.4078e-002 3.2456e-002 9.1644e-003 3.3502e-003 2.3427e-002 8.8330e-003 4.1986e-003 2.3297e-002 4.2939e-003 1.0345e-002 2.2662e-002 2.3543e-004 2.0992e-002 1.7394e-002 2.1192e-003 3.1689e-002 1.1061e-002 8.9907e-003 4.2760e-002 9.3720e-003 8.9625e-003 5.6167e-001 1.9575e-003 4.3161e-002 2.0646e-002
          16 3.9623e-003 1.8920e-002 2.9945e-002 1.3046e-002 5.0122e-004 1.8110e-002 1.4116e-002 2.4553e-004 1.8050e-002 1.1661e-002 1.6165e-003 2.1368e-002 7.3051e-003 6.0219e-003 2.4429e-002 3.2332e-003 1.2531e-002 2.7108e-002 2.1367e-003 1.5253e-002 3.5950e-002 2.7650e-003 7.2576e-002 4.6503e-001 8.1927e-002 2.9152e-003
          17 2.8363e-003 1.4722e-002 2.6560e-002 1.5608e-002 5.3896e-005 1.2332e-002 1.6705e-002 6.3403e-004 1.0857e-002 1.6140e-002 2.2390e-004 1.3423e-002 1.5005e-002 4.0442e-005 1.7522e-002 1.3975e-002 5.1367e-004 2.0939e-002 1.6509e-002 1.6296e-005 1.7741e-002 3.1538e-002 9.3555e-004 2.2441e-001 1.2020e-001 1.0536e-001
          18 2.0391e-003 1.1364e-002 2.2828e-002 1.6716e-002 9.3613e-004 7.4530e-003 1.6587e-002 3.0624e-003 4.9729e-003 1.6327e-002 3.1512e-003 5.6230e-003 1.6986e-002 2.4811e-003 7.2316e-003 1.8401e-002 2.5995e-003 7.2054e-003 2.0999e-002 6.8756e-003 1.6071e-003 1.6389e-002 3.3864e-002 3.3936e-002 2.9914e-001 2.4705e-002
          19 1.4691e-003 8.6937e-003 1.9081e-002 1.6516e-002 2.2430e-003 3.9708e-003 1.4618e-002 5.5850e-003 1.5193e-003 1.3568e-002 6.6600e-003 1.2087e-003 1.4007e-002 7.1404e-003 1.1986e-003 1.4907e-002 8.9148e-003 4.0468e-004 1.3861e-002 1.4614e-002 1.5090e-003 3.6063e-003 1.1566e-002 6.0119e-002 1.5580e-001 3.5770e-002
          20 1.0552e-003 6.5651e-003 1.5490e-002 1.5255e-002 3.3571e-003 1.8234e-003 1.1772e-002 7.1399e-003 1.6564e-004 9.7735e-003 8.6623e-003 2.8428e-006 9.2632e-003 9.8443e-003 4.7655e-005 8.7084e-003 1.1965e-002 8.9807e-004 5.4334e-003 1.4308e-002 7.0780e-003 1.5635e-005 4.4975e-003 3.0381e-003 1.7426e-001 1.2018e-001
          21 7.4699e-004 4.8413e-003 1.2105e-002 1.3165e-002 3.9259e-003 6.8953e-004 8.7764e-003 7.4130e-003 3.8967e-005 6.2766e-003 8.7382e-003 4.5976e-004 5.1208e-003 9.7667e-003 1.2037e-003 3.8126e-003 1.0906e-002 3.5258e-003 1.0196e-003 9.4899e-003 9.5349e-003 2.0614e-003 3.4592e-004 4.6472e-003 8.7940e-003 3.3865e-001
          22 5.0679e-004 3.3908e-003 8.8652e-003 1.0381e-002 3.7811e-003 1.9738e-004 6.0133e-003 6.4932e-003 3.1642e-004 3.6286e-003 7.3097e-003 1.1531e-003 2.4082e-003 7.7986e-003 2.3222e-003 1.2196e-003 7.8170e-003 4.8508e-003 3.4939e-006 4.8239e-003 8.1620e-003 3.9133e-003 1.8103e-004 7.4170e-004 9.7620e-003 1.9309e-001
          23 2.9984e-004 2.0517e-003 5.5343e-003 6.8173e-003 2.8173e-003 3.6867e-005 3.5155e-003 4.5096e-003 4.5048e-004 1.8043e-003 4.8518e-003 1.2579e-003 9.4553e-004 4.9163e-003 2.2785e-003 2.6238e-004 4.4356e-003 4.0401e-003 1.7670e-004 1.9341e-003 5.0548e-003 3.5769e-003 6.8039e-004 4.0244e-005 3.2900e-004 1.0734e-001
