   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71
          43 4.1158e-011 1.2325e-009 3.6423e-008 1.0644e-008 2.1538e-006 2.4372e-005 1.7172e-010 5.6768e-010 3.6601e-005 1.0024e-009 8.9029e-011 9.1319e-010 1.8568e-009 3.8599e-006 1.8411e-009 3.7965e-009 5.4706e-010 1.3981e-008 4.7289e-004 1.9177e-008 1.0365e-007 1.0649e-006 4.9034e-006 2.8662e-003 1.0683e-004 6.1351e-004 6.3194e-003 3.8761e-002 7.9169e-003 2.7823e-006 3.6653e-003 1.0455e-002 1.0898e-002 5.2067e-003 4.5843e-004 9.7147e-004 4.6688e-003 6.3936e-003 4.1859e-003 7.2965e-004 3.2104e-004 3.2003e-003 7.0757e-003 1.0887e-002 1.2347e-002 1.4936e-002 1.4092e-002 7.7650e-001 2.2911e-002 1.4704e-002 1.0333e-002 4.9731e-003 1.6577e-003 3.4881e-004 8.1405e-007 1.1343e-004 2.4588e-004 2.2160e-004 1.3788e-004 5.9982e-005 1.5435e-005 1.1703e-006 1.0935e-006 6.3977e-006 1.0288e-005 1.0956e-005 9.7270e-006 7.0756e-006 3.9927e-006 1.7912e-006 6.4411e-007 1.3720e-007
          44 7.0668e-011 1.3316e-009 6.1059e-008 2.2067e-008 2.4355e-006 3.3827e-005 7.3672e-012 5.6055e-010 3.5705e-006 7.0145e-010 2.0399e-012 2.6029e-011 8.2788e-010 2.5960e-005 5.2166e-010 1.9404e-009 7.9950e-010 2.9106e-009 6.4644e-004 2.4383e-008 1.0498e-007 8.0214e-007 4.1175e-006 1.7907e-003 9.2575e-005 6.2404e-004 7.5749e-003 5.5929e-002 1.5734e-002 1.1727e-003 8.8061e-004 6.6434e-003 1.0282e-002 7.5242e-003 2.3120e-003 4.2476e-007 1.9581e-003 4.7847e-003 4.8273e-003 2.2085e-003 6.3906e-005 1.0631e-003 4.1519e-003 7.4406e-003 1.0039e-002 1.0366e-002 1.1602e-002 7.4934e-003 7.5948e-001 2.9211e-002 1.5645e-002 1.0296e-002 5.0978e-003 1.6859e-003 3.8875e-004 6.6218e-006 7.6936e-005 2.1998e-004 2.1368e-004 1.4223e-004 7.0205e-005 2.0272e-005 2.5017e-006 2.4631e-007 4.6501e-006 9.4916e-006 1.0807e-005 1.0324e-005 8.7222e-006 5.7521e-006 2.8915e-006 1.2536e-006
          45 1.6018e-010 1.9174e-009 1.3890e-007 5.3359e-008 3.7936e-006 6.4899e-005 1.1780e-010 2.2432e-009 1.1543e-005 3.8128e-014 4.0554e-011 1.1029e-009 2.0163e-010 6.9757e-005 3.8665e-009 5.5781e-010 8.5925e-010 9.5887e-012 1.2036e-003 1.1483e-008 8.5400e-008 5.6869e-007 2.8579e-006 1.7496e-003 8.5712e-005 6.8250e-004 1.0077e-002 8.9485e-002 3.2945e-002 7.3217e-003 4.9788e-004 1.6596e-003 6.9433e-003 8.9508e-003 5.9608e-003 1.6030e-003 1.4418e-005 1.6397e-003 3.5384e-003 3.2276e-003 1.2010e-003 3.3578e-007 1.2708e-003 3.9727e-003 6.9146e-003 9.2022e-003 9.8806e-003 1.1960e-002 9.2761e-003 7.1711e-001 2.0890e-002 1.2911e-002 9.0289e-003 5.1767e-003 1.9893e-003 5.9926e-004 6.9671e-005 1.0597e-005 1.1841e-004 1.5540e-004 1.2410e-004 7.2888e-005 2.6848e-005 5.9493e-006 1.3521e-007 2.0009e-006 6.5615e-006 9.0500e-006 1.0039e-005 9.8813e-006 7.7140e-006 4.7349e-006
          46 3.6235e-010 2.7895e-009 3.2139e-007 1.2033e-007 6.2041e-006 1.2976e-004 3.2799e-010 5.7862e-010 2.9129e-005 2.8381e-010 2.6778e-010 1.2768e-009 1.5529e-009 1.6617e-005 6.1669e-010 3.0081e-009 2.7638e-013 1.1050e-010 2.3135e-003 1.0141e-009 3.4188e-008 2.4251e-007 1.0670e-006 2.3203e-003 7.0517e-005 6.5209e-004 1.2229e-002 1.3196e-001 6.1345e-002 2.4655e-002 1.1447e-002 1.5873e-003 7.9600e-004 5.7003e-003 9.0129e-003 7.5168e-003 3.2930e-003 3.3795e-004 3.2761e-004 1.7531e-003 2.2793e-003 1.2686e-003 8.9886e-005 3.8680e-004 2.1163e-003 4.9063e-003 8.0938e-003 1.1390e-002 1.9399e-002 3.6202e-002 6.1552e-001 1.5825e-003 4.6746e-003 5.2159e-003 4.3957e-003 2.4484e-003 1.1457e-003 4.1311e-004 7.4596e-005 7.4487e-007 3.2676e-005 5.5011e-005 4.8900e-005 2.7768e-005 1.2003e-005 3.0621e-006 9.5761e-009 1.2953e-006 3.6758e-006 6.0590e-006 7.6061e-006 7.3237e-006
          47 4.3868e-010 2.1501e-009 4.0296e-007 1.3981e-007 5.6444e-006 1.4341e-004 1.9462e-011 5.8567e-010 6.3587e-007 2.1030e-011 1.1390e-010 2.3335e-010 4.7448e-011 9.3000e-006 1.6120e-009 1.9132e-013 2.1270e-010 1.2370e-011 2.4495e-003 1.1613e-009 7.6825e-011 6.5840e-009 1.5765e-008 2.2405e-003 2.6718e-005 2.8940e-004 7.4071e-003 9.9631e-002 5.7695e-002 3.4848e-002 2.9606e-002 1.6495e-002 3.4700e-003 1.0650e-004 4.1740e-003 9.2251e-003 1.0160e-002 6.6785e-003 2.2447e-003 6.5493e-005 6.5534e-004 2.1010e-003 2.4046e-003 1.2353e-003 1.6987e-004 1.5335e-004 1.7355e-003 5.1758e-003 1.1677e-002 3.2274e-002 1.4482e-001 4.9404e-001 7.4979e-003 2.8934e-006 8.9459e-004 2.1248e-003 2.0755e-003 1.5138e-003 9.6291e-004 4.7886e-004 1.4763e-004 2.1779e-005 1.0168e-007 8.4269e-006 1.3628e-005 1.3049e-005 8.8352e-006 3.9918e-006 1.0763e-006 3.0738e-008 3.7841e-007 1.5004e-006
          48 2.7830e-010 7.5239e-010 2.6959e-007 8.1805e-008 2.6374e-006 8.4167e-005 2.6676e-010 1.3185e-009 2.0175e-005 8.9305e-011 1.4839e-010 2.0840e-009 1.0689e-009 9.4327e-006 1.4017e-009 2.0772e-009 1.0623e-010 7.9460e-013 1.3619e-003 5.1252e-009 1.5097e-008 4.5904e-008 9.6710e-007 1.4391e-003 2.6295e-006 3.8626e-005 1.8407e-003 3.4334e-002 2.5926e-002 2.2803e-002 2.8460e-002 2.5497e-002 1.3251e-002 2.9705e-003 4.5696e-005 3.3913e-003 8.2785e-003 9.9199e-003 7.2278e-003 2.8986e-003 2.1948e-004 4.8750e-004 2.3227e-003 3.4581e-003 2.6926e-003 1.2427e-003 1.5003e-004 3.3084e-004 2.6695e-003 9.6584e-003 3.7268e-002 2.9210e-001 4.2660e-001 2.2753e-002 2.1743e-003 1.3278e-005 6.0330e-004 1.2392e-003 1.2873e-003 1.0732e-003 7.7094e-004 3.8008e-004 1.3885e-004 3.0333e-005 8.8838e-007 2.1768e-006 7.3170e-006 1.0621e-005 9.2055e-006 5.8667e-006 3.3282e-006 1.3608e-006
          49 1.6722e-010 1.7983e-010 1.7491e-007 4.3002e-008 1.1304e-006 4.7590e-005 5.3962e-010 2.1841e-010 2.7737e-005 2.6309e-011 7.9730e-010 5.4241e-010 9.9041e-010 4.5615e-006 1.6316e-011 8.2054e-010 7.1711e-011 4.1634e-012 7.1786e-004 6.9586e-009 3.1742e-008 1.1958e-007 1.6309e-006 1.0648e-003 2.9945e-009 1.4961e-007 2.6306e-004 9.1055e-003 9.8101e-003 1.2621e-002 2.1186e-002 2.5127e-002 1.8711e-002 8.5346e-003 1.4476e-003 2.7150e-004 3.7644e-003 7.7799e-003 8.5878e-003 5.8355e-003 2.0783e-003 6.6271e-005 7.2610e-004 2.6657e-003 3.7914e-003 3.0625e-003 1.6597e-003 3.6197e-004 1.2227e-004 1.8668e-003 8.7388e-003 3.6929e-002 3.6702e-001 3.9652e-001 3.0114e-002 4.0819e-003 3.5418e-004 1.4656e-004 7.9207e-004 1.0332e-003 9.8445e-004 8.2998e-004 5.0154e-004 2.3468e-004 7.7064e-005 1.2602e-005 1.0689e-007 2.7907e-006 8.1615e-006 9.7960e-006 8.3141e-006 6.3495e-006
          50 1.1828e-010 1.9054e-011 1.3683e-007 2.4974e-008 5.5803e-007 3.2516e-005 1.9796e-010 1.1502e-010 6.4810e-006 2.3205e-011 5.6048e-010 3.0774e-010 3.0076e-011 4.1031e-005 7.4764e-010 4.3623e-011 1.2077e-011 3.5333e-011 4.5145e-004 3.7462e-009 3.0615e-008 1.6475e-007 1.8032e-006 1.0175e-003 3.0530e-007 4.2716e-006 8.3677e-006 2.1692e-003 3.9149e-003 7.4461e-003 1.5940e-002 2.3104e-002 2.1402e-002 1.3497e-002 5.0741e-003 3.7305e-004 8.9877e-004 4.5593e-003 7.5384e-003 7.2713e-003 4.3052e-003 1.1838e-003 1.2997e-006 1.0763e-003 2.8935e-003 3.6895e-003 2.8313e-003 1.5249e-003 3.1679e-004 1.2781e-004 1.7214e-003 8.7421e-003 3.5798e-002 3.9464e-001 3.8273e-001 3.3441e-002 5.1036e-003 6.4604e-004 2.2684e-005 5.5634e-004 8.7940e-004 8.9002e-004 8.2323e-004 5.6574e-004 3.0803e-004 1.2433e-004 3.1773e-005 3.8234e-006 2.5064e-007 4.4454e-006 7.6234e-006 7.9410e-006
          51 9.5850e-011 7.4370e-012 1.2571e-007 1.5243e-008 3.0745e-007 2.6248e-005 2.1263e-011 6.3285e-010 1.8614e-006 3.9361e-011 2.5959e-013 1.6887e-009 3.0967e-010 4.5397e-005 4.7030e-010 4.0975e-010 1.9273e-010 4.8553e-011 3.3499e-004 2.7242e-010 1.5434e-008 1.6368e-007 1.9229e-006 1.1307e-003 3.1042e-007 8.3772e-006 1.4555e-005 3.5510e-004 1.6055e-003 4.6548e-003 1.2319e-002 2.1025e-002 2.2975e-002 1.7937e-002 9.7855e-003 2.7438e-003 5.4732e-006 1.7489e-003 5.2414e-003 7.1861e-003 6.0812e-003 3.1212e-003 6.2362e-004 6.9944e-005 1.3380e-003 2.8950e-003 3.3668e-003 2.4806e-003 1.3111e-003 2.2748e-004 1.5362e-004 1.6723e-003 8.8258e-003 3.4328e-002 4.0885e-001 3.6945e-001 3.5051e-002 5.9810e-003 8.8192e-004 1.5781e-006 3.6484e-004 7.5495e-004 7.8812e-004 7.9204e-004 6.0317e-004 3.7187e-004 1.7986e-004 6.0237e-005 1.4096e-005 9.8535e-007 1.0632e-006 4.2697e-006
          52 8.3934e-011 8.9835e-011 1.2821e-007 8.7469e-009 1.7521e-007 2.3700e-005 4.7348e-010 6.3412e-010 1.8358e-005 6.2861e-012 6.6311e-010 1.0858e-009 5.3604e-010 1.1269e-005 2.9128e-011 1.0362e-010 1.0686e-009 1.3722e-010 2.8220e-004 1.5386e-010 3.7609e-009 1.1844e-007 2.0472e-006 1.3384e-003 1.3815e-007 8.4007e-006 4.7287e-005 6.3784e-006 6.2759e-004 2.9577e-003 9.5310e-003 1.8775e-002 2.3664e-002 2.1847e-002 1.5211e-002 7.1048e-003 1.3385e-003 1.2454e-004 2.5458e-003 5.6655e-003 6.7855e-003 5.1879e-003 2.3733e-003 3.4775e-004 1.5227e-004 1.4151e-003 2.7089e-003 2.9828e-003 2.1738e-003 1.1770e-003 1.9178e-004 1.3001e-004 1.5046e-003 8.4245e-003 3.2570e-002 4.2569e-001 3.4715e-001 3.5636e-002 7.1528e-003 1.1882e-003 5.9787e-005 1.7614e-004 5.9534e-004 6.7429e-004 7.2107e-004 6.1684e-004 4.3410e-004 2.4305e-004 1.0246e-004 3.5359e-005 8.0519e-006 2.2042e-007
          53 7.4546e-011 2.7318e-010 1.3681e-007 3.8489e-009 9.3303e-008 2.2570e-005 7.0382e-010 2.0038e-010 2.2530e-005 1.4431e-010 1.2859e-009 1.2906e-011 1.8387e-010 1.4441e-006 7.6470e-012 3.8303e-012 1.0220e-009 1.2675e-009 2.5784e-004 7.1707e-013 7.3404e-010 6.5048e-008 1.9430e-006 1.5777e-003 4.3644e-009 5.9471e-006 5.6812e-005 4.0354e-005 2.1087e-004 1.8089e-003 7.0897e-003 1.5968e-002 2.2931e-002 2.4513e-002 2.0612e-002 1.2991e-002 5.1672e-003 5.8377e-004 4.4223e-004 3.1708e-003 5.8923e-003 6.4472e-003 4.6413e-003 2.0107e-003 2.5553e-004 1.7177e-004 1.3248e-003 2.4465e-003 2.6896e-003 2.0449e-003 1.1871e-003 2.2950e-004 5.0233e-005 1.1528e-003 7.2520e-003 3.0287e-002 4.5379e-001 3.1135e-001 3.5193e-002 8.7299e-003 1.7148e-003 2.2895e-004 2.8791e-005 3.8120e-004 5.3418e-004 6.0789e-004 5.8874e-004 4.8149e-004 3.0959e-004 1.5833e-004 7.2193e-005 2.6298e-005
          54 6.2598e-011 5.6144e-010 1.4343e-007 6.7274e-010 3.9490e-008 2.1283e-005 2.1872e-010 2.0436e-012 6.5836e-006 1.2609e-010 4.3929e-010 5.2430e-010 1.4871e-013 1.4172e-005 7.7038e-013 2.1060e-013 3.0718e-011 1.3734e-009 2.4109e-004 1.1700e-009 9.5237e-010 2.9770e-008 1.4916e-006 1.7429e-003 1.3196e-007 2.6800e-006 4.0994e-005 8.7984e-005 5.4133e-005 9.9697e-004 4.7916e-003 1.2355e-002 2.0095e-002 2.4615e-002 2.4324e-002 1.9005e-002 1.0951e-002 3.7500e-003 2.1161e-004 7.8282e-004 3.5962e-003 6.0012e-003 6.2651e-003 4.4182e-003 1.9173e-003 2.6281e-004 1.3532e-004 1.1479e-003 2.1760e-003 2.5002e-003 2.0910e-003 1.3829e-003 3.7934e-004 9.1220e-007 6.5814e-004 5.3415e-003 2.7122e-002 4.9653e-001 2.6362e-001 3.3806e-002 1.0384e-002 2.5841e-003 5.4211e-004 1.7176e-005 1.5266e-004 3.6014e-004 4.6077e-004 4.9896e-004 4.8813e-004 3.6807e-004 2.1754e-004 1.2020e-004
          55 4.6481e-011 9.0733e-010 1.4017e-007 1.9389e-010 9.1559e-009 1.8832e-005 4.4784e-011 2.1003e-010 8.9449e-007 1.8297e-012 7.9494e-011 7.9859e-010 5.1271e-011 6.9913e-006 1.6191e-016 7.2251e-011 7.3613e-010 6.0643e-011 2.1852e-004 2.7239e-009 2.0690e-009 1.1939e-008 9.2070e-007 1.7216e-003 7.2175e-007 3.3229e-007 1.5648e-005 5.8335e-005 1.0821e-005 4.6608e-004 2.7734e-003 8.2786e-003 1.5310e-002 2.1409e-002 2.4493e-002 2.2823e-002 1.6742e-002 8.9120e-003 2.6423e-003 4.4580e-005 1.0983e-003 3.8894e-003 6.0359e-003 6.1326e-003 4.3279e-003 1.9321e-003 3.0958e-004 8.6042e-005 9.6852e-004 1.9572e-003 2.4078e-003 2.2472e-003 1.7067e-003 6.7065e-004 1.2898e-004 2.2059e-004 3.1539e-003 2.2984e-002 5.5177e-001 2.1109e-001 3.1873e-002 1.1513e-002 3.7259e-003 1.0113e-003 1.8686e-004 9.6664e-006 1.8024e-004 3.0472e-004 3.6447e-004 4.2822e-004 3.8953e-004 2.6756e-004
          56 2.9078e-011 1.2212e-009 1.2507e-007 2.8607e-009 1.0308e-011 1.5296e-005 5.7787e-010 3.9896e-010 1.3842e-005 2.4179e-010 1.0223e-009 1.8605e-010 7.0053e-011 1.2333e-006 5.1412e-011 6.8244e-011 1.5110e-009 8.4897e-010 1.8770e-004 1.1014e-009 1.6564e-009 3.3435e-009 5.0206e-007 1.4988e-003 1.5706e-006 3.0473e-007 6.9311e-007 7.1621e-006 3.9796e-006 1.7952e-004 1.3213e-003 4.6589e-003 9.9536e-003 1.5957e-002 2.0997e-002 2.2848e-002 2.0163e-002 1.3958e-002 6.8869e-003 1.7169e-003 5.9895e-007 1.4078e-003 4.0856e-003 5.9723e-003 5.9291e-003 4.1737e-003 1.9026e-003 3.3054e-004 6.0236e-005 8.4911e-004 1.8122e-003 2.4049e-003 2.4772e-003 2.0787e-003 1.0848e-003 4.9044e-004 1.1255e-005 1.3998e-003 1.8069e-002 6.1186e-001 1.6238e-001 2.9845e-002 1.1813e-002 4.8620e-003 1.6047e-003 4.8410e-004 3.5274e-005 3.7299e-005 1.7437e-004 2.3519e-004 3.0922e-004 3.5534e-004
          57 1.4732e-011 1.4413e-009 1.0339e-007 7.8812e-009 5.0844e-009 1.1559e-005 7.1853e-010 2.7944e-010 1.8911e-005 3.7079e-010 1.0968e-009 2.8169e-011 5.8183e-011 2.2344e-005 2.6319e-010 3.4757e-011 4.8554e-010 1.9100e-009 1.5534e-004 1.8785e-011 1.9730e-010 1.5744e-010 2.7227e-007 1.1729e-003 2.1897e-006 2.2787e-006 5.1247e-006 1.3202e-005 7.3757e-006 5.8520e-005 5.0880e-004 2.1887e-003 5.5574e-003 1.0361e-002 1.5706e-002 1.9702e-002 2.0323e-002 1.7006e-002 1.1081e-002 4.9843e-003 9.5864e-004 6.9334e-005 1.7503e-003 4.2466e-003 5.8019e-003 5.5849e-003 3.8520e-003 1.7407e-003 2.9818e-004 5.9163e-005 8.0044e-004 1.7271e-003 2.4099e-003 2.6677e-003 2.3499e-003 1.4981e-003 9.4156e-004 4.9238e-005 4.4663e-004 1.2960e-002 6.6726e-001 1.2330e-001 2.7901e-002 1.1687e-002 5.5758e-003 2.2673e-003 8.0735e-004 1.8927e-004 8.7363e-007 6.3914e-005 1.4093e-004 2.0281e-004
          58 5.5235e-012 1.5691e-009 8.1734e-008 1.3998e-008 1.5894e-008 8.3912e-006 2.2151e-010 4.9915e-011 8.0956e-006 8.6944e-011 2.1246e-010 2.2346e-010 5.4053e-011 3.6015e-005 2.4993e-010 4.5887e-010 4.8343e-011 8.1663e-010 1.2847e-004 8.7449e-010 2.2653e-010 4.4678e-010 1.4599e-007 8.5559e-004 2.3845e-006 4.6807e-006 2.3293e-005 9.5875e-005 2.0646e-005 1.8523e-005 1.5506e-004 8.5935e-004 2.7119e-003 6.0344e-003 1.0633e-002 1.5289e-002 1.8113e-002 1.7643e-002 1.3920e-002 8.4307e-003 3.3268e-003 3.9924e-004 2.6358e-004 2.1273e-003 4.3605e-003 5.5312e-003 5.0924e-003 3.3960e-003 1.4574e-003 2.1531e-004 8.0908e-005 8.0658e-004 1.6843e-003 2.4144e-003 2.8013e-003 2.4910e-003 1.8583e-003 1.2869e-003 2.4846e-004 9.8022e-005 8.5384e-003 7.1175e-001 9.5937e-002 2.5506e-002 1.1507e-002 5.8892e-003 2.7647e-003 1.1683e-003 3.6169e-004 5.4136e-005 9.1117e-006 6.7885e-005
          59 1.0509e-012 1.6434e-009 6.3818e-008 2.0451e-008 2.7042e-008 6.0479e-006 1.3509e-011 2.4272e-011 6.6916e-008 5.2703e-011 9.4693e-011 1.7471e-010 3.5616e-011 2.1157e-005 6.6781e-012 5.4432e-010 7.0355e-010 3.7247e-013 1.0994e-004 9.4023e-010 9.8103e-010 1.4002e-009 6.7218e-008 6.0376e-004 2.3104e-006 6.4247e-006 4.4585e-005 2.2541e-004 4.6178e-005 8.1563e-006 3.4997e-005 2.7613e-004 1.1736e-003 3.2437e-003 6.7453e-003 1.1134e-002 1.4975e-002 1.6593e-002 1.5170e-002 1.1158e-002 6.1188e-003 1.9859e-003 8.1550e-005 5.7628e-004 2.5192e-003 4.4166e-003 5.1893e-003 4.5089e-003 2.8478e-003 1.1244e-003 1.1990e-004 1.2686e-004 8.4508e-004 1.6547e-003 2.3786e-003 2.8029e-003 2.4653e-003 2.1205e-003 1.4425e-003 5.1865e-004 1.2378e-005 5.5753e-003 7.4308e-001 7.9232e-002 2.2748e-002 1.1181e-002 6.0270e-003 3.0636e-003 1.4502e-003 5.5530e-004 1.4206e-004 2.5242e-006
          60 1.8843e-014 1.7118e-009 5.0495e-008 2.7295e-008 3.6883e-008 4.4425e-006 3.8149e-010 2.3339e-010 4.8623e-006 4.1744e-010 7.0159e-010 3.9120e-011 1.5717e-012 2.7593e-006 2.5706e-010 7.2598e-011 7.6029e-010 3.8106e-010 9.9612e-005 3.1146e-010 1.2509e-009 1.6404e-009 2.3118e-008 4.2500e-004 2.1432e-006 7.4152e-006 6.2692e-005 3.6718e-004 8.3120e-005 7.3881e-006 4.7974e-006 6.5388e-005 4.4807e-004 1.6417e-003 4.1178e-003 7.8516e-003 1.1920e-002 1.4817e-002 1.5281e-002 1.2999e-002 8.7722e-003 4.2408e-003 1.0278e-003 2.1811e-006 9.8287e-004 2.9017e-003 4.4380e-003 4.8174e-003 3.9446e-003 2.3260e-003 8.1824e-004 5.0063e-005 1.8732e-004 8.9167e-004 1.6494e-003 2.3837e-003 2.7644e-003 2.4270e-003 2.3022e-003 1.4969e-003 7.6030e-004 2.3201e-006 4.1094e-003 7.6368e-001 6.8199e-002 2.0650e-002 1.0591e-002 6.1063e-003 3.2764e-003 1.6630e-003 7.1729e-004 2.5876e-004
          61 1.4149e-012 1.7959e-009 4.0709e-008 3.4877e-008 4.5448e-008 3.3445e-006 7.0970e-010 4.3807e-010 1.3814e-005 5.5158e-010 8.7628e-010 3.4411e-013 4.2603e-011 1.6927e-006 8.2629e-010 1.9647e-010 2.1346e-010 5.1609e-010 9.5422e-005 3.1148e-011 1.2466e-009 1.6718e-009 5.8532e-009 3.0190e-004 1.9202e-006 7.8335e-006 7.5906e-005 4.9916e-004 1.2829e-004 1.1646e-005 2.2907e-007 7.2346e-006 1.4114e-004 7.7625e-004 2.4306e-003 5.4011e-003 9.2514e-003 1.2809e-002 1.4677e-002 1.4049e-002 1.1045e-002 6.7572e-003 2.7756e-003 4.1340e-004 1.2266e-004 1.4372e-003 3.2367e-003 4.4265e-003 4.4544e-003 3.4273e-003 1.8823e-003 5.7544e-004 1.1745e-005 2.5217e-004 9.3321e-004 1.6286e-003 2.3803e-003 2.6426e-003 2.4312e-003 2.3663e-003 1.6049e-003 9.0522e-004 5.1334e-005 3.1798e-003 7.7890e-001 5.8301e-002 1.9163e-002 1.0087e-002 6.0154e-003 3.4645e-003 1.8657e-003 8.6552e-004
          62 4.6878e-012 1.8817e-009 3.3002e-008 4.3055e-008 5.2454e-008 2.5476e-006 5.3264e-010 3.9816e-010 1.5055e-005 2.3193e-010 4.0414e-010 9.0840e-013 1.9851e-010 9.2503e-006 7.5682e-010 9.3003e-010 2.9656e-012 1.5681e-010 9.4508e-005 3.2101e-012 1.2806e-009 2.1109e-009 1.7344e-009 2.1566e-004 1.6149e-006 7.6637e-006 8.3288e-005 6.0224e-004 1.7483e-004 2.0862e-005 3.7817e-008 1.2843e-007 3.0015e-005 3.3040e-004 1.3675e-003 3.5835e-003 6.9434e-003 1.0672e-002 1.3485e-002 1.4286e-002 1.2669e-002 9.1468e-003 5.0000e-003 1.6671e-003 9.1472e-005 3.8140e-004 1.8731e-003 3.4809e-003 4.3123e-003 4.0700e-003 2.9475e-003 1.5034e-003 3.9381e-004 1.4671e-007 3.0086e-004 9.5025e-004 1.6079e-003 2.3839e-003 2.4721e-003 2.4934e-003 2.3227e-003 1.7637e-003 1.0273e-003 1.4405e-004 2.1071e-003 7.9233e-001 4.9504e-002 1.7223e-002 9.5767e-003 5.8918e-003 3.5211e-003 2.0190e-003
          63 9.4876e-012 1.9675e-009 2.6792e-008 5.1820e-008 5.7962e-008 1.9568e-006 1.2749e-010 1.5648e-010 7.7988e-006 1.1016e-014 1.8373e-011 1.3735e-013 2.9379e-010 8.9616e-006 1.5673e-010 9.8494e-010 1.5067e-010 6.3921e-013 9.5592e-005 1.1815e-011 1.2143e-009 2.9909e-009 1.3769e-009 1.5638e-004 1.2671e-006 6.9510e-006 8.4975e-005 6.6837e-004 2.1625e-004 3.4958e-005 7.7843e-007 2.5759e-006 1.8757e-006 1.2057e-004 7.2777e-004 2.2935e-003 5.0459e-003 8.5907e-003 1.1927e-002 1.3852e-002 1.3584e-002 1.1143e-002 7.3731e-003 3.5433e-003 8.8227e-004 1.0605e-008 7.1729e-004 2.2532e-003 3.6324e-003 4.1549e-003 3.6951e-003 2.5463e-003 1.2057e-003 2.6656e-004 4.7334e-006 3.4346e-004 9.4385e-004 1.5828e-003 2.3428e-003 2.3322e-003 2.5574e-003 2.3164e-003 1.9020e-003 1.2475e-003 2.7179e-004 1.2014e-003 8.0375e-001 4.1590e-002 1.5290e-002 8.8126e-003 5.6679e-003 3.5378e-003
          64 1.5596e-011 2.0496e-009 2.1632e-008 6.1163e-008 6.2046e-008 1.5055e-006 1.3971e-011 6.2731e-013 8.2599e-007 2.2079e-010 1.1054e-010 1.8078e-012 1.7502e-010 1.8862e-006 7.6476e-011 2.7821e-010 2.0361e-010 7.9507e-011 9.7824e-005 1.0346e-011 7.5602e-010 3.5506e-009 1.6931e-009 1.1603e-004 9.4346e-007 5.8498e-006 8.1401e-005 6.9600e-004 2.4842e-004 5.2995e-005 4.7537e-006 2.3005e-006 8.4071e-007 3.3962e-005 3.5938e-004 1.4090e-003 3.5429e-003 6.6818e-003 1.0164e-002 1.2883e-002 1.3827e-002 1.2606e-002 9.6006e-003 5.7804e-003 2.3864e-003 3.8268e-004 7.3599e-005 1.0776e-003 2.5816e-003 3.7173e-003 3.9841e-003 3.3764e-003 2.2141e-003 9.7882e-004 1.8155e-004 1.4947e-005 3.6393e-004 9.1728e-004 1.5918e-003 2.2353e-003 2.2980e-003 2.5701e-003 2.4078e-003 2.0549e-003 1.5218e-003 5.3751e-004 5.3106e-004 8.1445e-001 3.3008e-002 1.3370e-002 8.0484e-003 5.3012e-003
          65 2.2493e-011 2.0937e-009 1.7021e-008 6.9999e-008 6.3828e-008 1.1377e-006 2.7108e-010 1.3280e-010 1.3041e-006 5.3804e-010 3.5742e-010 1.9319e-013 1.0097e-011 1.1050e-006 6.7278e-010 2.9589e-011 1.0830e-010 9.3303e-011 9.9339e-005 9.9756e-012 1.3428e-010 2.7908e-009 1.4728e-009 8.7756e-005 6.8169e-007 4.5520e-006 7.2508e-005 6.7741e-004 2.6569e-004 7.2424e-005 1.4383e-005 2.3020e-007 2.9455e-006 5.7559e-006 1.5875e-004 8.1332e-004 2.3634e-003 4.9515e-003 8.2337e-003 1.1361e-002 1.3280e-002 1.3276e-002 1.1298e-002 7.9761e-003 4.3453e-003 1.4879e-003 1.0638e-004 2.5501e-004 1.4198e-003 2.8172e-003 3.7165e-003 3.7671e-003 3.0640e-003 1.9269e-003 8.0680e-004 1.2490e-004 2.6567e-005 3.7211e-004 8.7871e-004 1.5997e-003 2.0898e-003 2.3113e-003 2.5937e-003 2.5130e-003 2.3172e-003 1.8337e-003 9.2966e-004 5.2161e-005 8.2527e-001 2.5173e-002 1.1084e-002 7.0490e-003
