   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101
          10 3.0510e-009 3.3853e-010 2.1374e-008 1.5090e-011 5.3405e-006 3.9088e-006 1.4226e-005 1.3785e-004 2.8569e-002 2.8776e-033 2.9085e-033 6.0333e-031 1.2000e-028 2.2359e-016 2.7188e-025 7.2650e-028 4.4437e-024 1.2937e-021 2.1446e-009 2.5282e-018 1.6112e-018 2.5909e-017 1.4221e-015 1.5766e-003 3.8077e-013 1.8318e-013 1.5293e-012 5.3781e-011 5.5264e-002 2.1791e-009 1.4137e-009 8.6364e-009 3.6581e-007 6.4367e-003 8.7247e-007 8.6140e-007 4.7644e-006 1.5224e-004 2.2431e-005 2.2918e-007 4.8520e-006 2.9484e-005 5.6636e-005 8.1204e-005 1.0905e-004 1.3499e-004 1.5365e-004 1.6455e-004 1.6889e-004 1.6742e-004 1.6086e-004 1.5043e-004 1.3749e-004 1.2300e-004 1.0772e-004 9.2318e-005 7.7450e-005 6.3706e-005 5.1385e-005 4.0603e-005 3.1384e-005 2.3646e-005 1.7327e-005 1.2307e-005 8.4161e-006 5.4928e-006 3.3678e-006 1.8898e-006 9.2074e-007 3.4677e-007 6.7780e-008 8.2234e-010 7.8984e-008 2.4923e-007 4.7052e-007 7.1203e-007 9.5069e-007 1.1701e-006 1.3601e-006 1.5147e-006 1.6301e-006 1.7074e-006 1.7478e-006 1.7533e-006 1.7293e-006 1.6789e-006 1.6069e-006 1.5177e-006 1.4159e-006 1.3053e-006 1.1902e-006 1.0738e-006 9.5846e-007 8.4684e-007 7.4044e-007 6.4039e-007 5.4809e-007 4.6355e-007 3.8713e-007 3.1844e-007 2.5667e-007 2.0047e-007
          11 1.2985e-010 9.4589e-010 1.3881e-009 4.1415e-007 1.7368e-006 1.6863e-006 1.4756e-005 3.1198e-007 1.0482e-004 3.0694e-034 4.1708e-032 4.5787e-030 3.8640e-028 4.3331e-017 1.4796e-026 5.4541e-025 3.2671e-023 2.6305e-021 1.2870e-009 1.2006e-018 2.3590e-020 3.2877e-018 8.4131e-016 1.7930e-003 4.8755e-013 3.8790e-013 4.6980e-012 2.2360e-010 2.7697e-001 1.1846e-008 9.9444e-009 7.9332e-008 4.5181e-006 9.0995e-002 1.5317e-005 2.3718e-005 2.4673e-004 1.5628e-002 3.8053e-003 1.1582e-003 1.5652e-003 1.7049e-003 1.0612e-003 5.7926e-004 3.1571e-004 1.5349e-004 5.7448e-005 1.1537e-005 2.3644e-008 9.7322e-006 3.0815e-005 5.6247e-005 8.1418e-005 1.0347e-004 1.2075e-004 1.3250e-004 1.3870e-004 1.4005e-004 1.3738e-004 1.3146e-004 1.2312e-004 1.1298e-004 1.0181e-004 9.0325e-005 7.8923e-005 6.8027e-005 5.7842e-005 4.8537e-005 4.0120e-005 3.2678e-005 2.6221e-005 2.0698e-005 1.6046e-005 1.2185e-005 9.0358e-006 6.5148e-006 4.5329e-006 3.0150e-006 1.8889e-006 1.0864e-006 5.4653e-007 2.1586e-007 4.7062e-008 2.4155e-011 4.0922e-008 1.4181e-007 2.8000e-007 4.3743e-007 6.0014e-007 7.5766e-007 9.0274e-007 1.0306e-006 1.1380e-006 1.2240e-006 1.2882e-006 1.3310e-006 1.3545e-006 1.3591e-006 1.3465e-006 1.3161e-006 1.2641e-006 1.1789e-006
          12 1.7720e-010 2.0869e-009 5.3118e-009 1.3421e-007 1.1206e-008 4.3083e-006 6.4166e-008 2.0139e-005 1.0094e-005 8.6021e-033 1.3929e-030 1.0980e-028 5.7537e-027 1.6146e-020 2.3269e-025 7.4526e-024 2.1713e-022 6.7361e-021 2.8524e-010 6.0348e-020 1.4015e-018 4.8825e-017 2.6276e-015 1.9338e-003 3.9979e-013 4.0285e-014 8.4665e-014 5.8718e-011 1.5151e-001 8.2574e-009 1.2386e-008 1.4826e-007 1.1533e-005 2.5930e-001 5.0553e-005 9.7952e-005 1.2495e-003 9.1021e-002 2.3781e-002 8.7038e-003 1.4104e-002 1.8329e-002 1.4032e-002 9.9535e-003 7.5678e-003 5.7552e-003 4.2169e-003 2.9822e-003 2.0441e-003 1.3511e-003 8.5275e-004 5.0724e-004 2.7837e-004 1.3503e-004 5.2626e-005 1.2419e-005 1.4021e-007 5.0662e-006 1.9455e-005 3.7945e-005 5.6984e-005 7.4244e-005 8.8451e-005 9.9138e-005 1.0616e-004 1.0982e-004 1.1048e-004 1.0865e-004 1.0464e-004 9.9028e-005 9.2326e-005 8.4918e-005 7.7141e-005 6.9254e-005 6.1498e-005 5.4050e-005 4.6991e-005 4.0424e-005 3.4420e-005 2.9005e-005 2.4172e-005 1.9929e-005 1.6237e-005 1.3058e-005 1.0362e-005 8.0936e-006 6.2105e-006 4.6679e-006 3.4238e-006 2.4367e-006 1.6703e-006 1.0897e-006 6.6354e-007 3.6466e-007 1.6874e-007 5.4955e-008 5.4834e-009 5.0741e-009 4.0827e-008 1.0150e-007 1.7607e-007 2.5051e-007
          13 4.6938e-011 2.1681e-009 1.7797e-009 2.7478e-009 3.7147e-007 7.5155e-007 3.6900e-006 4.0240e-006 1.6050e-005 3.7455e-031 5.1787e-029 3.5035e-027 1.5496e-025 5.6713e-020 5.0062e-024 1.3047e-022 2.8246e-021 5.3327e-020 4.2419e-013 8.6208e-019 1.4381e-017 2.3328e-016 4.7993e-015 5.4175e-004 3.2468e-014 2.3085e-013 6.8461e-012 3.5303e-010 3.5552e-001 1.2942e-008 4.3574e-009 2.2841e-009 6.8769e-007 3.6377e-002 1.5131e-005 6.3162e-005 1.3058e-003 1.2298e-001 3.5948e-002 1.6887e-002 3.3310e-002 5.0584e-002 4.4942e-002 3.7014e-002 3.2546e-002 2.8554e-002 2.4181e-002 1.9890e-002 1.6038e-002 1.2694e-002 9.8563e-003 7.5136e-003 5.6312e-003 4.1450e-003 2.9879e-003 2.1019e-003 1.4374e-003 9.5178e-004 6.0561e-004 3.6559e-004 2.0502e-004 1.0274e-004 4.2573e-005 1.1789e-005 6.5177e-007 1.9692e-006 1.0541e-005 2.2727e-005 3.6010e-005 4.8756e-005 6.0025e-005 6.9297e-005 7.6381e-005 8.1256e-005 8.4078e-005 8.5075e-005 8.4435e-005 8.2424e-005 7.9340e-005 7.5428e-005 7.0881e-005 6.5960e-005 6.0807e-005 5.5546e-005 5.0348e-005 4.5266e-005 4.0386e-005 3.5760e-005 3.1434e-005 2.7427e-005 2.3765e-005 2.0448e-005 1.7463e-005 1.4807e-005 1.2458e-005 1.0392e-005 8.5971e-006 7.0407e-006 5.7022e-006 4.5539e-006 3.5669e-006 2.7091e-006
          14 1.3786e-009 8.8308e-010 3.7257e-009 3.3643e-008 2.4763e-007 1.3642e-009 2.4940e-006 6.0121e-007 1.1079e-005 3.1940e-029 3.7919e-027 2.1991e-025 8.2734e-024 5.5898e-021 2.2720e-022 4.9025e-021 8.7126e-020 1.3219e-018 6.9000e-013 1.7367e-017 2.1094e-016 2.3437e-015 2.4925e-014 6.7885e-006 2.0658e-013 2.4351e-012 2.8006e-011 5.1549e-010 1.4074e-001 1.4321e-009 5.0673e-009 1.7424e-007 1.6110e-005 3.4551e-001 5.7193e-005 6.4355e-005 2.8751e-004 4.2108e-003 1.3240e-004 7.9292e-004 6.3057e-003 1.8620e-002 2.6511e-002 3.1716e-002 3.7475e-002 4.1832e-002 4.3433e-002 4.2669e-002 4.0311e-002 3.6867e-002 3.2758e-002 2.8405e-002 2.4150e-002 2.0175e-002 1.6572e-002 1.3388e-002 1.0645e-002 8.3475e-003 6.4593e-003 4.9292e-003 3.7061e-003 2.7378e-003 1.9850e-003 1.4105e-003 9.7840e-004 6.6000e-004 4.2986e-004 2.6761e-004 1.5638e-004 8.3477e-005 3.8544e-005 1.3510e-005 2.2363e-006 1.3634e-007 3.8174e-006 1.0829e-005 1.9431e-005 2.8411e-005 3.6983e-005 4.4653e-005 5.1116e-005 5.6287e-005 6.0130e-005 6.2673e-005 6.4071e-005 6.4404e-005 6.3822e-005 6.2461e-005 6.0470e-005 5.7972e-005 5.5113e-005 5.2002e-005 4.8715e-005 4.5358e-005 4.1983e-005 3.8632e-005 3.5377e-005 3.2215e-005 2.9171e-005 2.6219e-005 2.3282e-005 2.0187e-005
          15 2.2339e-009 1.0272e-010 1.2219e-008 1.5350e-008 4.3025e-008 1.4636e-007 6.6034e-007 2.2692e-006 3.6780e-007 4.1691e-027 4.2889e-025 2.1461e-023 6.9361e-022 6.5873e-020 1.6292e-020 2.9861e-019 4.4768e-018 5.6754e-017 3.6642e-015 6.2563e-016 6.1269e-015 5.4335e-014 4.4489e-013 2.0747e-006 3.3093e-012 2.4669e-011 1.7720e-010 1.3420e-009 5.9350e-003 5.8712e-009 6.0447e-008 6.2503e-007 1.9554e-005 2.2768e-001 8.3813e-006 1.5415e-005 1.2437e-003 1.5087e-001 4.6000e-002 2.0332e-002 3.1786e-002 3.3932e-002 1.7141e-002 5.0774e-003 2.9172e-004 1.1349e-003 6.2408e-003 1.3666e-002 2.1584e-002 2.8602e-002 3.3834e-002 3.6961e-002 3.8097e-002 3.7534e-002 3.5631e-002 3.2779e-002 2.9366e-002 2.5758e-002 2.2198e-002 1.8833e-002 1.5754e-002 1.2990e-002 1.0573e-002 8.5088e-003 6.7685e-003 5.3275e-003 4.1471e-003 3.1925e-003 2.4247e-003 1.8169e-003 1.3420e-003 9.7509e-004 6.9511e-004 4.8430e-004 3.2813e-004 2.1460e-004 1.3378e-004 7.8058e-005 4.1276e-005 1.8526e-005 5.9812e-006 6.8065e-007 3.3872e-007 3.2253e-006 8.0484e-006 1.3855e-005 1.9960e-005 2.5885e-005 3.1315e-005 3.6053e-005 4.0007e-005 4.3151e-005 4.5481e-005 4.7067e-005 4.7960e-005 4.8221e-005 4.7963e-005 4.7216e-005 4.6047e-005 4.4439e-005 4.2257e-005 3.9117e-005
          16 1.1894e-009 3.8936e-014 6.4213e-009 1.5772e-009 2.8035e-009 2.1430e-007 2.2955e-008 2.0179e-006 4.7777e-007 1.9404e-024 1.6281e-022 6.6297e-021 1.7397e-019 3.6684e-018 3.3097e-018 4.9005e-017 5.9149e-016 6.0133e-015 2.1536e-013 5.2916e-014 4.1097e-013 2.8687e-012 1.8279e-011 3.1562e-010 1.0779e-010 5.9702e-010 3.1491e-009 1.6179e-008 1.0239e-003 7.6134e-008 3.9667e-007 2.1463e-006 1.7456e-005 2.6666e-002 2.7269e-005 3.0182e-004 4.6770e-003 2.6001e-001 5.2250e-002 5.2524e-003 5.3593e-008 9.0734e-003 2.7223e-002 4.0846e-002 4.7632e-002 4.4835e-002 3.3993e-002 2.0448e-002 8.9085e-003 1.9052e-003 2.8149e-005 2.4687e-003 7.7214e-003 1.4195e-002 2.0556e-002 2.5868e-002 2.9633e-002 3.1766e-002 3.2401e-002 3.1779e-002 3.0198e-002 2.7914e-002 2.5221e-002 2.2369e-002 1.9512e-002 1.6789e-002 1.4268e-002 1.1994e-002 9.9682e-003 8.2030e-003 6.6916e-003 5.4126e-003 4.3418e-003 3.4533e-003 2.7235e-003 2.1293e-003 1.6478e-003 1.2613e-003 9.5417e-004 7.1227e-004 5.2336e-004 3.7781e-004 2.6688e-004 1.8348e-004 1.2199e-004 7.7543e-005 4.6329e-005 2.5264e-005 1.1876e-005 4.1918e-006 6.6273e-007 7.2889e-008 1.4863e-006 4.1892e-006 7.6441e-006 1.1449e-005 1.5320e-005 1.9036e-005 2.2441e-005 2.5380e-005 2.7618e-005 2.8688e-005
          17 1.3760e-010 7.6677e-013 3.0994e-010 1.8080e-010 3.8308e-008 1.3214e-007 1.0688e-007 8.0664e-007 1.8258e-006 6.7500e-022 4.7946e-020 1.6492e-018 3.6476e-017 7.0505e-016 5.8362e-016 7.2495e-015 7.3195e-014 6.2040e-013 4.0614e-012 4.5336e-012 2.9109e-011 1.6710e-010 8.7002e-010 5.3565e-008 4.1611e-009 1.8508e-008 7.7399e-008 3.0810e-007 6.0257e-006 1.1791e-006 4.4180e-006 1.6514e-005 6.7550e-005 5.1081e-003 2.0402e-004 9.4108e-004 6.1677e-003 1.0889e-001 5.6002e-003 7.9352e-003 5.2565e-002 1.0561e-001 8.5210e-002 4.2907e-002 1.2151e-002 1.0757e-004 6.1626e-003 2.1120e-002 3.4569e-002 4.0317e-002 3.7374e-002 2.8467e-002 1.7603e-002 8.1545e-003 2.1003e-003 6.6788e-006 1.3715e-003 5.1252e-003 1.0086e-002 1.5228e-002 1.9810e-002 2.3355e-002 2.5677e-002 2.6817e-002 2.6890e-002 2.6123e-002 2.4721e-002 2.2898e-002 2.0797e-002 1.8586e-002 1.6388e-002 1.4282e-002 1.2318e-002 1.0524e-002 8.9171e-003 7.4988e-003 6.2571e-003 5.1830e-003 4.2648e-003 3.4862e-003 2.8300e-003 2.2832e-003 1.8295e-003 1.4552e-003 1.1493e-003 9.0004e-004 6.9846e-004 5.3648e-004 4.0733e-004 3.0508e-004 2.2498e-004 1.6284e-004 1.1514e-004 7.9109e-005 5.2340e-005 3.2900e-005 1.9246e-005 1.0071e-005 4.3489e-006 1.2406e-006 6.5573e-008 2.2703e-007
          18 6.7452e-011 5.6779e-012 9.2882e-010 1.6590e-009 4.7876e-008 2.7544e-008 2.6420e-007 7.2354e-008 1.8361e-006 3.8619e-019 2.2554e-017 6.3658e-016 1.1531e-014 1.8525e-013 1.5085e-013 1.5292e-012 1.2574e-011 8.6609e-011 5.7613e-010 5.1302e-010 2.6628e-009 1.2320e-008 5.1532e-008 4.8450e-008 1.9724e-007 6.9912e-007 2.3174e-006 7.2616e-006 2.0725e-007 2.1707e-005 6.2555e-005 1.7559e-004 4.8952e-004 3.3537e-004 1.3214e-003 3.8038e-003 1.2930e-002 5.4027e-002 1.8984e-003 3.7618e-002 8.8340e-002 7.4962e-002 1.2210e-002 3.1068e-003 3.2022e-002 5.9941e-002 6.2215e-002 4.1927e-002 1.6906e-002 1.9377e-003 1.4248e-003 1.0933e-002 2.2773e-002 3.0795e-002 3.2359e-002 2.8052e-002 2.0326e-002 1.2013e-002 5.2548e-003 1.1818e-003 5.4912e-006 1.2937e-003 4.2770e-003 8.1267e-003 1.2116e-002 1.5724e-002 1.8624e-002 2.0674e-002 2.1827e-002 2.2172e-002 2.1849e-002 2.1002e-002 1.9777e-002 1.8299e-002 1.6683e-002 1.5020e-002 1.3366e-002 1.1772e-002 1.0277e-002 8.9025e-003 7.6539e-003 6.5407e-003 5.5564e-003 4.6926e-003 3.9446e-003 3.2985e-003 2.7445e-003 2.2721e-003 1.8717e-003 1.5337e-003 1.2504e-003 1.0139e-003 8.1717e-004 6.5457e-004 5.2063e-004 4.1074e-004 3.2134e-004 2.4875e-004 1.9024e-004 1.4324e-004 1.0555e-004 7.5256e-005
          19 3.8773e-010 2.2780e-011 2.4447e-009 2.7314e-009 2.8699e-008 3.2909e-010 2.0829e-007 2.5703e-008 8.2090e-007 7.2687e-016 3.1395e-014 6.5419e-013 8.7387e-012 1.0621e-010 8.4274e-011 6.2984e-010 3.8199e-009 1.9428e-008 9.8590e-008 8.5121e-008 3.2766e-007 1.1284e-006 3.5290e-006 1.2461e-005 1.0156e-005 2.7229e-005 6.8711e-005 1.6485e-004 3.5031e-007 3.7890e-004 8.4076e-004 1.8104e-003 3.8071e-003 7.1285e-005 7.7926e-003 1.5810e-002 3.2570e-002 2.5309e-002 2.6964e-002 7.1856e-002 7.4122e-002 1.2548e-002 1.0301e-002 4.7514e-002 5.1898e-002 2.3514e-002 1.2021e-003 7.0388e-003 2.9343e-002 4.5462e-002 4.3835e-002 2.8602e-002 1.1310e-002 1.2247e-003 1.1083e-003 8.1327e-003 1.7147e-002 2.3783e-002 2.5912e-002 2.3602e-002 1.8319e-002 1.1960e-002 6.2218e-003 2.1734e-003 2.1562e-004 2.3593e-004 1.8055e-003 4.3714e-003 7.3817e-003 1.0378e-002 1.3040e-002 1.5170e-002 1.6686e-002 1.7577e-002 1.7899e-002 1.7740e-002 1.7184e-002 1.6329e-002 1.5273e-002 1.4093e-002 1.2849e-002 1.1602e-002 1.0384e-002 9.2180e-003 8.1302e-003 7.1243e-003 6.2067e-003 5.3782e-003 4.6376e-003 3.9801e-003 3.4019e-003 2.8966e-003 2.4565e-003 2.0761e-003 1.7481e-003 1.4661e-003 1.2253e-003 1.0195e-003 8.4415e-004 6.9412e-004 5.6423e-004 4.4851e-004
          20 5.3236e-010 2.2316e-011 2.1888e-009 2.7535e-009 1.0005e-008 1.5824e-008 9.1234e-008 1.1421e-007 1.8255e-007 1.0010e-012 3.1230e-011 4.6881e-010 4.5045e-009 4.0496e-008 3.1239e-008 1.6806e-007 7.3540e-007 2.7099e-006 1.0454e-005 8.6553e-006 2.4491e-005 6.2658e-005 1.4736e-004 3.7146e-004 3.2318e-004 6.6891e-004 1.3179e-003 2.4887e-003 8.9933e-005 4.5193e-003 7.9073e-003 1.3315e-002 2.1528e-002 3.1647e-005 3.3137e-002 4.8164e-002 6.3947e-002 9.3303e-003 5.5831e-002 5.6556e-002 1.2155e-002 1.0938e-002 4.4978e-002 2.7520e-002 1.6147e-003 8.6550e-003 3.1069e-002 3.4719e-002 1.7647e-002 1.8241e-003 2.8691e-003 1.7268e-002 3.1277e-002 3.4729e-002 2.6956e-002 1.4221e-002 3.8684e-003 8.8023e-006 2.5728e-003 8.7908e-003 1.5262e-002 1.9436e-002 2.0277e-002 1.8105e-002 1.3992e-002 9.2539e-003 4.9861e-003 1.8971e-003 2.7596e-004 7.9909e-005 1.0413e-003 2.7951e-003 4.9701e-003 7.2401e-003 9.3591e-003 1.1164e-002 1.2558e-002 1.3508e-002 1.4033e-002 1.4175e-002 1.3989e-002 1.3549e-002 1.2914e-002 1.2137e-002 1.1280e-002 1.0376e-002 9.4595e-003 8.5556e-003 7.6844e-003 6.8579e-003 6.0875e-003 5.3775e-003 4.7279e-003 4.1408e-003 3.6126e-003 3.1395e-003 2.7203e-003 2.3480e-003 2.0187e-003 1.7259e-003 1.4606e-003 1.2100e-003
          21 4.5323e-010 8.4083e-012 1.2257e-009 1.9935e-009 1.7326e-009 2.5245e-008 2.5415e-008 1.2942e-007 1.2647e-008 2.2640e-009 4.2544e-008 3.8473e-007 2.2381e-006 1.2843e-005 9.5063e-006 3.1904e-005 8.9355e-005 2.1779e-004 6.0538e-004 4.7782e-004 9.6607e-004 1.8321e-003 3.2906e-003 6.8547e-003 5.6261e-003 9.1753e-003 1.4269e-002 2.1155e-002 2.9545e-004 2.9837e-002 3.9914e-002 5.0300e-002 5.9027e-002 2.0587e-006 6.3101e-002 5.8701e-002 4.1427e-002 7.4978e-005 2.3273e-002 1.3627e-003 1.2609e-002 2.8419e-002 3.8513e-003 6.5630e-003 2.7578e-002 2.5477e-002 6.0774e-003 9.5042e-004 1.4240e-002 2.5363e-002 2.1048e-002 7.9408e-003 1.5588e-004 4.0252e-003 1.4973e-002 2.4078e-002 2.5578e-002 1.9702e-002 1.0665e-002 3.1907e-003 5.4280e-005 1.4495e-003 5.7118e-003 1.0577e-002 1.4185e-002 1.5597e-002 1.4759e-002 1.2248e-002 8.8843e-003 5.5026e-003 2.7174e-003 8.6989e-004 5.4195e-005 1.8073e-004 1.0479e-003 2.4100e-003 4.0244e-003 5.6805e-003 7.2213e-003 8.5409e-003 9.5754e-003 1.0311e-002 1.0753e-002 1.0922e-002 1.0864e-002 1.0613e-002 1.0211e-002 9.6970e-003 9.1063e-003 8.4672e-003 7.8078e-003 7.1475e-003 6.4989e-003 5.8765e-003 5.2859e-003 4.7309e-003 4.2178e-003 3.7434e-003 3.3078e-003 2.9053e-003 2.5251e-003 2.1472e-003
          22 2.9745e-010 3.6997e-013 5.1641e-010 1.0911e-009 1.5652e-011 2.1633e-008 4.2230e-009 1.0042e-007 2.2376e-009 4.9928e-006 3.6511e-005 1.4048e-004 3.9342e-004 1.3040e-003 9.2214e-004 1.9292e-003 3.6869e-003 6.4970e-003 1.4005e-002 1.0645e-002 1.6323e-002 2.3589e-002 3.2210e-002 5.3381e-002 4.1569e-002 5.0626e-002 5.7944e-002 6.1945e-002 9.3233e-004 6.1115e-002 5.4543e-002 4.2395e-002 2.6569e-002 7.2657e-007 1.0953e-002 1.0468e-003 2.5692e-003 5.9761e-003 8.3353e-003 2.4915e-002 1.3898e-002 1.0378e-003 1.9829e-002 1.5457e-002 7.4573e-004 6.5482e-003 1.9693e-002 1.6643e-002 3.9593e-003 5.4645e-004 9.1337e-003 1.7354e-002 1.5911e-002 7.4190e-003 6.9555e-004 1.3578e-003 8.0823e-003 1.5445e-002 1.8728e-002 1.6604e-002 1.0922e-002 4.8158e-003 8.6959e-004 1.0011e-004 2.0337e-003 5.3543e-003 8.6319e-003 1.0829e-002 1.1470e-002 1.0633e-002 8.7475e-003 6.3633e-003 3.9979e-003 2.0383e-003 7.0660e-004 7.0012e-005 7.8835e-005 6.0969e-004 1.5053e-003 2.6068e-003 3.7719e-003 4.8922e-003 5.8878e-003 6.7070e-003 7.3327e-003 7.7565e-003 7.9895e-003 8.0506e-003 7.9651e-003 7.7579e-003 7.4582e-003 7.0906e-003 6.6739e-003 6.2302e-003 5.7726e-003 5.3118e-003 4.8610e-003 4.4225e-003 4.0012e-003 3.5945e-003 3.1922e-003 2.7705e-003
          23 1.6457e-010 1.2527e-012 1.8176e-010 4.6901e-010 2.1098e-010 1.3750e-008 2.2323e-010 6.4880e-008 1.1818e-008 1.7496e-003 4.4482e-003 9.1841e-003 1.6405e-002 3.7498e-002 2.5638e-002 3.6531e-002 4.8157e-002 5.8791e-002 9.2259e-002 6.6770e-002 7.0622e-002 6.9267e-002 6.2281e-002 7.1140e-002 5.0501e-002 3.5814e-002 2.0808e-002 8.4094e-003 2.7513e-005 1.1971e-003 5.3252e-004 5.8560e-003 1.4447e-002 4.3609e-006 2.1796e-002 2.3064e-002 1.5204e-002 2.9118e-004 6.6076e-003 1.4705e-004 1.0491e-002 8.7107e-003 2.2507e-004 1.0541e-002 1.2992e-002 2.8996e-003 1.1568e-003 9.9123e-003 1.3273e-002 6.6382e-003 3.4275e-004 2.2098e-003 8.7030e-003 1.1904e-002 8.8637e-003 3.1556e-003 4.8235e-005 1.7435e-003 6.5296e-003 1.0982e-002 1.2550e-002 1.0759e-002 6.9329e-003 3.0248e-003 5.4194e-004 6.4586e-005 1.2971e-003 3.4458e-003 5.6254e-003 7.1663e-003 7.7496e-003 7.3755e-003 6.2698e-003 4.7611e-003 3.1811e-003 1.7937e-003 7.6505e-004 1.6949e-004 1.0854e-006 2.0008e-004 6.7740e-004 1.3355e-003 2.0822e-003 2.8379e-003 3.5452e-003 4.1608e-003 4.6608e-003 5.0344e-003 5.2825e-003 5.4124e-003 5.4385e-003 5.3765e-003 5.2402e-003 5.0477e-003 4.8118e-003 4.5440e-003 4.2587e-003 3.9607e-003 3.6574e-003 3.3492e-003 3.0282e-003 2.6724e-003
          24 7.5272e-011 3.0819e-012 5.5959e-011 1.6044e-010 3.4100e-010 6.7873e-009 2.3430e-011 3.3898e-008 1.1991e-008 1.4296e-001 7.5179e-002 1.2391e-001 9.0561e-002 1.2753e-001 9.7587e-002 6.5712e-002 5.2547e-002 2.7085e-002 1.9321e-002 1.3701e-002 2.6638e-003 7.8904e-007 2.8483e-003 1.0191e-002 8.4319e-003 1.5261e-002 1.9108e-002 1.9654e-002 2.2277e-004 1.5931e-002 9.7532e-003 3.6245e-003 1.9475e-004 6.5195e-006 1.1257e-003 5.6778e-003 1.0175e-002 5.3656e-004 9.2154e-003 3.9718e-003 4.2846e-004 7.0234e-003 2.6592e-003 6.3790e-004 6.3869e-003 6.4907e-003 1.1053e-003 8.7918e-004 5.6000e-003 7.1543e-003 3.5751e-003 2.0911e-004 1.0912e-003 4.5466e-003 6.4815e-003 5.1190e-003 2.0737e-003 1.0951e-004 6.4515e-004 3.0605e-003 5.6343e-003 6.8722e-003 6.2975e-003 4.4256e-003 2.2336e-003 6.0906e-004 2.4877e-006 3.9188e-004 1.4305e-003 2.6538e-003 3.6614e-003 4.2105e-003 4.2352e-003 3.8070e-003 3.0794e-003 2.2272e-003 1.4048e-003 7.2874e-004 2.6509e-004 3.3281e-005 1.7759e-005 1.8063e-004 4.7365e-004 8.4652e-004 1.2543e-003 1.6586e-003 2.0307e-003 2.3512e-003 2.6093e-003 2.8007e-003 2.9273e-003 2.9937e-003 3.0053e-003 2.9712e-003 2.8986e-003 2.7946e-003 2.6688e-003 2.5252e-003 2.3691e-003 2.2016e-003 2.0179e-003 1.8030e-003
