   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 3.3265e-002 5.1837e-002 4.3187e-003 2.3486e-002 2.6581e-002 2.8662e-003 3.6960e-002 1.6760e-003 3.2388e-002 1.4452e-002 2.0496e-002 3.3925e-002 8.4982e-003 5.6545e-002 7.0047e-004 8.5910e-002 1.1975e-002 3.9934e-001 1.4752e-001 4.3770e-003 1.1810e-003 1.0230e-003 3.2424e-004 2.6466e-005
          11 2.4362e-002 4.8677e-002 1.1641e-002 1.0507e-002 3.2412e-002 6.3947e-004 2.6640e-002 1.5346e-002 9.4459e-003 3.2882e-002 6.1843e-005 3.8943e-002 7.8908e-003 2.9849e-002 3.4188e-002 9.8796e-003 7.2815e-002 1.5870e-002 4.6849e-001 8.2018e-002 2.4418e-002 1.0694e-003 1.5926e-005 1.2386e-005
          12 1.7711e-002 4.3165e-002 1.8504e-002 2.7716e-003 2.9924e-002 7.2194e-003 1.1957e-002 2.6087e-002 2.2370e-005 2.8761e-002 1.0053e-002 1.3781e-002 3.1705e-002 3.0325e-004 4.1743e-002 1.3429e-002 2.0974e-002 5.4602e-002 3.8874e-002 5.2639e-001 8.7286e-003 3.1061e-002 1.0950e-002 8.8928e-004
          13 1.2787e-002 3.6620e-002 2.3095e-002 7.9274e-005 2.2727e-002 1.4901e-002 2.4794e-003 2.5937e-002 4.7661e-003 1.3317e-002 2.3331e-002 1.8185e-004 2.8982e-002 1.1356e-002 1.0693e-002 3.7526e-002 2.3939e-003 2.7431e-002 3.3711e-002 1.0758e-001 4.8169e-001 3.2608e-002 2.7884e-004 3.1361e-004
          14 9.0872e-003 2.9674e-002 2.4646e-002 6.5971e-004 1.4568e-002 1.8990e-002 6.5786e-006 1.8408e-002 1.2715e-002 2.4282e-003 2.3760e-002 4.6604e-003 1.1568e-002 2.4488e-002 2.1528e-004 2.2993e-002 2.3673e-002 3.8417e-005 2.8164e-002 1.1065e-002 2.6517e-001 2.3379e-001 1.0489e-001 8.5060e-003
          15 5.9198e-003 2.1430e-002 2.1696e-002 2.2264e-003 7.5266e-003 1.7331e-002 1.4634e-003 9.3973e-003 1.5070e-002 3.1285e-005 1.4605e-002 1.1323e-002 1.2705e-003 1.9848e-002 7.5709e-003 4.3338e-003 2.3615e-002 8.9432e-003 2.0326e-003 2.5680e-002 1.7107e-003 4.9128e-001 1.8001e-002 2.4507e-003
          16 6.5621e-005 2.4368e-004 2.5851e-004 3.2993e-005 7.6360e-005 2.0561e-004 2.5769e-005 9.3294e-005 1.8604e-004 3.8368e-006 1.5044e-004 1.5397e-004 4.2136e-006 2.1422e-004 1.2083e-004 2.3246e-005 2.5688e-004 1.4871e-004 2.8822e-006 2.2547e-004 8.2852e-005 1.3754e-003 2.4805e-001 3.3968e-001
          17 2.7534e-004 1.0440e-003 1.1501e-003 1.7223e-004 2.9431e-004 9.0774e-004 1.4921e-004 3.5046e-004 8.4336e-004 4.1023e-005 5.8124e-004 7.4518e-004 1.3644e-006 8.5569e-004 6.4474e-004 3.6335e-005 1.0205e-003 8.0189e-004 3.0565e-006 6.9325e-004 1.0730e-003 1.0076e-002 2.3520e-001 2.2438e-001
          18 6.3564e-004 2.4425e-003 2.7558e-003 4.5394e-004 6.3907e-004 2.1604e-003 4.1502e-004 7.4510e-004 2.0357e-003 1.4706e-004 1.2573e-003 1.8655e-003 1.7042e-006 1.8869e-003 1.6980e-003 2.7177e-005 2.2288e-003 2.1093e-003 6.0358e-005 1.2323e-003 3.2706e-003 1.6790e-002 1.7727e-001 9.8851e-002
          19 5.0605e-004 1.9596e-003 2.2414e-003 3.8913e-004 4.8981e-004 1.7489e-003 3.6563e-004 5.6310e-004 1.6599e-003 1.4569e-004 9.5943e-004 1.5505e-003 7.7471e-006 1.4549e-003 1.4481e-003 6.5973e-006 1.7050e-003 1.7932e-003 9.1280e-005 8.2258e-004 2.8177e-003 9.5181e-003 5.9609e-002 2.6455e-001
          20 1.6644e-004 6.4659e-004 7.4389e-004 1.3199e-004 1.5842e-004 5.7921e-004 1.2538e-004 1.8096e-004 5.5127e-004 5.2246e-005 3.0958e-004 5.1897e-004 3.9753e-006 4.7145e-004 4.8964e-004 9.2238e-007 5.5033e-004 6.0519e-004 3.7391e-005 2.4946e-004 9.4522e-004 2.6182e-003 1.2674e-002 3.3596e-002
