   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11
          12 4.9040e-010 2.2543e-010 1.3303e-009 2.1607e-009 6.4896e-009 6.4800e-008 8.2192e-008 7.7186e-007 3.7788e-004 1.5633e-002 1.9438e-001 2.4199e-001
          13 2.5910e-010 1.6059e-009 3.3372e-010 6.7758e-010 4.5039e-009 9.2588e-010 1.0492e-007 3.1182e-007 1.1364e-005 1.6900e-003 4.6165e-002 2.6845e-001
          14 6.5696e-011 3.7005e-010 3.0454e-010 5.0016e-010 8.4090e-009 1.3456e-008 2.4331e-009 6.8762e-008 1.4016e-006 1.1113e-004 8.0270e-003 1.2188e-001
          15 2.8952e-010 4.9405e-010 2.6239e-010 1.2729e-011 1.5778e-009 3.6668e-009 2.9668e-008 1.0158e-009 4.9496e-008 9.9112e-006 9.5514e-004 3.7317e-002
          16 5.1504e-011 8.3962e-010 5.1277e-010 5.5045e-010 2.1365e-009 1.6741e-009 6.5632e-009 4.3338e-008 7.3900e-012 1.9110e-008 1.0232e-004 8.3397e-003
          17 4.2838e-011 3.3125e-011 6.2425e-012 2.3827e-010 8.3962e-010 3.6803e-011 2.8338e-009 1.5929e-009 7.7920e-008 3.8018e-008 5.3210e-006 1.6089e-003
          18 1.5966e-010 3.0680e-010 2.1855e-010 3.6706e-011 2.7874e-009 2.0292e-009 1.7020e-012 3.3670e-010 1.4964e-009 2.2699e-008 7.6139e-007 2.4553e-004
          19 9.7652e-011 5.7402e-010 2.4254e-010 2.0890e-010 2.8438e-010 1.0455e-009 4.0915e-009 2.5249e-009 7.4764e-013 1.5351e-010 9.7921e-008 3.5298e-005
          20 8.8510e-012 2.4883e-010 3.3920e-011 6.5145e-011 4.8817e-010 3.9772e-011 2.0565e-009 3.7696e-009 6.3162e-009 1.6929e-008 8.7751e-008 2.0111e-006
          21 1.1402e-011 7.9903e-012 1.7298e-011 4.4978e-012 1.1039e-009 6.5167e-010 2.5459e-011 2.8485e-010 4.5898e-009 1.9309e-008 1.0403e-008 1.0447e-007
          22 4.9777e-011 5.7962e-011 8.6509e-011 7.0542e-011 4.7611e-010 4.0603e-010 1.0499e-009 3.0154e-010 6.2646e-011 1.9452e-009 3.3034e-008 1.5512e-007
          23 6.1175e-011 1.5707e-010 8.8609e-011 8.4620e-011 2.0373e-011 2.8304e-011 8.6236e-010 4.3712e-010 5.2286e-010 1.3326e-010 2.0808e-009 2.4947e-008
          24 4.8635e-011 1.7435e-010 5.1901e-011 5.1027e-011 5.8476e-011 3.7908e-011 2.2263e-010 1.0415e-010 4.1972e-010 2.8085e-010 2.1026e-010 1.9692e-008
          25 2.8383e-011 1.2444e-010 2.0342e-011 1.9322e-011 1.5272e-010 1.1732e-010 6.1973e-012 4.6135e-015 5.9807e-011 4.1699e-011 1.5913e-011 3.7341e-012
          26 1.2771e-011 6.3555e-011 6.0247e-012 5.3166e-012 1.2667e-010 1.0000e-010 9.1792e-012 1.6710e-011 2.3116e-013 1.4510e-013 1.4026e-010 2.1218e-009
          27 1.0834e-012 5.6789e-012 4.0543e-013 3.3890e-013 1.3255e-011 1.0505e-011 2.2213e-012 2.9613e-012 8.8118e-013 5.5509e-013 3.3480e-011 3.2503e-010
