   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
          10 1.8894e-008 4.5821e-008 9.4037e-007 4.8181e-004 1.7993e-002 1.5258e-001 2.7026e-001 1.0402e-002 1.0125e-001 4.0181e-003 3.8944e-002 5.4075e-002 9.2755e-003 5.1989e-003 3.2122e-002 3.9661e-002 2.2734e-002 4.6107e-003 4.0155e-004 8.8992e-003 2.1505e-002 3.1059e-002 3.4830e-002 3.3433e-002 2.8831e-002 2.2985e-002 1.7269e-002 1.2398e-002 8.5885e-003 5.7815e-003 3.8019e-003 2.4538e-003 1.5612e-003 9.8282e-004 6.1391e-004 3.8108e-004 2.3532e-004 1.4473e-004 8.8821e-005 5.4533e-005 3.3580e-005 2.0774e-005 1.2915e-005 8.0608e-006 5.0448e-006 3.1637e-006 1.9899e-006 1.2582e-006 8.0242e-007 5.1765e-007 3.3815e-007 2.2305e-007 1.4738e-007 9.5639e-008 5.8068e-008 2.9089e-008 1.1324e-008
          11 1.5204e-008 1.6983e-008 2.5280e-007 1.6862e-007 4.9486e-004 2.2550e-002 1.8216e-001 2.7606e-001 3.1379e-003 9.2747e-002 1.3396e-002 2.1385e-002 5.3129e-002 1.9624e-002 2.0475e-004 1.8945e-002 3.5453e-002 2.8924e-002 1.1621e-002 8.1537e-004 2.2087e-003 1.1458e-002 2.1752e-002 2.8625e-002 3.0782e-002 2.9030e-002 2.4960e-002 2.0046e-002 1.5282e-002 1.1181e-002 7.9148e-003 5.4580e-003 3.6874e-003 2.4515e-003 1.6091e-003 1.0451e-003 6.7303e-004 4.3075e-004 2.7466e-004 1.7490e-004 1.1141e-004 7.1032e-005 4.5336e-005 2.8969e-005 1.8544e-005 1.1911e-005 7.6941e-006 5.0082e-006 3.2896e-006 2.1801e-006 1.4551e-006 9.7379e-007 6.4827e-007 4.2163e-007 2.5584e-007 1.2799e-007 4.9784e-008
          12 3.1450e-009 1.2937e-008 2.8916e-009 1.0147e-006 1.2365e-005 2.5041e-004 2.3233e-002 2.0359e-001 2.9285e-001 1.6827e-003 7.9903e-002 2.1410e-002 1.0670e-002 4.6724e-002 2.6927e-002 9.1672e-004 9.3443e-003 2.7947e-002 3.0175e-002 1.7452e-002 4.2633e-003 3.8957e-005 4.7537e-003 1.3518e-002 2.1508e-002 2.6123e-002 2.6991e-002 2.5012e-002 2.1427e-002 1.7292e-002 1.3319e-002 9.8901e-003 7.1360e-003 5.0326e-003 3.4840e-003 2.3752e-003 1.5996e-003 1.0674e-003 7.0778e-004 4.6738e-004 3.0776e-004 2.0225e-004 1.3274e-004 8.7102e-005 5.7249e-005 3.7761e-005 2.5040e-005 1.6705e-005 1.1212e-005 7.5628e-006 5.1168e-006 3.4598e-006 2.3223e-006 1.5211e-006 9.2867e-007 4.6669e-007 1.8196e-007
          13 1.8611e-009 8.1725e-009 2.3996e-012 1.0094e-009 1.9968e-006 6.4577e-005 9.9493e-007 1.8476e-002 2.1247e-001 3.2762e-001 3.6737e-003 6.5836e-002 2.5663e-002 5.3621e-003 3.9064e-002 3.0007e-002 3.6710e-003 3.8542e-003 2.0388e-002 2.7947e-002 2.0601e-002 8.1017e-003 6.5538e-004 1.2804e-003 7.4322e-003 1.4958e-002 2.0728e-002 2.3490e-002 2.3420e-002 2.1340e-002 1.8171e-002 1.4686e-002 1.1402e-002 8.5794e-003 6.2955e-003 4.5237e-003 3.1946e-003 2.2256e-003 1.5352e-003 1.0518e-003 7.1698e-004 4.8667e-004 3.2914e-004 2.2206e-004 1.4976e-004 1.0119e-004 6.8650e-005 4.6803e-005 3.2059e-005 2.2033e-005 1.5161e-005 1.0406e-005 7.0763e-006 4.6859e-006 2.8853e-006 1.4582e-006 5.7011e-007
          14 2.6251e-009 1.2315e-010 1.2180e-009 5.1593e-012 5.1692e-008 8.2862e-007 1.5671e-004 4.9017e-004 9.0418e-003 2.0048e-001 3.8259e-001 1.4351e-002 5.0001e-002 2.6747e-002 3.4058e-003 3.2308e-002 2.9792e-002 6.0004e-003 1.3359e-003 1.4423e-002 2.4206e-002 2.1146e-002 1.0825e-002 2.3099e-003 9.1427e-005 3.6112e-003 9.7811e-003 1.5612e-002 1.9424e-002 2.0776e-002 2.0027e-002 1.7904e-002 1.5134e-002 1.2251e-002 9.5768e-003 7.2753e-003 5.4022e-003 3.9416e-003 2.8374e-003 2.0204e-003 1.4252e-003 9.9770e-004 6.9459e-004 4.8219e-004 3.3456e-004 2.3231e-004 1.6151e-004 1.1238e-004 7.8243e-005 5.4505e-005 3.7976e-005 2.6402e-005 1.8199e-005 1.2215e-005 7.6111e-006 3.8788e-006 1.5228e-006
          15 9.5231e-010 3.6985e-009 3.2078e-010 4.7985e-009 1.8373e-008 5.7824e-007 1.4260e-006 1.8562e-004 2.4643e-003 6.4243e-004 1.5648e-001 4.4687e-001 4.9968e-002 3.0081e-002 2.7034e-002 3.7035e-003 2.6833e-002 2.7629e-002 6.8395e-003 4.3249e-004 1.0448e-002 2.0321e-002 1.9901e-002 1.2008e-002 3.7861e-003 7.9179e-005 1.5495e-003 6.1646e-003 1.1425e-002 1.5517e-002 1.7653e-002 1.7902e-002 1.6742e-002 1.4726e-002 1.2345e-002 9.9679e-003 7.8178e-003 5.9913e-003 4.5038e-003 3.3315e-003 2.4329e-003 1.7603e-003 1.2654e-003 9.0536e-004 6.4519e-004 4.5829e-004 3.2489e-004 2.3022e-004 1.6330e-004 1.1601e-004 8.2449e-005 5.8393e-005 4.0886e-005 2.7773e-005 1.7445e-005 8.9323e-006 3.5141e-006
          16 6.5010e-010 1.9757e-011 1.0103e-010 1.4981e-010 1.8947e-008 6.1385e-008 9.2558e-007 2.7000e-005 3.9334e-005 4.9877e-003 5.0672e-003 7.8961e-002 4.7899e-001 1.3618e-001 7.9075e-003 3.0788e-002 7.4549e-003 2.1278e-002 2.4933e-002 5.9644e-003 1.9848e-004 8.1942e-003 1.6959e-002 1.7740e-002 1.1776e-002 4.4844e-003 3.9768e-004 6.1399e-004 3.9238e-003 8.3179e-003 1.2146e-002 1.4581e-002 1.5443e-002 1.4962e-002 1.3579e-002 1.1737e-002 9.7607e-003 7.8649e-003 6.1773e-003 4.7567e-003 3.6072e-003 2.7014e-003 2.0015e-003 1.4701e-003 1.0732e-003 7.8050e-004 5.6657e-004 4.1069e-004 2.9726e-004 2.1473e-004 1.5466e-004 1.1075e-004 7.8302e-005 5.3662e-005 3.3965e-005 1.7486e-005 6.8979e-006
          17 1.3115e-009 1.5580e-009 1.9462e-010 8.8352e-010 5.9762e-009 7.7594e-009 4.4757e-007 2.9390e-008 8.5009e-005 1.8359e-004 4.1897e-003 3.0027e-002 6.9559e-003 3.9871e-001 2.7711e-001 1.9809e-003 4.6241e-002 2.1913e-002 1.2620e-002 2.3987e-002 3.4101e-003 1.7677e-004 7.3554e-003 1.4178e-002 1.5214e-002 1.0435e-002 4.3103e-003 5.8450e-004 2.7517e-004 2.6613e-003 6.1723e-003 9.5138e-003 1.1856e-002 1.2904e-002 1.2831e-002 1.1955e-002 1.0576e-002 8.9766e-003 7.3845e-003 5.9313e-003 4.6681e-003 3.6090e-003 2.7510e-003 2.0767e-003 1.5570e-003 1.1606e-003 8.6027e-004 6.3448e-004 4.6639e-004 3.4213e-004 2.5039e-004 1.8213e-004 1.3059e-004 9.0503e-005 5.7737e-005 2.9862e-005 1.1805e-005
          18 1.6939e-010 6.9523e-010 1.0979e-010 4.7101e-011 3.3299e-009 7.4217e-009 1.7286e-008 8.6391e-007 1.2484e-005 4.7331e-005 1.6445e-003 6.0713e-005 4.9822e-002 3.2520e-002 1.6784e-001 3.7036e-001 4.2734e-002 8.6088e-002 6.9966e-002 1.1728e-003 3.1080e-002 1.6200e-004 5.3094e-005 8.5128e-003 1.1025e-002 1.2949e-002 8.0722e-003 3.5394e-003 4.6904e-004 1.9475e-004 2.0192e-003 4.8344e-003 7.5122e-003 9.4880e-003 1.0500e-002 1.0579e-002 9.9885e-003 8.9731e-003 7.7344e-003 6.4586e-003 5.2660e-003 4.2077e-003 3.3032e-003 2.5581e-003 1.9623e-003 1.4939e-003 1.1294e-003 8.4841e-004 6.3438e-004 4.7270e-004 3.5077e-004 2.5815e-004 1.8687e-004 1.3050e-004 8.3740e-005 4.3481e-005 1.7222e-005
          19 8.7460e-011 5.5392e-012 4.4619e-012 4.8465e-010 3.9559e-009 1.1304e-013 4.6151e-009 3.9857e-007 1.3901e-007 5.1805e-005 1.0415e-004 2.2009e-003 9.2841e-003 1.6857e-002 1.5154e-001 4.1734e-005 2.2121e-001 8.1668e-002 1.2683e-001 1.7596e-001 1.3752e-002 6.6038e-002 9.1003e-003 1.4705e-003 1.7228e-002 4.7150e-003 1.3233e-002 4.1224e-003 2.8726e-003 1.0984e-004 1.8738e-004 1.8891e-003 3.8557e-003 5.9877e-003 7.4348e-003 8.1363e-003 8.2673e-003 7.8005e-003 7.0302e-003 6.1265e-003 5.1533e-003 4.2291e-003 3.4173e-003 2.7150e-003 2.1225e-003 1.6438e-003 1.2665e-003 9.6909e-004 7.3528e-004 5.5408e-004 4.1545e-004 3.0908e-004 2.2609e-004 1.5928e-004 1.0286e-004 5.3613e-005 2.1272e-005
          20 3.0934e-010 2.9487e-010 5.8460e-011 2.0904e-010 2.5670e-010 7.4534e-010 3.3909e-009 6.0385e-008 2.4215e-007 1.6271e-005 2.7638e-006 1.1392e-003 1.3111e-004 2.2816e-002 1.6125e-002 8.9542e-002 1.2854e-001 4.9976e-003 1.0723e-002 4.4827e-002 1.9440e-001 6.5941e-002 1.3796e-001 8.0850e-002 3.1678e-002 6.6388e-002 2.9284e-003 3.2124e-002 4.5911e-004 7.3374e-003 1.3384e-003 6.2638e-005 3.7224e-003 1.7720e-003 5.8930e-003 4.4068e-003 6.4928e-003 5.2543e-003 5.6912e-003 4.6391e-003 4.2893e-003 3.4801e-003 2.9175e-003 2.3602e-003 1.8635e-003 1.4836e-003 1.1543e-003 8.8782e-004 6.8614e-004 5.2536e-004 3.9603e-004 2.9585e-004 2.1819e-004 1.5506e-004 1.0074e-004 5.2667e-005 2.0922e-005
