   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          12 1.0237e-002 3.3434e-002 2.8544e-002 1.0599e-003 1.5897e-002 2.4408e-002 4.4462e-004 1.9327e-002 2.1541e-002 1.1840e-004 2.6021e-002 1.9894e-002 6.3073e-004 2.8704e-002 3.1025e-002 1.8688e-004 1.2069e-001 1.8921e-001 3.5571e-002
          13 7.2919e-003 2.6786e-002 2.8647e-002 4.0076e-003 7.8983e-003 2.4197e-002 4.7242e-003 7.9497e-003 2.4443e-002 3.6991e-003 9.9243e-003 2.6512e-002 5.2820e-003 6.1050e-003 2.6440e-002 2.7766e-002 2.5559e-002 2.3929e-001 1.0947e-002
          14 5.2224e-003 2.1134e-002 2.6864e-002 7.0640e-003 3.0047e-003 2.0395e-002 9.6652e-003 1.6674e-003 1.9981e-002 1.0858e-002 1.1701e-003 1.9963e-002 1.5364e-002 8.8630e-005 1.0536e-002 1.8746e-002 5.0264e-002 1.5256e-001 5.3653e-004
          15 3.7575e-003 1.6469e-002 2.3964e-002 9.2727e-003 6.8850e-004 1.5350e-002 1.2688e-002 8.3333e-007 1.3056e-002 1.4981e-002 3.6177e-004 1.0102e-002 1.8347e-002 4.8004e-003 1.1902e-003 1.0907e-002 5.1615e-003 1.9302e-001 1.0781e-002
          16 2.7051e-003 1.2659e-002 2.0491e-002 1.0302e-002 1.6044e-005 1.0595e-002 1.3324e-002 7.9303e-004 7.0752e-003 1.4999e-002 3.0046e-003 3.3096e-003 1.4925e-002 9.7239e-003 3.8953e-004 2.9729e-003 1.0203e-002 2.3339e-002 8.1809e-002
          17 1.9228e-003 9.4856e-003 1.6689e-002 1.0098e-002 1.3736e-004 6.7775e-003 1.2053e-002 2.1349e-003 3.1781e-003 1.2367e-002 5.4212e-003 4.7007e-004 9.5274e-003 1.0876e-002 2.7384e-003 1.6592e-004 2.5782e-003 3.5308e-002 1.0555e-001
          18 1.3410e-003 6.8937e-003 1.2926e-002 8.9244e-003 4.4938e-004 4.0927e-003 9.7738e-003 2.9659e-003 1.1750e-003 8.9710e-003 6.2243e-003 9.7945e-006 5.1507e-003 9.1940e-003 4.3504e-003 1.9209e-004 6.8421e-004 4.1840e-004 1.8294e-001
          19 8.6962e-004 4.6086e-003 9.0503e-003 6.8476e-003 6.0746e-004 2.2739e-003 6.9347e-003 2.8886e-003 3.3835e-004 5.7027e-003 5.3613e-003 2.7540e-004 2.3968e-003 6.3187e-003 4.2306e-003 7.1660e-004 6.1739e-005 1.6019e-003 1.9108e-001
          20 4.7689e-004 2.5776e-003 5.2137e-003 4.1752e-003 4.9110e-004 1.0961e-003 3.9899e-003 1.9932e-003 7.5108e-005 3.0088e-003 3.4230e-003 3.7684e-004 9.5996e-004 3.4572e-003 2.8297e-003 7.5110e-004 2.5126e-006 7.7434e-005 2.1382e-001
          21 1.0508e-004 5.7305e-004 1.1747e-003 9.6482e-004 1.2711e-004 2.2563e-004 8.9608e-004 4.8409e-004 8.6515e-006 6.4646e-004 8.0225e-004 1.1390e-004 1.7661e-004 7.5250e-004 6.7291e-004 2.0947e-004 5.6574e-006 1.1789e-005 1.4798e-001
