   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 8.5828e-044 5.2031e-042 1.6418e-040 2.8703e-039 2.6007e-038 8.9861e-038 2.8010e-041 1.8579e-037 1.3846e-036 2.6181e-035 1.3083e-033 1.0955e-031 5.3042e-029 2.5505e-026 3.1133e-023 4.3836e-019 1.5458e-015 1.2644e-010 3.2147e-006
          11 2.8319e-042 1.9091e-040 5.9144e-039 1.0777e-037 1.0449e-036 4.4000e-036 8.1051e-037 1.2927e-035 5.3908e-035 7.6514e-034 3.2089e-032 2.3761e-030 9.8500e-028 4.2458e-025 4.5635e-022 5.0795e-018 1.4721e-014 7.3130e-010 8.6093e-006
          12 1.8344e-040 1.4611e-038 4.4526e-037 8.3717e-036 8.6341e-035 4.2271e-034 2.5894e-034 1.1465e-033 2.0474e-033 1.8935e-032 6.5243e-031 4.2461e-029 1.5026e-026 5.7983e-024 5.4858e-021 4.8293e-017 1.1496e-013 3.4696e-009 1.9441e-005
          13 4.1735e-037 4.1754e-035 1.2645e-033 2.4294e-032 2.6506e-031 1.4622e-030 1.7170e-030 2.5738e-030 5.1796e-031 5.0552e-031 1.1157e-029 6.3008e-028 1.8969e-025 6.5423e-023 5.4456e-020 3.7932e-016 7.4131e-013 1.3610e-008 3.7894e-005
          14 1.8064e-027 1.8544e-025 5.6171e-024 1.0810e-022 1.1856e-021 6.6095e-021 8.1540e-021 1.0906e-020 1.2604e-021 3.6381e-023 4.5654e-025 6.0976e-027 2.9799e-025 9.0569e-023 7.4572e-020 5.0758e-016 9.7279e-013 1.7007e-008 4.4320e-005
          15 9.5927e-038 1.2762e-035 3.9069e-034 7.6078e-033 8.7307e-032 5.3111e-031 9.4860e-031 3.7145e-031 4.3713e-031 6.8887e-030 1.6389e-028 8.0656e-027 2.0583e-024 6.3351e-022 4.6386e-019 2.5597e-015 4.1073e-012 4.6080e-008 6.7743e-005
          16 4.3752e-037 8.1064e-035 2.5639e-033 5.0335e-032 6.0385e-031 3.9915e-030 9.5643e-030 2.3860e-031 1.6919e-029 1.1908e-028 2.1376e-027 8.9942e-026 1.9365e-023 5.3076e-021 3.4162e-018 1.4943e-014 1.9680e-011 1.3559e-007 1.1296e-004
          17 4.6779e-036 1.2242e-033 4.0962e-032 8.0930e-031 1.0082e-029 7.1613e-029 2.1293e-028 1.0923e-029 5.3598e-028 1.9784e-027 2.5262e-026 8.9466e-025 1.6170e-022 3.9383e-020 2.2275e-017 7.7349e-014 8.3643e-011 3.5709e-007 1.8218e-004
          18 1.1600e-034 4.0551e-032 1.4692e-030 2.9263e-029 3.7610e-028 2.8457e-027 9.9830e-027 3.0176e-027 2.4295e-026 3.6997e-026 2.7642e-025 7.9865e-024 1.2034e-021 2.5973e-019 1.2899e-016 3.5590e-013 3.1603e-010 8.4487e-007 2.8387e-004
          19 4.0239e-031 1.5686e-028 6.2761e-027 1.2663e-025 1.6689e-024 1.3347e-023 5.3389e-023 3.6154e-023 9.4832e-023 1.9927e-023 5.9234e-024 6.6702e-023 8.1464e-021 1.5539e-018 6.7715e-016 1.4868e-012 1.0848e-009 1.8427e-006 4.3455e-004
          20 6.0536e-023 2.3551e-020 9.4777e-019 1.9139e-017 2.5255e-016 2.0255e-015 8.1534e-015 5.7040e-015 1.4123e-014 2.3843e-015 9.8773e-017 1.1511e-018 7.3225e-020 1.9383e-018 7.8100e-016 1.6968e-012 1.2250e-009 2.0313e-006 4.7069e-004
          21 1.8456e-032 5.9060e-030 2.6443e-028 5.4410e-027 7.3177e-026 6.1430e-025 2.7367e-024 3.0416e-024 2.5831e-024 9.9317e-025 2.3357e-023 4.8904e-022 5.0125e-020 8.4132e-018 3.2138e-015 5.6232e-012 3.3736e-009 3.7048e-006 6.4498e-004
          22 9.9647e-032 1.9136e-029 9.6181e-028 2.0337e-026 2.7815e-025 2.4350e-024 1.1881e-023 1.8580e-023 3.3385e-024 2.8379e-023 2.2343e-022 3.4519e-021 2.8605e-019 4.2073e-017 1.4071e-014 1.9648e-011 9.7019e-009 7.0314e-006 9.3877e-004
          23 1.5515e-030 1.4920e-028 8.3250e-027 1.8218e-025 2.5292e-024 2.2952e-023 1.2111e-022 2.4341e-022 3.0726e-025 5.5664e-022 2.1463e-021 2.2939e-020 1.5078e-018 1.9331e-016 5.6525e-014 6.3112e-011 2.5685e-008 1.2584e-005 1.3253e-003
          24 5.7558e-029 2.6890e-027 1.6184e-025 3.6855e-024 5.1925e-023 4.8592e-022 2.7454e-021 6.6926e-021 5.2942e-022 1.5721e-020 2.5300e-020 1.4959e-019 7.4779e-018 8.2990e-016 2.1175e-013 1.8932e-010 6.3591e-008 2.1608e-005 1.8318e-003
          25 8.2002e-026 2.0024e-024 1.2387e-022 2.9427e-021 4.2119e-020 4.0472e-019 2.4273e-018 6.8980e-018 2.0458e-018 1.3162e-017 4.3020e-018 1.7925e-018 3.5324e-017 3.3260e-015 7.3932e-013 5.3043e-010 1.4736e-007 3.5722e-005 2.4751e-003
          26 2.3692e-016 5.4531e-015 3.3714e-013 8.0436e-012 1.1533e-010 1.1109e-009 6.7000e-009 1.9305e-008 6.2443e-009 3.5656e-008 8.8208e-009 4.9087e-010 4.2112e-012 5.2859e-013 1.0343e-012 6.3646e-010 1.7459e-007 4.0963e-005 2.7829e-003
          27 1.3773e-026 1.9922e-025 1.1880e-023 2.9416e-022 4.2862e-021 4.2152e-020 2.6633e-019 8.5821e-019 5.0474e-019 1.0737e-018 6.0371e-020 4.4008e-018 1.5423e-016 1.2543e-014 2.4197e-012 1.3954e-009 3.2131e-007 5.7146e-005 3.2713e-003
          28 4.6305e-026 4.5981e-025 2.4633e-023 6.3250e-022 9.4053e-021 9.4451e-020 6.2427e-019 2.2348e-018 2.0433e-018 1.3909e-018 2.6928e-018 2.7918e-017 6.5858e-016 4.4871e-014 7.4914e-012 3.4796e-009 6.6588e-007 8.9369e-005 4.2605e-003
          29 3.5838e-025 2.8291e-024 1.2779e-022 3.3711e-021 5.1282e-020 5.2518e-019 3.6081e-018 1.4127e-017 1.7693e-017 2.5465e-018 3.9042e-017 1.8043e-016 2.7192e-015 1.5201e-013 2.1870e-011 8.1982e-009 1.3078e-006 1.3604e-004 5.4309e-003
          30 5.5458e-024 3.9692e-023 1.4453e-021 3.8664e-020 6.0286e-019 6.2927e-018 4.4687e-017 1.8901e-016 3.0051e-016 4.2062e-019 7.2791e-016 1.4567e-015 1.1252e-014 4.9379e-013 6.0865e-011 1.8446e-008 2.4610e-006 2.0327e-004 6.8198e-003
          31 8.1427e-022 5.9025e-021 1.6987e-019 4.5350e-018 7.2549e-017 7.7178e-016 5.6378e-015 2.5496e-014 4.8940e-014 2.7506e-015 1.0478e-013 5.9992e-014 6.3547e-014 1.5466e-012 1.6158e-010 3.9681e-008 4.4449e-006 2.9797e-004 8.4246e-003
          32 1.1033e-011 8.1353e-011 2.2136e-009 5.8918e-008 9.4833e-007 1.0134e-005 7.4483e-005 3.4177e-004 6.8226e-004 5.9274e-005 1.3844e-003 5.0094e-004 3.4525e-005 1.1719e-007 7.8994e-008 4.6104e-008 5.7761e-006 3.7724e-004 1.0226e-002
          33 4.7113e-022 3.7905e-021 8.6565e-020 2.2667e-018 3.7196e-017 4.0334e-016 3.0192e-015 1.4471e-014 3.2388e-014 6.9780e-015 5.2188e-014 4.0795e-016 1.2962e-013 4.6203e-012 4.1018e-010 8.1683e-008 7.7129e-006 4.2756e-004 1.0206e-002
          34 5.8666e-022 5.6736e-021 1.0526e-019 2.6582e-018 4.4666e-017 4.9379e-016 3.7768e-015 1.9040e-014 4.8430e-014 2.0837e-014 5.0049e-014 2.2740e-014 5.7180e-013 1.3584e-011 1.0035e-009 1.6235e-007 1.2977e-005 6.0429e-004 1.2199e-002
          35 1.8476e-021 2.3235e-020 3.6338e-019 8.7237e-018 1.4962e-016 1.6862e-015 1.3152e-014 6.9263e-014 1.9632e-013 1.3217e-013 1.0547e-013 3.0813e-013 2.5186e-012 3.9210e-011 2.3647e-009 3.1114e-007 2.1151e-005 8.3810e-004 1.4336e-002
          36 1.0519e-020 1.8899e-019 2.6055e-018 5.8860e-017 1.0256e-015 1.1779e-014 9.3579e-014 5.1177e-013 1.5914e-012 1.4789e-012 3.0290e-013 4.0670e-012 1.3454e-011 1.1387e-010 5.3890e-009 5.7669e-007 3.3486e-005 1.1407e-003 1.6560e-002
          37 2.2507e-019 6.6405e-018 8.4742e-017 1.7929e-015 3.1553e-014 3.6894e-013 2.9843e-012 1.6862e-011 5.6789e-011 6.7553e-011 1.0790e-012 1.7398e-010 1.8890e-010 3.9033e-010 1.1968e-008 1.0407e-006 5.1851e-005 1.5306e-003 1.8889e-002
          38 3.6777e-010 1.4667e-008 1.8374e-007 3.7726e-006 6.6553e-005 7.8427e-004 6.3961e-003 3.6626e-002 1.2747e-001 1.6681e-001 7.8941e-007 3.9702e-001 2.0851e-001 1.6032e-002 3.3536e-007 5.9982e-005 1.1781e-007 8.4754e-005 1.0141e-003
          39 3.0057e-019 1.8927e-017 2.3522e-016 4.6666e-015 8.2404e-014 9.7962e-013 8.0674e-012 4.6885e-011 1.6917e-010 2.4506e-010 4.1024e-012 5.1456e-010 6.8938e-011 5.7714e-010 2.5932e-008 1.8281e-006 7.8405e-005 2.0178e-003 2.1198e-002
          40 3.7969e-020 1.0647e-017 1.3578e-016 2.5439e-015 4.4764e-014 5.4005e-013 4.5289e-012 2.6977e-011 1.0331e-010 1.7598e-010 2.0127e-011 2.6976e-010 2.1034e-011 2.0361e-009 5.5088e-008 3.1301e-006 1.1606e-004 2.6152e-003 2.3403e-002
          41 7.2463e-021 2.1199e-017 2.9319e-016 5.2518e-015 9.1484e-014 1.1176e-012 9.5465e-012 5.8122e-011 2.3434e-010 4.5732e-010 1.2064e-010 4.5772e-010 4.1914e-010 6.5170e-009 1.1615e-007 5.2608e-006 1.6906e-004 3.3452e-003 2.5503e-002
          42 1.0440e-018 7.8641e-017 1.2547e-015 2.1847e-014 3.7458e-013 4.6232e-012 4.0224e-011 2.4978e-010 1.0529e-009 2.3066e-009 1.0180e-009 1.3088e-009 4.1285e-009 2.4060e-008 2.4651e-007 8.6752e-006 2.4208e-004 4.2138e-003 2.7351e-002
          43 4.3555e-017 7.3707e-016 1.4624e-014 2.5250e-013 4.2427e-012 5.2774e-011 4.6761e-010 2.9573e-009 1.2956e-008 3.1346e-008 1.9879e-008 8.0273e-009 7.3633e-008 1.5625e-007 5.6669e-007 1.4048e-005 3.4092e-004 5.2247e-003 2.8832e-002
          44 3.4279e-010 2.3962e-009 6.0140e-008 1.0472e-006 1.7291e-005 2.1605e-004 1.9406e-003 1.2438e-002 5.5941e-002 1.4473e-001 1.1406e-001 1.4734e-002 3.6334e-001 2.7202e-001 2.0200e-002 2.4778e-004 6.3782e-005 3.2095e-005 4.8244e-006
          45 2.8701e-015 1.5635e-014 4.2730e-013 7.4797e-012 1.2283e-010 1.5364e-009 1.3856e-008 8.9160e-008 4.0395e-007 1.0648e-006 8.8891e-007 7.4074e-008 2.6801e-006 1.3238e-006 3.6642e-007 2.3082e-005 4.7564e-004 6.3954e-003 2.9956e-002
          46 5.6931e-016 1.0477e-015 4.6282e-014 8.4110e-013 1.3489e-011 1.6934e-010 1.5528e-009 1.0160e-008 4.7405e-008 1.3459e-007 1.3975e-007 1.1039e-010 3.1845e-007 9.1139e-010 1.7251e-006 3.6401e-005 6.5325e-004 7.7326e-003 3.0626e-002
          47 1.0389e-015 5.3336e-016 5.1885e-014 1.0037e-012 1.5738e-011 1.9800e-010 1.8434e-009 1.2262e-008 5.8718e-008 1.7780e-007 2.2077e-007 7.0292e-009 3.5764e-007 1.0323e-007 4.1228e-006 5.7987e-005 8.8686e-004 9.2089e-003 3.0731e-002
          48 3.5713e-015 2.1830e-016 1.1812e-013 2.4959e-012 3.8381e-011 4.8346e-010 4.5622e-009 3.0844e-008 1.5120e-007 4.8415e-007 6.9829e-007 8.4950e-008 7.5517e-007 9.2783e-007 1.0700e-005 9.3601e-005 1.1921e-003 1.0830e-002 3.0302e-002
          49 2.3938e-014 3.8369e-016 5.5193e-013 1.3089e-011 1.9833e-010 2.5004e-009 2.3868e-008 1.6400e-007 8.2118e-007 2.7605e-006 4.5218e-006 1.1015e-006 3.0168e-006 8.8851e-006 3.8448e-005 1.5897e-004 1.5859e-003 1.2596e-002 2.9365e-002
          50 2.1020e-012 4.1711e-013 3.5061e-011 9.5995e-010 1.4423e-008 1.8203e-007 1.7540e-006 1.2246e-005 6.2536e-005 2.1931e-004 4.0068e-004 1.5376e-004 1.4666e-004 8.9701e-004 1.2172e-003 5.0073e-004 1.9510e-003 1.4466e-002 2.7902e-002
          51 7.2410e-010 1.8270e-010 1.1393e-008 3.2170e-007 4.8296e-006 6.0968e-005 5.8841e-004 4.1204e-003 2.1118e-002 7.4611e-002 1.3894e-001 5.7222e-002 4.4484e-002 3.1311e-001 3.2188e-001 1.8620e-002 1.4151e-003 3.3932e-007 7.7050e-008
          52 2.9053e-013 1.5722e-013 3.6036e-012 1.1747e-010 1.7632e-009 2.2293e-008 2.1640e-007 1.5347e-006 7.9833e-006 2.9054e-005 5.8343e-005 3.1196e-005 9.4948e-006 1.2909e-004 2.3846e-005 2.7462e-004 2.8947e-003 1.6316e-002 2.5730e-002
          53 1.6459e-013 1.6987e-013 1.5534e-012 6.2344e-011 9.4259e-010 1.1955e-008 1.1668e-007 8.4016e-007 4.4472e-006 1.6720e-005 3.6445e-005 2.5196e-005 1.6240e-006 7.2760e-005 2.6540e-006 5.5076e-004 3.8080e-003 1.8266e-002 2.3280e-002
          54 2.2704e-013 3.8699e-013 1.6659e-012 8.5463e-011 1.3133e-009 1.6735e-008 1.6393e-007 1.1978e-006 6.4466e-006 2.4945e-005 5.8401e-005 4.9668e-005 4.0875e-008 9.8429e-005 5.2259e-005 1.0908e-003 5.1061e-003 2.0163e-002 2.0439e-002
          55 5.4766e-013 1.4524e-012 3.2018e-012 2.1913e-010 3.4546e-009 4.4308e-008 4.3504e-007 3.2225e-006 1.7622e-005 6.9963e-005 1.7434e-004 1.7599e-004 4.0049e-006 2.3444e-004 3.4128e-004 2.6020e-003 7.0751e-003 2.1795e-002 1.7253e-002
          56 3.3602e-012 1.3734e-011 1.6226e-011 1.5536e-009 2.5360e-008 3.2798e-007 3.2248e-006 2.4191e-005 1.3431e-004 5.4563e-004 1.4355e-003 1.6732e-003 1.4961e-004 1.4568e-003 3.9739e-003 1.2037e-002 1.1228e-002 2.2019e-002 1.3629e-002
          57 1.3592e-010 7.6521e-010 5.9435e-010 7.4125e-008 1.2459e-006 1.6223e-005 1.5962e-004 1.2070e-003 6.7693e-003 2.7906e-002 7.5925e-002 9.6515e-002 1.4556e-002 6.1034e-002 2.3534e-001 3.3232e-001 1.8734e-002 1.1083e-004 3.5200e-004
          58 1.4522e-011 9.8770e-011 6.1238e-011 8.9182e-009 1.5256e-007 1.9945e-006 1.9630e-005 1.4905e-004 8.4035e-004 3.4905e-003 9.6592e-003 1.2821e-002 2.4045e-003 6.7365e-003 3.0928e-002 2.6126e-002 3.5292e-003 2.8030e-002 9.4467e-003
          59 1.1847e-012 1.4727e-011 5.0268e-012 1.1536e-009 2.0795e-008 2.7504e-007 2.7093e-006 2.0780e-005 1.1875e-004 5.0266e-004 1.4495e-003 2.1343e-003 6.2567e-004 6.4609e-004 4.7162e-003 3.5697e-004 1.2115e-002 2.9048e-002 7.0500e-003
          60 3.2530e-013 1.0550e-011 1.9580e-012 7.6442e-010 1.4649e-008 1.9633e-007 1.9364e-006 1.4986e-005 8.6762e-005 3.7389e-004 1.1191e-003 1.8066e-003 7.3908e-004 2.6877e-004 3.4313e-003 3.1276e-004 1.9806e-002 2.9661e-002 3.8419e-003
          61 3.2870e-014 1.2976e-011 1.3478e-012 9.3734e-010 1.9224e-008 2.6127e-007 2.5823e-006 2.0138e-005 1.1802e-004 5.1710e-004 1.5998e-003 2.7974e-003 1.4796e-003 1.5074e-004 4.3850e-003 2.8612e-003 3.3397e-002 2.9051e-002 1.0845e-003
          62 2.6799e-013 2.3719e-011 1.5712e-012 1.8657e-009 4.1093e-008 5.6641e-007 5.6152e-006 4.4067e-005 2.6112e-004 1.1617e-003 3.6989e-003 6.9264e-003 4.4835e-003 5.5842e-005 8.7442e-003 1.3445e-002 6.5098e-002 2.4120e-002 1.2420e-004
          63 5.0526e-012 5.4759e-011 3.1611e-012 5.1387e-009 1.2103e-007 1.6895e-006 1.6812e-005 1.3257e-004 7.9286e-004 3.5730e-003 1.1648e-002 2.3038e-002 1.7362e-002 2.5530e-005 2.3426e-002 5.8685e-002 1.3688e-001 6.9183e-003 7.2354e-003
          64 1.6465e-011 5.6440e-011 4.0814e-012 6.7473e-009 1.6794e-007 2.3678e-006 2.3652e-005 1.8712e-004 1.1270e-003 5.1294e-003 1.7017e-002 3.5036e-002 2.9385e-002 5.9107e-004 2.9442e-002 9.9051e-002 1.1700e-001 6.4950e-003 1.6758e-002
          65 1.5288e-011 1.5343e-011 2.3450e-012 2.8850e-009 7.6489e-008 1.0902e-006 1.0948e-005 8.6897e-005 5.2732e-004 2.4265e-003 8.2018e-003 1.7613e-002 1.6467e-002 9.9696e-004 1.1645e-002 5.1606e-002 2.0858e-002 3.2594e-002 6.8532e-003
          66 1.3868e-011 2.4136e-012 2.0218e-012 1.2799e-009 3.6478e-008 5.2612e-007 5.3233e-006 4.2386e-005 2.5934e-004 1.2081e-003 4.1676e-003 9.3605e-003 9.7920e-003 1.2260e-003 4.4889e-003 2.6379e-002 5.3928e-004 4.2221e-002 9.0138e-004
          67 1.6298e-011 8.0725e-015 2.9812e-012 8.2301e-010 2.5153e-008 3.6669e-007 3.7447e-006 2.9899e-005 1.8440e-004 8.6940e-004 3.0587e-003 7.1657e-003 8.3041e-003 1.7031e-003 2.3034e-003 1.8136e-002 2.1570e-003 4.5315e-002 2.2747e-004
          68 2.2882e-011 1.5688e-012 5.7368e-012 6.9978e-010 2.2727e-008 3.3420e-007 3.4496e-006 2.7610e-005 1.7153e-004 8.1801e-004 2.9307e-003 7.1334e-003 9.0474e-003 2.6516e-003 1.3794e-003 1.5426e-002 1.0212e-002 4.5410e-002 3.6565e-003
          69 3.5298e-011 8.0897e-012 1.2142e-011 7.1373e-010 2.4294e-008 3.5941e-007 3.7537e-006 3.0108e-005 1.8831e-004 9.0758e-004 3.3063e-003 8.3273e-003 1.1428e-002 4.3916e-003 8.0978e-004 1.4880e-002 2.3382e-002 4.1111e-002 1.1874e-002
          70 5.4059e-011 2.2986e-011 2.4825e-011 7.8078e-010 2.7382e-008 4.0640e-007 4.2972e-006 3.4541e-005 2.1734e-004 1.0577e-003 3.9121e-003 1.0158e-002 1.4929e-002 7.0959e-003 3.4393e-004 1.4684e-002 4.0251e-002 2.9775e-002 2.4188e-002
          71 7.2584e-011 4.6084e-011 4.3151e-011 8.0021e-010 2.8379e-008 4.2134e-007 4.5123e-006 3.6348e-005 2.3000e-004 1.1293e-003 4.2350e-003 1.1300e-002 1.7637e-002 9.9588e-003 3.5422e-005 1.3020e-002 5.2972e-002 1.3320e-002 3.4038e-002
          72 7.9367e-011 6.7801e-011 5.9683e-011 7.0531e-010 2.4804e-008 3.6732e-007 3.9857e-006 3.2184e-005 2.0473e-004 1.0136e-003 3.8505e-003 1.0534e-002 1.7360e-002 1.1339e-002 5.9026e-005 9.5046e-003 5.2243e-002 1.7098e-003 3.2972e-002
          73 7.4139e-011 8.0504e-011 6.9454e-011 5.5692e-010 1.9014e-008 2.7998e-007 3.0793e-006 2.4935e-005 1.5945e-004 7.9576e-004 3.0605e-003 8.5732e-003 1.4857e-002 1.1028e-002 3.8363e-004 5.8966e-003 4.1363e-002 7.4609e-004 2.3226e-002
          74 6.5801e-011 8.7562e-011 7.5860e-011 4.3795e-010 1.4192e-008 2.0708e-007 2.3090e-006 1.8761e-005 1.2059e-004 6.0647e-004 2.3603e-003 6.7618e-003 1.2281e-002 1.0214e-002 8.4924e-004 3.4150e-003 2.9569e-002 6.2492e-003 1.2780e-002
          75 5.9585e-011 9.4627e-011 8.3541e-011 3.6836e-010 1.1085e-008 1.5973e-007 1.8052e-006 1.4726e-005 9.5156e-005 4.8205e-004 1.8973e-003 5.5515e-003 1.0531e-002 9.6896e-003 1.3968e-003 1.9527e-003 2.0701e-002 1.3327e-002 5.3392e-003
          76 5.6256e-011 1.0453e-010 9.4866e-011 3.3791e-010 9.2637e-009 1.3140e-007 1.5040e-006 1.2328e-005 8.0081e-005 4.0848e-004 1.6249e-003 4.8489e-003 9.5734e-003 9.6343e-003 2.0548e-003 1.0946e-003 1.4639e-002 1.9909e-002 1.2182e-003
          77 5.5079e-011 1.1801e-010 1.1066e-010 3.3480e-010 8.2364e-009 1.1467e-007 1.3278e-006 1.0943e-005 7.1464e-005 3.6691e-004 1.4740e-003 4.4797e-003 9.1749e-003 9.9985e-003 2.8722e-003 5.6366e-004 1.0477e-002 2.5302e-002 2.3039e-006
          78 5.4986e-011 1.3444e-010 1.3064e-010 3.5052e-010 7.6546e-009 1.0434e-007 1.2204e-006 1.0120e-005 6.6452e-005 3.4328e-004 1.3919e-003 4.3022e-003 9.1129e-003 1.0663e-002 3.8795e-003 2.2698e-004 7.5008e-003 2.9066e-002 1.3177e-003
          79 5.4694e-011 1.5157e-010 1.5292e-010 3.7721e-010 7.2617e-009 9.6721e-008 1.1406e-006 9.5235e-006 6.2887e-005 3.2677e-004 1.3365e-003 4.1960e-003 9.1675e-003 1.1435e-002 5.0479e-003 4.0355e-005 5.2668e-003 3.0650e-002 4.7146e-003
          80 5.2805e-011 1.6526e-010 1.7331e-010 4.0493e-010 6.8480e-009 8.8983e-008 1.0560e-006 8.8836e-006 5.8999e-005 3.0831e-004 1.2711e-003 4.0493e-003 9.1037e-003 1.2034e-002 6.2451e-003 7.0367e-006 3.5360e-003 2.9536e-002 9.3348e-003
          81 4.8421e-011 1.7098e-010 1.8658e-010 4.2317e-010 6.2830e-009 7.9565e-008 9.4802e-007 8.0412e-006 5.3722e-005 2.8228e-004 1.1727e-003 3.7861e-003 8.7407e-003 1.2182e-002 7.2563e-003 1.3743e-004 2.2159e-003 2.5794e-002 1.3824e-002
          82 4.1853e-011 1.6702e-010 1.8983e-010 4.2651e-010 5.5707e-009 6.8717e-008 8.2010e-007 7.0176e-006 4.7169e-005 2.4919e-004 1.0426e-003 3.4085e-003 8.0649e-003 1.1799e-002 7.9151e-003 4.1434e-004 1.2768e-003 2.0438e-002 1.6886e-002
          83 3.4433e-011 1.5598e-010 1.8485e-010 4.1840e-010 4.8263e-009 5.7998e-008 6.9155e-007 5.9730e-006 4.0398e-005 2.1456e-004 9.0378e-004 2.9890e-003 7.2359e-003 1.1070e-002 8.2359e-003 7.9505e-004 6.7041e-004 1.4927e-002 1.8046e-002
          84 2.7406e-011 1.4204e-010 1.7577e-010 4.0651e-010 4.1628e-009 4.8765e-008 5.7941e-007 5.0533e-006 3.4396e-005 1.8366e-004 7.7859e-004 2.6028e-003 6.4365e-003 1.0264e-002 8.3642e-003 1.2444e-003 3.1197e-004 1.0251e-002 1.7652e-002
          85 2.1235e-011 1.2752e-010 1.6510e-010 3.9488e-010 3.6116e-009 4.1287e-008 4.8754e-007 4.2951e-006 2.9425e-005 1.5797e-004 6.7379e-004 2.2750e-003 5.7392e-003 9.5120e-003 8.4058e-003 1.7428e-003 1.1573e-004 6.6730e-003 1.6217e-002
          86 1.5965e-011 1.1308e-010 1.5358e-010 3.8389e-010 3.1584e-009 3.5297e-008 4.1312e-007 3.6770e-006 2.5356e-005 1.3687e-004 5.8725e-004 2.0013e-003 5.1435e-003 8.8368e-003 8.3949e-003 2.2717e-003 2.3142e-005 4.1081e-003 1.4157e-002
          87 1.1640e-011 9.9728e-011 1.4248e-010 3.7569e-010 2.8032e-009 3.0698e-008 3.5522e-007 3.1944e-006 2.2172e-005 1.2034e-004 5.1929e-004 1.7850e-003 4.6673e-003 8.2911e-003 8.4029e-003 2.8314e-003 2.4309e-007 2.3889e-003 1.1902e-002
          88 8.1601e-012 8.7794e-011 1.3248e-010 3.7160e-010 2.5358e-009 2.7286e-008 3.1143e-007 2.8292e-006 1.9764e-005 1.0787e-004 4.6806e-004 1.6218e-003 4.3091e-003 7.8968e-003 8.4837e-003 3.4377e-003 3.0085e-005 1.2928e-003 9.7223e-003
