   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          10 8.1477e-029 1.0740e-026 5.1293e-025 1.4910e-023 1.7348e-022 1.6440e-026 2.3217e-022 6.3848e-021 8.6004e-019 1.9849e-016 5.7686e-014 1.4741e-011 8.1777e-009 2.4092e-006 3.6740e-004 1.5771e-002 8.0717e-002 5.6679e-002
          11 3.4015e-028 3.6919e-026 1.8529e-024 5.2874e-023 7.6271e-022 3.0772e-022 4.5095e-021 8.3752e-020 8.6393e-018 1.6562e-015 4.0571e-013 8.7843e-011 3.5943e-008 7.5554e-006 7.4611e-004 2.2535e-002 7.3143e-002 4.7191e-003
          12 4.5350e-027 3.9246e-025 2.0432e-023 5.7611e-022 9.5739e-021 1.4336e-020 7.8241e-020 9.3665e-019 7.2565e-017 1.1497e-014 2.3741e-012 4.3601e-010 1.3274e-007 2.0230e-005 1.3821e-003 3.0119e-002 5.6162e-002 5.4887e-002
          13 1.2064e-025 8.4524e-024 4.4584e-022 1.2563e-020 2.2828e-019 7.0009e-019 1.5104e-018 9.4720e-018 5.2897e-016 6.8716e-014 1.1948e-011 1.8617e-009 4.2522e-007 4.7791e-005 2.3838e-003 3.7897e-002 4.1902e-002 4.4718e-004
          14 1.6935e-023 1.0167e-021 5.2803e-020 1.5028e-018 2.8795e-017 1.4049e-016 8.5638e-017 1.0480e-016 3.4196e-015 3.5923e-013 5.2548e-011 6.9555e-009 1.2049e-006 1.0195e-004 3.8705e-003 4.5175e-002 2.7011e-002 4.1355e-002
          15 3.3328e-011 1.9300e-009 9.8993e-008 2.8328e-006 5.4986e-005 3.0541e-004 9.4575e-005 4.1015e-006 9.6830e-008 5.2360e-010 5.2284e-010 1.2046e-008 2.1474e-006 1.6429e-004 5.6941e-003 5.9492e-002 2.7945e-002 2.7621e-002
          16 5.6608e-023 3.1700e-021 1.5788e-019 4.5671e-018 9.0172e-017 6.0758e-016 2.0558e-017 5.1309e-016 1.9534e-014 1.6712e-012 2.0522e-010 2.3086e-008 3.0665e-006 1.9940e-004 5.9223e-003 5.0930e-002 1.5143e-002 8.4917e-005
          17 9.4658e-023 5.4891e-021 2.5766e-019 7.5761e-018 1.5206e-016 1.2905e-015 1.5338e-016 4.6856e-015 1.0464e-013 7.0551e-012 7.2545e-010 6.9422e-008 7.1593e-006 3.6557e-004 8.6436e-003 5.4982e-002 6.6376e-003 2.4225e-002
          18 4.3462e-022 2.9500e-020 1.2994e-018 3.8604e-017 7.8223e-016 7.8516e-015 5.2090e-015 4.0141e-014 5.2346e-013 2.7144e-011 2.3277e-009 1.8958e-007 1.5375e-005 6.2890e-004 1.1957e-002 5.6324e-002 1.6202e-003 3.1222e-004
          19 3.4694e-021 3.2076e-019 1.3393e-017 3.9782e-016 8.1100e-015 9.2104e-014 1.3911e-013 4.1546e-013 2.5777e-012 9.7443e-011 6.9230e-009 4.8004e-007 3.1012e-005 1.0344e-003 1.5904e-002 5.5291e-002 6.8368e-006 1.0402e-002
          20 9.5908e-020 1.5004e-017 6.0771e-016 1.7826e-014 3.6485e-013 4.5422e-012 1.1485e-011 1.1939e-011 1.5468e-011 3.2953e-010 1.9099e-008 1.1277e-006 5.8807e-005 1.6239e-003 2.0261e-002 5.1558e-002 9.6857e-004 1.3161e-003
          21 1.4921e-009 3.3185e-007 1.3395e-005 3.8914e-004 7.9732e-003 1.0268e-001 3.1000e-001 1.7464e-001 1.3098e-002 2.9476e-004 7.5668e-006 1.6523e-006 3.2580e-005 9.9788e-004 1.1149e-002 2.4581e-002 1.0113e-003 1.3436e-004
          22 1.3476e-019 5.3832e-017 2.1859e-015 6.2592e-014 1.2832e-012 1.7123e-011 6.1961e-011 1.2893e-011 2.7039e-011 1.0211e-009 4.9507e-008 2.4848e-006 1.0588e-004 2.4490e-003 2.4839e-002 4.5578e-002 3.6008e-003 2.5956e-003
          23 9.0301e-021 3.9921e-017 1.6904e-015 4.6875e-014 9.5943e-013 1.3497e-011 6.3526e-011 1.7493e-014 1.6695e-010 3.1589e-009 1.2172e-007 5.1885e-006 1.8278e-004 3.5720e-003 2.9482e-002 3.8189e-002 6.8815e-003 3.0783e-003
          24 6.1852e-020 1.0331e-016 4.7597e-015 1.2747e-013 2.5934e-012 3.7980e-011 2.1832e-010 3.8731e-011 8.6083e-010 9.4960e-009 2.8440e-007 1.0262e-005 3.0194e-004 5.0154e-003 3.3686e-002 2.9864e-002 9.9195e-003 9.7417e-005
          25 2.3735e-018 5.1229e-016 2.6812e-014 6.9590e-013 1.4001e-011 2.1125e-010 1.4201e-009 8.4160e-010 5.3299e-009 2.9190e-008 6.4042e-007 1.9440e-005 4.8187e-004 6.8264e-003 3.7263e-002 2.1581e-002 1.2143e-002 4.7350e-003
          26 9.8179e-017 7.4141e-015 4.5972e-013 1.1674e-011 2.3108e-010 3.5589e-009 2.7121e-008 3.1058e-008 7.0626e-008 1.1079e-007 1.4098e-006 3.5438e-005 7.4538e-004 9.0220e-003 3.9933e-002 1.4067e-002 1.3159e-002 3.2763e-004
          27 1.0749e-009 4.9240e-008 3.4957e-006 8.8157e-005 1.7219e-003 2.6758e-002 2.1881e-001 3.4030e-001 3.6876e-001 4.2681e-002 7.6152e-004 5.5178e-005 7.8713e-007 2.5693e-007 4.3304e-006 4.6612e-007 5.8213e-007 3.5115e-008
          28 2.0858e-015 7.7296e-014 5.9094e-012 1.4893e-010 2.8879e-009 4.5012e-008 3.8009e-007 6.7168e-007 4.7672e-007 2.8219e-008 2.8166e-006 6.2464e-005 1.1153e-003 1.1539e-002 4.1252e-002 7.8388e-003 1.2821e-002 5.3762e-003
          29 6.4187e-016 1.4162e-014 1.3844e-012 3.5252e-011 6.6779e-010 1.0447e-008 9.6074e-008 2.3205e-007 2.7278e-008 3.8938e-007 6.0757e-006 1.0652e-004 1.6256e-003 1.4361e-002 4.1223e-002 3.3578e-003 1.1398e-002 1.0172e-003
          30 1.0260e-015 1.5789e-014 2.0331e-012 5.3352e-011 9.8667e-010 1.5373e-008 1.5185e-007 4.6523e-007 1.3152e-009 1.4499e-006 1.2857e-005 1.7773e-004 2.3126e-003 1.7418e-002 3.9827e-002 7.7429e-004 9.2365e-003 4.6334e-003
          31 2.6478e-015 3.4182e-014 5.8984e-012 1.6278e-010 2.9438e-009 4.5368e-008 4.7572e-007 1.7601e-006 2.4900e-007 5.9378e-006 2.8219e-005 2.9047e-004 3.2040e-003 2.0525e-002 3.6978e-002 9.3833e-007 6.6923e-003 1.0864e-003
          32 1.1379e-014 1.6631e-013 3.8204e-011 1.1306e-009 2.0073e-008 3.0423e-007 3.3512e-006 1.4476e-005 6.0107e-006 3.9715e-005 7.3964e-005 4.7170e-004 4.3396e-003 2.3579e-002 3.2959e-002 7.6012e-004 4.2052e-003 2.9725e-003
          33 1.9924e-011 6.5356e-010 1.8988e-007 6.1273e-006 1.0744e-004 1.5949e-003 1.8270e-002 8.9819e-002 6.7752e-002 1.5895e-001 2.8348e-002 1.6000e-003 3.2342e-003 1.8468e-002 1.7686e-002 1.9504e-003 1.2060e-003 3.5115e-004
          34 3.3443e-011 1.1403e-009 3.3286e-007 1.0767e-005 1.8875e-004 2.8004e-003 3.2106e-002 1.5831e-001 1.2084e-001 2.7624e-001 4.3204e-002 6.4452e-005 2.5883e-003 8.0332e-003 1.0429e-002 7.0091e-004 9.5649e-004 2.5405e-004
          35 7.6867e-017 5.0522e-013 1.6637e-010 5.9515e-009 1.0381e-007 1.5050e-006 1.7770e-005 9.7835e-005 1.1070e-004 8.2749e-005 7.2864e-005 1.1327e-003 7.5785e-003 2.8788e-002 2.2746e-002 5.0873e-003 7.3895e-004 1.2878e-003
          36 2.7027e-014 3.4278e-013 1.0673e-010 4.2760e-009 7.4818e-008 1.0588e-006 1.2765e-005 7.7490e-005 1.1758e-004 1.7998e-005 2.6881e-004 1.8564e-003 9.7342e-003 3.0626e-002 1.7178e-002 7.6782e-003 6.3338e-005 1.1111e-004
          37 1.9963e-013 6.3906e-013 1.5269e-010 6.8958e-009 1.2208e-007 1.6881e-006 2.0603e-005 1.3625e-004 2.5966e-004 2.5067e-007 8.1291e-004 3.1698e-003 1.2400e-002 3.1717e-002 1.1853e-002 9.9568e-003 1.1208e-004 2.2535e-004
          38 1.5775e-012 2.6801e-012 4.1298e-010 2.1030e-008 3.7990e-007 5.1461e-006 6.3073e-005 4.4953e-004 1.0302e-003 6.5028e-005 3.1570e-003 6.2209e-003 1.5794e-002 3.1735e-002 7.0328e-003 1.1576e-002 7.9389e-004 3.6030e-005
          39 3.3084e-011 4.2775e-011 3.8869e-009 2.2127e-007 4.1079e-006 5.4727e-005 6.6892e-004 5.0826e-003 1.3555e-002 3.0426e-003 3.3363e-002 2.2581e-002 2.0404e-002 2.7897e-002 2.4762e-003 1.1752e-002 2.1171e-003 5.6609e-005
          40 5.7617e-010 7.0016e-010 4.7748e-008 2.8649e-006 5.4085e-005 7.1552e-004 8.7131e-003 6.8190e-002 1.9496e-001 6.3846e-002 4.0194e-001 9.7683e-002 1.6832e-003 3.9598e-004 1.6134e-003 3.0354e-005 6.0363e-004 2.5786e-004
          41 6.8267e-011 8.0599e-011 3.9499e-009 2.5029e-007 4.8268e-006 6.3438e-005 7.6787e-004 6.2007e-003 1.9095e-002 8.6923e-003 3.0391e-002 1.3552e-004 1.7575e-002 2.8920e-002 1.9817e-003 1.0373e-002 1.9155e-003 2.1629e-004
          42 2.7056e-011 3.2552e-011 9.3281e-010 6.3591e-008 1.2768e-006 1.6655e-005 1.9885e-004 1.6823e-003 5.8047e-003 3.9643e-003 5.0933e-003 3.8111e-003 2.5942e-002 2.7046e-002 1.6330e-004 1.0096e-002 3.4125e-003 3.1995e-004
          43 2.9441e-011 3.7979e-011 6.6831e-010 4.7489e-008 9.9736e-007 1.2972e-005 1.5221e-004 1.3393e-003 5.1183e-003 4.6981e-003 1.8139e-003 1.1122e-002 3.3387e-002 2.2236e-002 3.1236e-004 7.9145e-003 4.2365e-003 8.3275e-004
          44 4.9086e-011 6.9667e-011 8.1389e-010 5.7919e-008 1.2751e-006 1.6608e-005 1.9114e-004 1.7353e-003 7.2600e-003 8.3470e-003 5.0533e-004 2.5905e-002 4.2442e-002 1.4829e-002 2.4841e-003 4.6750e-003 4.3231e-003 8.1428e-004
          45 1.0811e-010 1.7056e-010 1.4499e-009 9.9130e-008 2.2861e-006 2.9925e-005 3.3770e-004 3.1389e-003 1.4207e-002 1.9483e-002 2.2816e-005 6.1491e-002 5.1659e-002 4.7009e-003 6.9436e-003 1.0417e-003 3.0987e-003 9.3933e-004
          46 2.3805e-010 4.1648e-010 2.8370e-009 1.8045e-007 4.3386e-006 5.7199e-005 6.3399e-004 5.9891e-003 2.8925e-002 4.5460e-002 2.5900e-003 1.2775e-001 4.4579e-002 1.1054e-003 1.0373e-002 7.5822e-004 5.0038e-004 2.8558e-004
          47 2.8091e-010 5.4241e-010 3.1890e-009 1.8477e-007 4.6076e-006 6.1251e-005 6.6817e-004 6.3801e-003 3.2528e-002 5.7024e-002 8.7906e-003 1.3212e-001 9.9166e-003 2.0359e-002 4.2883e-003 6.4858e-003 8.5092e-004 3.2923e-005
          48 1.7300e-010 3.7374e-010 1.9772e-009 1.0087e-007 2.6103e-006 3.5066e-005 3.7630e-004 3.6210e-003 1.9485e-002 3.8007e-002 1.0795e-002 6.5232e-002 9.3790e-004 3.1117e-002 1.3240e-007 7.1562e-003 3.4498e-003 5.9533e-004
          49 1.0027e-010 2.4694e-010 1.2340e-009 5.3395e-008 1.4331e-006 1.9501e-005 2.0581e-004 1.9890e-003 1.1297e-002 2.4506e-002 1.0735e-002 2.6764e-002 1.1948e-002 2.6685e-002 2.4860e-003 4.0068e-003 4.0205e-003 9.0059e-004
          50 6.7970e-011 1.9377e-010 9.6657e-010 3.4654e-008 9.5960e-007 1.3244e-005 1.3767e-004 1.3309e-003 7.9479e-003 1.9051e-002 1.1392e-002 1.0892e-002 2.4612e-002 1.8872e-002 7.0510e-003 1.2986e-003 3.2353e-003 9.0273e-004
          51 5.2345e-011 1.7559e-010 9.1894e-010 2.7068e-008 7.6719e-007 1.0742e-005 1.1023e-004 1.0621e-003 6.6344e-003 1.7428e-002 1.3132e-002 3.7906e-003 3.6380e-002 1.0950e-002 1.1779e-002 3.9404e-005 1.9298e-003 7.0223e-004
          52 4.3056e-011 1.7364e-010 9.9337e-010 2.4130e-008 6.9341e-007 9.8450e-006 9.9995e-005 9.5748e-004 6.2206e-003 1.7761e-002 1.6001e-002 6.4406e-004 4.6773e-002 4.1862e-003 1.5540e-002 6.3205e-004 6.5950e-004 3.7378e-004
          53 3.5306e-011 1.7649e-010 1.1411e-009 2.3151e-008 6.6778e-007 9.6038e-006 9.6798e-005 9.1915e-004 6.1772e-003 1.9020e-002 1.9780e-002 7.6866e-005 5.3961e-002 2.8800e-004 1.6956e-002 3.1706e-003 8.4139e-006 9.2290e-005
          54 2.6632e-011 1.7299e-010 1.2999e-009 2.2431e-008 6.4300e-007 9.3544e-006 9.3784e-005 8.8180e-004 6.0999e-003 2.0112e-002 2.3575e-002 1.7255e-003 5.4692e-002 1.3057e-003 1.4799e-002 6.8846e-003 4.9332e-004 5.9545e-006
          55 1.6922e-011 1.5474e-010 1.3881e-009 2.0784e-008 5.8656e-007 8.6190e-006 8.6134e-005 8.0112e-004 5.6796e-003 1.9934e-002 2.5923e-002 4.9632e-003 4.7015e-002 7.6825e-003 9.5103e-003 9.8947e-003 2.0577e-003 2.2140e-004
          56 8.1943e-012 1.2312e-010 1.3588e-009 1.8015e-008 4.9602e-007 7.3508e-006 7.3357e-005 6.7440e-004 4.8822e-003 1.8155e-002 2.5926e-002 8.5225e-003 3.3537e-002 1.6637e-002 3.7940e-003 1.0467e-002 3.8346e-003 6.2115e-004
          57 2.4625e-012 8.7681e-011 1.2358e-009 1.4811e-008 3.9449e-007 5.8870e-006 5.8759e-005 5.3369e-004 3.9324e-003 1.5434e-002 2.4041e-002 1.1263e-002 1.9731e-002 2.4116e-002 4.5123e-004 8.5704e-003 4.8519e-003 9.7628e-004
          58 1.3603e-013 5.7016e-011 1.0769e-009 1.1922e-008 3.0483e-007 4.5737e-006 4.5721e-005 4.1015e-004 3.0666e-003 1.2656e-002 2.1396e-002 1.2856e-002 9.4083e-003 2.7924e-002 2.8787e-004 5.5399e-003 4.7967e-003 1.1353e-003
          59 4.7086e-013 3.4356e-011 9.2714e-010 9.7000e-009 2.3661e-007 3.5639e-006 3.5721e-005 3.1651e-004 2.3942e-003 1.0350e-002 1.8906e-002 1.3612e-002 3.3297e-003 2.8261e-002 2.4640e-003 2.7308e-003 3.9669e-003 1.0792e-003
          60 2.6147e-012 1.9074e-011 8.0848e-010 8.1755e-009 1.8943e-007 2.8602e-006 2.8768e-005 2.5184e-004 1.9220e-003 8.6693e-003 1.7041e-002 1.4046e-002 5.7651e-004 2.6435e-002 5.8440e-003 8.3916e-004 2.8222e-003 8.9088e-004
          61 6.1131e-012 9.1746e-012 7.1812e-010 7.1728e-009 1.5743e-007 2.3799e-006 2.4034e-005 2.0796e-004 1.5973e-003 7.4904e-003 1.5789e-002 1.4447e-002 2.4326e-005 2.3374e-002 9.6456e-003 3.1992e-005 1.6747e-003 6.4538e-004
          62 1.0701e-011 3.1828e-012 6.4126e-010 6.4605e-009 1.3418e-007 2.0290e-006 2.0580e-005 1.7610e-004 1.3582e-003 6.5985e-003 1.4862e-002 1.4781e-002 8.9832e-004 1.9424e-002 1.3208e-002 2.9098e-004 7.2538e-004 3.8728e-004
          63 1.6196e-011 3.7317e-013 5.7337e-010 5.9440e-009 1.1691e-007 1.7674e-006 1.8006e-005 1.5245e-004 1.1784e-003 5.9109e-003 1.4173e-002 1.5097e-002 2.6564e-003 1.5127e-002 1.6073e-002 1.4757e-003 1.4238e-004 1.6943e-004
          64 2.2477e-011 2.6275e-013 5.1054e-010 5.5519e-009 1.0363e-007 1.5657e-006 1.6020e-005 1.3429e-004 1.0385e-003 5.3615e-003 1.3639e-002 1.5412e-002 4.9188e-003 1.0894e-002 1.7971e-002 3.3573e-003 1.2285e-005 3.3609e-005
          65 2.8985e-011 2.5080e-012 4.4425e-010 5.1645e-009 9.1772e-008 1.3859e-006 1.4238e-005 1.1824e-004 9.1336e-004 4.8397e-003 1.3015e-002 1.5510e-002 7.3015e-003 6.9800e-003 1.8501e-002 5.5699e-003 3.4849e-004 2.6763e-006
          66 3.5329e-011 6.6765e-012 3.7710e-010 4.7759e-009 8.1143e-008 1.2253e-006 1.2636e-005 1.0401e-004 8.0146e-004 4.3470e-003 1.2314e-002 1.5418e-002 9.5166e-003 3.8018e-003 1.7736e-002 7.7246e-003 1.0717e-003 7.9119e-005
          67 4.0700e-011 1.2111e-011 3.0802e-010 4.3341e-009 7.0761e-008 1.0691e-006 1.1063e-005 9.0300e-005 6.9339e-004 3.8403e-003 1.1419e-002 1.4994e-002 1.1249e-002 1.5564e-003 1.5751e-002 9.3895e-003 2.0122e-003 2.4216e-004
          68 4.4225e-011 1.7820e-011 2.3997e-010 3.8261e-009 6.0386e-008 9.1377e-007 9.4832e-006 7.6800e-005 5.8711e-004 3.3124e-003 1.0298e-002 1.4161e-002 1.2238e-002 3.3242e-004 1.2906e-002 1.0215e-002 2.9287e-003 4.4420e-004
