   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 3.3733e-002 3.6589e-002 2.6141e-006 2.8809e-002 8.3670e-003 1.5346e-002 2.0634e-002 5.2996e-003 3.0147e-002 5.7614e-004 3.6866e-002 4.1628e-004 4.3159e-002 3.9985e-003 5.3923e-002 1.2705e-002 8.7086e-002 3.3346e-002 3.9047e-001 1.5677e-001 1.9456e-006 1.2895e-003 3.2539e-004 2.1901e-005
          11 2.6547e-002 3.6794e-002 1.4701e-003 2.0622e-002 1.5629e-002 5.0787e-003 2.5937e-002 4.3212e-006 2.7316e-002 4.6313e-003 2.2391e-002 1.5766e-002 1.4612e-002 3.1842e-002 6.2744e-003 5.5618e-002 3.2805e-004 9.8632e-002 1.2581e-002 4.4133e-001 1.2183e-001 1.2998e-002 1.5964e-004 1.1094e-006
          12 2.0991e-002 3.5461e-002 4.5127e-003 1.3009e-002 2.0408e-002 4.4648e-004 2.3952e-002 3.8881e-003 1.6175e-002 1.5881e-002 5.7181e-003 2.8073e-002 7.1182e-005 3.4691e-002 5.4147e-003 3.1396e-002 3.0622e-002 1.4623e-002 8.1443e-002 1.6093e-002 5.2248e-001 2.0649e-002 2.6200e-002 2.4071e-003
          13 1.6527e-002 3.2900e-002 7.8844e-003 7.0128e-003 2.1868e-002 4.8699e-004 1.7612e-002 1.0682e-002 5.7401e-003 2.2140e-002 6.4405e-007 2.4475e-002 6.7832e-003 1.5579e-002 2.4808e-002 2.2158e-003 4.2916e-002 7.7339e-003 3.1147e-002 5.3080e-002 6.8839e-002 4.8308e-001 4.5100e-002 1.0907e-003
          14 1.3016e-002 2.9729e-002 1.0821e-002 3.0506e-003 2.0631e-002 3.1199e-003 1.0551e-002 1.5707e-002 5.8059e-004 2.0671e-002 3.8169e-003 1.2938e-002 1.7653e-002 1.6511e-003 2.8156e-002 4.5840e-003 1.8257e-002 3.3268e-002 9.5614e-005 3.7666e-002 1.7930e-002 2.5302e-001 9.4937e-002 1.7594e-002
          15 1.0185e-002 2.6117e-002 1.2848e-002 8.8932e-004 1.7621e-002 6.3355e-003 4.9540e-003 1.7187e-002 4.0215e-004 1.4570e-002 1.0121e-002 3.5565e-003 2.0930e-002 1.1672e-003 1.6724e-002 1.7351e-002 1.1370e-003 2.9210e-002 1.6700e-002 1.5634e-003 3.8295e-002 4.5097e-003 3.2819e-001 2.0049e-002
          16 7.9101e-003 2.2361e-002 1.3808e-002 7.2283e-005 1.3908e-002 8.8143e-003 1.6032e-003 1.5641e-002 2.7920e-003 7.9800e-003 1.3921e-002 8.0137e-005 1.6707e-002 7.1504e-003 5.1382e-003 2.1293e-002 2.4535e-003 1.1382e-002 2.5860e-002 5.7215e-003 2.4990e-003 6.2779e-002 1.2391e-001 9.4255e-005
          17 6.0890e-003 1.8673e-002 1.3737e-002 6.7164e-005 1.0291e-002 1.0003e-002 2.0846e-004 1.2487e-002 5.4068e-003 3.2812e-003 1.4078e-002 9.1381e-004 1.0002e-002 1.1842e-002 2.7756e-004 1.6178e-002 9.5804e-003 1.2037e-003 1.8549e-002 1.6059e-002 1.2513e-003 1.7390e-005 2.0831e-001 3.1680e-003
          18 4.5943e-003 1.5062e-002 1.2686e-002 4.0168e-004 7.1654e-003 9.8383e-003 2.5206e-005 8.9653e-003 6.8989e-003 8.6468e-004 1.1701e-002 3.0465e-003 4.5754e-003 1.2562e-002 5.9867e-004 8.8078e-003 1.2949e-002 4.3939e-004 8.0521e-003 1.6610e-002 7.3979e-003 6.9395e-006 6.1001e-002 4.7777e-002
          19 3.3195e-003 1.1473e-002 1.0705e-002 7.1796e-004 4.6642e-003 8.5031e-003 3.1003e-004 5.8345e-003 6.8584e-003 7.1941e-005 8.3539e-003 4.3806e-003 1.5416e-003 1.0266e-002 2.3126e-003 3.5591e-003 1.1486e-002 2.7705e-003 2.0313e-003 1.1051e-002 9.6452e-003 3.2479e-003 1.8438e-002 1.0893e-001
          20 2.1722e-003 7.8050e-003 7.8323e-003 7.8410e-004 2.7437e-003 6.2423e-003 5.2186e-004 3.3708e-003 5.4278e-003 1.7201e-005 5.1106e-003 4.1443e-003 3.4832e-004 6.7738e-003 2.9833e-003 1.0594e-003 7.7061e-003 3.7869e-003 1.9344e-004 5.5407e-003 7.4131e-003 3.7874e-003 8.5668e-003 1.9065e-001
          21 1.0925e-003 4.0210e-003 4.2168e-003 5.1988e-004 1.2717e-003 3.3474e-003 4.0665e-004 1.5301e-003 3.0183e-003 6.5510e-005 2.3937e-003 2.5089e-003 4.7319e-005 3.2966e-003 2.0453e-003 2.3129e-004 3.7234e-003 2.5996e-003 6.0196e-007 2.1096e-003 3.7703e-003 2.4191e-003 3.6713e-004 3.1291e-001
