   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 3.2861e-009 1.3604e-009 2.5356e-009 6.6389e-010 5.9658e-012 1.0389e-007 2.2439e-006 6.6504e-005 5.6066e-003 2.1521e-001 3.2204e-001 2.8026e-001 1.2230e-001 4.4122e-002 9.6028e-003 7.7449e-004 8.0768e-007 1.0054e-006 3.3833e-007 3.3430e-008 3.0570e-008 1.7287e-008 3.8395e-009 1.6201e-009 4.5834e-010 1.7246e-012 7.5276e-011 1.4845e-011
          11 1.4042e-009 3.9775e-009 1.9014e-010 7.0746e-009 6.3918e-012 1.1765e-008 4.0918e-007 1.1279e-005 3.1447e-004 3.0355e-002 3.4949e-001 4.9034e-002 2.3397e-001 2.0521e-001 1.0384e-001 2.5873e-002 1.9128e-003 2.4157e-008 1.2430e-006 9.2869e-007 4.3904e-007 4.4386e-009 2.4464e-008 6.1023e-009 4.7035e-009 5.5013e-009 3.7761e-009 3.6849e-010
          12 1.0749e-010 2.0004e-009 1.5553e-009 2.9121e-009 1.1413e-008 2.4469e-009 6.1758e-008 2.3485e-006 3.9203e-005 2.3610e-003 1.0899e-001 3.3093e-001 8.7635e-003 1.0732e-001 2.2565e-001 1.6541e-001 4.7382e-002 3.1565e-003 5.3058e-006 1.8840e-007 1.0214e-006 1.6872e-006 1.4133e-007 1.9423e-010 2.3649e-010 7.8394e-010 1.6161e-009 2.3644e-010
          13 7.5318e-011 1.3237e-012 1.8889e-009 4.7342e-012 1.7440e-008 7.1383e-009 6.7487e-009 3.0847e-007 1.1860e-005 1.5249e-004 1.6022e-002 2.2183e-001 1.5810e-001 8.0194e-002 2.0985e-002 2.0019e-001 2.2378e-001 7.4250e-002 4.4721e-003 2.1373e-005 6.0612e-007 1.7404e-007 1.8248e-006 6.8186e-007 2.3340e-007 1.1141e-007 4.7667e-008 3.9016e-009
          14 2.1058e-010 1.2239e-009 8.9649e-012 4.1868e-010 3.9976e-009 8.7598e-009 5.5288e-009 2.0240e-008 2.8884e-006 3.0233e-005 1.3138e-003 6.5078e-002 2.5868e-001 2.3161e-002 1.1770e-001 6.7551e-004 1.4682e-001 2.7344e-001 1.0712e-001 5.8796e-003 5.5312e-005 4.7579e-006 1.2960e-007 3.3977e-007 5.7390e-007 5.0819e-007 2.9272e-007 2.7166e-008
          15 1.3290e-010 2.3166e-009 1.8279e-009 3.0134e-013 6.1524e-011 3.4496e-009 8.0973e-009 6.0663e-009 2.8798e-007 1.3814e-005 9.5310e-005 1.0963e-002 1.4657e-001 1.7204e-001 5.1156e-003 8.9850e-002 2.6442e-002 8.5809e-002 3.0975e-001 1.4596e-001 7.2112e-003 1.2016e-004 1.3707e-005 2.2207e-006 3.2462e-008 3.3560e-009 1.1342e-008 1.8313e-009
          16 3.9799e-011 1.7434e-009 4.3891e-009 9.2054e-010 8.7575e-010 4.7288e-010 4.4743e-009 1.2204e-008 4.9670e-009 4.4479e-006 2.2746e-005 1.1753e-003 4.8248e-002 1.8636e-001 5.1562e-002 4.6754e-002 3.5524e-002 6.3769e-002 3.4112e-002 3.3037e-001 1.9331e-001 8.5833e-003 1.8667e-004 3.9843e-005 9.7312e-006 1.0496e-006 1.4901e-007 8.9215e-009
          17 9.2990e-012 7.4651e-010 4.1699e-009 2.1679e-009 1.5791e-010 4.6157e-011 7.3470e-010 1.1707e-008 8.0282e-010 7.6687e-007 1.4380e-005 1.0153e-004 1.1165e-002 1.0859e-001 1.3158e-001 2.7877e-004 6.6995e-002 2.1243e-003 8.3067e-002 4.2367e-003 3.3050e-001 2.5005e-001 1.1091e-002 1.8072e-004 4.7657e-005 2.7300e-005 9.7403e-006 7.3975e-007
          18 6.8683e-012 1.9684e-010 2.3813e-009 2.1331e-009 1.7120e-010 7.1446e-011 1.1070e-012 4.6046e-009 8.4453e-009 6.1418e-008 8.0166e-006 1.5871e-005 2.0263e-003 4.6017e-002 1.2978e-001 3.8262e-002 2.0626e-002 4.1453e-002 8.0119e-003 7.1002e-002 3.2790e-003 3.0053e-001 3.2250e-001 1.5837e-002 4.5066e-004 4.1646e-005 1.4695e-005 1.1607e-006
          19 1.5515e-011 3.1214e-011 9.2801e-010 1.3190e-009 8.4640e-010 1.9075e-010 3.1632e-011 6.2052e-010 1.4668e-008 1.1122e-009 3.3227e-006 8.4580e-006 3.1745e-004 1.6383e-002 8.6791e-002 7.3447e-002 5.8131e-008 4.0985e-002 6.5370e-003 3.2940e-002 3.6281e-002 3.0764e-002 2.3757e-001 4.1789e-001 1.8768e-002 1.0278e-003 1.2317e-004 7.7958e-006
          20 3.0891e-011 2.9961e-012 2.6267e-010 6.1685e-010 1.0904e-009 2.6164e-010 4.1230e-012 1.5717e-012 1.1722e-008 2.6513e-011 1.1399e-006 6.9073e-006 5.0441e-005 5.4983e-003 4.8554e-002 7.4174e-002 9.4181e-003 1.8017e-002 2.2245e-002 3.0147e-003 4.0586e-002 5.0914e-003 6.9451e-002 1.6016e-001 5.1925e-001 2.0654e-002 2.4356e-003 1.1865e-004
          21 4.1791e-011 3.4452e-013 5.3333e-011 2.4231e-010 8.6178e-010 2.2490e-010 9.1214e-012 1.2806e-010 6.3486e-009 5.6499e-012 3.5698e-007 5.0899e-006 1.0049e-005 1.8626e-003 2.4851e-002 5.5799e-002 1.8874e-002 4.2426e-003 2.1771e-002 6.6287e-004 1.9380e-002 2.0224e-002 4.3796e-003 8.4123e-002 8.5053e-002 6.3943e-001 8.9441e-003 8.2144e-004
          22 4.2757e-011 2.6281e-013 7.2173e-012 9.1660e-011 5.5648e-010 1.5341e-010 3.5952e-011 1.6274e-010 2.9837e-009 1.4139e-010 1.1588e-007 3.3789e-006 3.0665e-006 6.9741e-004 1.2799e-002 3.7211e-002 1.9965e-002 4.0030e-004 1.4808e-002 3.4747e-003 6.7123e-003 1.8791e-002 5.8725e-004 2.5692e-002 6.5295e-002 4.7172e-002 7.2505e-001 4.9036e-003
          23 3.8608e-011 4.5062e-013 2.7681e-013 3.7472e-011 3.4987e-010 9.9510e-011 5.1201e-011 1.3186e-010 1.4390e-009 2.7599e-010 4.2896e-008 2.2391e-006 1.4257e-006 3.0742e-004 7.1711e-003 2.4877e-002 1.7388e-002 1.7880e-005 9.3138e-003 4.5848e-003 2.0795e-003 1.3253e-002 3.2589e-003 7.0006e-003 3.5914e-002 3.2007e-002 1.0180e-001 1.2777e-001
          24 3.2564e-011 6.5252e-013 2.2675e-013 1.6546e-011 2.2227e-010 6.4303e-011 5.3415e-011 9.3761e-011 7.3070e-010 3.2528e-010 1.7751e-008 1.5047e-006 8.4841e-007 1.5352e-004 4.2990e-003 1.6912e-002 1.4008e-002 2.6984e-004 5.8126e-003 4.4047e-003 5.7087e-004 8.7110e-003 4.3121e-003 1.6522e-003 1.9082e-002 2.3993e-002 3.9258e-003 2.5898e-001
          25 2.4461e-011 7.0334e-013 7.5093e-013 7.4206e-012 1.3483e-010 3.9336e-011 4.4786e-011 5.9782e-011 3.6941e-010 2.8893e-010 7.6425e-009 9.5992e-007 5.3307e-007 7.9226e-005 2.5390e-003 1.0912e-002 1.0108e-002 4.3508e-004 3.4465e-003 3.4624e-003 1.2272e-004 5.3009e-003 3.8205e-003 2.8377e-004 9.6693e-003 1.5394e-002 9.6195e-003 2.6136e-001
          26 1.4430e-011 5.1344e-013 7.1828e-013 3.0560e-012 6.9075e-011 2.0221e-011 2.7923e-011 3.1219e-011 1.6648e-010 1.8524e-010 3.0768e-009 5.1024e-007 2.8872e-007 3.6808e-005 1.2876e-003 5.8512e-003 5.7977e-003 3.5767e-004 1.7318e-003 2.0693e-003 1.8326e-005 2.6982e-003 2.3976e-003 2.7193e-005 4.3041e-003 7.9183e-003 5.3274e-003 2.8575e-001
