   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56
          10 1.6254e-011 1.5755e-002 4.9279e-002 1.0133e-005 7.9607e-002 8.4075e-002 1.6200e-007 5.9424e-002 2.3520e-002 1.1048e-004 1.3816e-003 7.2611e-003 5.5414e-004 2.4809e-002 1.8019e-002 5.1096e-003 1.8802e-002 5.4139e-005 2.2125e-002 2.7401e-002 3.4771e-003 2.6580e-003 3.9596e-003 1.7814e-003 4.1379e-002 1.1468e-001 1.5309e-001 1.2305e-001 5.9765e-002 1.3168e-002 2.9832e-007 6.2041e-003 1.3039e-002 1.2941e-002 8.1993e-003 3.3681e-003 7.0951e-004 6.0240e-006 1.5368e-004 3.4714e-004 3.4117e-004 2.1125e-004 8.3308e-005 1.5211e-005 4.3162e-008 8.1517e-006 1.6873e-005 1.8151e-005 1.3618e-005 7.5457e-006 2.9292e-006 5.9391e-007 6.7872e-010 2.3660e-007 6.0005e-007 7.4464e-007 5.7459e-007
          11 2.3045e-010 5.1462e-002 1.0358e-001 1.5805e-005 9.8505e-002 4.9422e-002 1.4554e-006 7.3431e-003 2.8074e-003 1.5194e-005 2.4055e-002 3.3642e-002 1.8269e-003 2.0340e-002 5.8482e-004 1.8526e-002 1.4366e-004 1.3648e-002 8.3311e-003 2.7376e-003 2.4489e-002 1.9370e-002 1.2285e-003 3.0383e-003 3.1669e-003 1.4801e-003 3.2572e-002 9.2489e-002 1.3157e-001 1.1793e-001 6.8870e-002 2.2898e-002 1.7796e-003 1.7896e-003 8.5170e-003 1.1867e-002 1.0056e-002 5.9057e-003 2.3408e-003 4.8392e-004 3.0064e-006 1.2288e-004 2.8990e-004 3.1301e-004 2.2509e-004 1.1466e-004 3.7674e-005 4.6318e-006 6.9447e-007 7.4596e-006 1.3403e-005 1.4821e-005 1.2576e-005 8.8630e-006 5.3763e-006 2.8351e-006 1.2302e-006
          12 2.9547e-010 1.2518e-001 1.3067e-001 1.5296e-005 4.5330e-002 3.0872e-004 1.9259e-009 1.9308e-002 4.3861e-002 7.2648e-006 3.3831e-002 4.8643e-003 4.3243e-003 1.7779e-003 1.8119e-002 1.8357e-008 1.9735e-002 8.1713e-003 3.6509e-003 1.4973e-002 1.6679e-003 8.0708e-003 2.3347e-002 1.2085e-002 1.6938e-004 3.2543e-003 2.2989e-003 1.5903e-003 2.7405e-002 7.6775e-002 1.1309e-001 1.0891e-001 7.2034e-002 3.0643e-002 5.7771e-003 6.8287e-005 4.4007e-003 9.1545e-003 1.0053e-002 7.6528e-003 4.2773e-003 1.6741e-003 3.5521e-004 3.3729e-006 8.6636e-005 2.2629e-004 2.7233e-004 2.2686e-004 1.4451e-004 7.0599e-005 2.4330e-005 4.1172e-006 1.7228e-008 2.3645e-006 5.1845e-006 6.0410e-006 4.5019e-006
          13 1.8843e-010 2.1966e-001 6.9657e-002 3.2885e-006 7.2178e-004 4.3497e-002 3.6539e-007 5.3848e-002 1.7911e-002 6.2220e-005 1.6873e-004 1.7755e-002 2.8410e-005 2.6875e-002 2.1291e-003 1.5201e-002 3.0748e-003 8.9617e-003 1.4364e-002 2.3991e-006 1.1019e-002 8.8082e-003 1.8166e-004 1.3625e-002 1.9553e-002 6.4741e-003 4.7753e-005 3.3698e-003 1.4930e-003 1.9934e-003 2.4610e-002 6.5692e-002 9.7540e-002 9.8320e-002 7.1049e-002 3.5653e-002 1.0217e-002 4.4155e-004 1.6017e-003 6.0148e-003 8.6006e-003 8.1431e-003 5.7974e-003 3.1765e-003 1.2725e-003 2.9878e-004 8.5555e-006 4.7414e-005 1.5602e-004 2.1567e-004 2.0877e-004 1.6187e-004 1.0574e-004 5.9458e-005 2.8958e-005 1.2146e-005 4.2005e-006
          14 1.7901e-009 2.6630e-001 2.9988e-005 2.9397e-006 7.0672e-002 5.6386e-002 8.7048e-007 3.3351e-003 1.3646e-002 2.7826e-006 3.6632e-002 1.7597e-002 4.2249e-003 3.7878e-004 1.4208e-002 1.2770e-003 1.4290e-002 8.8637e-003 2.9770e-003 1.6185e-002 3.0204e-003 4.1553e-003 1.1903e-002 2.1994e-003 3.5668e-003 1.6431e-002 1.4107e-002 2.5719e-003 5.6084e-004 3.1913e-003 7.6365e-004 2.7112e-003 2.3235e-002 5.7646e-002 8.4722e-002 8.7664e-002 6.7376e-002 3.7966e-002 1.3998e-002 1.9981e-003 2.4423e-004 3.3044e-003 6.4353e-003 7.4652e-003 6.4513e-003 4.4436e-003 2.4612e-003 1.0528e-003 2.9985e-004 2.8171e-005 1.0600e-005 7.4436e-005 1.2889e-004 1.4616e-004 1.3139e-004 9.8495e-005 5.7347e-005
          15 1.7127e-009 2.0774e-001 1.0062e-001 2.2002e-005 7.4740e-002 1.7035e-004 4.8285e-010 4.0997e-002 4.0012e-002 4.5670e-005 4.2421e-003 8.5979e-003 1.7281e-004 2.4597e-002 3.5979e-003 1.4108e-002 3.6294e-003 7.9580e-003 1.1304e-002 3.4458e-004 1.3388e-002 7.5434e-003 4.9623e-004 9.8419e-003 6.7231e-003 2.9400e-005 8.7240e-003 1.5777e-002 8.4470e-003 5.2571e-004 1.3178e-003 2.7116e-003 2.2581e-004 3.7589e-003 2.2786e-002 5.1708e-002 7.4088e-002 7.7465e-002 6.2110e-002 3.8072e-002 1.6631e-002 3.9410e-003 3.1092e-005 1.4035e-003 4.1957e-003 6.0101e-003 6.1606e-003 5.0673e-003 3.4926e-003 2.0326e-003 9.8275e-004 3.7166e-004 9.1873e-005 6.1714e-006 4.6017e-006 2.0734e-005 2.3644e-005
          16 2.8312e-010 9.1734e-002 2.6503e-001 2.1983e-005 1.7014e-003 7.4086e-002 9.3590e-007 2.8848e-002 2.1678e-003 1.7102e-005 3.1942e-002 2.1005e-002 4.0877e-003 6.4936e-004 1.3885e-002 6.2310e-004 1.5512e-002 5.8835e-003 5.3552e-003 1.2739e-002 1.4868e-004 9.3321e-003 1.0319e-002 1.7671e-004 5.9014e-003 8.9967e-003 1.2413e-003 2.7624e-003 1.2252e-002 1.2231e-002 3.8292e-003 2.8445e-006 1.9550e-003 1.9666e-003 5.8286e-007 5.1609e-003 2.2927e-002 4.7163e-002 6.5155e-002 6.7988e-002 5.5998e-002 3.6507e-002 1.8014e-002 5.7396e-003 5.3987e-004 3.4948e-004 2.3093e-003 4.2361e-003 5.1241e-003 4.9003e-003 3.9757e-003 2.8284e-003 1.7921e-003 1.0194e-003 5.2206e-004 2.3927e-004 9.2821e-005
          17 1.0428e-010 1.7142e-002 2.1021e-001 2.6551e-006 1.9515e-001 1.8661e-002 1.7799e-007 2.3781e-002 4.8472e-002 4.2304e-005 6.3970e-003 9.5924e-003 7.3901e-005 2.5095e-002 1.3597e-003 1.4660e-002 5.0227e-004 1.2611e-002 5.7215e-003 3.9283e-003 1.2660e-002 9.6103e-004 6.1724e-003 1.1123e-002 1.4845e-003 2.7620e-003 8.7331e-003 3.6555e-003 2.6601e-004 7.3593e-003 1.2331e-002 7.4063e-003 9.9220e-004 4.5519e-004 2.1764e-003 1.1006e-003 2.2486e-004 6.9185e-003 2.3410e-002 4.3459e-002 5.7410e-002 5.9233e-002 4.9549e-002 3.3797e-002 1.8278e-002 7.1087e-003 1.3899e-003 3.2515e-006 9.6236e-004 2.5164e-003 3.6305e-003 3.9762e-003 3.6634e-003 2.9762e-003 2.1794e-003 1.4302e-003 7.6682e-004
          18 6.2162e-010 3.6849e-004 4.9345e-002 1.8124e-006 2.9884e-001 1.2119e-001 1.6373e-006 4.0828e-002 1.1587e-003 1.9280e-005 3.7384e-002 1.6075e-002 4.3267e-003 4.0850e-004 1.6468e-002 5.0403e-004 1.6842e-002 3.4868e-004 1.2137e-002 5.2896e-003 2.9699e-003 1.1724e-002 1.6018e-003 4.1032e-003 1.0587e-002 2.8621e-003 1.0334e-003 7.2677e-003 5.3276e-003 1.1411e-004 3.5888e-003 1.0138e-002 9.2718e-003 3.1428e-003 1.6123e-005 1.1966e-003 1.8806e-003 3.4952e-004 1.0191e-003 8.9673e-003 2.3965e-002 4.0168e-002 5.0490e-002 5.1132e-002 4.3061e-002 3.0371e-002 1.7623e-002 7.9350e-003 2.3176e-003 1.7325e-004 1.9834e-004 1.1039e-003 2.0062e-003 2.4873e-003 2.4723e-003 2.0444e-003 1.2902e-003
          19 6.4229e-010 1.3975e-004 3.4840e-004 1.7684e-006 7.9910e-002 3.5773e-001 3.1313e-006 8.5722e-002 3.6862e-002 4.3832e-005 2.3039e-003 2.2258e-002 3.2717e-004 2.1456e-002 8.1366e-004 1.1103e-002 2.9785e-003 1.4040e-002 6.6902e-006 1.2280e-002 4.3341e-003 2.8607e-003 1.0653e-002 1.7926e-003 2.9822e-003 9.5753e-003 3.6272e-003 3.1837e-004 5.6662e-003 5.9080e-003 7.9217e-004 1.4557e-003 7.4622e-003 9.3484e-003 4.9763e-003 6.2502e-004 3.1943e-004 1.6302e-003 1.1759e-003 1.9199e-006 2.4332e-003 1.1169e-002 2.4376e-002 3.6957e-002 4.4040e-002 4.3566e-002 3.6677e-002 2.6500e-002 1.6315e-002 8.2695e-003 3.1686e-003 6.9585e-004 6.9807e-006 2.0735e-004 6.1860e-004 8.4253e-004 6.9467e-004
          20 2.9912e-010 1.0401e-005 1.0298e-003 2.6682e-007 9.0730e-005 9.0191e-002 4.1939e-008 4.0179e-001 8.8168e-002 9.2371e-006 1.9070e-002 7.0470e-003 4.3192e-003 1.4771e-002 1.0134e-002 8.5097e-003 7.1999e-003 5.5531e-003 1.0164e-002 6.8627e-004 1.1698e-002 2.7273e-003 3.4114e-003 9.4987e-003 1.4886e-003 2.5829e-003 8.5395e-003 3.7145e-003 9.8391e-005 4.4517e-003 5.7426e-003 1.4048e-003 5.0804e-004 5.2653e-003 8.4059e-003 5.8894e-003 1.5432e-003 6.2616e-006 1.0094e-003 1.4626e-003 3.9806e-004 3.2445e-004 4.4133e-003 1.3275e-002 2.4318e-002 3.3542e-002 3.7842e-002 3.6388e-002 3.0502e-002 2.2457e-002 1.4528e-002 8.1598e-003 3.8578e-003 1.4368e-003 3.5757e-004 3.2476e-005 1.9440e-006
          21 5.8059e-011 5.2296e-006 3.6811e-006 4.5607e-007 3.2735e-003 5.3543e-003 7.5685e-007 6.6336e-002 4.2452e-001 5.4347e-004 1.2909e-001 2.2932e-003 2.3921e-004 1.6371e-002 2.0892e-002 5.8913e-007 1.2744e-002 2.3654e-003 1.0155e-002 5.5369e-003 2.3280e-003 1.0488e-002 1.0419e-003 4.3405e-003 8.0818e-003 8.6743e-004 2.7203e-003 7.5683e-003 3.2396e-003 5.9913e-005 3.7207e-003 5.2330e-003 1.6370e-003 1.7703e-004 3.7881e-003 7.1742e-003 5.9782e-003 2.2117e-003 7.5669e-005 5.0691e-004 1.3055e-003 8.0160e-004 1.8953e-006 1.4536e-003 6.7139e-003 1.4966e-002 2.3562e-002 2.9664e-002 3.1678e-002 2.9553e-002 2.4544e-002 1.8344e-002 1.2393e-002 7.5828e-003 4.1969e-003 2.0796e-003 8.6461e-004
          22 2.0221e-013 1.9296e-008 4.5725e-005 2.3632e-007 1.2373e-004 4.9775e-003 5.1156e-009 2.7599e-002 1.7421e-002 1.4483e-004 3.8059e-001 1.9750e-001 1.2573e-002 3.7190e-003 1.3835e-002 3.8782e-002 1.2991e-002 5.5645e-003 7.4853e-005 1.4335e-002 1.1797e-003 4.5202e-003 8.3000e-003 5.1997e-005 5.3596e-003 6.2901e-003 2.3051e-004 3.2012e-003 6.5701e-003 2.4083e-003 1.1724e-004 3.3715e-003 4.5467e-003 1.5074e-003 9.4105e-005 2.9655e-003 6.0546e-003 5.5128e-003 2.4391e-003 2.3111e-004 2.3244e-004 1.0266e-003 9.3832e-004 1.4038e-004 3.8549e-004 3.2838e-003 8.9311e-003 1.5818e-002 2.1818e-002 2.5222e-002 2.5449e-002 2.2963e-002 1.8791e-002 1.4083e-002 9.7016e-003 6.0581e-003 3.1245e-003
          23 9.7984e-012 2.3517e-007 6.4023e-006 1.9571e-008 9.2764e-005 1.6389e-003 1.9640e-007 1.7874e-003 6.2527e-002 9.6313e-005 6.6982e-003 1.8969e-001 4.5442e-002 2.5271e-001 3.7728e-002 1.8528e-002 6.9177e-002 5.7914e-002 1.0550e-003 3.4504e-005 1.8862e-002 7.8201e-004 4.8015e-003 5.7619e-003 5.6673e-004 5.7065e-003 4.1767e-003 1.1423e-005 3.8120e-003 5.3846e-003 1.3989e-003 3.2091e-004 3.2303e-003 3.7761e-003 1.1147e-003 1.2152e-004 2.5875e-003 5.1425e-003 4.7841e-003 2.2644e-003 2.9196e-004 1.2048e-004 7.8476e-004 8.8985e-004 2.7080e-004 7.7494e-005 1.6543e-003 5.3964e-003 1.0497e-002 1.5463e-002 1.8921e-002 2.0147e-002 1.9146e-002 1.6492e-002 1.2951e-002 9.1134e-003 5.1750e-003
          24 1.4960e-011 1.0830e-007 8.6954e-008 1.5087e-007 7.1678e-005 7.5838e-007 3.2583e-008 5.1223e-003 2.7887e-003 1.4858e-006 5.8249e-002 9.6001e-002 6.0632e-003 2.5451e-002 1.3942e-001 1.0215e-001 5.0828e-002 8.0739e-002 1.3426e-001 4.4484e-002 5.8569e-003 3.1448e-002 1.5905e-002 7.7434e-004 5.0653e-003 4.4852e-003 3.7632e-003 2.4676e-003 7.4734e-004 3.9191e-003 4.0553e-003 4.4534e-004 7.0701e-004 3.1474e-003 2.8919e-003 5.8604e-004 2.4765e-004 2.4948e-003 4.4228e-003 3.8837e-003 1.7992e-003 2.3536e-004 9.3493e-005 6.3459e-004 7.6342e-004 2.9320e-004 1.3272e-005 9.2723e-004 3.4420e-003 7.0844e-003 1.0829e-002 1.3658e-002 1.4917e-002 1.4478e-002 1.2610e-002 9.6797e-003 5.8668e-003
          25 9.3233e-012 8.5112e-009 9.3838e-007 7.6558e-008 1.1075e-005 1.4359e-004 8.3346e-009 1.2191e-003 3.1438e-003 1.8506e-005 3.2192e-002 1.9403e-003 5.2894e-003 1.5274e-001 5.3190e-002 5.6689e-006 3.8865e-002 2.6485e-002 3.6988e-002 1.4028e-001 1.3336e-001 4.1550e-002 6.2586e-002 7.0663e-002 7.8392e-003 1.2182e-002 2.0119e-002 2.6033e-005 2.7603e-003 4.2801e-003 2.2197e-003 3.1684e-003 5.9667e-006 1.0251e-003 3.1020e-003 1.7313e-003 1.7864e-004 5.5269e-004 2.4971e-003 3.7085e-003 2.9048e-003 1.1988e-003 1.1052e-004 1.1411e-004 5.4137e-004 6.1238e-004 2.3456e-004 6.5705e-006 6.3747e-004 2.3962e-003 4.9515e-003 7.5903e-003 9.5658e-003 1.0392e-002 9.9168e-003 8.1887e-003 5.2299e-003
          26 3.1217e-012 3.6610e-010 5.5943e-007 5.8899e-009 4.6139e-008 1.1567e-004 2.8307e-008 2.7664e-005 4.4888e-003 9.6578e-006 2.7048e-003 3.0734e-002 9.0392e-003 4.8350e-002 5.8563e-003 6.6028e-002 8.8876e-002 1.1650e-002 2.6153e-003 3.9840e-003 1.4947e-002 8.8332e-002 5.7475e-002 7.0734e-002 1.3782e-001 6.3723e-002 4.3808e-002 7.0866e-002 1.6415e-002 1.3194e-002 2.1807e-002 3.3821e-004 5.8614e-003 2.5244e-003 2.7560e-004 4.0317e-003 3.0919e-004 3.9357e-005 1.2487e-003 2.1852e-003 3.0419e-003 1.8129e-003 6.2263e-004 1.5251e-005 1.7283e-004 4.6234e-004 4.4409e-004 1.3518e-004 1.9459e-005 5.5169e-004 1.8352e-003 3.6012e-003 5.3115e-003 6.4480e-003 6.6955e-003 5.8992e-003 3.9421e-003
          27 4.1949e-013 1.7129e-009 1.7740e-007 3.3268e-009 7.7475e-007 4.4148e-005 1.7295e-008 5.0270e-005 2.1044e-003 2.2739e-006 3.4871e-004 2.4071e-002 3.9078e-003 1.1368e-003 3.9406e-002 6.4219e-002 1.6788e-002 9.4732e-003 1.6248e-002 1.2787e-002 5.0228e-002 4.8974e-002 1.2087e-003 4.4544e-004 2.1227e-003 5.1922e-002 6.7455e-002 5.3943e-002 1.1485e-001 7.9876e-002 5.4682e-002 8.2744e-002 2.9530e-002 3.0518e-002 2.8233e-002 5.0875e-003 1.4768e-002 3.0186e-003 1.2993e-003 5.3518e-003 3.4915e-004 3.9281e-003 2.8933e-004 5.2593e-004 9.2727e-005 1.1282e-004 4.8720e-004 2.0312e-004 5.2252e-005 7.1023e-005 5.5238e-004 1.5071e-003 2.6482e-003 3.5763e-003 4.0284e-003 3.7666e-003 2.6143e-003
          28 1.6302e-015 1.1035e-009 4.3145e-008 1.0987e-008 9.6880e-007 1.2325e-005 5.6972e-009 8.5086e-005 6.5400e-004 2.9386e-007 1.4718e-003 9.9974e-003 9.3481e-004 2.7257e-003 3.3488e-002 2.5090e-002 1.9295e-004 3.0049e-002 1.8859e-002 6.9254e-003 1.3435e-002 1.2215e-003 1.8731e-002 2.1947e-002 1.9149e-002 4.6039e-002 1.7516e-002 1.1814e-003 1.2845e-003 9.0361e-003 2.8575e-002 2.7792e-002 7.7671e-002 6.7338e-002 6.9625e-002 9.4794e-002 5.4373e-002 6.8379e-002 5.0771e-002 2.9548e-002 4.1785e-002 1.1500e-002 2.2492e-002 6.8074e-003 6.9023e-003 5.2458e-003 1.2525e-003 2.8515e-003 3.8507e-004 4.4791e-004 7.2768e-004 1.8890e-004 1.6655e-003 1.5218e-003 2.2347e-003 2.1517e-003 1.4805e-003
