   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119
          10 5.1618e-010 2.0016e-009 6.0761e-009 3.5183e-008 4.6210e-011 8.0202e-009 2.8222e-053 6.3513e-051 3.4615e-046 6.7535e-049 4.5305e-047 2.3564e-045 9.6639e-044 3.3148e-042 2.3893e-032 9.0422e-041 2.3821e-039 5.7037e-038 1.3101e-036 4.1379e-035 1.2126e-024 1.1223e-034 4.9479e-033 1.1454e-031 3.1564e-030 2.4990e-028 6.9769e-017 1.2898e-027 4.7281e-028 3.8211e-028 1.3464e-025 2.2526e-023 1.7322e-012 4.6421e-022 6.8995e-022 3.9722e-021 4.3862e-020 1.4155e-018 1.0248e-004 3.5867e-017 1.5535e-017 4.3495e-017 2.5191e-016 3.6749e-015 4.1122e-004 7.0549e-013 3.9353e-014 6.2077e-014 2.1563e-013 1.6420e-012 2.5529e-010 2.3784e-002 2.6380e-011 2.1979e-011 4.7442e-011 2.0508e-010 3.5564e-009 5.5093e-003 9.1313e-009 2.8694e-009 3.7248e-009 9.5678e-009 5.8224e-008 1.2350e-003 5.7572e-005 1.9032e-007 1.2865e-007 1.9509e-007 5.7282e-007 6.5345e-006 3.0740e-004 9.2036e-006 2.1012e-006 1.7464e-006 2.6867e-006 7.5851e-006 3.3269e-005 3.2971e-005 9.5202e-006 4.6049e-006 3.6003e-006 3.8188e-006 4.7881e-006 5.7766e-006 5.3552e-006 3.8217e-006 2.5613e-006 1.8504e-006 1.4850e-006 1.2987e-006 1.1924e-006 1.0984e-006 9.7330e-007 8.1331e-007 6.4820e-007 5.0696e-007 3.9915e-007 3.2088e-007 2.6427e-007 2.2203e-007 1.8868e-007 1.6081e-007 1.3663e-007 1.1499e-007 9.5383e-008 7.8310e-008 6.4310e-008 5.3017e-008 4.3981e-008 3.7018e-008 3.1560e-008 2.7141e-008 2.3597e-008 2.0598e-008 1.8027e-008 1.5789e-008 1.3752e-008 1.1915e-008 1.0147e-008 8.4004e-009
          11 4.4623e-009 4.9848e-009 9.1994e-010 1.1273e-008 3.2101e-009 8.0098e-009 8.2413e-052 1.6935e-049 8.3399e-048 1.6387e-047 9.9301e-046 4.6277e-044 1.6807e-042 4.9783e-041 5.8935e-034 1.2601e-039 2.7370e-038 5.3370e-037 9.2944e-036 1.5610e-034 5.9788e-026 1.9598e-033 2.8975e-032 3.9897e-031 5.7957e-030 1.3999e-028 9.7360e-018 4.4723e-029 3.7180e-027 6.4997e-026 1.2981e-024 6.8659e-023 3.1028e-012 5.1901e-022 2.2823e-022 1.4145e-022 8.6314e-022 2.6022e-019 3.7465e-005 1.6883e-017 1.3081e-017 5.5300e-017 4.3854e-016 8.2213e-015 1.1051e-003 1.9414e-012 1.2902e-013 2.3658e-013 9.3663e-013 7.9956e-012 1.3735e-009 1.2976e-001 1.5477e-010 1.3893e-010 3.1946e-010 1.4558e-009 2.6358e-008 4.1597e-002 7.0050e-008 2.2612e-008 2.9961e-008 7.8147e-008 4.8096e-007 1.0285e-002 4.7957e-004 1.5954e-006 1.0840e-006 1.6510e-006 4.8670e-006 5.5728e-005 2.6263e-003 7.8775e-005 1.8041e-005 1.5034e-005 2.3176e-005 6.5514e-005 2.8750e-004 2.8494e-004 8.2253e-005 3.9756e-005 3.1053e-005 3.2910e-005 4.1249e-005 4.9788e-005 4.6227e-005 3.3087e-005 2.2285e-005 1.6219e-005 1.3148e-005 1.1647e-005 1.0861e-005 1.0188e-005 9.2145e-006 7.8774e-006 6.4372e-006 5.1721e-006 4.1900e-006 3.4695e-006 2.9443e-006 2.5483e-006 2.2283e-006 1.9506e-006 1.6982e-006 1.4604e-006 1.2336e-006 1.0275e-006 8.5250e-007 7.0690e-007 5.8716e-007 4.9260e-007 4.1683e-007 3.5441e-007 3.0366e-007 2.6054e-007 2.2377e-007 1.9217e-007 1.6418e-007 1.3971e-007 1.1715e-007 9.5838e-008
          12 2.1520e-012 1.1527e-009 7.7936e-009 8.2596e-012 2.3940e-009 2.6630e-008 4.8538e-050 9.0421e-048 3.6177e-046 7.9138e-046 4.3291e-044 1.8133e-042 5.8917e-041 1.5534e-039 1.0684e-039 3.4899e-038 6.6528e-037 1.1279e-035 1.6819e-034 2.2931e-033 1.6137e-027 2.8018e-032 3.2190e-031 3.4277e-030 3.4962e-029 3.6727e-028 6.4630e-019 2.4798e-027 2.4685e-026 2.3011e-025 2.3647e-024 4.3661e-023 6.3488e-013 4.9609e-024 2.7263e-022 4.3099e-021 6.6398e-020 2.2041e-018 1.4326e-004 4.5887e-017 1.2851e-017 1.6050e-017 1.5099e-017 9.6128e-017 1.2174e-004 2.5372e-013 4.4178e-014 1.4600e-013 8.7680e-013 1.0293e-011 2.2833e-009 2.2331e-001 3.1817e-010 3.4222e-010 9.2026e-010 4.8097e-009 9.8269e-008 1.6401e-001 2.9059e-007 1.0307e-007 1.4835e-007 4.1593e-007 2.7250e-006 6.1355e-002 2.8669e-003 9.9794e-006 7.0436e-006 1.1072e-005 3.3495e-005 3.9168e-004 1.8626e-002 5.6349e-004 1.3084e-004 1.1028e-004 1.7156e-004 4.8852e-004 2.1548e-003 2.1425e-003 6.2086e-004 3.0113e-004 2.3581e-004 2.5030e-004 3.1389e-004 3.7874e-004 3.5127e-004 2.5095e-004 1.6858e-004 1.2228e-004 9.8756e-005 8.7140e-005 8.0955e-005 7.5682e-005 6.8273e-005 5.8271e-005 4.7599e-005 3.8288e-005 3.1109e-005 2.5886e-005 2.2125e-005 1.9328e-005 1.7097e-005 1.5172e-005 1.3416e-005 1.1741e-005 1.0111e-005 8.5973e-006 7.2905e-006 6.1845e-006 5.2579e-006 4.5155e-006 3.9104e-006 3.4003e-006 2.9761e-006 2.6048e-006 2.2778e-006 1.9874e-006 1.7209e-006 1.4802e-006 1.2511e-006 1.0287e-006
          13 2.0967e-009 1.6783e-009 6.5679e-011 7.7251e-009 1.3351e-009 1.9410e-008 5.2721e-048 8.8997e-046 3.3414e-044 7.0499e-044 3.4882e-042 1.3179e-040 3.8522e-039 9.1168e-038 9.0724e-037 1.8320e-036 3.1142e-035 4.6868e-034 6.1749e-033 7.3806e-032 5.6140e-032 7.9232e-031 7.8537e-030 7.1377e-029 6.0743e-028 4.8493e-027 1.9429e-020 3.5943e-026 2.5890e-025 1.7854e-024 1.2162e-023 9.0613e-023 5.5318e-014 3.2630e-022 2.6019e-021 1.7960e-020 1.3896e-019 1.8593e-018 4.2802e-005 5.6005e-018 1.8866e-018 4.3387e-017 5.6688e-016 1.2182e-014 1.5527e-003 2.6783e-012 1.3969e-013 1.6637e-013 3.2196e-013 7.0440e-013 5.4015e-013 6.3086e-004 1.9689e-011 6.9799e-011 3.6739e-010 3.0382e-009 8.7620e-008 1.6930e-001 3.4075e-007 1.5152e-007 2.6419e-007 8.7419e-007 6.6209e-006 1.6862e-001 7.9187e-003 3.0876e-005 2.4112e-005 4.1473e-005 1.3593e-004 1.7060e-003 8.3802e-002 2.6181e-003 6.4242e-004 5.6851e-004 9.2289e-004 2.7250e-003 1.2350e-002 1.2503e-002 3.7072e-003 1.8406e-003 1.4714e-003 1.5896e-003 2.0231e-003 2.4707e-003 2.3145e-003 1.6678e-003 1.1285e-003 8.2328e-004 6.6758e-004 5.9048e-004 5.4906e-004 5.1307e-004 4.6209e-004 3.9335e-004 3.2018e-004 2.5645e-004 2.0738e-004 1.7169e-004 1.4600e-004 1.2692e-004 1.1178e-004 9.8829e-005 8.7152e-005 7.6138e-005 6.5527e-005 5.5758e-005 4.7381e-005 4.0333e-005 3.4459e-005 2.9780e-005 2.5986e-005 2.2796e-005 2.0151e-005 1.7829e-005 1.5773e-005 1.3932e-005 1.2217e-005 1.0644e-005 9.1120e-006 7.5836e-006
          14 5.2549e-010 8.9206e-010 3.7593e-009 7.0824e-010 5.8335e-011 2.6963e-009 7.0030e-046 1.0870e-043 3.8396e-042 7.9123e-042 3.5966e-040 1.2461e-038 3.3341e-037 7.2142e-036 5.2383e-035 1.3224e-034 2.0472e-033 2.7986e-032 3.3414e-031 3.6078e-030 1.6793e-029 3.4875e-029 3.0996e-028 2.5143e-027 1.8978e-026 1.3296e-025 3.2312e-025 8.7407e-025 5.4209e-024 3.1769e-023 1.7836e-022 9.6201e-022 1.8368e-015 4.8335e-021 2.4547e-020 1.2133e-019 6.0563e-019 3.4245e-018 4.7839e-006 4.7447e-018 4.6429e-017 2.5665e-016 1.5606e-015 1.4947e-014 6.7886e-004 9.5609e-013 3.4856e-016 6.6927e-014 9.5255e-013 1.4701e-011 3.3701e-009 3.2655e-001 4.1706e-010 3.5055e-010 6.4150e-010 1.8851e-009 1.5272e-008 1.1914e-002 6.1563e-009 1.3838e-009 2.2271e-008 1.8523e-007 2.4799e-006 9.3473e-002 4.4550e-003 2.3735e-005 2.3867e-005 5.0696e-005 1.9896e-004 2.9174e-003 1.5383e-001 5.1556e-003 1.4276e-003 1.4079e-003 2.5167e-003 8.0845e-003 3.9092e-002 4.1351e-002 1.2990e-002 6.8536e-003 5.7961e-003 6.5870e-003 8.7666e-003 1.1132e-002 1.0798e-002 8.0424e-003 5.6161e-003 4.2195e-003 3.5146e-003 3.1844e-003 3.0248e-003 2.8798e-003 2.6361e-003 2.2756e-003 1.8746e-003 1.5167e-003 1.2364e-003 1.0300e-003 8.7973e-004 7.6686e-004 6.7614e-004 5.9767e-004 5.2634e-004 4.5875e-004 3.9360e-004 3.3370e-004 2.8244e-004 2.3943e-004 2.0372e-004 1.7537e-004 1.5248e-004 1.3335e-004 1.1758e-004 1.0384e-004 9.1765e-005 8.1023e-005 7.1073e-005 6.1989e-005 5.3157e-005 4.4340e-005
          15 4.1317e-010 3.8791e-010 2.7196e-010 4.4420e-009 9.5368e-010 3.3138e-009 1.3652e-043 1.9556e-041 6.5241e-040 1.3133e-039 5.5087e-038 1.7588e-036 4.3312e-035 8.6204e-034 5.8273e-033 1.4513e-032 2.0617e-031 2.5820e-030 2.8207e-029 2.7815e-028 1.0288e-027 2.4513e-027 1.9817e-026 1.4588e-025 9.9634e-025 6.2969e-024 3.5916e-023 3.7195e-023 2.0636e-022 1.0758e-021 5.3344e-021 2.5042e-020 5.6816e-021 1.1261e-019 4.8537e-019 2.0122e-018 8.1082e-018 3.1954e-017 1.7310e-007 1.1446e-016 4.4425e-016 1.6693e-015 6.4199e-015 2.8216e-014 9.5384e-005 1.8992e-014 1.8122e-013 8.7192e-013 4.2628e-012 2.9297e-011 2.6096e-009 2.1165e-001 6.4629e-011 4.1380e-012 3.1011e-010 4.3080e-009 1.4261e-007 2.7538e-001 5.3670e-007 2.0694e-007 2.8562e-007 6.8106e-007 3.3051e-006 4.6469e-002 2.1153e-003 3.1273e-006 3.0248e-007 4.1559e-007 1.3663e-005 4.9170e-004 3.5257e-002 1.5427e-003 6.3454e-004 8.5011e-004 1.9437e-003 7.6251e-003 4.2676e-002 4.9700e-002 1.7665e-002 1.0582e-002 1.0046e-002 1.2653e-002 1.8430e-002 2.5316e-002 2.6352e-002 2.0987e-002 1.5635e-002 1.2491e-002 1.1017e-002 1.0523e-002 1.0493e-002 1.0446e-002 9.9635e-003 8.9362e-003 7.6294e-003 6.3827e-003 5.3685e-003 4.6046e-003 4.0399e-003 3.6093e-003 3.2540e-003 2.9343e-003 2.6304e-003 2.3289e-003 2.0258e-003 1.7380e-003 1.4858e-003 1.2701e-003 1.0879e-003 9.4129e-004 8.2151e-004 7.2024e-004 6.3596e-004 5.6189e-004 4.9634e-004 4.3778e-004 3.8342e-004 3.3377e-004 2.8559e-004 2.3768e-004
          16 1.0904e-009 1.0168e-009 1.4627e-009 3.8864e-011 1.7061e-012 4.7144e-009 1.4810e-040 1.8896e-038 5.8077e-037 1.1306e-036 4.2292e-035 1.2027e-033 2.6361e-032 4.6699e-031 2.9558e-030 6.9898e-030 8.8272e-029 9.8176e-028 9.5208e-027 8.3252e-026 2.8928e-025 6.5018e-025 4.6522e-024 3.0284e-023 1.8261e-022 1.0177e-021 2.7794e-021 5.2901e-021 2.5782e-020 1.1778e-019 5.1034e-019 2.0870e-018 8.8763e-018 8.1430e-018 3.0311e-017 1.0787e-016 3.7007e-016 1.2205e-015 6.2224e-012 3.8970e-015 1.2094e-014 3.6479e-014 1.0795e-013 3.1646e-013 3.6420e-006 7.4300e-013 2.4623e-012 7.1081e-012 2.1024e-011 6.9962e-011 9.8357e-010 3.6732e-002 1.8164e-010 8.7758e-010 3.4740e-009 1.7071e-008 2.3261e-007 2.7199e-001 2.9861e-007 1.6535e-008 7.8414e-009 2.8334e-007 4.9648e-006 1.9120e-001 9.0960e-003 4.4199e-005 3.7747e-005 6.4270e-005 1.9098e-004 1.9883e-003 8.5575e-002 2.2485e-003 3.5215e-004 1.5286e-004 6.5411e-005 1.2483e-007 8.1601e-004 2.5351e-003 2.0185e-003 2.1811e-003 3.1585e-003 5.4678e-003 1.0204e-002 1.7080e-002 2.0987e-002 1.9410e-002 1.6602e-002 1.5044e-002 1.4869e-002 1.5737e-002 1.7211e-002 1.8626e-002 1.9171e-002 1.8445e-002 1.6812e-002 1.4955e-002 1.3325e-002 1.2065e-002 1.1139e-002 1.0438e-002 9.8394e-003 9.2490e-003 8.6192e-003 7.9146e-003 7.1244e-003 6.3113e-003 5.5599e-003 4.8880e-003 4.2978e-003 3.8102e-003 3.4010e-003 3.0441e-003 2.7394e-003 2.4626e-003 2.2097e-003 1.9767e-003 1.7533e-003 1.5435e-003 1.3336e-003 1.1191e-003
          17 1.6043e-010 1.3499e-011 8.4790e-010 2.3306e-009 2.4520e-010 1.4016e-009 2.4559e-038 2.9690e-036 8.7824e-035 1.6831e-034 5.9676e-033 1.6075e-031 3.3358e-030 5.5943e-029 3.4301e-028 7.9218e-028 9.4629e-027 9.9490e-026 9.1175e-025 7.5291e-024 2.5446e-023 5.5503e-023 3.7459e-022 2.2984e-021 1.3052e-020 6.8439e-020 1.8138e-019 3.3437e-019 1.5298e-018 6.5520e-018 2.6573e-017 1.0154e-016 2.5301e-016 3.6940e-016 1.2792e-015 4.2233e-015 1.3398e-014 4.0708e-014 6.0070e-011 1.1920e-013 3.3744e-013 9.2200e-013 2.4482e-012 6.3255e-012 2.7219e-009 1.5924e-011 3.9200e-011 9.4816e-011 2.2574e-010 5.3635e-010 1.5047e-009 1.4215e-003 2.7007e-009 6.4962e-009 1.5936e-008 4.3018e-008 1.9557e-007 5.7409e-002 7.0263e-009 2.1216e-007 7.7511e-007 2.9626e-006 1.8634e-005 3.0264e-001 1.3844e-002 2.2850e-005 3.0347e-006 8.7890e-007 5.0234e-005 1.7397e-003 1.1792e-001 4.7918e-003 1.6652e-003 1.8278e-003 3.3375e-003 1.0251e-002 4.5607e-002 4.4221e-002 1.1794e-002 4.8090e-003 2.8284e-003 1.9268e-003 1.2016e-003 4.1075e-004 2.3364e-007 3.2818e-004 1.0489e-003 1.9657e-003 3.1618e-003 4.7867e-003 6.9146e-003 9.3719e-003 1.1641e-002 1.3165e-002 1.3832e-002 1.3968e-002 1.3954e-002 1.4019e-002 1.4230e-002 1.4544e-002 1.4843e-002 1.5008e-002 1.4961e-002 1.4628e-002 1.3965e-002 1.3072e-002 1.2127e-002 1.1195e-002 1.0306e-002 9.5418e-003 8.8727e-003 8.2536e-003 7.7017e-003 7.1643e-003 6.6386e-003 6.1211e-003 5.5855e-003 5.0489e-003 4.4710e-003 3.8362e-003
          18 2.2293e-010 6.8652e-010 2.0445e-010 2.6666e-010 1.5163e-011 1.6948e-009 9.7060e-036 1.0857e-033 3.0398e-032 5.6965e-032 1.8710e-030 4.6664e-029 8.9626e-028 1.3916e-026 8.1614e-026 1.8236e-025 2.0164e-024 1.9618e-023 1.6638e-022 1.2712e-021 4.1364e-021 8.6711e-021 5.4132e-020 3.0724e-019 1.6133e-018 7.8216e-018 2.0000e-017 3.5318e-017 1.4930e-016 5.9055e-016 2.2109e-015 7.7937e-015 1.8750e-014 2.6138e-014 8.3373e-014 2.5329e-013 7.3852e-013 2.0596e-012 7.0158e-013 5.5259e-012 1.4307e-011 3.5670e-011 8.6183e-011 2.0197e-010 3.9374e-009 4.5883e-010 1.0158e-009 2.1937e-009 4.6192e-009 9.5352e-009 1.9273e-008 4.5123e-006 3.8507e-008 7.5672e-008 1.4758e-007 2.8749e-007 5.8928e-007 2.1455e-003 9.1165e-007 1.9200e-006 3.9266e-006 8.6501e-006 2.4997e-005 7.7547e-002 3.0895e-003 9.3632e-006 5.0405e-005 1.6577e-004 6.6522e-004 7.7088e-003 3.3129e-001 8.3585e-003 1.0600e-003 2.5770e-004 2.4563e-007 1.0632e-003 1.6140e-002 2.8101e-002 1.4260e-002 1.0813e-002 1.1617e-002 1.5297e-002 2.2005e-002 2.8635e-002 2.7271e-002 1.9101e-002 1.1917e-002 7.5198e-003 4.8700e-003 3.0917e-003 1.7559e-003 7.4541e-004 1.3538e-004 1.6669e-005 3.4607e-004 9.8695e-004 1.8299e-003 2.8324e-003 3.9898e-003 5.2923e-003 6.6907e-003 8.0997e-003 9.4262e-003 1.0557e-002 1.1369e-002 1.1854e-002 1.2122e-002 1.2230e-002 1.2212e-002 1.2181e-002 1.2134e-002 1.2029e-002 1.1910e-002 1.1708e-002 1.1424e-002 1.1058e-002 1.0561e-002 9.9646e-003 9.1849e-003 8.1754e-003
          19 8.2993e-010 1.0636e-009 1.5853e-009 9.0836e-010 4.1702e-010 1.2043e-009 5.6253e-033 5.7429e-031 1.5074e-029 2.7515e-029 8.2608e-028 1.8822e-026 3.3018e-025 4.6845e-024 2.6082e-023 5.6072e-023 5.6658e-022 5.0361e-021 3.9037e-020 2.7258e-019 8.4886e-019 1.6996e-018 9.6992e-018 5.0338e-017 2.4168e-016 1.0717e-015 2.6264e-015 4.4260e-015 1.7117e-014 6.1936e-014 2.1214e-013 6.8424e-013 1.5712e-012 2.0995e-012 6.1272e-012 1.7028e-011 4.5413e-011 1.1582e-010 2.6229e-010 2.8407e-010 6.7208e-010 1.5304e-009 3.3748e-009 7.2123e-009 1.5043e-008 1.4923e-008 3.0058e-008 5.8957e-008 1.1252e-007 2.0999e-007 3.8338e-007 8.5344e-007 6.8471e-007 1.2001e-006 2.0691e-006 3.5060e-006 5.8492e-006 1.7127e-005 9.7384e-006 1.5940e-005 2.5998e-005 4.2609e-005 7.2154e-005 3.1397e-003 2.2016e-006 1.6124e-004 2.8826e-004 5.3638e-004 1.1788e-003 5.5596e-003 1.0842e-001 4.3950e-004 5.3354e-004 2.3437e-003 7.3756e-003 2.8793e-002 1.3742e-001 1.3200e-001 3.1927e-002 1.0037e-002 3.4223e-003 5.5521e-004 2.9261e-004 4.3033e-003 1.1319e-002 1.5771e-002 1.7102e-002 1.7580e-002 1.8232e-002 1.9124e-002 1.9844e-002 1.9668e-002 1.7970e-002 1.4881e-002 1.1284e-002 8.0219e-003 5.4308e-003 3.4902e-003 2.0704e-003 1.0604e-003 3.9812e-004 5.7238e-005 2.0705e-005 2.6376e-004 7.3963e-004 1.3804e-003 2.1304e-003 2.9468e-003 3.7919e-003 4.6688e-003 5.5650e-003 6.4445e-003 7.3122e-003 8.1134e-003 8.8205e-003 9.4100e-003 9.8128e-003 1.0025e-002 9.9274e-003 9.4148e-003
          20 6.1295e-010 3.2128e-010 1.0006e-009 1.7454e-009 2.0390e-010 3.3043e-010 7.0494e-030 6.3703e-028 1.5340e-026 2.7033e-026 7.1992e-025 1.4539e-023 2.2600e-022 2.8431e-021 1.4770e-020 3.0161e-020 2.7029e-019 2.1305e-018 1.4654e-017 9.0794e-017 2.6678e-016 5.0266e-016 2.5475e-015 1.1749e-014 5.0145e-014 1.9780e-013 4.5863e-013 7.2698e-013 2.5039e-012 8.0738e-012 2.4660e-011 7.0986e-011 1.5337e-010 1.9452e-010 5.0744e-010 1.2616e-009 3.0125e-009 6.8860e-009 1.5130e-008 1.5150e-008 3.2185e-008 6.5876e-008 1.3069e-007 2.5155e-007 5.6999e-007 4.6920e-007 8.5272e-007 1.5105e-006 2.6054e-006 4.3969e-006 7.2643e-006 2.7812e-008 1.1735e-005 1.8608e-005 2.9007e-005 4.4398e-005 6.6871e-005 4.4785e-008 9.9401e-005 1.4572e-004 2.1084e-004 3.0205e-004 4.2892e-004 4.8534e-006 6.1038e-004 8.5365e-004 1.2001e-003 1.7037e-003 2.4952e-003 4.3888e-003 6.3648e-003 2.6806e-003 5.4668e-003 8.9639e-003 1.5719e-002 3.3904e-002 8.1879e-002 3.6136e-002 3.6777e-004 3.2710e-003 1.2239e-002 2.7205e-002 5.0183e-002 7.1855e-002 6.7761e-002 4.2440e-002 2.0672e-002 8.1700e-003 2.0105e-003 1.1039e-005 1.3102e-003 5.3250e-003 1.0772e-002 1.5705e-002 1.8771e-002 1.9901e-002 1.9702e-002 1.8753e-002 1.7382e-002 1.5716e-002 1.3797e-002 1.1688e-002 9.4997e-003 7.3416e-003 5.3369e-003 3.6295e-003 2.2932e-003 1.3073e-003 6.3177e-004 2.2120e-004 2.7045e-005 1.5798e-005 1.6197e-004 4.4442e-004 8.4127e-004 1.3300e-003 1.8751e-003 2.4424e-003 2.9579e-003 3.3174e-003
          21 1.1002e-010 5.2357e-012 4.0705e-011 4.3325e-010 1.5433e-012 1.7584e-009 4.4297e-027 3.5914e-025 8.0089e-024 1.3678e-023 3.2727e-022 5.9327e-021 8.2734e-020 9.3410e-019 4.5591e-018 8.8877e-018 7.1462e-017 5.0518e-016 3.1171e-015 1.7323e-014 4.8272e-014 8.6045e-014 3.9121e-013 1.6192e-012 6.2021e-012 2.1966e-011 4.8395e-011 7.2498e-011 2.2434e-010 6.5018e-010 1.7858e-009 4.6255e-009 9.4456e-009 1.1411e-008 2.6822e-008 6.0128e-008 1.2958e-007 2.6756e-007 5.4420e-007 5.3230e-007 1.0237e-006 1.8991e-006 3.4188e-006 5.9790e-006 1.2481e-005 1.0147e-005 1.6799e-005 2.7147e-005 4.2772e-005 6.6013e-005 9.9853e-005 4.8269e-006 1.4784e-004 2.1502e-004 3.0759e-004 4.3215e-004 5.9744e-004 1.3561e-006 8.1439e-004 1.0941e-003 1.4482e-003 1.8937e-003 2.4490e-003 2.8367e-004 2.8618e-003 3.9293e-003 4.9181e-003 6.1027e-003 7.5217e-003 9.2601e-003 2.4469e-004 1.0168e-002 1.2971e-002 1.5816e-002 1.9256e-002 2.3003e-002 1.5377e-002 7.2287e-004 1.5249e-002 2.4577e-002 3.1445e-002 3.6602e-002 3.6318e-002 2.3983e-002 5.8956e-003 1.0832e-004 6.0569e-003 1.5713e-002 2.5502e-002 3.3834e-002 3.8906e-002 3.8578e-002 3.2025e-002 2.1551e-002 1.1303e-002 4.1132e-003 5.8411e-004 1.4845e-004 1.9944e-003 5.3445e-003 9.4258e-003 1.3466e-002 1.6808e-002 1.8949e-002 1.9605e-002 1.8921e-002 1.7358e-002 1.5271e-002 1.2953e-002 1.0699e-002 8.5945e-003 6.6795e-003 5.0198e-003 3.6017e-003 2.4406e-003 1.5311e-003 8.5561e-004 3.9815e-004 1.2860e-004 1.3982e-005
          22 2.0404e-011 2.5261e-010 2.3056e-010 4.6872e-011 9.9447e-011 5.7843e-010 5.3134e-024 3.7293e-022 7.5086e-021 1.2299e-020 2.5518e-019 4.0060e-018 4.8342e-017 4.7249e-016 2.1218e-015 3.8881e-015 2.7052e-014 1.6539e-013 8.8293e-013 4.2446e-012 1.1022e-011 1.8248e-011 7.1813e-011 2.5747e-010 8.5456e-010 2.6253e-009 5.4075e-009 7.5209e-009 2.0227e-008 5.1010e-008 1.2209e-007 2.7607e-007 5.2453e-007 5.9564e-007 1.2272e-006 2.4169e-006 4.5875e-006 8.3674e-006 1.5704e-005 1.4746e-005 2.5202e-005 4.1683e-005 6.7124e-005 1.0537e-004 2.0053e-004 1.6103e-004 2.4087e-004 3.5277e-004 5.0519e-004 7.1052e-004 9.8166e-004 4.8925e-005 1.3301e-003 1.7729e-003 2.3268e-003 3.0010e-003 3.8088e-003 8.3729e-008 4.7657e-003 5.8706e-003 7.1151e-003 8.5022e-003 1.0020e-002 7.9253e-004 1.0842e-002 1.3246e-002 1.4931e-002 1.6587e-002 1.8156e-002 1.9564e-002 2.9871e-004 1.9015e-002 2.0555e-002 2.0685e-002 1.9543e-002 1.5104e-002 1.6178e-003 1.0754e-002 1.9801e-002 1.7697e-002 1.3095e-002 6.8522e-003 9.1654e-004 1.9854e-003 1.3466e-002 2.3384e-002 2.4909e-002 2.1119e-002 1.4949e-002 8.0975e-003 2.3637e-003 1.6966e-009 2.5320e-003 8.9882e-003 1.6339e-002 2.1959e-002 2.4802e-002 2.4893e-002 2.2645e-002 1.8620e-002 1.3548e-002 8.3491e-003 3.9526e-003 1.0579e-003 5.2542e-006 6.6800e-004 2.5753e-003 5.1725e-003 7.9388e-003 1.0537e-002 1.2719e-002 1.4279e-002 1.5194e-002 1.5386e-002 1.4914e-002 1.3889e-002 1.2396e-002 1.0635e-002 8.6890e-003 6.7108e-003
          23 2.0756e-010 3.7536e-010 5.5315e-010 5.0458e-010 7.1447e-011 4.0452e-011 3.1368e-020 1.7166e-018 2.8978e-017 4.4171e-017 7.1667e-016 8.7807e-015 8.2616e-014 6.3034e-013 2.4543e-012 4.0455e-012 2.1989e-011 1.0505e-010 4.3920e-010 1.6559e-009 3.8229e-009 5.6000e-009 1.7384e-008 4.9371e-008 1.3034e-007 3.2031e-007 5.9459e-007 7.3825e-007 1.6086e-006 3.3112e-006 6.5222e-006 1.2245e-005 2.1134e-005 2.2134e-005 3.8578e-005 6.4884e-005 1.0617e-004 1.6850e-004 2.8937e-004 2.6057e-004 3.9390e-004 5.8033e-004 8.3749e-004 1.1842e-003 2.0644e-003 1.6370e-003 2.2216e-003 2.9585e-003 3.8577e-003 4.9429e-003 6.2215e-003 3.0796e-004 7.6750e-003 9.3036e-003 1.1089e-002 1.2965e-002 1.4884e-002 1.1349e-006 1.6803e-002 1.8623e-002 2.0239e-002 2.1602e-002 2.2632e-002 1.1153e-003 2.2083e-002 2.3288e-002 2.2868e-002 2.1897e-002 2.0324e-002 1.7757e-002 4.5908e-005 1.5766e-002 1.3096e-002 9.8375e-003 6.1924e-003 2.0592e-003 8.7652e-004 7.7862e-003 4.0544e-003 9.5716e-004 6.1247e-006 1.5636e-003 6.2350e-003 1.1587e-002 1.0774e-002 4.7776e-003 6.3237e-004 2.8890e-004 3.0810e-003 8.0493e-003 1.3741e-002 1.7856e-002 1.8088e-002 1.4148e-002 8.2738e-003 3.1799e-003 3.9035e-004 2.6744e-004 2.5425e-003 6.5812e-003 1.1434e-002 1.5968e-002 1.9162e-002 2.0303e-002 1.9168e-002 1.6248e-002 1.2427e-002 8.4495e-003 4.9167e-003 2.2457e-003 5.9460e-004 3.1390e-006 3.9368e-004 1.5944e-003 3.3574e-003 5.4025e-003 7.4102e-003 9.1227e-003 1.0230e-002 1.0481e-002
