   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44
          10 3.2679e-034 3.5139e-031 1.3380e-029 9.5944e-029 4.0747e-028 7.1525e-027 3.7182e-025 8.5082e-024 2.3773e-022 9.2718e-021 2.9551e-019 1.3014e-017 2.7155e-016 5.3094e-015 1.0454e-013 1.8787e-012 3.2295e-011 3.0561e-010 3.5158e-009 3.4556e-008 2.9360e-007 2.0453e-006 1.3143e-005 7.1153e-005 3.3609e-004 1.3511e-003 4.5612e-003 1.2825e-002 2.9073e-002 5.1050e-002 6.4120e-002 4.8510e-002 1.1900e-002 3.0618e-003 3.6628e-002 3.8053e-002 1.1003e-003 2.8201e-002 3.2162e-002 3.2665e-003 4.3122e-002 8.7557e-005 1.9752e-003 2.5950e-001 3.3498e-002
          11 1.2378e-022 4.7550e-020 1.2771e-018 4.6497e-018 4.7887e-019 1.7112e-018 3.5860e-019 8.8223e-020 8.0380e-019 7.3555e-019 4.2287e-018 3.7267e-017 1.0144e-015 1.8403e-014 3.5275e-013 6.0916e-012 9.9837e-011 9.2707e-010 1.0230e-008 9.6351e-008 7.8290e-007 5.2421e-006 3.2052e-005 1.6524e-004 7.3823e-004 2.7918e-003 8.8249e-003 2.2931e-002 4.7303e-002 7.3542e-002 7.7575e-002 4.2584e-002 2.5706e-003 1.7936e-002 5.6454e-002 2.6541e-002 3.6653e-003 5.1633e-002 1.4456e-002 2.6284e-002 3.2199e-002 1.2841e-002 5.1742e-003 8.6982e-002 4.1004e-002
          12 3.6203e-032 6.7797e-030 1.1319e-028 4.4923e-029 5.5172e-027 1.4226e-025 5.2362e-024 1.1358e-022 2.9682e-021 1.0657e-019 3.1663e-018 1.2628e-016 2.4869e-015 4.5636e-014 8.3181e-013 1.3719e-011 2.1208e-010 1.9226e-009 2.0161e-008 1.8021e-007 1.3864e-006 8.8364e-006 5.0832e-005 2.4659e-004 1.0282e-003 3.6033e-003 1.0472e-002 2.4596e-002 4.4831e-002 5.9019e-002 4.8052e-002 1.4520e-002 1.1769e-003 2.9575e-002 3.7325e-002 3.1845e-003 1.8953e-002 3.3675e-002 3.2036e-005 3.5646e-002 1.7047e-003 4.0468e-002 7.9010e-003 7.6567e-002 1.7980e-003
          13 2.3081e-031 1.8513e-029 7.9141e-029 2.0445e-027 1.1139e-025 1.9104e-024 6.1879e-023 1.2522e-021 3.0469e-020 1.0074e-018 2.7895e-017 1.0088e-015 1.8753e-014 3.2307e-013 5.4559e-012 8.2697e-011 1.1535e-009 9.9914e-009 9.5633e-008 7.7851e-007 5.4323e-006 3.1633e-005 1.6307e-004 7.0760e-004 2.6003e-003 7.9157e-003 1.9582e-002 3.7792e-002 5.3486e-002 4.8594e-002 1.9288e-002 1.3904e-005 2.1206e-002 3.6861e-002 7.6465e-003 9.7918e-003 3.3721e-002 2.2553e-003 2.4222e-002 1.2541e-002 1.7716e-002 4.9367e-003 5.7350e-002 5.7648e-002 5.3238e-003
          14 3.0733e-030 1.1793e-028 6.1759e-029 8.9829e-026 1.9494e-024 2.3561e-023 6.3322e-022 1.1963e-020 2.7040e-019 8.2241e-018 2.1214e-016 6.9645e-015 1.2218e-013 1.9764e-012 3.0945e-011 4.3156e-010 5.4487e-009 4.4967e-008 3.9331e-007 2.9192e-006 1.8497e-005 9.8239e-005 4.5395e-004 1.7573e-003 5.6722e-003 1.4901e-002 3.0916e-002 4.7757e-002 4.9404e-002 2.5781e-002 1.0946e-003 1.2607e-002 3.4911e-002 1.4555e-002 2.7214e-003 3.0279e-002 9.5210e-003 1.1211e-002 2.3639e-002 3.0161e-003 2.2674e-002 6.5487e-003 1.2869e-004 1.4363e-001 3.1269e-003
          15 5.5995e-029 7.8583e-028 3.9194e-026 3.2315e-024 3.6667e-023 2.6257e-022 5.5710e-021 9.8940e-020 2.0692e-018 5.7826e-017 1.3893e-015 4.1453e-014 6.8638e-013 1.0428e-011 1.5151e-010 1.9469e-009 2.2323e-008 1.7507e-007 1.4013e-006 9.4947e-006 5.4695e-005 2.6452e-004 1.0955e-003 3.7718e-003 1.0644e-002 2.3904e-002 4.0787e-002 4.8390e-002 3.2609e-002 5.3591e-003 4.9281e-003 2.9354e-002 2.2275e-002 3.3572e-006 2.1910e-002 1.8835e-002 1.7547e-003 2.6632e-002 9.5638e-004 2.3187e-002 7.6736e-004 2.1289e-002 9.9478e-004 4.2406e-002 4.6154e-002
          16 3.3555e-027 7.1012e-028 1.1479e-023 3.7649e-022 1.8479e-021 3.1444e-021 3.9876e-020 7.4409e-019 1.4136e-017 3.6219e-016 8.1063e-015 2.2002e-013 3.4380e-012 4.9062e-011 6.6205e-010 7.8482e-009 8.1975e-008 6.0933e-007 4.4677e-006 2.7662e-005 1.4497e-004 6.3712e-004 2.3624e-003 7.2031e-003 1.7648e-002 3.3406e-002 4.5534e-002 3.8585e-002 1.2753e-002 4.6699e-004 2.0642e-002 2.8063e-002 3.3248e-003 1.1051e-002 2.5269e-002 7.6003e-004 1.9457e-002 1.0602e-002 9.9756e-003 1.3411e-002 1.0629e-002 3.8454e-003 2.1170e-002 1.2664e-002 6.1653e-002
          17 1.2535e-016 3.4177e-016 8.0153e-013 1.9669e-011 5.7311e-011 2.6762e-012 1.6286e-011 6.5537e-012 1.8248e-014 4.8462e-012 8.8563e-012 1.5489e-011 1.7473e-015 1.6331e-010 1.3080e-009 1.6852e-008 1.6570e-007 1.2118e-006 8.5724e-006 5.1248e-005 2.5872e-004 1.0942e-003 3.8817e-003 1.1265e-002 2.6033e-002 4.5824e-002 5.6514e-002 4.0551e-002 8.2624e-003 3.9833e-003 3.2052e-002 2.7975e-002 2.9268e-004 2.2253e-002 2.4428e-002 5.3682e-004 2.9317e-002 4.1799e-003 2.1498e-002 6.6809e-003 2.1204e-002 1.6966e-004 2.0507e-002 3.4799e-004 1.4442e-002
          18 3.5332e-027 2.2244e-025 7.4495e-023 1.1766e-021 7.1249e-022 1.8421e-020 3.8389e-019 4.6783e-018 8.5825e-017 2.0197e-015 4.1951e-014 1.0380e-012 1.5304e-011 2.0522e-010 2.5742e-009 2.8194e-008 2.6913e-007 1.8915e-006 1.2721e-005 7.2039e-005 3.4365e-004 1.3698e-003 4.5391e-003 1.2194e-002 2.5694e-002 4.0201e-002 4.1848e-002 2.1921e-002 9.4275e-004 1.0455e-002 2.8606e-002 1.1679e-002 2.2021e-003 2.4108e-002 8.3189e-003 7.2820e-003 2.0685e-002 2.9245e-004 2.1281e-002 1.0591e-005 1.8205e-002 3.3959e-003 2.0422e-003 5.5948e-002 3.7582e-002
          19 8.1912e-029 1.3302e-024 1.3356e-022 8.5510e-022 2.8436e-021 1.8798e-019 2.4446e-018 2.8416e-017 4.7559e-016 1.0227e-014 1.9752e-013 4.4556e-012 6.1981e-011 7.8107e-010 9.1147e-009 9.2347e-008 8.0783e-007 5.3550e-006 3.3064e-005 1.7134e-004 7.4390e-004 2.6820e-003 7.9176e-003 1.8605e-002 3.3260e-002 4.1757e-002 3.0661e-002 6.7156e-003 2.5117e-003 2.2921e-002 2.0897e-002 3.5046e-004 1.5406e-002 1.8330e-002 1.5660e-004 2.0501e-002 4.4678e-003 1.3061e-002 8.2918e-003 1.1342e-002 3.9433e-003 1.4651e-002 1.0902e-003 8.3969e-003 8.9004e-002
          20 3.8300e-026 1.2359e-023 6.0563e-022 5.6533e-022 9.3308e-020 1.7866e-018 1.5323e-017 1.5584e-016 2.4052e-015 4.7138e-014 8.4539e-013 1.7410e-011 2.2848e-010 2.7066e-009 2.9412e-008 2.7606e-007 2.2195e-006 1.3847e-005 7.8573e-005 3.7279e-004 1.4724e-003 4.7882e-003 1.2542e-002 2.5547e-002 3.8038e-002 3.6618e-002 1.6152e-002 7.0010e-005 1.2971e-002 2.5516e-002 6.6285e-003 4.7098e-003 2.2184e-002 3.8724e-003 1.0172e-002 1.5614e-002 1.4802e-003 1.8369e-002 2.1215e-004 1.6448e-002 2.0762e-003 7.4885e-003 1.1412e-002 2.0328e-003 8.1775e-002
          21 1.0733e-024 1.6510e-022 4.2703e-021 6.1367e-021 2.1145e-018 2.0119e-017 9.4114e-017 7.7703e-016 1.1284e-014 2.0018e-013 3.3290e-012 6.2653e-011 7.7534e-010 8.6349e-009 8.7442e-008 7.6125e-007 5.6386e-006 3.3035e-005 1.7236e-004 7.4858e-004 2.6866e-003 7.8509e-003 1.8134e-002 3.1621e-002 3.8145e-002 2.6018e-002 4.3915e-003 3.6837e-003 2.2254e-002 1.6582e-002 6.9540e-007 1.6079e-002 1.4095e-002 8.4375e-004 1.8975e-002 2.4382e-003 1.3084e-002 6.4356e-003 1.0258e-002 4.6017e-003 1.2757e-002 1.3439e-005 5.8953e-003 2.2688e-002 5.1938e-002
          22 6.3627e-023 7.6641e-021 9.0034e-020 2.4982e-018 1.3738e-016 6.1838e-016 6.6865e-016 3.0409e-015 5.1150e-014 7.8954e-013 1.2155e-011 2.0965e-010 2.4441e-009 2.5601e-008 2.4179e-007 1.9550e-006 1.3372e-005 7.3426e-005 3.5245e-004 1.4007e-003 4.5605e-003 1.1924e-002 2.4099e-002 3.5378e-002 3.3161e-002 1.3704e-002 1.3447e-006 1.3000e-002 2.2883e-002 4.8518e-003 5.3888e-003 1.9938e-002 2.5365e-003 1.0329e-002 1.3107e-002 1.7490e-003 1.6378e-002 1.3805e-004 1.5309e-002 7.1593e-004 1.0659e-002 6.8538e-003 9.8997e-005 1.2301e-005 9.3397e-002
          23 1.2667e-009 1.5440e-007 1.0783e-006 8.7904e-005 3.1208e-003 8.9165e-003 3.5606e-004 1.8003e-003 1.0613e-003 2.2918e-005 3.5077e-004 1.0129e-003 1.2706e-003 1.0958e-003 8.3669e-004 4.2201e-004 4.8081e-004 1.6358e-006 1.1040e-003 1.6774e-003 7.7286e-003 1.6507e-002 3.3573e-002 4.3653e-002 3.6633e-002 1.0640e-002 8.9067e-004 2.1112e-002 2.4650e-002 1.7849e-003 1.2210e-002 2.1740e-002 2.4355e-004 1.8087e-002 9.5307e-003 7.2289e-003 1.5741e-002 3.2642e-003 1.5057e-002 5.1551e-003 7.2488e-003 1.2496e-002 7.9573e-004 7.5358e-005 2.3819e-002
          24 1.5495e-022 2.2006e-020 5.4864e-020 2.2142e-017 5.0440e-016 6.3847e-016 1.9327e-015 2.3928e-014 1.8274e-013 2.9154e-012 4.1463e-011 6.4993e-010 7.1601e-009 7.0461e-008 6.2132e-007 4.6704e-006 2.9558e-005 1.5183e-004 6.7053e-004 2.4365e-003 7.1783e-003 1.6700e-002 2.9220e-002 3.5259e-002 2.3946e-002 3.9392e-003 3.5150e-003 2.0523e-002 1.4847e-002 2.3860e-006 1.4884e-002 1.2480e-002 8.6567e-004 1.7161e-002 2.2352e-003 1.1508e-002 6.5339e-003 8.0696e-003 6.2017e-003 9.5643e-003 1.1234e-003 1.0681e-002 4.0839e-003 1.3224e-003 5.8946e-002
          25 2.3076e-023 1.1299e-020 1.0979e-020 2.8246e-017 3.0507e-016 1.0167e-017 1.3595e-014 9.2457e-014 7.2218e-013 1.0114e-011 1.3246e-010 1.9033e-009 1.9741e-008 1.8270e-007 1.5046e-006 1.0526e-005 6.1742e-005 2.9610e-004 1.2030e-003 3.9910e-003 1.0604e-002 2.1797e-002 3.2547e-002 3.1151e-002 1.3419e-002 2.5717e-005 1.1408e-002 2.1165e-002 4.8830e-003 4.4996e-003 1.8231e-002 2.6952e-003 8.7652e-003 1.2552e-002 1.0669e-003 1.5186e-002 3.5960e-006 1.4173e-002 3.4389e-006 1.2296e-002 2.3359e-003 3.8431e-003 7.8382e-003 7.5588e-003 4.6589e-002
          26 6.0385e-023 1.7003e-020 4.7247e-019 1.0259e-016 4.5709e-016 2.7883e-015 8.6365e-014 3.8934e-013 2.6033e-012 3.3190e-011 3.9829e-010 5.2396e-009 5.1176e-008 4.4526e-007 3.4277e-006 2.2339e-005 1.2161e-004 5.4359e-004 2.0306e-003 6.1391e-003 1.4648e-002 2.6373e-002 3.2955e-002 2.3647e-002 4.6923e-003 2.4255e-003 1.8243e-002 1.4865e-002 5.4917e-005 1.2644e-002 1.2612e-002 3.3495e-004 1.5316e-002 3.1710e-003 8.9177e-003 7.9383e-003 5.1234e-003 8.5076e-003 5.6295e-003 4.4913e-003 9.5248e-003 9.6897e-005 3.9065e-003 1.8643e-003 6.8872e-002
          27 4.0531e-021 4.1264e-020 7.6140e-018 6.2910e-016 5.8626e-016 5.5681e-014 6.6344e-013 1.6996e-012 8.6719e-012 1.0434e-010 1.1340e-009 1.3652e-008 1.2555e-007 1.0264e-006 7.3896e-006 4.4896e-005 2.2706e-004 9.4422e-004 3.2398e-003 8.9020e-003 1.8967e-002 2.9564e-002 3.0046e-002 1.4617e-002 3.0261e-004 8.7928e-003 1.9908e-002 6.1738e-003 2.7312e-003 1.6710e-002 3.9605e-003 6.1582e-003 1.3054e-002 1.9225e-004 1.3960e-002 5.6157e-004 1.2198e-002 7.7059e-004 1.1714e-002 2.8951e-005 8.8349e-003 4.9767e-003 1.9854e-005 3.5710e-003 2.9147e-002
          28 2.1659e-019 2.8530e-019 2.6391e-016 1.0956e-014 1.2477e-015 2.0552e-012 1.1655e-011 9.3308e-012 2.2728e-011 3.3092e-010 3.0705e-009 3.3862e-008 2.9410e-007 2.2533e-006 1.5194e-005 8.6079e-005 4.0479e-004 1.5631e-003 4.9198e-003 1.2245e-002 2.3134e-002 3.0739e-002 2.4348e-002 6.4954e-003 1.0368e-003 1.5290e-002 1.5810e-002 6.0374e-004 9.5506e-003 1.3596e-002 2.6059e-006 1.2892e-002 5.2057e-003 5.5811e-003 1.0021e-002 2.0711e-003 1.0767e-002 1.8744e-003 8.4591e-003 4.8590e-003 2.1156e-003 8.3513e-003 2.6404e-003 2.9349e-004 3.8316e-002
          29 1.4873e-008 8.0164e-009 1.6564e-005 4.6585e-004 7.9737e-004 1.2806e-001 4.4202e-001 2.8553e-002 5.9066e-002 4.6696e-002 2.7804e-003 8.4186e-003 3.3093e-002 4.7098e-002 4.4368e-002 3.6047e-002 2.1403e-002 1.7884e-002 4.5974e-003 1.0628e-002 3.0028e-006 7.4973e-003 2.9195e-004 1.1117e-003 8.8881e-004 9.6706e-004 1.4195e-003 4.6313e-005 9.8184e-004 9.3158e-004 1.3615e-004 1.1900e-003 1.3283e-004 8.9301e-004 4.5122e-004 5.3567e-004 5.6902e-004 5.2765e-004 3.4147e-004 7.5406e-004 3.5364e-006 5.8548e-004 4.5193e-004 1.3481e-004 4.5535e-004
          30 2.7193e-018 1.0199e-018 3.0353e-015 6.5998e-014 2.7845e-013 2.2954e-011 5.4191e-011 6.2627e-012 1.8787e-010 6.8793e-010 8.1599e-009 8.1200e-008 6.4799e-007 4.7242e-006 2.9648e-005 1.5710e-004 6.8651e-004 2.4582e-003 7.0824e-003 1.5900e-002 2.6398e-002 2.9276e-002 1.6851e-002 1.2863e-003 5.6613e-003 1.8409e-002 8.5281e-003 9.1338e-004 1.4689e-002 6.3122e-003 3.1418e-003 1.3589e-002 1.5377e-004 1.1771e-002 2.5448e-003 8.8154e-003 3.4678e-003 8.4881e-003 1.4962e-003 9.7803e-003 3.7334e-004 4.5422e-003 5.9607e-003 1.1351e-003 3.4280e-002
          31 8.2066e-019 3.3905e-019 1.1992e-015 1.2342e-014 2.8030e-013 7.9959e-012 3.8782e-012 7.0738e-011 4.3411e-010 2.1434e-009 2.0197e-008 1.8349e-007 1.3848e-006 9.4341e-006 5.5516e-005 2.7442e-004 1.1155e-003 3.6946e-003 9.7208e-003 1.9575e-002 2.8224e-002 2.5337e-002 9.3051e-003 8.6666e-005 1.1567e-002 1.6785e-002 2.2355e-003 5.8486e-003 1.4435e-002 7.7858e-004 9.4145e-003 8.0936e-003 2.1904e-003 1.1687e-002 1.3739e-004 1.1549e-002 1.4961e-005 1.0571e-002 6.7987e-004 7.2127e-003 5.1027e-003 2.2580e-004 4.3317e-003 4.4966e-003 1.3620e-002
          32 5.9175e-019 1.0840e-018 2.3235e-015 8.2595e-015 9.1433e-013 1.2062e-011 1.0396e-012 3.6961e-010 1.3499e-009 5.7006e-009 4.8884e-008 4.0116e-007 2.8364e-006 1.8136e-005 9.9845e-005 4.6088e-004 1.7416e-003 5.3250e-003 1.2753e-002 2.2882e-002 2.8212e-002 1.9572e-002 3.4012e-003 2.6017e-003 1.5952e-002 1.1508e-002 4.0513e-006 1.1495e-002 9.3796e-003 6.8601e-004 1.2915e-002 1.8551e-003 8.0756e-003 5.9486e-003 4.3897e-003 7.3193e-003 3.7320e-003 5.7332e-003 5.8427e-003 1.4620e-003 8.1581e-003 1.5938e-003 6.8617e-004 1.8295e-003 2.8088e-002
          33 3.3295e-020 6.2358e-018 8.7254e-015 3.3031e-015 4.7530e-012 2.9392e-011 8.4177e-011 2.1993e-009 4.6009e-009 1.4074e-008 1.1577e-007 8.4323e-007 5.5706e-006 3.3474e-005 1.7213e-004 7.4240e-004 2.6053e-003 7.3371e-003 1.5931e-002 2.5252e-002 2.6063e-002 1.2943e-002 3.2293e-004 7.3229e-003 1.6882e-002 5.2445e-003 2.3149e-003 1.4016e-002 3.2641e-003 5.1470e-003 1.0857e-002 1.2570e-004 1.1480e-002 7.2300e-004 9.5799e-003 1.4744e-003 8.9162e-003 5.8331e-004 9.1360e-003 3.9480e-004 5.2089e-003 5.5725e-003 4.7615e-004 3.9730e-004 9.8329e-003
          34 6.4524e-017 5.3334e-017 8.0878e-014 3.2491e-014 5.3800e-011 1.2881e-010 2.3505e-009 2.3762e-008 2.0596e-008 2.8700e-008 2.8400e-007 1.7060e-006 1.0528e-005 5.9838e-005 2.8566e-004 1.1543e-003 3.7519e-003 9.7127e-003 1.9014e-002 2.6340e-002 2.2076e-002 6.7925e-003 4.6200e-004 1.2154e-002 1.4179e-002 9.2096e-004 7.1599e-003 1.2059e-002 9.1029e-005 1.0111e-002 5.3472e-003 3.5549e-003 9.3813e-003 7.4757e-004 9.9934e-003 2.9775e-004 9.1799e-003 1.0271e-003 6.4369e-003 4.4682e-003 7.8520e-004 6.0582e-003 3.3058e-003 4.9170e-004 1.0302e-002
          35 6.3477e-009 3.9489e-010 1.9194e-006 5.6039e-006 1.4080e-003 8.8389e-004 9.7995e-002 5.2225e-001 6.8256e-002 4.1613e-002 4.8104e-002 3.4510e-003 5.4115e-003 2.7286e-002 4.1883e-002 4.2677e-002 3.5556e-002 2.4388e-002 1.6935e-002 9.1637e-003 6.0296e-003 2.9805e-003 1.5929e-003 1.0246e-003 3.6993e-004 2.2951e-004 1.6545e-004 3.4151e-005 2.3870e-005 3.5762e-005 3.6580e-006 3.3343e-008 7.7829e-006 4.8786e-006 9.2484e-007 4.0952e-007 3.3918e-006 2.4925e-006 6.4902e-007 2.5129e-006 3.1908e-008 1.5217e-006 1.9889e-006 8.1437e-007 2.4667e-007
          36 2.9668e-014 9.6892e-016 7.5537e-012 2.6702e-011 5.5986e-009 2.5378e-009 4.1375e-007 1.9935e-006 1.2736e-007 5.4969e-007 8.1746e-008 3.9036e-006 2.0871e-005 9.5580e-005 4.7983e-004 1.6939e-003 5.2807e-003 1.2290e-002 2.1797e-002 2.5831e-002 1.6897e-002 2.2682e-003 3.2561e-003 1.5220e-002 9.1708e-003 1.7303e-004 1.1474e-002 7.1196e-003 1.3672e-003 1.1787e-002 8.2721e-004 8.4447e-003 4.1035e-003 5.0884e-003 5.6002e-003 4.1648e-003 4.6361e-003 5.5471e-003 1.5306e-003 7.6494e-003 5.4710e-004 2.6808e-003 4.7284e-003 1.9521e-003 1.2595e-002
          37 3.2245e-015 1.6743e-016 2.9545e-013 2.9601e-012 2.2833e-010 1.1014e-011 2.4345e-008 5.1777e-008 3.7021e-008 3.8222e-007 9.2939e-007 6.8205e-006 3.5173e-005 1.6806e-004 7.2288e-004 2.4920e-003 7.0140e-003 1.5078e-002 2.3627e-002 2.3756e-002 1.1171e-002 1.3884e-004 7.4488e-003 1.5359e-002 3.9950e-003 2.7749e-003 1.2821e-002 2.2255e-003 5.5578e-003 9.1803e-003 3.5605e-004 1.0470e-002 3.3392e-004 9.0347e-003 9.9324e-004 8.2839e-003 4.9000e-004 8.3548e-003 1.4393e-004 5.9993e-003 4.0234e-003 7.8569e-005 2.9287e-003 2.8523e-003 2.2752e-003
