   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
          12 2.4020e-009 2.6441e-009 4.5638e-011 2.3880e-008 6.6655e-009 9.4869e-007 1.5122e-004 7.3868e-003 1.0125e-001 1.5597e-001 2.1830e-002 1.0821e-002 4.4132e-003 1.6459e-003 5.7510e-004 1.9477e-004
          13 8.2014e-013 7.9928e-011 2.2246e-009 4.8028e-009 2.5238e-008 1.0049e-008 1.4884e-005 1.3462e-003 3.7742e-002 1.7997e-001 1.2652e-003 1.1943e-004 1.6945e-003 2.9723e-003 3.2679e-003 3.0829e-003
          14 1.4920e-009 3.4398e-009 2.9409e-009 1.2027e-009 1.8660e-008 2.4123e-008 1.1529e-006 2.1394e-004 1.1602e-002 1.3407e-001 8.0006e-003 1.4109e-002 1.5805e-002 1.3901e-002 1.0785e-002 8.2077e-003
          15 2.1308e-010 7.7824e-010 2.8018e-009 7.0660e-009 5.9552e-010 4.8232e-008 3.7754e-008 3.0102e-005 3.1106e-003 7.8818e-002 3.6623e-002 3.5701e-002 2.6880e-002 1.7767e-002 1.1101e-002 7.1281e-003
          16 6.5851e-010 1.1052e-009 4.1652e-010 5.6693e-010 6.3416e-009 1.2478e-008 1.5703e-008 3.7949e-006 7.4669e-004 3.9976e-002 6.8419e-002 4.6913e-002 2.4464e-002 1.1213e-002 4.8752e-003 2.1771e-003
          17 1.2821e-009 1.9308e-009 1.6456e-009 2.2993e-009 1.3489e-009 2.3731e-009 3.4869e-008 3.7387e-007 1.6213e-004 1.8291e-002 9.2400e-002 4.2960e-002 1.2666e-002 2.3567e-003 1.3629e-004 6.1638e-005
          18 2.2548e-010 1.1619e-010 3.4062e-011 4.7904e-010 2.0585e-009 9.2003e-009 1.1774e-008 2.0985e-008 3.1211e-005 7.7288e-003 1.0596e-001 2.8324e-002 1.8928e-003 5.9561e-004 2.8750e-003 4.0643e-003
          19 1.3765e-010 4.0066e-010 4.4524e-010 7.2634e-010 6.6009e-010 1.9177e-010 2.0775e-009 1.4245e-009 5.0390e-006 3.0410e-003 1.1050e-001 1.1131e-002 1.5965e-003 9.7151e-003 1.2280e-002 1.1320e-002
          20 6.1967e-010 5.7182e-010 1.9249e-010 8.2568e-010 1.9982e-009 5.0824e-009 7.3917e-009 7.0459e-009 4.6023e-007 1.1123e-003 1.0777e-001 5.4903e-004 1.5889e-002 2.5085e-002 2.0906e-002 1.4936e-002
          21 4.5897e-010 5.8257e-011 9.8560e-011 1.8720e-011 2.5965e-011 1.3385e-009 7.4105e-010 2.1367e-009 1.6469e-009 3.7192e-004 9.9113e-002 5.4265e-003 4.0136e-002 3.4852e-002 1.9723e-002 1.0094e-002
          22 7.8130e-011 1.2685e-010 6.9412e-010 1.0223e-009 1.0396e-009 8.9876e-010 2.4818e-009 5.1265e-010 7.5315e-008 1.1066e-004 8.5334e-002 3.2108e-002 5.9582e-002 2.7714e-002 7.8838e-003 1.4716e-003
          23 1.6784e-011 4.5723e-010 7.2642e-010 1.2878e-009 1.3401e-009 2.3425e-009 1.4452e-009 1.2447e-009 2.0136e-008 2.7877e-005 6.7839e-002 8.0503e-002 5.5549e-002 7.4937e-003 5.7069e-005 2.6846e-003
          24 1.5159e-010 4.4545e-010 2.8216e-010 5.0687e-010 3.4041e-010 5.6036e-010 1.1812e-010 5.8068e-010 1.1480e-008 5.0394e-006 4.8132e-002 1.3882e-001 2.3421e-002 2.3572e-003 1.5090e-002 1.8141e-002
          25 2.2791e-010 2.1599e-010 2.0075e-011 3.1813e-011 2.3115e-012 5.3063e-011 1.3749e-009 5.1654e-011 4.2782e-009 2.8574e-007 2.7927e-002 1.7617e-001 2.8307e-004 3.9379e-002 3.7825e-002 2.1920e-002
          26 1.9478e-010 4.5778e-011 2.2791e-011 4.1672e-011 1.6593e-010 5.7166e-010 1.0997e-009 3.2174e-010 7.5795e-009 6.3637e-008 1.2242e-002 1.6480e-001 6.2910e-002 7.3455e-002 1.8738e-002 1.3841e-003
          27 1.2035e-010 2.0933e-013 8.8045e-011 1.3876e-010 2.3357e-010 6.5098e-010 2.8949e-010 1.3713e-010 7.3588e-010 4.3411e-008 3.3963e-003 1.0162e-001 2.2046e-001 1.7675e-002 8.2305e-003 2.4831e-002
          28 5.9375e-011 9.7808e-012 1.0388e-010 1.4660e-010 1.6276e-010 3.8780e-010 1.0959e-011 8.4519e-012 3.3613e-010 1.7806e-008 3.2949e-004 2.9510e-002 2.8009e-001 8.0660e-002 8.8685e-002 2.9947e-002
          29 2.4137e-011 1.6331e-011 7.2169e-011 9.3302e-011 7.7065e-011 1.5958e-010 9.9762e-012 3.1463e-012 9.0976e-010 4.0928e-010 1.6324e-007 1.2078e-003 9.4090e-002 4.6403e-001 8.4559e-003 4.3852e-002
          30 3.6457e-012 4.2038e-012 1.4092e-011 1.7396e-011 1.2281e-011 2.3337e-011 5.8996e-012 2.3270e-012 2.3279e-010 4.7359e-011 2.0139e-007 3.6488e-005 1.7770e-005 5.8080e-002 5.1848e-001 2.4616e-001
