   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106
          10 9.1254e-012 8.4034e-010 2.5567e-009 8.2343e-010 1.1802e-010 2.2423e-008 5.1917e-046 9.1096e-044 7.4700e-042 3.8957e-040 1.5565e-038 3.5446e-034 4.7739e-037 1.2129e-035 2.6096e-034 4.8669e-033 8.1968e-032 1.5234e-023 1.1083e-030 1.6168e-029 2.1268e-028 2.7771e-027 4.4880e-026 4.8378e-016 8.5105e-027 1.9169e-024 2.8355e-023 4.5523e-022 1.3978e-020 1.7385e-009 6.0692e-019 8.1383e-020 1.6907e-020 6.0884e-019 6.5208e-017 5.7914e-005 6.1140e-014 5.3465e-015 1.5680e-014 9.2500e-014 1.1294e-012 3.7177e-010 1.6033e-001 3.3981e-011 4.0331e-011 1.1793e-010 6.8599e-010 1.8804e-008 1.1910e-001 3.1654e-008 1.4585e-008 2.3677e-008 7.4890e-008 6.0682e-007 3.3530e-002 3.2095e-005 1.5295e-006 1.2944e-006 2.3082e-006 8.2120e-006 1.7159e-004 7.9653e-003 8.0841e-005 2.6490e-005 2.5979e-005 4.6911e-005 1.7110e-004 1.0130e-003 6.6963e-004 1.5635e-004 8.2004e-005 7.0864e-005 8.3276e-005 1.1399e-004 1.3884e-004 1.1751e-004 7.6942e-005 5.0479e-005 3.7118e-005 3.0740e-005 2.7813e-005 2.6252e-005 2.4528e-005 2.1789e-005 1.8236e-005 1.4677e-005 1.1713e-005 9.4928e-006 7.9026e-006 6.7573e-006 5.8984e-006 5.2216e-006 4.6500e-006 4.1101e-006 3.5719e-006 3.0627e-006 2.6031e-006 2.1932e-006 1.8487e-006 1.5693e-006 1.3371e-006 1.1494e-006 9.9316e-007 8.6011e-007 7.4589e-007 6.4028e-007 5.3927e-007
          11 3.9451e-009 2.2329e-009 3.3598e-010 5.6917e-011 4.9277e-009 6.3730e-009 5.9879e-044 9.1796e-042 6.5613e-040 2.9754e-038 1.0280e-036 3.4665e-035 2.7175e-035 5.9000e-034 1.0768e-032 1.6862e-031 2.3294e-030 2.8783e-025 2.8479e-029 3.1752e-028 3.2344e-027 3.0685e-026 2.8021e-025 2.6431e-017 1.9421e-024 1.7404e-023 1.4090e-022 1.1928e-021 1.3525e-020 2.8368e-010 1.7692e-020 1.4015e-019 1.7346e-018 2.0485e-017 4.1302e-016 1.4086e-004 1.3441e-013 4.1591e-015 3.1467e-015 9.3705e-016 4.1673e-014 7.4068e-011 3.6271e-002 1.5335e-011 3.0835e-011 1.3215e-010 1.0342e-009 3.6056e-008 2.5004e-001 7.4209e-008 4.0602e-008 7.6524e-008 2.7592e-007 2.5099e-006 1.5122e-001 1.4707e-004 7.6734e-006 7.0333e-006 1.3449e-005 5.0838e-005 1.1186e-003 5.2787e-002 5.5113e-004 1.8735e-004 1.8937e-004 3.5036e-004 1.3021e-003 7.8022e-003 5.1940e-003 1.2242e-003 6.4708e-004 5.6221e-004 6.6293e-004 9.0907e-004 1.1079e-003 9.3737e-004 6.1305e-004 4.0139e-004 2.9432e-004 2.4289e-004 2.1886e-004 2.0563e-004 1.9116e-004 1.6891e-004 1.4057e-004 1.1248e-004 8.9228e-005 7.1894e-005 5.9515e-005 5.0629e-005 4.3999e-005 3.8814e-005 3.4481e-005 3.0441e-005 2.6459e-005 2.2724e-005 1.9378e-005 1.6407e-005 1.3923e-005 1.1920e-005 1.0261e-005 8.9259e-006 7.8183e-006 6.8738e-006 6.0597e-006 5.2936e-006 4.5401e-006
          12 7.5062e-010 7.1807e-010 3.5807e-009 3.8079e-010 2.7642e-009 2.1426e-008 4.3312e-042 6.1519e-040 4.0678e-038 1.7039e-036 5.4196e-035 1.0089e-033 1.3152e-033 2.6128e-032 4.3452e-031 6.1738e-030 7.6920e-029 3.8866e-027 8.4571e-028 8.3755e-027 7.5129e-026 6.1811e-025 4.7151e-024 5.1197e-019 3.3187e-023 2.2310e-022 1.4132e-021 8.6685e-021 5.3379e-020 2.0171e-011 1.8857e-019 1.4249e-018 8.3749e-018 5.2541e-017 4.5179e-016 3.4107e-005 2.4006e-014 7.4269e-016 1.3214e-014 1.3076e-013 1.8229e-012 5.4820e-010 2.3078e-001 3.7966e-011 2.7507e-011 3.4616e-011 3.3269e-011 3.0524e-010 9.5362e-003 7.6932e-009 1.1073e-008 3.7525e-008 2.0461e-007 2.5534e-006 1.9096e-001 1.9298e-004 1.2445e-005 1.3670e-005 3.0589e-005 1.3277e-004 3.3001e-003 1.6206e-001 1.8161e-003 6.8033e-004 7.5007e-004 1.4989e-003 5.9556e-003 3.7432e-002 2.5714e-002 6.3535e-003 3.5189e-003 3.1877e-003 3.8979e-003 5.5128e-003 6.8943e-003 5.9670e-003 3.9856e-003 2.6603e-003 1.9839e-003 1.6609e-003 1.5142e-003 1.4358e-003 1.3441e-003 1.1935e-003 9.9623e-004 7.9805e-004 6.3274e-004 5.0868e-004 4.1952e-004 3.5506e-004 3.0666e-004 2.6862e-004 2.3680e-004 2.0737e-004 1.7876e-004 1.5227e-004 1.2882e-004 1.0827e-004 9.1258e-005 7.7672e-005 6.6535e-005 5.7661e-005 5.0377e-005 4.4232e-005 3.8989e-005 3.4097e-005 2.9306e-005
          13 8.7784e-010 5.1443e-010 1.1193e-010 1.3755e-011 6.4539e-010 1.2948e-008 8.1648e-040 1.0535e-037 6.3242e-036 2.4040e-034 6.9234e-033 1.1919e-031 1.5188e-031 2.7233e-030 4.0779e-029 5.2068e-028 5.8125e-027 4.0326e-026 5.7105e-026 5.0347e-025 4.0051e-024 2.9072e-023 1.9440e-022 7.4871e-021 1.2002e-021 6.9442e-021 3.7509e-020 1.9233e-019 9.3550e-019 3.9982e-013 4.2774e-018 1.9341e-017 8.3954e-017 3.6040e-016 1.6029e-015 3.0580e-006 4.2052e-016 1.9922e-014 9.0472e-014 4.3252e-013 2.7476e-012 2.4427e-010 8.2042e-002 1.0339e-013 1.5335e-011 1.5668e-010 1.6029e-009 5.6847e-008 3.7710e-001 1.0136e-007 4.1841e-008 5.0980e-008 9.4964e-008 2.8412e-007 2.0359e-003 7.6198e-007 3.1430e-007 1.6482e-006 8.0062e-006 5.7511e-005 2.0619e-003 1.1287e-001 1.5188e-003 7.1887e-004 9.6512e-004 2.2824e-003 1.0464e-002 7.2792e-002 5.3455e-002 1.4606e-002 8.9477e-003 8.8843e-003 1.1790e-002 1.7911e-002 2.3828e-002 2.1813e-002 1.5385e-002 1.0822e-002 8.4769e-003 7.4250e-003 7.0538e-003 6.9428e-003 6.7224e-003 6.1550e-003 5.2837e-003 4.3431e-003 3.5258e-003 2.8962e-003 2.4352e-003 2.0967e-003 1.8380e-003 1.6304e-003 1.4525e-003 1.2829e-003 1.1132e-003 9.5267e-004 8.0830e-004 6.8015e-004 5.7307e-004 4.8687e-004 4.1576e-004 3.5878e-004 3.1183e-004 2.7216e-004 2.3834e-004 2.0701e-004 1.7669e-004
          14 1.4553e-009 5.0068e-010 1.5924e-009 1.2449e-010 4.6081e-010 8.0275e-010 3.1215e-037 3.6420e-035 1.9771e-033 6.7973e-032 1.7676e-030 2.8012e-029 3.4981e-029 5.6538e-028 7.6204e-027 8.7502e-026 8.7694e-025 5.4815e-024 7.7248e-024 6.0941e-023 4.3300e-022 2.8002e-021 1.6640e-020 7.3434e-020 9.0991e-020 4.6465e-019 2.2052e-018 9.8790e-018 4.1656e-017 5.3364e-015 1.6670e-016 6.3691e-016 2.3209e-015 8.1615e-015 2.7751e-014 5.9696e-008 8.6249e-014 2.9083e-013 9.2345e-013 2.9301e-012 9.7883e-012 9.2594e-011 9.0150e-003 5.7351e-011 2.1820e-010 8.1563e-010 3.7899e-009 5.1994e-008 1.9676e-001 1.7415e-008 9.9650e-010 3.5624e-008 3.1992e-007 4.5096e-006 3.2536e-001 3.2311e-004 1.7613e-005 1.4850e-005 2.3061e-005 6.1029e-005 7.5687e-004 2.6834e-002 1.3208e-004 2.4348e-006 1.7549e-005 2.0148e-004 1.9741e-003 2.0611e-002 1.9046e-002 7.0734e-003 5.6887e-003 7.0749e-003 1.1322e-002 2.0100e-002 3.0450e-002 3.1272e-002 2.4604e-002 1.9203e-002 1.6566e-002 1.5852e-002 1.6321e-002 1.7281e-002 1.7884e-002 1.7406e-002 1.5815e-002 1.3709e-002 1.1701e-002 1.0075e-002 8.8553e-003 7.9467e-003 7.2397e-003 6.6558e-003 6.1298e-003 5.5839e-003 4.9865e-003 4.3827e-003 3.8113e-003 3.2807e-003 2.8223e-003 2.4436e-003 2.1226e-003 1.8599e-003 1.6384e-003 1.4468e-003 1.2798e-003 1.1209e-003 9.6324e-004
          15 5.7220e-011 5.2613e-011 3.8486e-010 6.3178e-012 7.6218e-010 4.2598e-009 6.9283e-035 7.5256e-033 3.8036e-031 1.2178e-029 2.9460e-028 4.4055e-027 5.4212e-027 8.1441e-026 1.0194e-024 1.0866e-023 1.0099e-022 5.9838e-022 8.2449e-022 6.0216e-021 3.9573e-020 2.3639e-019 1.2959e-018 5.1731e-018 6.5263e-018 3.0639e-017 1.3340e-016 5.4688e-016 2.1044e-015 8.2530e-015 7.6565e-015 2.6499e-014 8.7037e-014 2.7414e-013 8.2740e-013 1.0399e-009 2.4027e-012 6.7415e-012 1.8314e-011 4.8384e-011 1.2535e-010 3.3705e-010 1.6137e-004 7.7468e-010 1.9328e-009 4.8443e-009 1.2773e-008 4.9179e-008 2.5792e-002 2.7939e-008 1.2118e-007 3.7575e-007 1.3275e-006 8.1488e-006 2.5245e-001 2.0473e-004 1.5449e-006 6.1694e-007 1.3068e-005 1.2602e-004 4.6297e-003 2.4733e-001 3.0767e-003 1.2144e-003 1.2756e-003 2.2241e-003 7.1018e-003 3.5008e-002 1.9303e-002 2.9610e-003 7.2415e-004 1.2531e-004 2.2088e-005 7.0390e-004 2.8220e-003 5.1933e-003 6.2924e-003 6.9106e-003 7.8569e-003 9.4378e-003 1.1760e-002 1.4650e-002 1.7454e-002 1.9237e-002 1.9543e-002 1.8758e-002 1.7580e-002 1.6505e-002 1.5714e-002 1.5183e-002 1.4806e-002 1.4495e-002 1.4151e-002 1.3613e-002 1.2794e-002 1.1795e-002 1.0731e-002 9.6394e-003 8.6327e-003 7.7637e-003 6.9902e-003 6.3354e-003 5.7614e-003 5.2420e-003 4.7683e-003 4.2861e-003 3.7717e-003
          16 4.7574e-010 4.7328e-010 3.5080e-010 7.5447e-012 2.7510e-010 1.4359e-009 5.9356e-032 5.7651e-030 2.6075e-028 7.4788e-027 1.6192e-025 2.2163e-024 2.6672e-024 3.5875e-023 4.0192e-022 3.8362e-021 3.1917e-020 1.7502e-019 2.3335e-019 1.5257e-018 8.9786e-018 4.8014e-017 2.3564e-016 8.7341e-016 1.0621e-015 4.4614e-015 1.7375e-014 6.3672e-014 2.1890e-013 6.9605e-013 7.1086e-013 2.1938e-012 6.4163e-012 1.7964e-011 4.8105e-011 1.8916e-010 1.2344e-010 3.0579e-010 7.2970e-010 1.6839e-009 3.7779e-009 8.2111e-009 5.2084e-006 1.7483e-008 3.6364e-008 7.4128e-008 1.4887e-007 3.0113e-007 3.8172e-004 5.6036e-007 1.1171e-006 2.2365e-006 4.6958e-006 1.2039e-005 3.8732e-002 5.5367e-006 1.6640e-005 4.7707e-005 1.3253e-004 4.9294e-004 7.7365e-003 2.9702e-001 1.7724e-003 1.0913e-004 2.3620e-005 7.3596e-004 7.6818e-003 7.5542e-002 6.4992e-002 2.0745e-002 1.3576e-002 1.3255e-002 1.6185e-002 2.1447e-002 2.3814e-002 1.7258e-002 8.8370e-003 3.9588e-003 1.5978e-003 4.6217e-004 2.0301e-005 1.5897e-004 8.9284e-004 2.1151e-003 3.5363e-003 4.8944e-003 6.1176e-003 7.2745e-003 8.4542e-003 9.6940e-003 1.0971e-002 1.2243e-002 1.3433e-002 1.4357e-002 1.4844e-002 1.4930e-002 1.4714e-002 1.4229e-002 1.3641e-002 1.3068e-002 1.2478e-002 1.1944e-002 1.1430e-002 1.0907e-002 1.0373e-002 9.7190e-003 8.8861e-003
          17 7.9845e-010 1.3045e-010 6.6383e-010 8.8171e-012 1.7976e-010 2.4755e-009 3.0291e-029 2.6629e-027 1.0908e-025 2.8363e-024 5.5624e-023 7.0355e-022 8.2998e-022 1.0115e-020 1.0266e-019 8.8807e-019 6.6951e-018 3.4265e-017 4.4371e-017 2.6297e-016 1.4032e-015 6.8041e-015 3.0288e-014 1.0502e-013 1.2383e-013 4.7187e-013 1.6673e-012 5.5437e-012 1.7294e-011 5.1554e-011 5.0953e-011 1.4265e-010 3.7844e-010 9.6069e-010 2.3316e-009 6.3722e-009 5.4192e-009 1.2150e-008 2.6215e-008 5.4623e-008 1.1047e-007 2.1642e-007 9.2721e-008 4.1207e-007 7.6591e-007 1.3879e-006 2.4573e-006 4.2670e-006 2.2749e-005 7.3108e-006 1.2261e-005 2.0348e-005 3.3525e-005 5.5371e-005 4.8809e-004 7.5531e-005 1.4038e-004 2.3616e-004 4.1338e-004 8.2813e-004 3.8582e-003 5.5458e-002 1.5169e-004 1.2742e-003 3.2659e-003 8.7875e-003 3.4645e-002 1.8220e-001 1.0010e-001 1.3747e-002 2.2182e-003 7.1101e-006 1.8836e-003 1.0401e-002 2.6358e-002 3.5977e-002 3.3313e-002 2.7930e-002 2.4015e-002 2.1532e-002 1.9713e-002 1.7706e-002 1.4841e-002 1.1111e-002 7.2729e-003 4.1407e-003 2.0055e-003 7.4599e-004 1.3737e-004 6.1807e-006 2.4634e-004 7.9215e-004 1.5955e-003 2.5889e-003 3.6642e-003 4.7326e-003 5.7427e-003 6.6371e-003 7.4340e-003 8.1775e-003 8.8399e-003 9.4667e-003 1.0036e-002 1.0514e-002 1.0893e-002 1.1035e-002 1.0826e-002
          18 2.3065e-010 5.8775e-011 2.7623e-011 7.0551e-011 2.0836e-010 1.0952e-010 3.2036e-026 2.4627e-024 8.8295e-023 2.0120e-021 3.4544e-020 3.9295e-019 4.5135e-019 4.8190e-018 4.2839e-017 3.2483e-016 2.1466e-015 1.0020e-014 1.2480e-014 6.4902e-014 3.0415e-013 1.2958e-012 5.0722e-012 1.6112e-011 1.8248e-011 6.1247e-011 1.9079e-010 5.5974e-010 1.5426e-009 4.1924e-009 4.0190e-009 9.9620e-009 2.3426e-008 5.2777e-008 1.1383e-007 2.9437e-007 2.3541e-007 4.7025e-007 9.0519e-007 1.6848e-006 3.0472e-006 5.3449e-006 2.1571e-006 9.1198e-006 1.5201e-005 2.4714e-005 3.9264e-005 6.1216e-005 3.1418e-007 9.3568e-005 1.4032e-004 2.0724e-004 3.0172e-004 4.3251e-004 1.3114e-005 6.2047e-004 8.6610e-004 1.2094e-003 1.6842e-003 2.3697e-003 3.6865e-003 1.0574e-003 3.8584e-003 5.8814e-003 8.8398e-003 1.4408e-002 2.9341e-002 6.2413e-002 8.4749e-003 2.2913e-003 1.1085e-002 2.3229e-002 4.1915e-002 6.7445e-002 7.9838e-002 5.5353e-002 2.3435e-002 6.4504e-003 5.1164e-004 6.7903e-004 4.9224e-003 1.2195e-002 2.0695e-002 2.7511e-002 3.0428e-002 2.9548e-002 2.6427e-002 2.2507e-002 1.8557e-002 1.4850e-002 1.1469e-002 8.4707e-003 5.8827e-003 3.7211e-003 2.0506e-003 9.1447e-004 2.6490e-004 1.2834e-005 5.9834e-005 3.1882e-004 7.2489e-004 1.2363e-003 1.8232e-003 2.4571e-003 3.1167e-003 3.7362e-003 4.2271e-003
          19 1.2026e-011 3.8780e-010 2.8437e-010 5.5223e-011 1.4403e-011 1.5114e-009 3.1205e-023 2.0743e-021 6.4356e-020 1.2705e-018 1.8872e-017 1.9123e-016 2.1334e-016 1.9712e-015 1.5160e-014 9.9510e-014 5.6916e-013 2.4015e-012 2.8665e-012 1.2915e-011 5.2483e-011 1.9399e-010 6.5956e-010 1.9034e-009 2.0629e-009 6.0268e-009 1.6365e-008 4.1909e-008 1.0100e-007 2.4847e-007 2.3052e-007 5.0162e-007 1.0378e-006 2.0618e-006 3.9317e-006 9.1087e-006 7.2075e-006 1.2797e-005 2.1957e-005 3.6528e-005 5.9220e-005 9.3365e-005 4.6421e-005 1.4355e-004 2.1613e-004 3.1807e-004 4.5823e-004 6.4867e-004 2.4027e-010 9.0125e-004 1.2288e-003 1.6495e-003 2.1810e-003 2.8370e-003 4.4333e-005 3.6093e-003 4.5897e-003 5.7306e-003 7.0591e-003 8.6107e-003 1.0406e-002 9.4630e-006 1.1936e-002 1.4336e-002 1.6859e-002 1.9612e-002 2.1549e-002 7.3817e-003 7.1630e-003 2.1860e-002 2.7632e-002 3.1113e-002 3.1527e-002 2.4459e-002 8.3746e-003 2.3751e-005 7.2735e-003 1.8474e-002 2.7863e-002 3.4447e-002 3.7465e-002 3.5594e-002 2.8191e-002 1.7320e-002 7.3128e-003 1.4067e-003 4.7685e-005 2.0801e-003 6.1497e-003 1.1143e-002 1.6146e-002 2.0439e-002 2.3477e-002 2.4746e-002 2.4043e-002 2.1797e-002 1.8624e-002 1.5028e-002 1.1556e-002 8.4984e-003 5.9165e-003 3.8725e-003 2.3196e-003 1.2131e-003 4.9969e-004 1.1693e-004 3.0027e-007
          20 2.9206e-010 4.1666e-010 6.4586e-010 8.3940e-012 2.7263e-010 3.4887e-010 1.3339e-018 5.8009e-017 1.1830e-015 1.5448e-014 1.5176e-013 1.1089e-012 1.1398e-012 7.0414e-012 3.6402e-011 1.6215e-010 6.3461e-010 2.0659e-009 2.2137e-009 6.9884e-009 2.0195e-008 5.3865e-008 1.3441e-007 3.1691e-007 3.1381e-007 6.9683e-007 1.4647e-006 2.9557e-006 5.7147e-006 1.2046e-005 1.0640e-005 1.9192e-005 3.3402e-005 5.6570e-005 9.3086e-005 1.9057e-004 1.4879e-004 2.3247e-004 3.5378e-004 5.2539e-004 7.6442e-004 1.0862e-003 5.3011e-004 1.5101e-003 2.0606e-003 2.7530e-003 3.6035e-003 4.6357e-003 3.0725e-006 5.8516e-003 7.2418e-003 8.8114e-003 1.0541e-002 1.2373e-002 4.1438e-005 1.4225e-002 1.6177e-002 1.8034e-002 1.9731e-002 2.1233e-002 2.2405e-002 6.0838e-006 2.2334e-002 2.2816e-002 2.2263e-002 2.0453e-002 1.5196e-002 3.8830e-004 1.4508e-002 1.7684e-002 1.3635e-002 8.2703e-003 2.5467e-003 1.5385e-004 8.1745e-003 2.0570e-002 2.2943e-002 1.7894e-002 1.1040e-002 4.7999e-003 7.2001e-004 4.4789e-004 4.9483e-003 1.2796e-002 2.0357e-002 2.4648e-002 2.5040e-002 2.2418e-002 1.7956e-002 1.2684e-002 7.5307e-003 3.3311e-003 7.0975e-004 2.5202e-005 1.2394e-003 3.8551e-003 7.1746e-003 1.0482e-002 1.3300e-002 1.5420e-002 1.6664e-002 1.7112e-002 1.6797e-002 1.5802e-002 1.4290e-002 1.2308e-002 1.0029e-002
          21 4.9390e-010 1.9016e-010 4.3981e-010 6.3742e-013 2.5353e-010 1.5678e-010 1.1853e-016 5.0508e-015 1.0060e-013 1.2786e-012 1.2173e-011 8.6458e-011 8.8191e-011 5.2287e-010 2.5794e-009 1.0899e-008 4.0198e-008 1.2501e-007 1.3125e-007 3.8508e-007 1.0270e-006 2.5103e-006 5.7031e-006 1.2566e-005 1.2051e-005 2.4093e-005 4.5404e-005 8.1887e-005 1.4123e-004 2.7296e-004 2.3425e-004 3.7640e-004 5.8384e-004 8.8194e-004 1.2959e-003 2.3988e-003 1.8518e-003 2.5887e-003 3.5277e-003 4.6926e-003 6.1157e-003 7.7817e-003 3.7544e-003 9.6800e-003 1.1806e-002 1.4079e-002 1.6419e-002 1.8779e-002 1.2979e-005 2.1021e-002 2.2998e-002 2.4645e-002 2.5850e-002 2.6460e-002 2.3746e-005 2.6401e-002 2.5767e-002 2.4427e-002 2.2419e-002 1.9837e-002 1.6284e-002 3.7737e-004 1.3795e-002 1.0365e-002 6.9378e-003 3.6496e-003 6.6448e-004 2.3030e-003 4.7706e-003 8.7244e-004 8.7658e-006 1.1695e-003 4.3654e-003 8.7281e-003 9.4756e-003 4.0366e-003 1.8017e-004 9.7625e-004 4.5057e-003 9.0862e-003 1.3296e-002 1.5439e-002 1.4037e-002 9.3796e-003 3.9965e-003 5.9194e-004 2.0063e-004 2.4214e-003 6.3157e-003 1.0843e-002 1.4980e-002 1.7873e-002 1.8946e-002 1.7878e-002 1.4906e-002 1.0909e-002 6.8337e-003 3.4091e-003 1.1173e-003 7.8945e-005 2.1049e-004 1.3097e-003 3.1138e-003 5.3153e-003 7.6130e-003 9.6199e-003 1.0952e-002
          22 4.1923e-010 2.8562e-011 1.1746e-010 4.0767e-012 6.2663e-011 7.8406e-010 1.8483e-013 5.9175e-012 8.8545e-011 8.4648e-010 6.0415e-009 3.4093e-008 3.2820e-008 1.4617e-007 5.4258e-007 1.7343e-006 4.8646e-006 1.2548e-005 1.2191e-005 2.7725e-005 5.8074e-005 1.1303e-004 2.0773e-004 3.9945e-004 3.6066e-004 6.0165e-004 9.5952e-004 1.4820e-003 2.2103e-003 3.8483e-003 3.1923e-003 4.4873e-003 6.1039e-003 8.0913e-003 1.0430e-002 1.7141e-002 1.3055e-002 1.5959e-002 1.8976e-002 2.1970e-002 2.4851e-002 2.7354e-002 1.2963e-002 2.9316e-002 3.0656e-002 3.1152e-002 3.0718e-002 2.9419e-002 2.0827e-005 2.7240e-002 2.4267e-002 2.0745e-002 1.6894e-002 1.2934e-002 9.2665e-007 9.1590e-003 5.8262e-003 3.1274e-003 1.2157e-003 1.8219e-004 8.9288e-005 3.8714e-004 6.0693e-004 1.9944e-003 3.9194e-003 6.2415e-003 8.6032e-003 4.5269e-003 1.6679e-003 7.4170e-003 9.1064e-003 8.7115e-003 6.2203e-003 2.0183e-003 1.1850e-004 4.1519e-003 8.1023e-003 8.3989e-003 6.3038e-003 3.3305e-003 7.9476e-004 5.4054e-005 1.9969e-003 5.9371e-003 9.6777e-003 1.1359e-002 1.0647e-002 8.2578e-003 5.1723e-003 2.3081e-003 4.3515e-004 6.2721e-005 1.3396e-003 3.9918e-003 7.2909e-003 1.0367e-002 1.2555e-002 1.3439e-002 1.3064e-002 1.1701e-002 9.6163e-003 7.2210e-003 4.8235e-003 2.7189e-003 1.1417e-003 2.2809e-004 7.3874e-006
          23 2.3337e-010 1.7308e-012 1.9108e-012 2.0246e-012 8.5786e-015 6.8407e-010 3.9885e-010 8.2790e-009 8.0419e-008 5.0154e-007 2.3369e-006 9.4402e-006 8.3636e-006 2.4911e-005 6.3025e-005 1.4110e-004 2.8563e-004 5.9811e-004 5.3479e-004 9.3909e-004 1.5671e-003 2.4913e-003 3.8114e-003 6.5110e-003 5.5744e-003 7.8846e-003 1.0687e-002 1.4023e-002 1.7743e-002 2.7263e-002 2.1692e-002 2.5752e-002 2.9505e-002 3.2833e-002 3.5379e-002 4.9253e-002 3.6805e-002 3.7106e-002 3.6032e-002 3.3622e-002 3.0137e-002 2.5708e-002 1.1778e-002 2.0712e-002 1.5606e-002 1.0736e-002 6.4887e-003 3.1894e-003 1.8043e-006 1.0211e-003 5.8652e-005 2.4690e-004 1.4090e-003 3.2713e-003 1.2188e-005 5.4898e-003 7.7657e-003 9.7387e-003 1.1145e-002 1.1819e-002 1.1437e-002 9.9478e-005 1.0753e-002 9.2063e-003 7.0543e-003 4.4808e-003 1.4796e-003 9.5239e-004 4.4713e-003 1.5185e-003 1.3793e-004 2.2769e-004 1.7964e-003 4.3350e-003 4.9999e-003 2.1067e-003 6.6015e-005 6.2860e-004 2.5257e-003 4.5769e-003 5.8583e-003 5.6275e-003 3.7838e-003 1.3891e-003 5.1066e-005 5.2673e-004 2.3953e-003 4.7635e-003 6.8179e-003 7.9744e-003 7.9327e-003 6.7429e-003 4.7572e-003 2.5398e-003 7.8360e-004 1.6046e-005 3.8654e-004 1.7133e-003 3.6136e-003 5.6891e-003 7.5479e-003 8.9418e-003 9.6857e-003 9.6943e-003 9.0195e-003 7.7229e-003 6.0247e-003
          24 9.0875e-011 2.5802e-011 2.1407e-011 5.8705e-014 2.2722e-011 2.6944e-010 1.4521e-006 1.0847e-005 4.2817e-005 1.2555e-004 3.1457e-004 8.4681e-004 6.8460e-004 1.3653e-003 2.4782e-003 4.1898e-003 6.6213e-003 1.1811e-002 9.8902e-003 1.3994e-002 1.8891e-002 2.4275e-002 2.9969e-002 4.4143e-002 3.5284e-002 4.0068e-002 4.3439e-002 4.5315e-002 4.5207e-002 5.7638e-002 4.3030e-002 3.9108e-002 3.3510e-002 2.6989e-002 2.0094e-002 1.8910e-002 1.3457e-002 7.7783e-003 3.4834e-003 8.6979e-004 4.3155e-007 7.0643e-004 4.1569e-004 2.6342e-003 5.3109e-003 8.1941e-003 1.0768e-002 1.2649e-002 9.4838e-006 1.3550e-002 1.3358e-002 1.2184e-002 1.0241e-002 7.8227e-003 3.7377e-007 5.3064e-003 3.0393e-003 1.2953e-003 2.6095e-004 1.3778e-005 5.7539e-004 1.7284e-004 1.4380e-003 2.9315e-003 4.5218e-003 5.9498e-003 6.5530e-003 1.7578e-003 2.6104e-003 5.9963e-003 5.7633e-003 4.2475e-003 1.9816e-003 1.1440e-004 1.0248e-003 3.7602e-003 4.1703e-003 2.6619e-003 9.9028e-004 6.2561e-005 2.8821e-004 1.6341e-003 3.3961e-003 4.3987e-003 3.9714e-003 2.5327e-003 1.0090e-003 1.0895e-004 1.3131e-004 1.0397e-003 2.5409e-003 4.1826e-003 5.4799e-003 6.0041e-003 5.5676e-003 4.3750e-003 2.8372e-003 1.3870e-003 3.8413e-004 2.0836e-006 2.6716e-004 1.0915e-003 2.3110e-003 3.7042e-003 5.0446e-003 6.0601e-003 6.5245e-003
          25 2.3901e-011 3.9902e-011 5.0389e-011 4.8874e-013 3.8029e-011 4.6896e-011 4.2719e-004 1.4162e-003 3.2778e-003 6.4923e-003 1.1395e-002 2.3355e-002 1.7658e-002 2.5526e-002 3.4028e-002 4.2630e-002 5.0061e-002 7.2552e-002 5.5628e-002 5.8283e-002 5.7783e-002 5.3736e-002 4.7041e-002 5.3814e-002 3.8051e-002 2.8304e-002 1.8645e-002 1.0401e-002 4.3260e-003 1.9403e-003 8.6440e-004 3.0884e-005 1.4274e-003 4.3681e-003 7.9973e-003 1.4921e-002 1.1441e-002 1.4045e-002 1.5303e-002 1.5055e-002 1.3478e-002 1.0878e-002 4.9326e-003 7.7791e-003 4.7488e-003 2.2460e-003 6.1342e-004 4.7103e-006 1.9026e-008 3.7642e-004 1.5215e-003 3.1237e-003 4.8230e-003 6.2696e-003 6.1409e-006 7.1976e-003 7.4969e-003 7.1125e-003 6.1382e-003 4.7597e-003 3.0592e-003 2.2266e-004 1.9322e-003 7.6217e-004 1.0095e-004 8.1992e-005 1.0058e-003 2.5843e-003 6.0887e-005 9.4297e-004 2.3572e-003 3.4914e-003 3.8609e-003 2.7239e-003 5.1240e-004 2.7456e-004 1.9486e-003 3.1044e-003 3.1344e-003 2.3073e-003 1.1022e-003 1.6172e-004 1.1477e-004 1.0582e-003 2.3204e-003 3.0774e-003 3.0079e-003 2.2870e-003 1.2948e-003 4.2915e-004 1.1717e-005 2.0842e-004 9.8909e-004 2.1227e-003 3.2233e-003 3.9435e-003 4.1068e-003 3.7034e-003 2.9106e-003 1.9566e-003 1.0461e-003 3.6490e-004 2.6032e-005 8.0619e-005 5.0667e-004 1.2023e-003 1.9817e-003
