   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119
          10 3.0547e-009 6.1042e-009 2.6376e-009 1.5989e-008 2.0698e-011 3.8645e-008 1.8060e-049 3.2128e-047 1.0007e-045 2.6829e-045 1.3996e-043 5.5826e-042 1.7249e-040 4.3197e-039 2.8965e-033 9.2138e-038 1.6641e-036 2.6697e-035 3.7592e-034 4.7717e-033 1.5728e-025 5.8377e-032 6.2933e-031 6.4404e-030 6.5040e-029 7.8861e-028 9.4848e-018 2.8051e-027 3.6162e-026 3.8692e-025 5.2213e-024 1.9460e-022 7.4796e-012 1.1191e-021 4.7596e-022 7.9887e-022 3.1543e-021 6.2705e-020 4.6719e-006 1.7795e-018 1.1183e-018 4.5088e-018 3.4092e-017 5.8066e-016 6.8391e-005 1.1750e-013 6.3270e-015 8.9572e-015 2.6369e-014 1.6344e-013 2.0253e-011 1.8221e-003 1.6676e-012 1.1302e-012 2.0609e-012 7.8880e-012 1.2683e-010 1.9195e-004 3.1344e-010 9.7164e-011 1.2603e-010 3.2488e-010 1.9852e-009 4.2304e-005 1.9725e-006 6.5756e-009 4.5170e-009 7.0387e-009 2.1514e-008 2.5851e-007 1.2528e-005 3.8769e-007 9.4364e-008 8.3373e-008 1.3497e-007 3.9443e-007 1.7543e-006 1.7385e-006 4.9371e-007 2.2818e-007 1.6502e-007 1.5666e-007 1.7054e-007 1.7406e-007 1.3281e-007 7.4976e-008 3.7892e-008 1.9712e-008 1.0960e-008 6.4783e-009 4.0135e-009 2.5807e-009 1.7313e-009 1.2489e-009 1.0120e-009 9.4132e-010 9.8720e-010 1.1200e-009 1.3171e-009 1.5506e-009 1.7806e-009 1.9614e-009 2.0544e-009 2.0311e-009 1.8826e-009 1.6386e-009 1.3489e-009 1.0480e-009 7.6342e-010 5.1853e-010 3.1985e-010 1.7047e-010 7.0905e-011 1.6367e-011 2.4396e-015 1.2119e-011 4.1627e-011 7.7459e-011 1.0892e-010 1.2709e-010
          11 2.3975e-010 1.3175e-009 7.0807e-009 5.7556e-009 2.4182e-009 3.2250e-015 5.5151e-047 8.9059e-045 3.2002e-043 6.7432e-043 3.1872e-041 1.1487e-039 3.1978e-038 7.2000e-037 2.2895e-034 1.3740e-035 2.2148e-034 3.1547e-033 3.9265e-032 4.4231e-031 1.4587e-027 4.4677e-030 4.1525e-029 3.5276e-028 2.7901e-027 2.0169e-026 1.8803e-018 1.5103e-025 9.8555e-025 6.2782e-024 3.9699e-023 2.7783e-022 1.8352e-013 9.0427e-022 7.0279e-021 4.8626e-020 4.1357e-019 7.7657e-018 3.3983e-004 8.9161e-017 1.3330e-017 9.2724e-018 9.7551e-018 4.3586e-017 8.4791e-006 1.6919e-014 3.1923e-015 1.2649e-014 8.1871e-014 9.2911e-013 1.8206e-010 1.7356e-002 2.0835e-011 1.7365e-011 3.4622e-011 1.3017e-010 1.8845e-009 2.6380e-003 3.9533e-009 1.0124e-009 1.0859e-009 2.3642e-009 1.2566e-008 2.4034e-004 1.1159e-005 3.3869e-008 2.1321e-008 3.0369e-008 8.4306e-008 9.1684e-007 4.2293e-005 1.2456e-006 2.7999e-007 2.3497e-007 3.7545e-007 1.1296e-006 5.3206e-006 5.5986e-006 1.7728e-006 9.5822e-007 8.3694e-007 9.8147e-007 1.3374e-006 1.7186e-006 1.6648e-006 1.2189e-006 8.2048e-007 5.8103e-007 4.4559e-007 3.6325e-007 3.0376e-007 2.4954e-007 1.9353e-007 1.3915e-007 9.4046e-008 6.1709e-008 4.0576e-008 2.7346e-008 1.9150e-008 1.4033e-008 1.0773e-008 8.6393e-009 7.1956e-009 6.1555e-009 5.3347e-009 4.6502e-009 4.0703e-009 3.5493e-009 3.0578e-009 2.5998e-009 2.1597e-009 1.7313e-009 1.3304e-009 9.6204e-010 6.4331e-010 3.8637e-010 1.9712e-010 7.6400e-011 1.5598e-011 2.6387e-015
          12 2.5740e-009 1.2227e-009 2.5884e-009 4.8382e-009 5.8190e-011 1.4148e-008 3.8192e-044 5.5440e-042 1.8666e-040 3.7722e-040 1.6027e-038 5.1830e-037 1.2928e-035 2.6058e-034 1.5592e-033 4.4426e-033 6.3903e-032 8.1034e-031 8.9629e-030 8.9484e-029 4.2347e-028 7.9841e-028 6.5358e-027 4.8725e-026 3.3709e-025 2.1589e-024 4.2199e-021 1.2923e-023 7.2724e-023 3.8469e-022 1.9334e-021 9.0466e-021 1.3134e-013 4.5233e-020 1.9536e-019 8.3873e-019 3.5693e-018 1.5611e-017 1.9045e-006 4.7841e-017 2.3976e-016 1.1248e-015 6.2827e-015 6.2392e-014 3.8549e-003 5.9563e-012 1.1336e-013 3.2620e-014 2.1714e-015 4.2032e-014 2.9239e-012 1.4087e-004 7.6385e-013 7.1634e-012 4.7636e-011 3.9699e-010 1.0191e-008 1.7951e-002 3.2491e-008 1.1174e-008 1.4460e-008 3.4578e-008 1.8678e-007 3.4354e-003 1.5909e-004 4.4672e-007 2.5574e-007 3.3003e-007 8.3127e-007 8.1999e-006 3.5921e-004 9.9799e-006 1.9785e-006 1.4242e-006 1.8962e-006 4.6612e-006 1.8304e-005 1.6851e-005 4.4510e-006 2.0023e-006 1.5162e-006 1.6321e-006 2.1670e-006 2.8563e-006 2.9570e-006 2.4029e-006 1.8599e-006 1.5582e-006 1.4421e-006 1.4371e-006 1.4801e-006 1.5034e-006 1.4445e-006 1.2884e-006 1.0801e-006 8.7663e-007 7.0734e-007 5.7629e-007 4.7641e-007 3.9866e-007 3.3541e-007 2.8182e-007 2.3536e-007 1.9428e-007 1.5776e-007 1.2654e-007 1.0121e-007 8.0890e-008 6.4608e-008 5.1857e-008 4.1620e-008 3.3143e-008 2.6136e-008 2.0168e-008 1.5124e-008 1.0917e-008 7.4666e-009 4.7733e-009 2.7655e-009 1.4016e-009
          13 9.9071e-010 2.0181e-009 1.0897e-009 2.5925e-009 1.6228e-010 2.1438e-009 1.5964e-040 2.0163e-038 6.1521e-037 1.1940e-036 4.4207e-035 1.2440e-033 2.6975e-032 4.7270e-031 2.9821e-030 6.9971e-030 8.7376e-029 9.6069e-028 9.2084e-027 7.9568e-026 2.8021e-025 6.1393e-025 4.3389e-024 2.7891e-023 1.6604e-022 9.1332e-022 5.9616e-021 4.6847e-021 2.2525e-020 1.0150e-019 4.3371e-019 1.7493e-018 5.1924e-015 6.7199e-018 2.4665e-017 8.6492e-017 2.9195e-016 9.3794e-016 6.8484e-006 3.1929e-015 9.4793e-015 2.8338e-014 8.3795e-014 2.4645e-013 3.0300e-008 7.1218e-013 2.1854e-012 7.0252e-012 2.5945e-011 1.4231e-010 1.1242e-008 9.1379e-001 3.8065e-010 4.3175e-011 2.4026e-012 2.0457e-010 3.6733e-009 3.4997e-003 2.0808e-009 4.2308e-010 6.8183e-009 4.9055e-008 5.2879e-007 1.5454e-002 7.2787e-004 2.8754e-006 2.0975e-006 3.1986e-006 9.0052e-006 9.5548e-005 4.3011e-003 1.2243e-004 2.5218e-005 1.8764e-005 2.5696e-005 6.4337e-005 2.5326e-004 2.3087e-004 5.8796e-005 2.4327e-005 1.6024e-005 1.4202e-005 1.4881e-005 1.5135e-005 1.1962e-005 7.3517e-006 4.3227e-006 2.8320e-006 2.1540e-006 1.8738e-006 1.7913e-006 1.7851e-006 1.7619e-006 1.6746e-006 1.5394e-006 1.3998e-006 1.2851e-006 1.2034e-006 1.1496e-006 1.1131e-006 1.0812e-006 1.0438e-006 9.9545e-007 9.3217e-007 8.5269e-007 7.6482e-007 6.7962e-007 6.0027e-007 5.2793e-007 4.6588e-007 4.1170e-007 3.6262e-007 3.1896e-007 2.7818e-007 2.4019e-007 2.0489e-007 1.7162e-007 1.4119e-007 1.1284e-007 8.6831e-008
          14 7.2847e-011 3.6116e-011 2.2947e-009 1.0536e-009 3.4363e-010 6.5544e-009 1.7188e-038 2.0951e-036 6.2329e-035 1.1973e-034 4.2781e-033 1.1613e-031 2.4279e-030 4.1014e-029 2.5252e-028 5.8492e-028 7.0352e-027 7.4460e-026 6.8676e-025 5.7063e-024 1.9371e-023 4.2315e-023 2.8719e-022 1.7717e-021 1.0112e-020 5.3276e-020 1.7584e-019 2.6146e-019 1.2012e-018 5.1642e-018 2.1018e-017 8.0563e-017 7.6792e-017 2.9391e-016 1.0203e-015 3.3758e-015 1.0730e-014 3.2676e-014 9.2236e-007 9.5306e-014 2.7057e-013 7.3930e-013 1.9587e-012 5.0022e-012 7.0646e-005 1.5503e-011 3.2736e-011 7.8851e-011 1.8800e-010 4.4219e-010 7.7728e-010 2.7973e-003 2.9320e-009 7.4034e-009 2.1379e-008 8.1288e-008 8.8586e-007 9.4662e-001 9.8752e-007 7.4934e-008 2.7531e-009 3.3294e-008 5.1935e-007 9.3812e-003 4.2657e-004 4.0601e-007 1.7569e-008 1.0987e-006 1.0334e-005 2.1932e-004 1.2669e-002 4.4674e-004 1.2422e-004 1.1333e-004 1.7817e-004 4.9116e-004 2.0653e-003 1.9692e-003 5.3490e-004 2.4018e-004 1.7396e-004 1.7110e-004 1.9911e-004 2.2282e-004 1.9068e-004 1.2406e-004 7.4444e-005 4.7195e-005 3.2573e-005 2.4043e-005 1.8337e-005 1.3869e-005 1.0026e-005 6.8332e-006 4.4804e-006 2.9435e-006 2.0172e-006 1.4835e-006 1.1865e-006 1.0299e-006 9.5591e-007 9.2888e-007 9.2636e-007 9.3063e-007 9.2741e-007 9.1313e-007 8.9304e-007 8.6810e-007 8.3891e-007 8.1191e-007 7.8597e-007 7.5816e-007 7.3116e-007 7.0097e-007 6.6791e-007 6.3210e-007 5.9105e-007 5.4662e-007 4.9432e-007 4.3208e-007
          15 1.1356e-009 9.0292e-010 7.7335e-012 2.2619e-009 7.5432e-010 1.4284e-009 6.4521e-035 6.9071e-033 1.8748e-031 3.4692e-031 1.0913e-029 2.6060e-028 4.7916e-027 7.1238e-026 4.0747e-025 8.9370e-025 9.4623e-024 8.8140e-023 7.1583e-022 5.2370e-021 1.6684e-020 3.4209e-020 2.0452e-019 1.1118e-018 5.5918e-018 2.5970e-017 6.5150e-017 1.1234e-016 4.5500e-016 1.7244e-015 6.1861e-015 2.0899e-014 5.8691e-014 6.7176e-014 2.0539e-013 5.9817e-013 1.6722e-012 4.4717e-012 2.5834e-010 1.1506e-011 2.8573e-011 6.8345e-011 1.5847e-010 3.5673e-010 2.0620e-005 7.6613e-010 1.6473e-009 3.4167e-009 6.9006e-009 1.3596e-008 2.3276e-008 1.2514e-002 5.3333e-008 9.9735e-008 1.8640e-007 3.4312e-007 5.6853e-007 9.9587e-003 1.6691e-006 2.9910e-006 6.4664e-006 1.7084e-005 7.6537e-005 8.9510e-001 4.0354e-002 4.6712e-005 4.4571e-006 4.4821e-007 2.0431e-005 3.7145e-004 1.6765e-002 4.0745e-004 3.4709e-005 4.1587e-007 3.0759e-005 3.6764e-004 3.0685e-003 4.1663e-003 1.6328e-003 9.7708e-004 8.5354e-004 9.3829e-004 1.1594e-003 1.3384e-003 1.1684e-003 7.7761e-004 4.8461e-004 3.2733e-004 2.4840e-004 2.0811e-004 1.8511e-004 1.6632e-004 1.4397e-004 1.1703e-004 8.9857e-005 6.6695e-005 4.8850e-005 3.5652e-005 2.5915e-005 1.8630e-005 1.3112e-005 8.9518e-006 5.8917e-006 3.7172e-006 2.2483e-006 1.3259e-006 7.8724e-007 4.8858e-007 3.3258e-007 2.6096e-007 2.3950e-007 2.5121e-007 2.8939e-007 3.4816e-007 4.2244e-007 5.0585e-007 5.8748e-007 6.5869e-007 7.0301e-007 7.0484e-007
          16 1.0645e-009 1.2568e-009 1.5000e-009 1.2095e-013 4.5243e-013 3.8337e-009 4.2964e-032 4.2079e-030 1.0725e-028 1.9343e-028 5.5743e-027 1.2187e-025 2.0508e-024 2.7916e-023 1.5176e-022 3.2049e-022 3.1065e-021 2.6483e-020 1.9689e-019 1.3185e-018 4.0231e-018 7.8848e-018 4.3151e-017 2.1478e-016 9.8888e-016 4.2054e-015 1.0102e-014 1.6655e-014 6.1773e-014 2.1437e-013 7.0420e-013 2.1785e-012 4.8723e-012 6.4114e-012 1.7948e-011 4.7851e-011 1.2243e-010 2.9960e-010 3.9259e-008 7.0515e-010 1.6012e-009 3.5001e-009 7.4104e-009 1.5209e-008 1.3229e-006 3.0248e-008 5.8529e-008 1.1038e-007 2.0267e-007 3.6436e-007 6.5296e-007 6.9562e-003 1.0930e-006 1.8489e-006 3.0699e-006 4.9924e-006 7.7764e-006 8.0909e-003 1.3929e-005 2.1270e-005 3.3143e-005 5.1182e-005 7.4305e-005 1.6840e-002 1.6400e-003 3.0857e-004 5.2237e-004 1.0653e-003 2.9689e-003 2.4399e-002 8.7674e-001 1.8090e-002 1.4658e-003 1.6569e-004 3.2762e-005 1.1172e-003 8.5395e-003 9.5140e-003 2.4317e-003 6.6827e-004 1.2683e-004 5.5469e-006 3.3148e-004 1.2449e-003 2.1598e-003 2.3076e-003 2.0047e-003 1.6771e-003 1.4254e-003 1.2325e-003 1.0636e-003 8.8987e-004 7.0237e-004 5.1981e-004 3.6981e-004 2.6374e-004 1.9567e-004 1.5420e-004 1.2952e-004 1.1468e-004 1.0490e-004 9.7012e-005 8.9094e-005 7.9939e-005 6.9136e-005 5.7478e-005 4.6156e-005 3.5737e-005 2.6609e-005 1.9110e-005 1.3127e-005 8.5218e-006 5.1780e-006 2.8700e-006 1.4061e-006 5.7220e-007 1.6738e-007 2.1272e-008 1.2950e-009 1.9872e-008
          17 2.0942e-010 2.7507e-010 1.8576e-009 1.9165e-009 5.7025e-010 5.9611e-009 8.1223e-029 7.0051e-027 1.6319e-025 2.8371e-025 7.2134e-024 1.3901e-022 2.0609e-021 2.4729e-020 1.2500e-019 2.5010e-019 2.1367e-018 1.6050e-017 1.0519e-016 6.2083e-016 1.7814e-015 3.2738e-015 1.5798e-014 6.9372e-014 2.8182e-013 1.0581e-012 2.3962e-012 3.7003e-012 1.2126e-011 3.7198e-011 1.0808e-010 2.9592e-010 6.2230e-010 7.7126e-010 1.9137e-009 4.5255e-009 1.0279e-008 2.2354e-008 1.4857e-008 4.6799e-008 9.4627e-008 1.8441e-007 3.4846e-007 6.3914e-007 2.5206e-006 1.1368e-006 1.9712e-006 3.3342e-006 5.4963e-006 8.8730e-006 1.4017e-005 1.0440e-003 2.1761e-005 3.3128e-005 4.9665e-005 7.3289e-005 1.0746e-004 8.2480e-003 1.4908e-004 2.1329e-004 2.9850e-004 4.1232e-004 5.5771e-004 2.6935e-003 1.5919e-003 1.1138e-003 1.4797e-003 1.9635e-003 2.4974e-003 2.0444e-003 1.9786e-002 1.0796e-002 1.2379e-002 1.9534e-002 3.7889e-002 1.0371e-001 3.7506e-001 2.9313e-001 5.1583e-002 1.0227e-002 1.5346e-003 1.8582e-005 1.7848e-003 5.2317e-003 6.6423e-003 4.7405e-003 2.3393e-003 8.0655e-004 1.0650e-004 3.9435e-005 4.6130e-004 1.1891e-003 1.9237e-003 2.3603e-003 2.4012e-003 2.1607e-003 1.7992e-003 1.4236e-003 1.0835e-003 7.9644e-004 5.6572e-004 3.8932e-004 2.6152e-004 1.7341e-004 1.1574e-004 8.0423e-005 6.0365e-005 4.9842e-005 4.5200e-005 4.4444e-005 4.5998e-005 4.8569e-005 5.1385e-005 5.3375e-005 5.3889e-005 5.2541e-005 4.9024e-005 4.3718e-005 3.6806e-005 2.8976e-005
          18 3.7052e-011 4.8744e-011 3.7979e-010 2.3166e-009 6.2831e-010 4.2052e-010 1.6671e-025 1.2487e-023 2.6325e-022 4.3937e-022 9.7173e-021 1.6268e-019 2.0937e-018 2.1815e-017 1.0164e-016 1.9140e-016 1.4191e-015 9.2446e-015 5.2560e-014 2.6902e-013 7.2009e-013 1.2305e-012 5.1502e-012 1.9622e-011 6.9165e-011 2.2544e-010 4.7745e-010 6.8466e-010 1.9498e-009 5.2011e-009 1.3151e-008 3.1373e-008 6.1310e-008 7.1311e-008 1.5454e-007 3.1966e-007 6.3619e-007 1.2146e-006 2.3979e-006 2.2371e-006 3.9891e-006 6.8732e-006 1.1514e-005 1.8777e-005 3.1088e-005 2.9784e-005 4.6201e-005 7.0132e-005 1.0408e-004 1.5171e-004 2.1735e-004 1.3986e-006 3.0563e-004 4.2329e-004 5.7815e-004 7.7738e-004 1.0295e-003 2.3177e-003 1.3578e-003 1.7553e-003 2.2448e-003 2.8460e-003 3.6010e-003 1.0763e-002 2.0384e-003 5.1766e-003 6.3345e-003 7.6128e-003 9.0043e-003 1.0169e-002 8.1254e-005 1.2466e-002 1.4325e-002 1.5844e-002 1.6160e-002 1.1500e-002 3.3008e-004 4.2300e-002 6.1722e-002 7.1324e-002 8.7640e-002 1.1241e-001 1.4088e-001 1.4610e-001 1.0105e-001 4.4663e-002 1.3770e-002 2.5000e-003 8.3664e-006 9.2327e-004 2.7832e-003 4.1731e-003 4.3118e-003 3.2796e-003 1.8320e-003 6.7605e-004 8.8230e-005 3.3479e-005 3.6131e-004 8.9827e-004 1.4746e-003 1.9455e-003 2.2180e-003 2.2551e-003 2.0744e-003 1.7531e-003 1.3849e-003 1.0297e-003 7.2342e-004 4.8448e-004 3.0850e-004 1.8601e-004 1.0654e-004 5.7845e-005 3.0234e-005 1.5759e-005 8.7733e-006 5.8000e-006 4.8726e-006 5.0115e-006
          19 3.7803e-010 4.6299e-010 6.8823e-011 5.7740e-010 1.2747e-010 1.1756e-009 2.7885e-021 1.6282e-019 2.8767e-018 4.4670e-018 7.7189e-017 1.0071e-015 1.0086e-014 8.1825e-014 3.2993e-013 5.5801e-013 3.2183e-012 1.6296e-011 7.2079e-011 2.8703e-010 6.8003e-010 1.0230e-009 3.3389e-009 9.9435e-009 2.7449e-008 7.0305e-008 1.3294e-007 1.6832e-007 3.7966e-007 8.0603e-007 1.6317e-006 3.1374e-006 5.4775e-006 5.7901e-006 1.0274e-005 1.7551e-005 2.9121e-005 4.6813e-005 8.1345e-005 7.3310e-005 1.1227e-004 1.6775e-004 2.4595e-004 3.5410e-004 6.4130e-004 4.9969e-004 6.9428e-004 9.4951e-004 1.2756e-003 1.6893e-003 2.2051e-003 1.2347e-005 2.8300e-003 3.5810e-003 4.4703e-003 5.4929e-003 6.6519e-003 2.2512e-004 7.9440e-003 9.3593e-003 1.0857e-002 1.2422e-002 1.3992e-002 7.8912e-004 1.7999e-002 1.7410e-002 1.8854e-002 2.0251e-002 2.1671e-002 2.4551e-002 7.2098e-003 1.6977e-002 1.9298e-002 1.8685e-002 1.6515e-002 1.1358e-002 5.9022e-004 9.7055e-003 1.3616e-002 9.0695e-003 3.5509e-003 1.1612e-005 6.9803e-003 3.8183e-002 8.1409e-002 1.0048e-001 9.6542e-002 8.5464e-002 7.3122e-002 5.9946e-002 4.5453e-002 3.0139e-002 1.6193e-002 6.3097e-003 1.3521e-003 1.0518e-005 4.2186e-004 1.2748e-003 1.9084e-003 2.0885e-003 1.8297e-003 1.2939e-003 6.9821e-004 2.3291e-004 1.3335e-005 5.3174e-005 2.8475e-004 6.1304e-004 9.4766e-004 1.2304e-003 1.4256e-003 1.5139e-003 1.5045e-003 1.4060e-003 1.2433e-003 1.0437e-003 8.2946e-004 6.2584e-004 4.4440e-004 2.9573e-004
          20 5.4820e-010 5.8657e-010 6.2166e-010 1.6062e-011 4.4483e-012 2.6234e-009 3.1365e-017 1.3799e-015 1.9932e-014 2.8500e-014 3.7122e-013 3.6370e-012 2.7279e-011 1.6573e-010 5.6535e-010 8.4433e-010 3.6407e-009 1.3772e-008 4.5591e-008 1.3608e-007 2.8042e-007 3.6487e-007 8.9968e-007 2.0375e-006 4.3085e-006 8.5382e-006 1.4347e-005 1.5990e-005 2.8582e-005 4.8769e-005 8.0547e-005 1.2834e-004 2.0383e-004 1.9922e-004 3.0168e-004 4.4555e-004 6.4635e-004 9.1687e-004 1.4648e-003 1.2761e-003 1.7460e-003 2.3390e-003 3.0806e-003 3.9884e-003 6.4403e-003 5.0621e-003 6.3231e-003 7.7693e-003 9.3688e-003 1.1126e-002 1.3009e-002 1.0097e-003 1.4939e-002 1.6889e-002 1.8805e-002 2.0570e-002 2.2117e-002 3.0633e-007 2.3406e-002 2.4327e-002 2.4796e-002 2.4813e-002 2.4372e-002 3.8776e-003 2.0348e-002 2.1658e-002 1.9716e-002 1.7311e-002 1.4386e-002 9.8123e-003 6.0277e-003 1.2063e-002 7.8310e-003 4.9040e-003 2.4587e-003 5.5020e-004 3.1216e-004 1.2917e-003 1.1591e-004 2.6141e-004 1.7592e-003 4.3699e-003 6.8203e-003 5.8100e-003 1.2904e-003 5.0330e-004 6.1865e-003 1.6608e-002 3.0685e-002 4.7520e-002 6.4731e-002 7.7475e-002 8.0144e-002 7.1230e-002 5.5260e-002 3.8374e-002 2.4201e-002 1.3749e-002 6.7573e-003 2.5937e-003 5.7107e-004 2.6576e-006 2.4003e-004 7.4559e-004 1.1461e-003 1.2739e-003 1.1444e-003 8.5392e-004 5.1809e-004 2.3366e-004 5.3886e-005 3.5721e-007 6.6277e-005 2.2445e-004 4.3507e-004 6.5601e-004 8.4564e-004 9.7681e-004 1.0247e-003 9.8005e-004
          21 4.2482e-010 3.6720e-010 7.9770e-010 4.4644e-010 6.6543e-011 1.5371e-009 8.6361e-013 2.4421e-011 2.5732e-010 3.2332e-010 2.7021e-009 1.6882e-008 8.0498e-008 3.1167e-007 8.2095e-007 1.0128e-006 2.8099e-006 6.9056e-006 1.5111e-005 3.0434e-005 5.2261e-005 5.6600e-005 9.9794e-005 1.6726e-004 2.7080e-004 4.2466e-004 6.4512e-004 6.4749e-004 9.6507e-004 1.3978e-003 1.9846e-003 2.7407e-003 4.0395e-003 3.7042e-003 4.8958e-003 6.3163e-003 8.0058e-003 9.9221e-003 1.4489e-002 1.2061e-002 1.4408e-002 1.6844e-002 1.9345e-002 2.1816e-002 3.1210e-002 2.4079e-002 2.6100e-002 2.7753e-002 2.8860e-002 2.9427e-002 2.9381e-002 1.1290e-003 2.8620e-002 2.7218e-002 2.5237e-002 2.2694e-002 1.9735e-002 5.4569e-005 1.6546e-002 1.3249e-002 1.0018e-002 7.0433e-003 4.4667e-003 1.3114e-005 2.6156e-003 9.8604e-004 1.7875e-004 1.8393e-005 4.4766e-004 1.2459e-003 2.9034e-004 3.1657e-003 4.8321e-003 6.8202e-003 9.0479e-003 1.1526e-002 9.5256e-003 5.3068e-006 3.7513e-003 5.4717e-003 4.9480e-003 2.9424e-003 5.0704e-004 5.9258e-004 4.6411e-003 7.6237e-003 6.8657e-003 4.0577e-003 1.1507e-003 3.0949e-005 2.8802e-003 1.1351e-002 2.4532e-002 3.8274e-002 4.8190e-002 5.2667e-002 5.2414e-002 4.8751e-002 4.2768e-002 3.5300e-002 2.7131e-002 1.9138e-002 1.2140e-002 6.6754e-003 2.9758e-003 9.2744e-004 1.0908e-004 2.7489e-005 2.7760e-004 5.8610e-004 8.0512e-004 8.7522e-004 8.0586e-004 6.3509e-004 4.2145e-004 2.2064e-004 7.4396e-005 5.3902e-006 1.3004e-005 7.4205e-005
          22 2.2277e-010 1.3846e-010 5.4278e-010 6.5203e-010 6.4914e-011 3.8421e-010 4.2712e-008 5.2710e-007 3.0862e-006 3.0534e-006 1.1394e-005 3.2508e-005 7.4195e-005 1.4819e-004 2.7719e-004 2.7057e-004 4.6441e-004 7.6895e-004 1.2177e-003 1.8683e-003 2.8488e-003 2.7444e-003 3.9110e-003 5.3801e-003 7.2111e-003 9.4099e-003 1.3110e-002 1.1959e-002 1.4868e-002 1.7963e-002 2.1282e-002 2.4544e-002 3.2850e-002 2.7718e-002 3.0619e-002 3.2981e-002 3.4819e-002 3.5809e-002 4.5987e-002 3.5923e-002 3.5180e-002 3.3431e-002 3.0875e-002 2.7626e-002 3.1842e-002 2.3773e-002 1.9624e-002 1.5399e-002 1.1305e-002 7.6224e-003 4.5423e-003 2.5363e-004 2.2008e-003 6.9462e-004 3.7847e-005 1.7690e-004 9.9758e-004 3.4584e-005 2.3396e-003 4.0021e-003 5.7691e-003 7.4417e-003 8.8409e-003 4.1322e-004 9.3927e-003 1.0264e-002 1.0178e-002 9.5692e-003 8.5034e-003 7.1233e-003 1.5135e-004 4.8263e-003 3.3961e-003 1.7857e-003 4.5403e-004 1.2373e-004 5.0305e-003 6.3759e-003 1.0300e-003 2.1565e-006 4.2603e-004 1.4248e-003 2.2070e-003 1.6226e-003 2.0324e-004 3.3328e-004 1.9686e-003 3.7868e-003 4.9200e-003 4.8311e-003 3.3616e-003 1.1859e-003 1.7412e-007 1.5261e-003 6.0782e-003 1.2621e-002 1.9844e-002 2.6724e-002 3.2460e-002 3.6325e-002 3.7693e-002 3.6311e-002 3.2475e-002 2.6837e-002 2.0340e-002 1.4113e-002 8.9520e-003 5.0927e-003 2.5001e-003 9.7642e-004 2.3176e-004 4.0915e-006 6.9703e-005 2.5520e-004 4.3998e-004 5.5597e-004 5.7669e-004 5.1356e-004 3.9374e-004 2.5715e-004
          23 8.6553e-011 3.2596e-011 2.5058e-010 4.7157e-010 3.0261e-011 3.1046e-011 4.4495e-004 9.8641e-004 2.4870e-003 1.8760e-003 3.2795e-003 5.2510e-003 7.7248e-003 1.0930e-002 1.7118e-002 1.4713e-002 1.8912e-002 2.3597e-002 2.8337e-002 3.3143e-002 4.4386e-002 3.7403e-002 4.1224e-002 4.4046e-002 4.5818e-002 4.6291e-002 5.7032e-002 4.5347e-002 4.3222e-002 3.9683e-002 3.5280e-002 3.0006e-002 3.3787e-002 2.4390e-002 1.8753e-002 1.3383e-002 8.6909e-003 4.8722e-003 3.7078e-003 2.1225e-003 5.1202e-004 6.8543e-009 4.6353e-004 1.7010e-003 4.2201e-003 3.4492e-003 5.4314e-003 7.3709e-003 9.0038e-003 1.0166e-002 1.0737e-002 5.4817e-004 1.0647e-002 9.9540e-003 8.7663e-003 7.2149e-003 5.4919e-003 1.0337e-005 3.7923e-003 2.2800e-003 1.0913e-003 3.2166e-004 8.3240e-006 4.3433e-005 1.0964e-004 6.3619e-004 1.4176e-003 2.3577e-003 3.3391e-003 4.3544e-003 4.2225e-004 4.0789e-003 4.6791e-003 4.5597e-003 3.8216e-003 2.0896e-003 5.9630e-005 4.8394e-003 4.6428e-003 2.8758e-003 1.3965e-003 3.3520e-004 1.4742e-005 6.0877e-004 1.1215e-003 6.8949e-004 1.0669e-004 6.2197e-005 6.5907e-004 1.7005e-003 2.7300e-003 3.1085e-003 2.4416e-003 1.1143e-003 1.1047e-004 2.4580e-004 1.8200e-003 4.7623e-003 8.7881e-003 1.3413e-002 1.7936e-002 2.1569e-002 2.3688e-002 2.3912e-002 2.2224e-002 1.9157e-002 1.5490e-002 1.1767e-002 8.3753e-003 5.5832e-003 3.4247e-003 1.8723e-003 8.6442e-004 2.9160e-004 4.2943e-005 4.1882e-006 7.4694e-005 1.7567e-004 2.5322e-004 2.7983e-004
