   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          10 2.2207e-009 2.5497e-009 8.0085e-011 5.7596e-009 1.7915e-007 6.0790e-007 1.3242e-007 2.0725e-004 7.4056e-003 1.1131e-001 7.2695e-001 1.5212e-001 1.9681e-003 3.6495e-005 2.3864e-006 6.3439e-007 2.1762e-007 1.1041e-007 2.0849e-008 1.8071e-008 1.0700e-008 2.1155e-009 4.7236e-010 5.4516e-010 7.0354e-010 5.7412e-010 3.3848e-010 1.6729e-010 7.8213e-011 3.7743e-011 1.8492e-011
          11 2.6731e-011 5.1048e-010 6.2051e-009 8.0375e-010 4.2397e-008 3.9910e-007 6.5556e-007 2.2671e-006 4.2456e-004 1.0751e-002 1.2708e-001 6.8130e-001 1.7793e-001 2.4620e-003 5.5278e-005 3.2796e-006 7.7410e-007 2.4331e-007 2.1587e-007 2.8492e-008 1.8026e-008 2.2054e-008 8.6577e-009 1.5606e-009 4.1685e-010 3.8068e-010 4.0582e-010 3.1426e-010 1.9086e-010 1.0592e-010 5.5836e-011
          12 1.7542e-009 1.0956e-009 1.4844e-009 1.0385e-008 1.4591e-008 7.6890e-008 6.3729e-007 3.7313e-007 1.1527e-005 8.0352e-004 1.5039e-002 1.4202e-001 6.3346e-001 2.0557e-001 2.9949e-003 8.2380e-005 4.9145e-006 1.0861e-006 1.8897e-007 3.2843e-007 6.9810e-008 2.5551e-008 3.0231e-008 1.7103e-008 4.3283e-009 7.0556e-010 1.5009e-010 6.6033e-011 3.8775e-011 2.2766e-011 1.2561e-011
          13 5.1675e-010 8.9875e-010 1.2613e-009 1.7953e-009 3.9741e-009 3.0975e-008 1.6831e-007 1.0127e-006 6.4506e-008 3.8268e-005 1.4315e-003 2.0360e-002 1.5547e-001 5.8383e-001 2.3517e-001 3.5630e-003 1.2307e-004 6.5386e-006 1.9863e-006 2.2835e-007 3.0202e-007 7.6967e-008 3.7600e-008 6.1760e-008 5.5857e-008 2.7465e-008 9.5797e-009 2.9937e-009 1.0072e-009 3.9629e-010 1.7274e-010
          14 2.2959e-010 5.8684e-011 1.0140e-009 1.1634e-009 7.3545e-010 1.8056e-008 7.0669e-008 3.0631e-007 1.0986e-006 2.2910e-007 9.9852e-005 2.4113e-003 2.6725e-002 1.6703e-001 5.3304e-001 2.6644e-001 4.0292e-003 2.0533e-004 7.7860e-006 2.2851e-006 6.8892e-007 4.8113e-007 8.2917e-008 1.5604e-008 2.5447e-008 3.6426e-008 3.0296e-008 1.8214e-008 9.4705e-009 4.8332e-009 2.4382e-009
          15 9.9080e-010 7.1798e-010 1.8210e-010 5.9214e-010 3.6559e-010 2.4238e-009 4.0463e-008 1.1071e-007 4.9797e-007 8.4842e-007 3.6394e-006 2.3269e-004 3.8833e-003 3.4028e-002 1.7597e-001 4.8354e-001 2.9790e-001 4.0733e-003 3.5711e-004 1.5091e-005 1.9697e-006 7.7398e-007 7.2442e-007 2.5262e-007 6.8927e-008 3.4548e-008 2.4558e-008 1.5824e-008 8.8397e-009 4.7143e-009 2.4365e-009
          16 4.0895e-010 2.4409e-010 1.0696e-009 4.1947e-010 2.5561e-010 7.7200e-011 8.4783e-009 9.6406e-008 2.2524e-007 6.7495e-007 4.0745e-007 1.5550e-005 4.8370e-004 5.9464e-003 4.1966e-002 1.7979e-001 4.3759e-001 3.2987e-001 3.7211e-003 5.6103e-004 3.4425e-005 3.0847e-006 5.0570e-007 9.2421e-007 6.3448e-007 2.2793e-007 7.2696e-008 2.6468e-008 1.1127e-008 5.2114e-009 2.5343e-009
          17 2.4895e-012 2.9373e-011 2.1296e-010 1.0769e-009 5.2276e-011 5.0436e-010 8.4624e-010 3.5680e-008 1.6543e-007 4.0568e-007 7.3437e-007 2.8747e-008 5.0036e-005 9.4027e-004 8.7159e-003 5.0531e-002 1.7849e-001 3.9547e-001 3.6196e-001 2.9536e-003 7.9971e-004 8.7558e-005 8.4942e-006 5.8516e-007 3.3508e-007 3.0440e-007 2.0080e-007 1.1125e-007 5.7098e-008 2.9265e-008 1.4845e-008
          18 2.9352e-010 2.8978e-010 1.6849e-010 9.4408e-011 7.0820e-013 1.2120e-009 1.0256e-009 2.7981e-009 6.9382e-008 2.6792e-007 4.9265e-007 4.7458e-007 2.2995e-006 1.3341e-004 1.6930e-003 1.2291e-002 5.8524e-002 1.7233e-001 3.5782e-001 3.9399e-001 1.9693e-003 1.0198e-003 1.6792e-004 2.7743e-005 3.6221e-006 9.5915e-007 4.4535e-007 2.1593e-007 1.0187e-007 4.9578e-008 2.4421e-008
          19 4.1633e-010 2.2403e-010 7.0275e-010 3.1557e-010 1.0127e-011 5.3728e-010 1.9979e-009 2.5086e-010 1.3503e-008 1.2263e-007 4.1570e-007 6.3891e-007 3.1650e-008 1.3546e-005 3.2409e-004 2.8733e-003 1.6815e-002 6.5111e-002 1.6166e-001 3.2337e-001 4.2750e-001 7.4184e-004 1.1809e-003 3.2263e-004 7.6066e-005 1.6825e-005 4.6966e-006 1.6426e-006 6.6189e-007 2.9895e-007 1.4196e-007
          20 2.0749e-010 2.9331e-011 5.1072e-010 8.2859e-010 2.2941e-012 6.5938e-012 1.2983e-009 1.8012e-009 3.4160e-009 4.1274e-008 2.6661e-007 5.6808e-007 4.3613e-007 7.0635e-007 5.1217e-005 6.7537e-004 4.6208e-003 2.1922e-002 6.9176e-002 1.4765e-001 2.9463e-001 4.5944e-001 1.6797e-005 1.0424e-003 4.7545e-004 1.7009e-004 5.5395e-005 1.9711e-005 7.9200e-006 3.5717e-006 1.6955e-006
          21 2.5684e-011 1.7686e-011 9.6902e-011 5.3363e-010 3.1566e-013 1.0291e-010 2.2668e-010 3.9340e-009 3.9713e-009 1.7283e-008 1.1135e-007 3.6920e-007 6.1470e-007 2.5937e-008 6.7123e-006 1.5717e-004 1.3260e-003 7.0817e-003 2.7113e-002 7.0838e-002 1.2863e-001 2.7096e-001 4.9152e-001 6.9714e-004 4.9318e-004 4.9058e-004 2.5683e-004 1.1244e-004 4.9249e-005 2.3059e-005 1.1140e-005
          22 9.0066e-012 9.8576e-011 6.6166e-012 1.0677e-010 1.7584e-012 1.3782e-010 3.0087e-012 2.9963e-009 5.2358e-009 1.1756e-008 3.9648e-008 1.9235e-007 5.0934e-007 3.0142e-007 6.5932e-007 3.6150e-005 3.8630e-004 2.3896e-003 1.0291e-002 3.1419e-002 6.7252e-002 1.0750e-001 2.5104e-001 5.2513e-001 3.2028e-003 3.0630e-006 1.7588e-004 1.5938e-004 9.0707e-005 4.7471e-005 2.4157e-005
          23 5.9476e-011 1.2851e-010 9.9438e-011 7.9867e-013 9.4954e-013 5.5001e-011 7.2433e-011 1.0588e-009 4.1956e-009 9.0057e-009 1.8040e-008 9.6114e-008 3.1293e-007 4.0824e-007 4.7676e-009 8.0298e-006 1.1788e-004 8.3615e-004 4.0011e-003 1.3534e-002 3.3184e-002 5.8535e-002 8.5256e-002 2.2615e-001 5.7196e-001 4.8308e-003 5.4812e-004 4.2862e-005 3.4915e-007 8.7203e-007 1.2562e-006
          24 8.0955e-011 9.8068e-011 1.4361e-010 4.7036e-011 1.0427e-013 7.4036e-012 6.8628e-011 1.7428e-010 2.2231e-009 5.8434e-009 1.1037e-008 5.0409e-008 1.6599e-007 3.2251e-007 5.0858e-008 1.7015e-006 3.8952e-005 3.0880e-004 1.5934e-003 5.8535e-003 1.5505e-002 3.0570e-002 4.4126e-002 6.6816e-002 1.7796e-001 6.5284e-001 2.1739e-003 6.5691e-004 3.0958e-004 1.3448e-004 6.0509e-005
          25 7.3006e-011 6.2743e-011 1.2786e-010 7.5622e-011 1.4895e-014 9.0083e-016 3.8001e-011 7.2078e-012 1.0394e-009 3.5345e-009 7.8172e-009 2.9868e-008 9.2439e-008 2.1866e-007 9.4459e-008 3.9496e-007 1.5456e-005 1.3505e-004 7.2833e-004 2.8352e-003 7.9501e-003 1.6538e-002 2.5657e-002 3.2880e-002 6.0904e-002 1.0891e-001 7.3624e-001 5.6870e-003 2.3163e-004 5.2515e-005 2.1869e-005
          26 6.2759e-011 4.1806e-011 1.0678e-010 8.3543e-011 1.4522e-013 2.1662e-012 1.9085e-011 6.3810e-012 5.1788e-010 2.3082e-009 6.2274e-009 2.0812e-008 6.0135e-008 1.5744e-007 1.0574e-007 1.0051e-007 7.6026e-006 7.2965e-005 4.0516e-004 1.6426e-003 4.8087e-003 1.0377e-002 1.6840e-002 2.1474e-002 3.0591e-002 5.2183e-002 8.9703e-002 6.9511e-001 5.8985e-002 9.8596e-003 2.7066e-003
          27 5.0559e-011 2.7332e-011 8.3245e-011 7.7392e-011 2.6925e-013 4.7863e-012 8.4948e-012 2.5685e-011 2.5598e-010 1.5061e-009 4.9109e-009 1.4970e-008 4.0855e-008 1.1271e-007 9.7392e-008 2.2095e-008 4.0408e-006 4.2480e-005 2.4130e-004 1.0075e-003 3.0450e-003 6.7692e-003 1.1328e-002 1.4677e-002 1.8332e-002 2.9406e-002 2.3651e-002 2.0303e-001 3.7745e-001 1.3012e-001 4.7454e-002
          28 3.7889e-011 1.7269e-011 6.0477e-011 6.3077e-011 3.1550e-013 5.7821e-012 3.3577e-012 3.5196e-011 1.2464e-010 9.5992e-010 3.6732e-009 1.0552e-008 2.7637e-008 7.8158e-008 7.8782e-008 3.2197e-009 2.2184e-006 2.5330e-005 1.4659e-004 6.2507e-004 1.9321e-003 4.3967e-003 7.5278e-003 9.9185e-003 1.1598e-002 1.7061e-002 1.8385e-002 9.2991e-004 4.7565e-001 2.8871e-002 4.1228e-002
          29 2.5798e-011 1.0311e-011 4.0136e-011 4.5188e-011 2.7940e-013 5.1189e-012 1.1939e-012 3.2386e-011 5.9484e-011 5.8091e-010 2.5106e-009 6.9571e-009 1.7742e-008 5.0688e-008 5.6132e-008 1.0429e-010 1.2092e-006 1.4770e-005 8.6746e-005 3.7523e-004 1.1775e-003 2.7252e-003 4.7438e-003 6.3383e-003 7.1908e-003 9.7174e-003 1.1411e-002 7.0509e-003 3.4541e-002 5.8154e-001 4.9625e-002
          30 1.4728e-011 5.3863e-012 2.2506e-011 2.6554e-011 1.8520e-013 3.3721e-012 3.8437e-013 2.1591e-011 2.6335e-011 3.0726e-010 1.4391e-009 3.9087e-009 9.8164e-009 2.8141e-008 3.2883e-008 6.9104e-011 5.9866e-007 7.6647e-006 4.5476e-005 1.9847e-004 6.2848e-004 1.4703e-003 2.5870e-003 3.4903e-003 3.9110e-003 4.9926e-003 5.9275e-003 4.3214e-003 2.8258e-003 2.1987e-001 3.7629e-001
          31 4.9467e-012 1.7304e-012 7.4908e-012 9.0364e-012 6.6575e-014 1.2070e-012 9.0727e-014 7.7525e-012 7.7486e-012 9.9432e-011 4.8449e-010 1.3043e-009 3.2534e-009 9.3344e-009 1.1176e-008 8.2336e-011 1.8765e-007 2.4607e-006 1.4676e-005 6.4318e-005 2.0455e-004 4.8103e-004 8.5074e-004 1.1535e-003 1.2871e-003 1.5994e-003 1.8973e-003 1.4008e-003 8.9434e-004 3.2796e-004 4.3095e-001
