   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 1.3495e-044 1.3973e-044 2.1402e-047 1.1683e-044 2.2944e-045 7.4242e-045 6.1135e-045 4.2099e-045 9.4171e-045 2.4443e-045 1.2354e-044 1.9199e-045 1.5380e-044 3.0118e-045 1.7059e-044 6.3141e-045 1.8125e-044 1.5160e-044 2.9563e-044 1.8919e-043 1.2429e-042 1.1266e-039 1.5344e-035 1.3374e-028 1.1701e-018 1.7504e-005
          11 3.6482e-031 3.9357e-031 2.0422e-035 3.1589e-031 7.5818e-032 1.8770e-031 1.8791e-031 9.4856e-032 2.8023e-031 4.5354e-032 3.6099e-031 2.7761e-032 4.5058e-031 4.1603e-032 5.1975e-031 9.6680e-032 5.9155e-031 2.4533e-031 1.0592e-030 2.9868e-030 7.3346e-031 5.9366e-033 9.5470e-033 2.2492e-027 1.4434e-017 4.6793e-005
          12 6.6897e-042 7.5312e-042 5.0764e-045 5.7748e-042 1.6855e-042 3.1728e-042 3.8955e-042 1.3847e-042 5.6061e-042 4.9308e-043 7.0520e-042 1.8076e-043 8.7522e-042 2.3798e-043 1.0373e-041 7.0207e-043 1.2383e-041 2.0125e-042 2.2931e-041 2.3603e-041 1.5775e-040 2.0563e-037 2.1698e-033 1.2788e-026 5.8441e-017 3.8757e-005
          13 3.3472e-040 4.0748e-040 3.0782e-042 2.8462e-040 1.1593e-040 1.3163e-040 2.3783e-040 3.9176e-041 3.1849e-040 4.0070e-042 3.7808e-040 9.7593e-043 4.5386e-040 3.5576e-042 5.4712e-040 9.9684e-043 6.7927e-040 7.9007e-044 1.2100e-039 9.9773e-042 3.3216e-038 1.8550e-035 1.4996e-031 5.9472e-025 1.4098e-015 5.8953e-005
          14 6.1966e-038 8.1172e-038 1.6874e-039 5.1288e-038 2.7948e-038 1.9288e-038 5.1540e-038 3.0601e-039 6.3857e-038 1.9587e-040 7.0405e-038 4.5049e-039 7.9454e-038 9.2567e-039 9.3568e-038 1.1022e-038 1.1452e-037 1.4594e-038 1.8122e-037 6.8284e-038 4.7271e-036 1.1132e-033 6.7324e-030 1.7873e-023 2.1825e-014 9.0861e-005
          15 6.0428e-035 8.4789e-035 3.3275e-036 4.8111e-035 3.4047e-035 1.4046e-035 5.6840e-035 5.7503e-037 6.4696e-035 2.9578e-036 6.5091e-035 1.3642e-035 6.6938e-035 2.5355e-035 7.3847e-035 3.4226e-035 8.4574e-035 5.0355e-035 1.1086e-034 1.8638e-034 1.5344e-033 5.3057e-032 2.2025e-028 3.8942e-022 2.4334e-013 1.3925e-004
          16 1.6736e-023 2.4115e-023 1.1569e-024 1.3073e-023 1.0217e-023 3.3864e-024 1.6403e-023 3.5824e-026 1.7999e-023 1.3778e-024 1.7352e-023 5.1353e-024 1.7007e-023 9.2770e-024 1.8014e-023 1.2712e-023 1.9716e-023 1.8746e-023 2.3272e-023 6.1500e-023 2.0428e-022 2.8981e-023 4.0171e-024 1.6062e-021 7.6582e-013 2.0837e-004
          17 2.6506e-033 3.9673e-033 2.4598e-034 2.0061e-033 1.8054e-033 4.2555e-034 2.7380e-033 2.3621e-036 2.8384e-033 3.8683e-034 2.5520e-033 1.1705e-033 2.2990e-033 2.0345e-033 2.2484e-033 2.8030e-033 2.2387e-033 4.0768e-033 2.1435e-033 1.1125e-032 5.8038e-033 1.5675e-030 5.6257e-027 6.5728e-021 2.0884e-012 2.0010e-004
          18 4.3800e-032 6.9667e-032 6.1537e-033 3.1131e-032 3.5119e-032 4.3305e-033 4.8427e-032 1.0966e-033 4.5247e-032 1.2565e-032 3.5398e-032 3.0413e-032 2.6371e-032 4.9588e-032 2.0819e-032 6.6993e-032 1.5437e-032 9.2405e-032 6.9116e-033 1.8461e-031 3.5012e-032 5.1026e-029 1.1724e-025 8.9924e-020 1.4423e-011 2.7611e-004
          19 3.0374e-030 5.1167e-030 6.0187e-031 2.0019e-030 2.8042e-030 1.5268e-031 3.5131e-030 2.4835e-031 2.9206e-030 1.4021e-030 1.9172e-030 2.9047e-030 1.0712e-030 4.4221e-030 5.4945e-031 5.7096e-030 1.6574e-031 7.2524e-030 3.5445e-032 1.0607e-029 1.2842e-029 1.5786e-027 2.0628e-024 1.0276e-018 8.2576e-011 3.7702e-004
          20 1.4972e-027 2.6628e-027 3.9779e-028 9.0291e-028 1.5618e-027 2.5607e-029 1.7738e-027 2.5353e-028 1.2914e-027 9.8565e-028 6.7436e-028 1.7985e-027 2.3074e-028 2.5355e-027 3.0575e-029 3.0596e-027 2.7696e-029 3.4715e-027 5.0416e-028 3.6475e-027 8.6113e-027 1.0323e-025 3.1685e-023 1.0043e-017 4.0113e-010 5.0846e-004
          21 1.4150e-016 2.5637e-016 4.1314e-017 8.2407e-017 1.5352e-016 1.3326e-018 1.6827e-016 2.9324e-017 1.1635e-016 1.0343e-016 5.5019e-017 1.8107e-016 1.4309e-017 2.4779e-016 2.3752e-019 2.9034e-016 9.9349e-018 3.1374e-016 7.6234e-017 2.8938e-016 8.1758e-016 2.4812e-015 8.6013e-017 2.1892e-016 8.2685e-010 6.8660e-004
          22 2.0026e-026 3.7496e-026 6.8696e-027 1.0891e-026 2.3224e-026 2.4291e-029 2.3829e-026 5.7040e-027 1.4888e-026 1.7314e-026 5.6755e-027 2.8180e-026 6.4245e-028 3.6387e-026 4.1959e-028 4.0078e-026 4.8699e-027 3.9038e-026 1.9651e-026 2.7377e-026 1.0873e-025 3.3752e-026 4.1957e-022 8.5631e-017 1.6853e-009 6.7159e-004
          23 1.8655e-025 3.6676e-025 8.0227e-026 9.0041e-026 2.3713e-025 7.3924e-028 2.1879e-025 7.9145e-026 1.1424e-025 1.9927e-025 2.7168e-026 2.9055e-025 2.9534e-028 3.3891e-025 3.3820e-026 3.3107e-025 1.2518e-025 2.6068e-025 3.2351e-025 9.7450e-026 8.3587e-025 4.8131e-024 5.1827e-021 6.4572e-016 6.2060e-009 8.7225e-004
          24 7.3700e-024 1.5178e-023 3.8808e-024 3.1012e-024 1.0139e-023 1.9321e-025 8.3644e-024 4.2960e-024 3.5219e-024 9.2701e-024 3.6402e-025 1.2102e-023 4.9072e-025 1.2530e-023 3.5094e-024 1.0440e-023 8.9117e-024 5.9689e-024 1.7591e-023 4.5290e-025 2.5771e-023 1.9407e-022 6.0981e-020 4.3652e-015 2.0301e-008 1.1246e-003
          25 2.6029e-021 5.6024e-021 1.6460e-021 9.3539e-022 3.8321e-021 1.7799e-022 2.8065e-021 1.9668e-021 9.0573e-022 3.7061e-021 8.5492e-024 4.3128e-021 5.7575e-022 3.8733e-021 2.2480e-021 2.5941e-021 4.5648e-021 8.4714e-022 7.2442e-021 1.3540e-022 6.7017e-021 3.7178e-020 1.0021e-018 2.6739e-014 5.9617e-008 1.4402e-003
          26 2.2353e-010 4.8749e-010 1.4903e-010 7.6171e-011 3.3531e-010 1.9078e-011 2.3635e-010 1.8122e-010 6.9334e-011 3.2834e-010 7.9768e-015 3.6831e-010 6.3646e-011 3.1479e-010 2.2209e-010 1.9372e-010 4.2632e-010 4.7915e-011 6.3470e-010 3.0640e-011 5.1386e-010 2.4815e-009 5.0029e-009 5.4823e-011 1.0211e-007 1.8406e-003
          27 1.3789e-020 3.0955e-020 1.0303e-020 4.1311e-021 2.1502e-020 1.7983e-021 1.3862e-020 1.2920e-020 3.1764e-021 2.1490e-020 1.6737e-022 2.2124e-020 6.2249e-021 1.6700e-020 1.7827e-020 8.1166e-021 3.0478e-020 6.3518e-022 3.9273e-020 6.3240e-021 2.3295e-020 8.3706e-020 3.5533e-018 1.5000e-013 1.5870e-007 1.8282e-003
          28 8.8720e-020 2.0732e-019 7.7253e-020 2.1521e-020 1.4516e-019 1.8799e-020 8.1538e-020 9.9507e-020 1.1687e-020 1.4694e-019 6.8346e-021 1.3236e-019 6.5454e-020 8.0227e-020 1.5192e-019 2.2871e-020 2.2265e-019 1.9522e-021 2.2998e-019 1.0238e-019 7.8074e-020 2.5386e-019 4.4695e-017 7.7768e-013 3.8677e-007 2.3034e-003
          29 2.4292e-018 5.8982e-018 2.4359e-018 4.6010e-019 4.1343e-018 7.5796e-019 1.9987e-018 3.1681e-018 1.4033e-019 4.1632e-018 4.7529e-019 3.2319e-018 2.5683e-018 1.4651e-018 5.0434e-018 1.2911e-019 6.3513e-018 6.0989e-019 5.0866e-018 4.7514e-018 6.6085e-019 4.7676e-018 5.7403e-016 3.7701e-012 8.7051e-007 2.8889e-003
          30 8.9436e-016 2.2525e-015 1.0221e-015 1.2617e-016 1.5706e-015 3.8430e-016 6.4377e-016 1.3236e-015 1.1532e-017 1.5473e-015 3.2450e-016 1.0143e-015 1.2398e-015 3.0397e-016 2.1005e-015 2.6391e-018 2.2553e-015 6.1475e-016 1.3170e-015 2.3952e-015 4.4270e-018 1.5913e-015 3.8589e-014 1.8149e-011 1.8285e-006 3.6167e-003
          31 1.8580e-005 4.7184e-005 2.1862e-005 2.4268e-006 3.2830e-005 8.5371e-006 1.2917e-005 2.8230e-005 1.2974e-007 3.2106e-005 7.5800e-006 2.0159e-005 2.7158e-005 5.3319e-006 4.4520e-005 2.7097e-007 4.5964e-005 1.5070e-005 2.4602e-005 5.2357e-005 2.4851e-008 3.2565e-005 4.4991e-004 3.6055e-004 1.2258e-004 3.9803e-003
          32 1.5412e-015 4.0198e-015 1.9892e-015 1.5186e-016 2.7715e-015 8.6854e-016 9.4564e-016 2.5344e-015 4.0012e-019 2.6292e-015 8.8009e-016 1.4152e-015 2.6230e-015 2.1725e-016 3.8633e-015 1.7572e-016 3.4775e-015 1.9357e-015 1.3210e-015 4.8909e-015 2.2896e-016 2.4568e-015 1.6512e-015 7.1277e-011 3.6206e-006 4.5173e-003
          33 8.1124e-015 2.1880e-014 1.1730e-014 5.0837e-016 1.4833e-014 5.7762e-015 4.1167e-015 1.4553e-014 1.7626e-016 1.3338e-014 6.5809e-015 5.6678e-015 1.6099e-014 2.0542e-016 2.0618e-014 3.0325e-015 1.5131e-014 1.5168e-014 2.9286e-015 2.7264e-014 5.3856e-015 9.2765e-015 5.8613e-015 3.0487e-010 6.8410e-006 5.6356e-003
          34 1.8438e-013 5.1350e-013 2.9651e-013 6.3145e-015 3.4046e-013 1.6103e-013 7.4617e-014 3.5495e-013 1.4368e-014 2.8559e-013 1.9787e-013 9.0392e-014 4.0889e-013 6.8989e-016 4.5287e-013 1.3910e-013 2.5937e-013 4.5057e-013 1.1964e-014 5.9546e-013 2.6192e-013 1.0022e-013 5.6801e-014 1.3569e-009 1.2494e-005 7.0302e-003
          35 2.9497e-010 8.4716e-010 5.2416e-010 4.1272e-012 5.4653e-010 3.0845e-010 9.0960e-011 6.0048e-010 4.9656e-011 4.2052e-010 3.9718e-010 9.0433e-011 7.0495e-010 2.3301e-011 6.6819e-010 3.5922e-010 2.7819e-010 8.5754e-010 2.8089e-012 8.3459e-010 6.6286e-010 2.7947e-011 4.6330e-011 3.5890e-008 2.2708e-005 8.7912e-003
          36 9.7119e-003 2.7964e-002 1.7400e-002 1.2302e-004 1.7994e-002 1.0302e-002 2.9191e-003 1.9852e-002 1.7244e-003 1.3733e-002 1.3304e-002 2.8407e-003 2.3322e-002 8.7173e-004 2.1801e-002 1.2233e-002 8.7928e-003 2.8550e-002 1.5757e-004 2.7054e-002 2.2485e-002 7.0131e-004 2.1772e-003 4.8723e-001 3.5784e-002 5.2046e-002
          37 3.6796e-011 1.0883e-010 7.1819e-011 9.2748e-014 6.7984e-011 4.5149e-011 8.1419e-012 7.8145e-011 1.0722e-011 4.7115e-011 5.9636e-011 5.8524e-012 9.1767e-011 9.0735e-012 7.3257e-011 6.3316e-011 1.9557e-011 1.1813e-010 7.2187e-012 8.2746e-011 1.0972e-010 9.4044e-013 4.4890e-011 9.3433e-009 4.0000e-005 1.1061e-002
          38 1.9515e-010 5.9375e-010 4.1613e-010 7.0423e-014 3.5740e-010 2.7621e-010 2.8479e-011 4.2703e-010 8.6781e-011 2.1859e-010 3.6809e-010 1.1040e-011 4.9326e-010 9.6800e-011 3.2409e-010 4.3325e-010 4.2713e-011 6.4958e-010 1.1575e-010 3.1099e-010 6.8421e-010 7.3576e-011 3.2417e-010 4.7106e-008 7.3572e-005 1.3998e-002
          39 5.0117e-009 1.5666e-008 1.1617e-008 3.9790e-011 9.0454e-009 8.0616e-009 4.2367e-010 1.1169e-008 3.1319e-009 4.7691e-009 1.0695e-008 2.6744e-011 1.2492e-008 4.0700e-009 6.5378e-009 1.3414e-008 1.9114e-010 1.6338e-008 5.7383e-009 4.8479e-009 1.8829e-008 5.2125e-009 5.3438e-009 2.6222e-007 1.4937e-004 1.7864e-002
          40 7.1700e-003 2.2880e-002 1.7697e-002 1.5111e-004 1.2741e-002 1.2647e-002 3.3692e-004 1.6087e-002 5.6242e-003 5.8562e-003 1.6583e-002 2.4848e-005 1.7350e-002 7.8727e-003 7.3367e-003 2.1411e-002 4.1075e-006 2.2123e-002 1.1813e-002 3.9419e-003 2.6916e-002 1.2020e-002 3.0390e-003 1.9298e-002 5.2295e-001 4.6917e-002
          41 5.9195e-007 1.8990e-006 1.4846e-006 1.5135e-008 1.0470e-006 1.0683e-006 2.3024e-008 1.3291e-006 4.9030e-007 4.6277e-007 1.3950e-006 5.1680e-009 1.4176e-006 6.9651e-007 5.6338e-007 1.8101e-006 3.9119e-009 1.7903e-006 1.0558e-006 2.7045e-007 2.2052e-006 1.0938e-006 1.7192e-007 1.9029e-007 1.0005e-004 2.3883e-002
          42 2.2197e-007 7.2996e-007 5.9968e-007 1.1857e-008 3.8265e-007 4.4425e-007 2.3117e-009 4.9694e-007 2.3314e-007 1.3701e-007 5.6559e-007 1.4952e-008 4.9778e-007 3.4843e-007 1.3967e-007 7.4156e-007 2.7998e-008 5.8977e-007 5.4119e-007 2.7482e-008 7.6418e-007 5.8702e-007 3.7278e-011 1.2474e-006 4.6217e-004 3.1492e-002
          43 1.6466e-006 5.5446e-006 4.7719e-006 1.5057e-007 2.7522e-006 3.6168e-006 5.9690e-011 3.6402e-006 2.1175e-006 7.6443e-007 4.4520e-006 2.9484e-007 3.3709e-006 3.2454e-006 5.9212e-007 5.7831e-006 6.3300e-007 3.6282e-006 5.0105e-006 8.7291e-010 4.8918e-006 5.4616e-006 4.3880e-007 1.1555e-005 1.3542e-003 4.5131e-002
          44 2.0107e-004 6.9234e-004 6.2206e-004 2.7910e-005 3.2437e-004 4.7971e-004 1.5943e-006 4.3509e-004 3.0711e-004 6.6243e-005 5.6702e-004 6.7787e-005 3.6674e-004 4.7397e-004 3.2421e-005 7.1763e-004 1.5146e-004 3.4558e-004 7.1201e-004 1.7703e-005 4.8112e-004 7.6264e-004 1.7258e-004 6.4868e-004 1.7403e-002 1.0586e-001
          45 4.5996e-003 1.5918e-002 1.4441e-002 6.9570e-004 7.3542e-003 1.1174e-002 5.6910e-005 9.8911e-003 7.2883e-003 1.3833e-003 1.3071e-002 1.7493e-003 8.1356e-003 1.1243e-002 5.7856e-004 1.6406e-002 3.9223e-003 7.3827e-003 1.6740e-002 6.2912e-004 1.0348e-002 1.7817e-002 4.6864e-003 1.1044e-002 1.6516e-001 1.2950e-001
          46 1.1755e-004 4.1364e-004 3.8725e-004 2.3133e-005 1.8204e-004 3.0252e-004 4.0486e-006 2.4672e-004 2.0896e-004 2.5020e-005 3.4086e-004 6.3592e-005 1.8550e-004 3.2033e-004 4.5305e-006 4.1358e-004 1.4292e-004 1.4497e-004 4.5995e-004 4.3627e-005 2.0764e-004 4.7687e-004 1.8524e-004 6.5487e-005 2.4147e-004 6.2135e-002
          47 2.5468e-004 9.1360e-004 8.8680e-004 6.6098e-005 3.7797e-004 6.9860e-004 1.9284e-005 5.1552e-004 5.1232e-004 3.1914e-005 7.4853e-004 1.9468e-004 3.4166e-004 7.7273e-004 4.3631e-009 8.6131e-004 4.3268e-004 2.0941e-004 1.0492e-003 1.9884e-004 3.0774e-004 1.0442e-003 5.6890e-004 5.3236e-007 5.2367e-003 1.2117e-001
          48 1.0812e-003 3.9388e-003 3.9337e-003 3.4359e-004 1.5441e-003 3.1130e-003 1.3169e-004 2.1123e-003 2.3833e-003 7.5213e-005 3.1868e-003 1.0489e-003 1.2397e-003 3.5251e-003 2.5745e-005 3.4742e-003 2.2911e-003 5.7413e-004 4.5269e-003 1.2985e-003 8.6440e-004 4.3228e-003 2.9545e-003 2.9524e-004 2.0444e-002 1.6186e-001
          49 1.3864e-003 5.1141e-003 5.2261e-003 5.1427e-004 1.9128e-003 4.1454e-003 2.3372e-004 2.6189e-003 3.2773e-003 4.8673e-005 4.0733e-003 1.6006e-003 1.3686e-003 4.7504e-003 1.1334e-004 4.2132e-003 3.4306e-003 4.5768e-004 5.7838e-003 2.2082e-003 7.0781e-004 5.3055e-003 4.3058e-003 9.2678e-004 1.5800e-002 3.2866e-002
          50 9.5249e-004 3.5677e-003 3.7485e-003 4.2231e-004 1.2545e-003 2.9766e-003 2.2646e-004 1.7161e-003 2.4395e-003 7.8218e-006 2.7683e-003 1.3326e-003 7.5782e-004 3.4319e-003 1.9210e-004 2.6532e-003 2.7758e-003 1.3489e-004 3.8735e-003 2.0154e-003 2.2111e-004 3.3508e-003 3.3393e-003 1.1339e-003 3.4833e-003 1.1118e-003
          51 8.9514e-004 3.4071e-003 3.6847e-003 4.7345e-004 1.1167e-003 2.9234e-003 2.9142e-004 1.5222e-003 2.4789e-003 2.0083e-007 2.5497e-003 1.5009e-003 5.4017e-004 3.3584e-003 3.4665e-004 2.2184e-003 3.0148e-003 2.2327e-005 3.4506e-003 2.4122e-003 4.5056e-005 2.7669e-003 3.4365e-003 1.5316e-003 2.6207e-004 1.1430e-002
          52 9.4112e-004 3.6386e-003 4.0462e-003 5.8574e-004 1.1068e-003 3.2009e-003 4.0192e-004 1.4992e-003 2.7965e-003 1.3950e-005 2.6042e-003 1.8493e-003 4.0546e-004 3.6284e-003 5.9015e-004 2.0210e-003 3.5632e-003 3.7599e-006 3.3453e-003 3.0690e-003 1.2413e-006 2.4451e-003 3.8164e-003 2.0517e-003 1.6963e-004 1.1259e-002
          53 9.4184e-004 3.6980e-003 4.2256e-003 6.8283e-004 1.0382e-003 3.3268e-003 5.1183e-004 1.3932e-003 2.9839e-003 5.0063e-005 2.5084e-003 2.1316e-003 2.6451e-004 3.6855e-003 8.6546e-004 1.6971e-003 3.9173e-003 7.7668e-005 2.9945e-003 3.5717e-003 8.4316e-005 1.9478e-003 3.9007e-003 2.4575e-003 9.6813e-004 4.5981e-003
          54 9.0789e-004 3.6200e-003 4.2491e-003 7.6120e-004 9.3141e-004 3.3225e-003 6.1417e-004 1.2339e-003 3.0501e-003 1.0642e-004 2.3031e-003 2.3338e-003 1.4279e-004 3.5619e-003 1.1453e-003 1.3169e-003 4.0648e-003 2.4005e-004 2.4903e-003 3.8742e-003 2.8827e-004 1.3899e-003 3.7110e-003 2.7229e-003 1.6010e-003 5.6018e-004
          55 8.7361e-004 3.5370e-003 4.2630e-003 8.4124e-004 8.2768e-004 3.3041e-003 7.2193e-004 1.0780e-003 3.0952e-003 1.8215e-004 2.0873e-003 2.5177e-003 5.7753e-005 3.3928e-003 1.4398e-003 9.6790e-004 4.1283e-003 4.8005e-004 1.9809e-003 4.0693e-003 5.9382e-004 8.9619e-004 3.3980e-003 2.9103e-003 1.8908e-003 9.1637e-005
          56 8.4306e-004 3.4654e-003 4.2865e-003 9.2608e-004 7.3158e-004 3.2867e-003 8.3690e-004 9.3242e-004 3.1325e-003 2.7625e-004 1.8746e-003 2.6901e-003 1.0730e-005 3.1991e-003 1.7446e-003 6.6576e-004 4.1249e-003 7.8490e-004 1.5005e-003 4.1658e-003 9.7784e-004 4.9877e-004 3.0009e-003 3.0200e-003 1.9730e-003 8.2622e-004
          57 8.1259e-004 3.3904e-003 4.3017e-003 1.0118e-003 6.3997e-004 3.2567e-003 9.5501e-004 7.9377e-004 3.1490e-003 3.8609e-004 1.6597e-003 2.8377e-003 1.0215e-006 2.9721e-003 2.0439e-003 4.1426e-004 4.0396e-003 1.1358e-003 1.0618e-003 4.1450e-003 1.4093e-003 2.1183e-004 2.5363e-003 3.0314e-003 1.9755e-003 1.3462e-003
          58 7.8261e-004 3.3139e-003 4.3106e-003 1.0983e-003 5.5369e-004 3.2159e-003 1.0752e-003 6.6389e-004 3.1460e-003 5.0942e-004 1.4473e-003 2.9589e-003 2.7336e-005 2.7203e-003 2.3286e-003 2.1992e-004 3.8800e-003 1.5144e-003 6.8430e-004 4.0138e-003 1.8578e-003 4.5597e-005 2.0410e-003 2.9442e-003 1.9679e-003 1.4327e-003
          59 7.5436e-004 3.2411e-003 4.3198e-003 1.1868e-003 4.7391e-004 3.1699e-003 1.1980e-003 5.4484e-004 3.1289e-003 6.4470e-004 1.2428e-003 3.0565e-003 8.7522e-005 2.4546e-003 2.5939e-003 8.6448e-005 3.6604e-003 1.9042e-003 3.8313e-004 3.7892e-003 2.2972e-003 8.7011e-007 1.5530e-003 2.7690e-003 1.9688e-003 1.2981e-003
          60 7.2668e-004 3.1672e-003 4.3229e-003 1.2752e-003 4.0006e-004 3.1144e-003 1.3205e-003 4.3645e-004 3.0937e-003 7.8867e-004 1.0473e-003 3.1249e-003 1.7857e-004 2.1782e-003 2.8290e-003 1.4440e-005 3.3854e-003 2.2851e-003 1.6643e-004 3.4809e-003 2.6984e-003 7.0287e-005 1.0998e-003 2.5141e-003 1.9627e-003 1.1271e-003
          61 6.9816e-004 3.0862e-003 4.3112e-003 1.3602e-003 3.3168e-004 3.0437e-003 1.4386e-003 3.3878e-004 3.0350e-003 9.3681e-004 8.6173e-004 3.1571e-003 2.9623e-004 1.8942e-003 3.0217e-003 2.5971e-006 3.0612e-003 2.6349e-003 3.8743e-005 3.1019e-003 3.0329e-003 2.3947e-004 7.0546e-004 2.1931e-003 1.9251e-003 9.9389e-004
          62 6.6936e-004 3.0002e-003 4.2873e-003 1.4416e-003 2.6949e-004 2.9606e-003 1.5513e-003 2.5302e-004 2.9562e-003 1.0861e-003 6.9003e-004 3.1551e-003 4.3572e-004 1.6119e-003 3.1681e-003 4.7269e-005 2.7044e-003 2.9388e-003 1.2327e-007 2.6776e-003 3.2840e-003 4.8824e-004 3.9034e-004 1.8315e-003 1.8407e-003 9.0714e-004
          63 6.4154e-004 2.9150e-003 4.2589e-003 1.5212e-003 2.1418e-004 2.8714e-003 1.6599e-003 1.8012e-004 2.8639e-003 1.2355e-003 5.3580e-004 3.1253e-003 5.9271e-004 1.3414e-003 3.2708e-003 1.4272e-004 2.3344e-003 3.1899e-003 4.5397e-005 2.2359e-003 3.4463e-003 7.9403e-004 1.6650e-004 1.4579e-003 1.7070e-003 8.5110e-004
          64 6.1563e-004 2.8350e-003 4.2325e-003 1.6010e-003 1.6594e-004 2.7812e-003 1.7660e-003 1.2024e-004 2.7640e-003 1.3847e-003 4.0100e-004 3.0741e-003 7.6361e-004 1.0895e-003 3.3338e-003 2.8227e-004 1.9671e-003 3.3853e-003 1.6579e-004 1.8007e-003 3.5212e-003 1.1347e-003 3.7382e-005 1.0977e-003 1.5303e-003 8.0618e-004
