   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          10 4.4026e-008 1.3584e-008 3.8499e-006 5.7778e-004 1.6945e-002 1.3623e-001 2.5434e-001 1.6369e-002 1.0309e-001 1.2098e-004 5.7542e-002 4.6867e-002 1.0353e-003 1.9958e-002 4.6435e-002 3.5226e-002 9.6097e-003 7.2665e-005 1.0208e-002 2.7277e-002 3.9543e-002 4.2895e-002 3.9005e-002 3.1428e-002 2.3166e-002 1.5945e-002 1.0402e-002 6.5054e-003 3.9319e-003 2.3095e-003 1.3240e-003 7.4397e-004 4.1158e-004 2.2501e-004 1.2178e-004 6.5236e-005 3.4576e-005 1.8157e-005 9.4878e-006 4.9602e-006 2.6029e-006 1.3680e-006 7.1440e-007 3.6718e-007 1.8476e-007 9.1544e-008 4.5528e-008 2.3392e-008 1.2719e-008 7.3190e-009 4.3236e-009 2.4907e-009 1.3213e-009 6.0956e-010 2.2898e-010 6.3247e-011 1.0128e-011 2.8451e-013 2.7093e-013 3.5156e-013 5.9950e-014 1.0929e-014 5.5495e-014 4.6115e-014
          11 3.5205e-008 3.8214e-008 4.5009e-008 4.1144e-006 8.7262e-004 2.4162e-002 1.6852e-001 2.4951e-001 3.3307e-003 1.0214e-001 6.5897e-003 3.6624e-002 5.5245e-002 8.9523e-003 6.4772e-003 3.5268e-002 3.9985e-002 1.9562e-002 2.1673e-003 2.2317e-003 1.4889e-002 2.8998e-002 3.7241e-002 3.8191e-002 3.3874e-002 2.7084e-002 2.0026e-002 1.3939e-002 9.2573e-003 5.9207e-003 3.6689e-003 2.2132e-003 1.3058e-003 7.5758e-004 4.3395e-004 2.4589e-004 1.3778e-004 7.6302e-005 4.1845e-005 2.2836e-005 1.2476e-005 6.8444e-006 3.7611e-006 2.0541e-006 1.1052e-006 5.8381e-007 3.0489e-007 1.6032e-007 8.6963e-008 4.9478e-008 2.9421e-008 1.7798e-008 1.0521e-008 5.8339e-009 2.9313e-009 1.2999e-009 5.0051e-010 1.6770e-010 5.1337e-011 1.6547e-011 6.8907e-012 3.7151e-012 1.8808e-012 8.8707e-013
          12 5.2999e-009 4.0172e-008 2.0568e-008 3.1778e-007 1.0883e-006 1.0095e-003 3.0280e-002 1.9662e-001 2.4512e-001 5.6858e-005 9.2765e-002 1.7280e-002 1.9960e-002 5.4778e-002 1.9230e-002 6.0661e-004 2.2748e-002 3.8088e-002 2.7094e-002 8.0154e-003 1.2765e-006 6.1103e-003 1.8673e-002 2.9436e-002 3.4461e-002 3.3758e-002 2.9273e-002 2.3221e-002 1.7224e-002 1.2126e-002 8.1826e-003 5.3309e-003 3.3741e-003 2.0874e-003 1.2684e-003 7.5914e-004 4.4803e-004 2.6103e-004 1.5051e-004 8.6246e-005 4.9302e-005 2.8153e-005 1.6026e-005 9.0612e-006 5.0763e-006 2.8245e-006 1.5725e-006 8.8487e-007 5.0707e-007 2.9566e-007 1.7363e-007 1.0104e-007 5.7347e-008 3.1455e-008 1.6709e-008 8.7384e-009 4.6347e-009 2.5817e-009 1.5456e-009 9.8723e-010 6.4150e-010 3.8495e-010 1.8423e-010 8.2159e-011
          13 4.4592e-009 2.2173e-008 1.2773e-008 2.7416e-008 1.1875e-006 1.8388e-006 8.5353e-004 3.3710e-002 2.1985e-001 2.4720e-001 4.6822e-004 8.0541e-002 2.6895e-002 9.2940e-003 4.8941e-002 2.7581e-002 4.7650e-004 1.2451e-002 3.2121e-002 3.0628e-002 1.4365e-002 1.7104e-003 1.3853e-003 1.0303e-002 2.1239e-002 2.8871e-002 3.1384e-002 2.9539e-002 2.5128e-002 1.9828e-002 1.4756e-002 1.0476e-002 7.1601e-003 4.7479e-003 3.0722e-003 1.9475e-003 1.2125e-003 7.4344e-004 4.5044e-004 2.7062e-004 1.6160e-004 9.5953e-005 5.6612e-005 3.3186e-005 1.9362e-005 1.1288e-005 6.6040e-006 3.8864e-006 2.2979e-006 1.3588e-006 7.9945e-007 4.6667e-007 2.7080e-007 1.5739e-007 9.2629e-008 5.5780e-008 3.4547e-008 2.1943e-008 1.4136e-008 9.0716e-009 5.6269e-009 3.1672e-009 1.4423e-009 6.2672e-010
          14 6.6694e-009 3.9821e-013 1.4863e-008 9.9718e-009 1.4403e-008 2.7349e-006 2.7111e-005 4.2680e-004 3.3073e-002 2.3725e-001 2.6022e-001 8.7234e-004 6.8699e-002 3.3258e-002 3.6376e-003 4.1211e-002 3.2465e-002 3.2959e-003 5.6213e-003 2.4821e-002 3.0521e-002 1.9233e-002 5.2484e-003 2.5650e-006 4.5991e-003 1.3965e-002 2.2605e-002 2.7458e-002 2.8099e-002 2.5611e-002 2.1450e-002 1.6831e-002 1.2544e-002 8.9777e-003 6.2197e-003 4.1946e-003 2.7644e-003 1.7869e-003 1.1375e-003 7.1576e-004 4.4627e-004 2.7593e-004 1.6922e-004 1.0304e-004 6.2453e-005 3.7813e-005 2.2935e-005 1.3942e-005 8.4808e-006 5.1464e-006 3.1108e-006 1.8757e-006 1.1332e-006 6.9072e-007 4.2716e-007 2.6872e-007 1.7158e-007 1.1052e-007 7.1171e-008 4.5261e-008 2.7759e-008 1.5486e-008 7.0171e-009 3.0427e-009
          15 9.2236e-010 9.6587e-009 3.0386e-009 1.8395e-008 3.8652e-009 2.0211e-009 3.7439e-006 1.0028e-004 3.0233e-005 2.7616e-002 2.4650e-001 2.8762e-001 2.3186e-004 5.8234e-002 3.6238e-002 1.1891e-003 3.3847e-002 3.4118e-002 6.7868e-003 1.9225e-003 1.8047e-002 2.8025e-002 2.1923e-002 8.9453e-003 7.5340e-004 1.4166e-003 8.3172e-003 1.6648e-002 2.2797e-002 2.5408e-002 2.4789e-002 2.1986e-002 1.8142e-002 1.4161e-002 1.0585e-002 7.6387e-003 5.3523e-003 3.6586e-003 2.4514e-003 1.6170e-003 1.0532e-003 6.7854e-004 4.3280e-004 2.7380e-004 1.7223e-004 1.0804e-004 6.7704e-005 4.2386e-005 2.6486e-005 1.6508e-005 1.0275e-005 6.4067e-006 4.0181e-006 2.5436e-006 1.6267e-006 1.0492e-006 6.7986e-007 4.4063e-007 2.8420e-007 1.8094e-007 1.1134e-007 6.2434e-008 2.8426e-008 1.2359e-008
          16 3.5363e-009 1.1362e-009 1.4683e-009 4.5487e-009 2.0456e-008 2.5056e-009 1.4004e-007 1.9272e-006 2.1294e-004 2.5279e-004 1.7852e-002 2.4294e-001 3.3151e-001 5.5370e-004 4.8530e-002 3.6642e-002 3.6767e-004 2.7905e-002 3.3510e-002 9.5645e-003 3.7755e-004 1.2685e-002 2.4458e-002 2.2597e-002 1.1834e-002 2.4575e-003 1.5101e-004 4.4213e-003 1.1605e-002 1.8138e-002 2.2046e-002 2.2957e-002 2.1495e-002 1.8621e-002 1.5193e-002 1.1819e-002 8.8465e-003 6.4208e-003 4.5462e-003 3.1532e-003 2.1490e-003 1.4428e-003 9.5705e-004 6.2901e-004 4.1052e-004 2.6648e-004 1.7221e-004 1.1090e-004 7.1281e-005 4.5786e-005 2.9431e-005 1.8947e-005 1.2220e-005 7.8998e-006 5.1235e-006 3.3383e-006 2.1877e-006 1.4418e-006 9.5234e-007 6.2432e-007 3.9593e-007 2.2777e-007 1.0542e-007 4.6198e-008
          17 1.4281e-009 4.4982e-009 3.5265e-009 1.2837e-009 4.7785e-009 3.0459e-008 1.2220e-008 8.2664e-007 2.2042e-007 2.8895e-004 1.7175e-003 6.6068e-003 2.1948e-001 3.9028e-001 8.0470e-003 3.8147e-002 3.5550e-002 2.0245e-004 2.3619e-002 3.1599e-002 1.1101e-002 6.1004e-006 8.8611e-003 2.0762e-002 2.1876e-002 1.3553e-002 4.2300e-003 5.8704e-005 2.0525e-003 7.7348e-003 1.3960e-002 1.8519e-002 2.0538e-002 2.0229e-002 1.8315e-002 1.5560e-002 1.2565e-002 9.7386e-003 7.3041e-003 5.3357e-003 3.8138e-003 2.6761e-003 1.8495e-003 1.2633e-003 8.5492e-004 5.7412e-004 3.8278e-004 2.5357e-004 1.6725e-004 1.1018e-004 7.2718e-005 4.8169e-005 3.2012e-005 2.1312e-005 1.4187e-005 9.4369e-006 6.2761e-006 4.1763e-006 2.7768e-006 1.8302e-006 1.1669e-006 6.7469e-007 3.1340e-007 1.3760e-007
          18 7.6142e-010 2.4222e-010 3.2508e-010 4.7385e-009 1.3131e-009 3.2516e-009 5.0557e-008 4.9158e-008 1.7743e-006 1.4023e-005 2.0628e-004 4.4137e-003 7.0277e-005 1.6985e-001 4.5233e-001 3.3751e-002 2.5826e-002 3.4491e-002 4.1032e-004 2.0596e-002 2.9247e-002 1.1398e-002 5.8431e-005 6.4385e-003 1.7544e-002 2.0343e-002 1.4217e-002 5.6086e-003 4.9564e-004 8.0201e-004 5.0205e-003 1.0556e-002 1.5232e-002 1.7924e-002 1.8523e-002 1.7471e-002 1.5376e-002 1.2820e-002 1.0252e-002 7.9325e-003 5.9707e-003 4.3871e-003 3.1589e-003 2.2395e-003 1.5694e-003 1.0900e-003 7.5084e-004 5.1340e-004 3.4905e-004 2.3647e-004 1.5999e-004 1.0822e-004 7.3189e-005 4.9497e-005 3.3498e-005 2.2724e-005 1.5474e-005 1.0575e-005 7.2253e-006 4.8813e-006 3.1739e-006 1.8599e-006 8.7035e-007 3.8339e-007
          19 2.0977e-009 3.1775e-009 1.7625e-009 2.9548e-010 4.8075e-009 2.7885e-009 4.7166e-010 3.7138e-008 2.4613e-007 8.1799e-007 6.5709e-005 1.6484e-005 6.7367e-003 6.3079e-003 9.7944e-002 4.9121e-001 9.0880e-002 1.1607e-002 3.5834e-002 1.5055e-003 1.8178e-002 2.6901e-002 1.0637e-002 1.5066e-004 5.0264e-003 1.5043e-002 1.8541e-002 1.4062e-002 6.4078e-003 1.0394e-003 2.3376e-004 3.2332e-003 7.9695e-003 1.2416e-002 1.5406e-002 1.6623e-002 1.6254e-002 1.4762e-002 1.2681e-002 1.0435e-002 8.2903e-003 6.3929e-003 4.8120e-003 3.5553e-003 2.5879e-003 1.8592e-003 1.3197e-003 9.2740e-004 6.4751e-004 4.5055e-004 3.1299e-004 2.1710e-004 1.5027e-004 1.0383e-004 7.1719e-005 4.9608e-005 3.4393e-005 2.3869e-005 1.6503e-005 1.1243e-005 7.3498e-006 4.3211e-006 2.0256e-006 8.9300e-007
          20 2.1608e-010 3.8446e-010 6.7775e-010 2.2282e-009 4.0859e-010 4.5971e-009 7.4441e-009 5.5281e-010 2.6617e-009 1.1543e-006 3.4425e-007 1.2773e-004 2.3117e-004 5.8131e-003 2.8055e-002 2.6722e-002 4.6755e-001 1.8787e-001 7.1536e-004 4.2378e-002 5.4228e-003 1.5137e-002 2.5037e-002 8.8235e-003 1.4505e-004 4.3303e-003 1.3075e-002 1.6649e-002 1.3254e-002 6.5733e-003 1.4357e-003 4.0224e-005 2.1179e-003 6.0291e-003 1.0060e-002 1.3095e-002 1.4632e-002 1.4723e-002 1.3745e-002 1.2123e-002 1.0215e-002 8.2955e-003 6.5451e-003 5.0464e-003 3.8133e-003 2.8312e-003 2.0722e-003 1.5011e-003 1.0798e-003 7.7201e-004 5.4892e-004 3.8844e-004 2.7405e-004 1.9321e-004 1.3629e-004 9.6216e-005 6.7893e-005 4.7775e-005 3.3380e-005 2.2929e-005 1.5094e-005 8.9251e-006 4.1997e-006 1.8549e-006
          21 4.4752e-010 8.2890e-010 3.2426e-010 7.7946e-010 1.9857e-009 1.3568e-009 2.7595e-009 2.8285e-009 2.9625e-009 3.2040e-008 1.1731e-006 1.5060e-005 9.5840e-005 1.5741e-003 1.4624e-003 5.3597e-002 1.1602e-003 3.4519e-001 3.0266e-001 6.3948e-003 5.8628e-002 1.7421e-002 1.0153e-002 2.4744e-002 6.1143e-003 7.5106e-005 4.2520e-003 1.1717e-002 1.4903e-002 1.2057e-002 6.2357e-003 1.5884e-003 1.4106e-006 1.4800e-003 4.7149e-003 8.2942e-003 1.1158e-002 1.2774e-002 1.3161e-002 1.2580e-002 1.1329e-002 9.7272e-003 8.0543e-003 6.4829e-003 5.0913e-003 3.9144e-003 2.9603e-003 2.2122e-003 1.6372e-003 1.2001e-003 8.7173e-004 6.2914e-004 4.5268e-004 3.2562e-004 2.3426e-004 1.6838e-004 1.2071e-004 8.6146e-005 6.0961e-005 4.2363e-005 2.8169e-005 1.6783e-005 7.9338e-006 3.5118e-006
          22 1.1109e-009 1.7177e-009 1.0647e-009 3.8606e-010 9.0417e-010 1.5387e-009 4.4894e-009 1.0026e-009 2.0734e-010 7.8830e-009 3.8097e-007 5.4707e-008 6.1019e-005 1.6032e-006 3.1943e-003 1.1556e-003 5.4652e-002 6.1404e-002 1.4846e-001 3.6489e-001 3.8820e-002 8.9761e-002 4.8574e-002 3.0716e-003 2.8291e-002 2.5744e-003 3.3996e-005 4.8208e-003 1.0492e-002 1.3317e-002 1.0523e-002 5.5197e-003 1.4829e-003 2.4255e-007 1.1319e-003 3.8375e-003 6.9529e-003 9.4958e-003 1.1066e-002 1.1621e-002 1.1266e-002 1.0279e-002 8.9753e-003 7.5644e-003 6.1789e-003 4.9216e-003 3.8487e-003 2.9652e-003 2.2522e-003 1.6883e-003 1.2538e-003 9.2650e-004 6.8246e-004 5.0093e-004 3.6601e-004 2.6630e-004 1.9312e-004 1.3956e-004 1.0009e-004 7.0451e-005 4.7338e-005 2.8409e-005 1.3484e-005 5.9790e-006
          23 5.2508e-010 4.8804e-010 2.5242e-010 1.2771e-009 2.2418e-010 1.9754e-009 2.0853e-010 2.5540e-009 8.2226e-010 1.0277e-010 4.3210e-008 6.7943e-007 5.8059e-006 7.5254e-005 4.9857e-004 2.2482e-003 1.5224e-002 1.9031e-002 1.6799e-001 7.0126e-003 2.8868e-001 7.6243e-002 1.2755e-001 1.1308e-001 6.3737e-004 4.1121e-002 3.5822e-006 1.3535e-004 6.7601e-003 8.9050e-003 1.2193e-002 8.6523e-003 4.6268e-003 1.1525e-003 9.0690e-008 9.9624e-004 3.3370e-003 5.9673e-003 8.2047e-003 9.6311e-003 1.0148e-002 9.9338e-003 9.1845e-003 8.1031e-003 6.8979e-003 5.7099e-003 4.6113e-003 3.6470e-003 2.8407e-003 2.1871e-003 1.6664e-003 1.2575e-003 9.4195e-004 7.0230e-004 5.2174e-004 3.8605e-004 2.8416e-004 2.0775e-004 1.5030e-004 1.0652e-004 7.1998e-005 4.3421e-005 2.0676e-005 9.1831e-006
          24 1.7096e-011 2.3061e-011 5.3225e-011 3.6983e-010 1.1777e-009 7.7986e-012 3.1182e-009 3.3447e-013 5.1428e-010 3.7363e-010 3.3620e-009 2.4576e-007 5.6980e-009 3.9564e-005 5.3374e-010 1.7775e-003 2.2493e-005 3.1943e-002 3.1565e-003 1.7822e-001 5.8457e-002 1.0232e-001 6.3276e-002 1.3040e-001 1.9990e-001 1.9798e-002 7.3794e-002 7.0382e-003 1.7271e-003 1.2752e-002 5.6545e-003 1.2198e-002 6.1514e-003 3.7531e-003 6.9098e-004 9.7897e-006 1.0151e-003 3.0379e-003 5.2237e-003 7.1314e-003 8.2845e-003 8.7369e-003 8.6029e-003 7.9696e-003 7.0700e-003 6.0781e-003 5.0686e-003 4.1212e-003 3.2971e-003 2.6030e-003 2.0253e-003 1.5561e-003 1.1866e-003 9.0083e-004 6.8002e-004 5.0965e-004 3.7929e-004 2.8042e-004 2.0530e-004 1.4716e-004 1.0040e-004 6.0938e-005 2.9119e-005 1.2953e-005
          25 1.2420e-010 4.9001e-010 3.9701e-010 2.1395e-011 5.4860e-010 8.4049e-010 1.2438e-009 1.3241e-009 2.0605e-012 1.7441e-009 2.2339e-010 7.3837e-008 3.3349e-007 7.2925e-006 4.1844e-005 3.7473e-004 1.3974e-003 8.0621e-003 1.6924e-002 7.3110e-002 4.7312e-002 1.9002e-001 2.0228e-004 6.7147e-003 5.3799e-002 2.2229e-001 5.9860e-002 1.2966e-001 4.5308e-002 1.3285e-002 3.2461e-002 7.1881e-004 1.6552e-002 2.4617e-003 3.6639e-003 1.4599e-004 2.4968e-005 1.2456e-003 2.7857e-003 4.7353e-003 6.2114e-003 7.0724e-003 7.4796e-003 7.2622e-003 6.7299e-003 6.0177e-003 5.1630e-003 4.3206e-003 3.5579e-003 2.8660e-003 2.2659e-003 1.7767e-003 1.3836e-003 1.0655e-003 8.1189e-004 6.1576e-004 4.6588e-004 3.5013e-004 2.5925e-004 1.8686e-004 1.2775e-004 7.7623e-005 3.7121e-005 1.6520e-005
