   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51
          10 9.8559e-004 3.4477e-003 1.0794e-001 8.6559e-002 4.9783e-003 1.4354e-002 2.0691e-002 2.5745e-003 6.3897e-002 1.6119e-002 1.4644e-002 2.2760e-003 7.6520e-002 2.3122e-003 5.5021e-002 3.1930e-003 2.0935e-001 2.5646e-001 5.8523e-002 1.2063e-007 1.5550e-004 4.1640e-008 1.8295e-005 1.2251e-005 3.6193e-006 1.4195e-006 4.2170e-007 3.5435e-007 2.3827e-007 1.0163e-007 8.5625e-008 5.6554e-008 1.6099e-008 8.3386e-009 1.1586e-008 7.2934e-009 1.5614e-009 7.7218e-010 2.1414e-009 2.7217e-009 9.8654e-010 4.0166e-011 1.8979e-012 4.9683e-011 2.8202e-010 3.0564e-010 9.5628e-011 5.2576e-014 3.5055e-011 5.6396e-011 3.6592e-011 1.3660e-011
          11 2.2194e-003 6.8831e-002 1.8569e-001 5.2444e-003 6.1421e-002 1.2495e-003 1.2884e-003 2.1944e-002 9.3353e-003 7.0381e-002 5.3736e-003 3.5763e-003 1.8396e-002 7.0991e-002 7.4291e-004 3.3924e-002 6.1444e-003 1.8398e-001 2.0547e-001 4.3344e-002 3.2999e-004 4.5125e-005 6.0580e-007 2.3915e-005 2.1447e-005 9.4066e-006 4.0898e-006 1.5472e-006 9.5976e-007 5.8186e-007 3.1027e-007 2.2720e-007 1.4284e-007 6.3391e-008 3.7624e-008 3.1230e-008 1.8164e-008 7.1970e-009 4.4574e-009 5.1251e-009 4.4823e-009 2.0466e-009 5.5919e-010 2.5760e-010 3.8909e-010 5.7255e-010 4.9122e-010 2.3730e-010 6.2923e-011 7.7470e-012 1.9676e-013 1.4405e-014
          12 7.6781e-003 9.5871e-002 6.7497e-002 8.7519e-002 5.8012e-002 7.7745e-002 4.5759e-004 6.6863e-004 3.6423e-003 2.2824e-002 9.8002e-002 3.1484e-002 3.9088e-004 1.6030e-002 7.7694e-002 1.9002e-002 1.5834e-002 1.1772e-003 2.1145e-001 9.4884e-002 1.0158e-002 1.6941e-003 1.0823e-004 2.7032e-005 2.9809e-005 3.0871e-005 1.7617e-005 1.1316e-005 5.0396e-006 2.5692e-006 1.7918e-006 8.9064e-007 4.7290e-007 3.9958e-007 2.5898e-007 1.0510e-007 5.8757e-008 5.9517e-008 4.4053e-008 1.6111e-008 4.6301e-009 4.4714e-009 7.7623e-009 7.7565e-009 3.6694e-009 7.7198e-010 9.2213e-011 7.4938e-011 2.4788e-010 4.4380e-010 3.9155e-010 1.7784e-010
          13 2.1677e-003 7.7875e-003 1.1125e-002 1.0696e-001 6.8139e-003 1.0088e-001 2.9077e-002 5.2602e-003 4.4536e-005 5.0310e-003 1.9256e-002 9.1901e-002 2.3304e-002 1.9432e-003 2.8240e-003 7.2255e-002 3.3688e-002 2.3244e-002 3.4741e-002 3.2582e-001 9.1607e-002 2.1188e-003 1.7935e-003 2.4099e-004 2.5830e-005 1.0813e-005 1.2847e-005 9.9394e-006 7.7222e-006 3.8518e-006 2.0365e-006 1.2983e-006 6.2786e-007 3.5036e-007 2.8790e-007 1.8260e-007 8.3270e-008 5.3058e-008 4.8954e-008 3.2537e-008 1.2524e-008 4.7948e-009 4.6233e-009 6.1892e-009 5.3609e-009 2.6106e-009 7.8141e-010 2.3098e-010 1.6280e-010 2.0099e-010 1.8036e-010 8.5790e-011
          14 1.3542e-004 1.7233e-003 4.8574e-002 2.4621e-002 8.2939e-002 1.5835e-002 9.4160e-002 4.0136e-003 5.8870e-003 1.3082e-003 1.6137e-003 3.1346e-002 8.5167e-002 1.6125e-002 2.2611e-003 2.6228e-003 6.6845e-002 3.8193e-002 1.7384e-002 6.0564e-002 3.3361e-001 6.2948e-002 1.8921e-004 1.4107e-003 3.8196e-004 6.1009e-005 1.4674e-005 1.1572e-005 8.4278e-006 7.7437e-006 4.4568e-006 2.3975e-006 1.6400e-006 8.3440e-007 4.0561e-007 3.2616e-007 2.4320e-007 1.1665e-007 6.2038e-008 5.8756e-008 5.1999e-008 2.6796e-008 9.1137e-009 4.7592e-009 5.9156e-009 7.2980e-009 5.7308e-009 2.7928e-009 9.2116e-010 2.4760e-010 6.8584e-011 1.9575e-011
          15 8.3599e-005 7.1137e-003 2.8552e-002 2.0703e-003 8.4443e-002 1.8534e-002 6.3323e-002 7.0053e-002 3.5241e-005 5.3907e-003 1.0466e-003 6.8967e-006 4.1273e-002 8.6070e-002 1.7722e-002 1.3866e-003 1.5938e-003 5.9721e-002 5.1486e-002 6.9941e-003 1.0295e-001 3.1782e-001 3.0799e-002 1.3822e-004 7.8239e-004 4.7176e-004 1.2922e-004 3.3675e-005 1.5520e-005 9.6745e-006 8.0614e-006 5.2397e-006 3.2909e-006 2.1600e-006 1.1740e-006 6.5822e-007 4.6567e-007 3.0760e-007 1.7293e-007 1.1303e-007 9.2595e-008 6.8489e-008 3.9039e-008 2.0561e-008 1.3820e-008 1.1851e-008 9.7663e-009 6.5515e-009 3.5757e-009 1.6983e-009 7.0502e-010 2.3295e-010
          16 2.1678e-004 3.8956e-003 2.1365e-003 2.3500e-002 1.5467e-002 7.4504e-002 5.5399e-004 9.0983e-002 3.6486e-002 2.4825e-003 5.2179e-003 1.1027e-003 2.6327e-004 4.5265e-002 8.1883e-002 1.6097e-002 1.9966e-003 2.6312e-004 5.0583e-002 6.4225e-002 1.2482e-003 1.6502e-001 3.0225e-001 1.2637e-002 7.4923e-004 2.6753e-004 4.0807e-004 1.7647e-004 5.3930e-005 2.0930e-005 9.7199e-006 7.4711e-006 5.0462e-006 3.2666e-006 2.3911e-006 1.4270e-006 7.7129e-007 5.3548e-007 3.8548e-007 2.2120e-007 1.2751e-007 1.0074e-007 8.6941e-008 5.9467e-008 3.2063e-008 1.7701e-008 1.2913e-008 1.1308e-008 9.2932e-009 6.2917e-009 3.2230e-009 1.1551e-009
          17 1.0767e-004 4.9079e-004 1.6353e-003 1.9462e-002 2.0276e-003 5.3215e-002 3.2249e-002 2.4191e-002 8.7279e-002 1.1402e-002 7.3727e-003 3.1889e-003 1.3231e-003 1.4184e-003 4.9824e-002 7.5218e-002 1.2972e-002 2.6185e-003 2.8332e-006 4.3079e-002 7.1830e-002 1.4235e-004 2.2064e-001 2.7317e-001 3.5124e-003 1.0419e-003 4.2877e-005 2.8561e-004 1.9402e-004 7.5287e-005 2.9996e-005 1.1762e-005 7.7102e-006 5.0667e-006 3.2260e-006 2.5243e-006 1.6707e-006 9.1337e-007 6.1289e-007 4.6778e-007 2.8790e-007 1.5602e-007 1.0971e-007 9.8716e-008 7.9199e-008 4.9066e-008 2.6453e-008 1.5769e-008 1.1484e-008 8.6909e-009 5.2412e-009 2.0735e-009
          18 1.3889e-005 5.4053e-005 4.4868e-003 4.4578e-003 1.7136e-002 8.9126e-003 6.3134e-002 2.6834e-003 5.8011e-002 6.4997e-002 1.2772e-003 1.0238e-002 1.5989e-003 9.9123e-004 3.7992e-003 5.4234e-002 6.9953e-002 1.1214e-002 2.7354e-003 7.5596e-005 3.6148e-002 7.7626e-002 4.3392e-003 2.6843e-001 2.3198e-001 1.1339e-004 8.2806e-004 4.3581e-007 1.6377e-004 1.8335e-004 9.5635e-005 4.3137e-005 1.7087e-005 9.5656e-006 5.7295e-006 3.5456e-006 2.7463e-006 1.9115e-006 1.1273e-006 7.6435e-007 5.7706e-007 3.7065e-007 2.1059e-007 1.4162e-007 1.1886e-007 9.6943e-008 6.6310e-008 3.9760e-008 2.3599e-008 1.4450e-008 7.8140e-009 2.9882e-009
          19 1.3879e-006 3.6274e-004 2.5924e-003 3.9082e-005 1.6109e-002 1.6260e-003 3.6583e-002 3.9173e-002 4.9818e-003 7.6980e-002 3.8361e-002 4.4847e-004 1.1143e-002 6.9702e-004 5.6912e-004 6.6280e-003 5.6793e-002 6.5139e-002 9.9787e-003 2.8621e-003 4.2056e-004 2.9053e-002 8.1860e-002 1.5810e-002 3.1295e-001 1.8700e-001 9.5636e-004 3.8633e-004 2.5747e-005 7.0053e-005 1.4512e-004 1.0432e-004 5.5949e-005 2.4537e-005 1.2747e-005 6.9703e-006 4.1210e-006 3.0185e-006 2.1072e-006 1.3292e-006 9.2951e-007 6.9314e-007 4.5894e-007 2.7889e-007 1.8825e-007 1.4722e-007 1.1515e-007 8.1115e-008 5.1688e-008 3.0546e-008 1.5388e-008 5.6324e-009
          20 9.5462e-006 2.8074e-004 3.9478e-004 2.1177e-003 5.0028e-003 1.2441e-002 4.6505e-003 5.0320e-002 1.0955e-002 2.7658e-002 7.5060e-002 1.6564e-002 4.1560e-003 1.0218e-002 1.8046e-004 2.4685e-004 9.6047e-003 5.7949e-002 5.9889e-002 8.5775e-003 3.1259e-003 1.0259e-003 2.2588e-002 8.3439e-002 3.4758e-002 3.5019e-001 1.4409e-001 3.9823e-003 5.4248e-005 4.1246e-005 1.9359e-005 9.7696e-005 9.5865e-005 6.5448e-005 3.1773e-005 1.6950e-005 9.2565e-006 4.8574e-006 3.3315e-006 2.4554e-006 1.5320e-006 1.0031e-006 7.9183e-007 5.9809e-007 3.7648e-007 2.2615e-007 1.5826e-007 1.2695e-007 9.9002e-008 6.6712e-008 3.4965e-008 1.2793e-008
          21 7.5138e-006 7.3069e-005 2.7982e-005 2.5093e-003 7.4123e-005 1.2708e-002 1.7488e-003 2.3940e-002 4.0121e-002 8.4397e-009 5.1864e-002 5.8692e-002 4.0342e-003 8.6656e-003 8.0661e-003 5.3000e-006 3.2356e-005 1.2882e-002 5.8443e-002 5.4751e-002 7.2681e-003 3.3511e-003 1.7316e-003 1.7134e-002 8.2401e-002 6.0557e-002 3.7558e-001 1.0555e-001 7.4368e-003 4.1791e-005 2.3312e-005 2.7296e-006 5.5970e-005 7.8698e-005 6.7340e-005 3.8476e-005 2.1988e-005 1.2211e-005 6.3212e-006 4.0253e-006 2.8444e-006 1.7924e-006 1.1678e-006 9.0404e-007 7.0118e-007 4.7137e-007 2.9307e-007 1.9409e-007 1.4023e-007 9.8110e-008 5.4956e-008 2.0935e-008
          22 2.0674e-006 5.0907e-007 2.9192e-004 1.0858e-003 1.0316e-003 5.0726e-003 9.8767e-003 2.3612e-003 3.9113e-002 1.8350e-002 9.1625e-003 6.4847e-002 3.7516e-002 4.6740e-005 1.1766e-002 5.6769e-003 2.7874e-005 3.7815e-005 1.6275e-002 5.8285e-002 5.0032e-002 6.2252e-003 3.4777e-003 2.4910e-003 1.2484e-002 7.9145e-002 9.3175e-002 3.8877e-001 7.2468e-002 1.0245e-002 4.2115e-004 5.4466e-007 2.1232e-007 2.7794e-005 5.8462e-005 6.1580e-005 4.2949e-005 2.7156e-005 1.5617e-005 8.6024e-006 5.2975e-006 3.4139e-006 2.1495e-006 1.4550e-006 1.0832e-006 7.9473e-007 5.4433e-007 3.6307e-007 2.4533e-007 1.6054e-007 8.6932e-008 3.2772e-008
          23 2.8162e-008 1.5005e-005 2.9543e-004 1.1227e-004 2.0351e-003 3.8247e-004 1.0428e-002 1.7338e-003 1.6048e-002 3.7318e-002 2.5261e-003 2.8641e-002 6.3393e-002 1.8923e-002 1.5134e-003 1.2915e-002 3.6054e-003 9.1851e-005 3.4507e-004 1.9482e-002 5.7482e-002 4.5679e-002 5.3654e-003 3.5570e-003 3.3137e-003 8.5533e-003 7.3952e-002 1.3230e-001 3.9100e-001 4.5821e-002 1.1825e-002 1.1248e-003 2.7137e-005 5.9723e-007 1.4084e-005 3.7393e-005 5.2820e-005 4.2531e-005 3.0477e-005 1.9972e-005 1.1213e-005 6.7434e-006 4.5437e-006 2.8714e-006 1.7518e-006 1.2161e-006 9.4065e-007 6.9811e-007 4.6533e-007 2.7887e-007 1.3964e-007 5.0735e-008
          24 3.6008e-007 2.4942e-005 1.1933e-004 4.1244e-005 1.3889e-003 3.8303e-004 4.8301e-003 7.9173e-003 1.1724e-003 2.9760e-002 2.2591e-002 1.3582e-003 4.6466e-002 5.1209e-002 6.4951e-003 5.3513e-003 1.2311e-002 2.0201e-003 1.2651e-004 9.6567e-004 2.2379e-002 5.6127e-002 4.1581e-002 4.5868e-003 3.6409e-003 4.1780e-003 5.3949e-003 6.7125e-002 1.7665e-001 3.8345e-001 2.6000e-002 1.2015e-002 1.9844e-003 1.4737e-004 7.0663e-006 8.4999e-006 2.3670e-005 3.9698e-005 3.8823e-005 3.1956e-005 2.2677e-005 1.4104e-005 8.9501e-006 5.8636e-006 3.6828e-006 2.3145e-006 1.5747e-006 1.1281e-006 7.8281e-007 4.9324e-007 2.5361e-007 9.2838e-008
          25 6.7064e-007 1.4635e-005 1.1804e-005 2.0695e-004 4.0203e-004 1.4214e-003 6.8351e-004 8.5758e-003 1.6690e-003 1.0774e-002 3.2559e-002 6.9774e-003 1.2726e-002 5.5177e-002 3.4549e-002 7.7210e-004 9.2679e-003 1.0501e-002 9.5592e-004 1.1188e-004 1.8951e-003 2.4967e-002 5.4350e-002 3.7766e-002 3.9004e-003 3.7085e-003 5.0204e-003 3.0339e-003 5.9137e-002 2.2463e-001 3.6730e-001 1.2540e-002 1.1013e-002 2.7998e-003 3.7659e-004 3.3122e-005 9.6704e-006 1.5223e-005 2.8587e-005 3.2220e-005 3.0293e-005 2.4291e-005 1.6530e-005 1.1032e-005 7.5238e-006 4.9048e-006 3.0860e-006 2.0045e-006 1.3499e-006 8.6890e-007 4.5856e-007 1.6997e-007
          26 4.3796e-007 3.2600e-006 4.6457e-006 2.1014e-004 9.4887e-006 1.3963e-003 9.5816e-005 4.5262e-003 6.4704e-003 5.8671e-004 2.2596e-002 2.3760e-002 5.5694e-005 2.8849e-002 5.3233e-002 1.8892e-002 3.1045e-004 1.1938e-002 8.1366e-003 3.5436e-004 5.7419e-005 3.1201e-003 2.7239e-002 5.2216e-002 3.4152e-002 3.2897e-003 3.7633e-003 5.8230e-003 1.4020e-003 5.0447e-002 2.7487e-001 3.4407e-001 4.4865e-003 9.1904e-003 3.4060e-003 6.9558e-004 9.4774e-005 1.8990e-005 1.1829e-005 2.0901e-005 2.5077e-005 2.5995e-005 2.4167e-005 1.8118e-005 1.2555e-005 9.0545e-006 6.3871e-006 4.1580e-006 2.5743e-006 1.5397e-006 7.9056e-007 2.9197e-007
          27 1.1972e-007 1.4806e-010 2.3461e-005 1.0066e-004 7.0452e-005 6.7989e-004 9.1009e-004 9.7941e-004 7.2139e-003 1.5001e-003 7.5430e-003 2.7576e-002 1.0581e-002 4.3015e-003 4.1866e-002 4.3312e-002 7.5539e-003 2.9099e-003 1.2932e-002 5.7740e-003 8.2853e-005 6.6011e-006 4.5997e-003 2.9178e-002 4.9925e-002 3.0838e-002 2.7732e-003 3.7848e-003 6.5628e-003 4.2308e-004 4.1475e-002 3.2619e-001 3.1550e-001 7.1229e-004 6.9582e-003 3.7040e-003 1.0520e-003 2.0534e-004 4.0991e-005 1.4346e-005 1.6225e-005 1.8991e-005 2.1365e-005 2.1649e-005 1.7936e-005 1.3570e-005 1.0242e-005 7.4478e-006 5.0016e-006 3.0502e-006 1.5442e-006 5.6282e-007
          28 1.5104e-009 1.2669e-006 2.5205e-005 1.8123e-005 1.7319e-004 1.3240e-004 1.2286e-003 1.1723e-006 4.2725e-003 5.2827e-003 3.3376e-004 1.7440e-002 2.2905e-002 1.4539e-003 1.6034e-002 4.7273e-002 2.9840e-002 1.4903e-003 6.5238e-003 1.2390e-002 3.7368e-003 3.5888e-006 1.5895e-005 6.2717e-003 3.0690e-002 4.7411e-002 2.7707e-002 2.3083e-003 3.7986e-003 7.2443e-003 1.9978e-005 3.2625e-002 3.7744e-001 2.8341e-001 7.4151e-005 4.7050e-003 3.6574e-003 1.3853e-003 3.6208e-004 8.4409e-005 2.3546e-005 1.5622e-005 1.5033e-005 1.6816e-005 1.8021e-005 1.6227e-005 1.3222e-005 1.0397e-005 7.7017e-006 5.0850e-006 2.6848e-006 9.9329e-007
          29 2.8858e-008 2.1961e-006 1.3471e-005 3.6433e-007 1.5739e-004 9.1385e-007 8.4149e-004 4.9858e-004 1.2599e-003 6.1163e-003 1.2548e-003 5.5654e-003 2.3059e-002 1.2609e-002 8.4842e-004 2.9059e-002 4.4451e-002 1.6889e-002 2.0067e-005 9.6925e-003 1.0776e-002 2.1754e-003 7.8471e-006 1.3596e-004 8.0705e-003 3.1833e-002 4.4845e-002 2.4858e-002 1.9056e-003 3.8047e-003 7.8672e-003 1.1722e-004 2.4288e-002 4.2748e-001 2.4950e-001 1.5026e-003 2.7393e-003 3.2955e-003 1.6382e-003 5.4514e-004 1.5787e-004 4.2202e-005 2.0180e-005 1.4062e-005 1.2985e-005 1.4285e-005 1.3825e-005 1.1474e-005 8.8843e-006 6.3284e-006 3.5842e-006 1.3752e-006
          30 6.6535e-008 1.6459e-006 3.2097e-006 1.2602e-005 7.8274e-005 7.7288e-005 3.1577e-004 9.6115e-004 4.4024e-005 4.0326e-003 4.2725e-003 2.3452e-004 1.3789e-002 2.0985e-002 3.3257e-003 8.0898e-003 3.8071e-002 3.5644e-002 7.1331e-003 1.6434e-003 1.1628e-002 8.5989e-003 1.1068e-003 2.5320e-005 4.1285e-004 9.9329e-003 3.2539e-002 4.2086e-002 2.2160e-002 1.5445e-003 3.8048e-003 8.4129e-003 6.3530e-004 1.6825e-002 4.7525e-001 2.1528e-001 4.0654e-003 1.2578e-003 2.7073e-003 1.7573e-003 7.3386e-004 2.5687e-004 7.7748e-005 3.1268e-005 1.6325e-005 1.1636e-005 1.1253e-005 1.0719e-005 8.8852e-006 6.4400e-006 3.6981e-006 1.4356e-006
          31 6.0598e-008 6.4860e-007 9.9329e-009 2.0646e-005 1.7894e-005 1.3870e-004 3.7217e-005 8.7428e-004 2.1105e-004 1.5230e-003 5.1982e-003 9.6382e-004 4.4021e-003 1.9289e-002 1.3183e-002 9.4145e-006 1.9094e-002 4.0457e-002 2.4271e-002 1.6063e-003 4.6968e-003 1.2108e-002 6.3044e-003 4.6507e-004 2.5848e-005 8.7748e-004 1.1822e-002 3.2937e-002 3.9311e-002 1.9647e-002 1.2178e-003 3.8154e-003 8.8923e-003 1.4941e-003 1.0520e-002 5.1995e-001 1.8194e-001 7.0192e-003 3.4974e-004 2.0007e-003 1.7242e-003 8.9369e-004 3.7472e-004 1.3303e-004 5.2885e-005 2.3739e-005 1.3115e-005 9.8794e-006 8.1867e-006 6.0885e-006 3.5131e-006 1.3619e-006
