   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 4.7677e-050 6.6327e-048 2.6220e-046 1.7160e-044 5.5518e-043 9.7993e-042 3.1268e-041 3.1761e-041 5.9542e-041 5.1066e-040 1.0188e-038 5.6281e-037 3.3628e-035 3.8862e-033 4.3204e-031 1.4482e-028 2.3186e-025 1.3633e-023 1.0501e-020 4.4321e-018 1.1755e-014 6.5997e-012 9.1631e-009 2.7069e-006 4.5204e-004 1.8502e-002 9.5756e-002 2.0709e-002
          11 1.8480e-037 6.7612e-036 2.7662e-034 1.7047e-032 5.7993e-031 1.0987e-029 5.1481e-029 1.6128e-029 8.7900e-031 2.7581e-032 5.7920e-034 9.5472e-036 6.6253e-034 6.7100e-032 7.0291e-030 2.1726e-027 3.0687e-024 1.7635e-022 1.2153e-019 4.6360e-017 9.9428e-014 4.7194e-011 4.6600e-008 1.0414e-005 1.1481e-003 3.5045e-002 1.1430e-001 4.0392e-005
          12 1.3475e-046 3.8358e-045 1.6200e-043 9.7607e-042 3.3643e-040 6.4718e-039 3.2907e-038 6.7135e-039 5.4749e-040 1.7283e-038 3.1862e-037 1.5202e-035 8.2172e-034 8.5788e-032 8.8355e-030 2.6758e-027 3.6620e-024 2.0923e-022 1.4020e-019 5.2135e-017 1.0599e-013 4.8223e-011 4.3731e-008 9.1185e-006 9.1611e-004 2.6030e-002 6.5089e-002 5.7644e-002
          13 3.3965e-046 3.4774e-045 2.0187e-043 1.0517e-041 3.8616e-040 7.9335e-039 5.6499e-038 2.3361e-040 7.1684e-038 5.5679e-037 8.2745e-036 3.3743e-034 1.6445e-032 1.5483e-030 1.4758e-028 4.0367e-026 4.7260e-023 2.6224e-021 1.5296e-018 5.0119e-016 7.8218e-013 2.8840e-010 1.7250e-007 2.5708e-005 1.7264e-003 3.4724e-002 5.9219e-002 1.5936e-002
          14 6.4763e-045 2.7574e-044 3.0967e-042 1.3584e-040 5.2569e-039 1.1425e-037 1.0439e-036 3.2097e-037 2.9403e-036 1.4977e-035 1.8210e-034 6.3002e-033 2.7565e-031 2.3346e-029 2.0561e-027 5.0749e-025 5.0829e-022 2.7373e-020 1.3896e-017 4.0102e-015 4.8062e-012 1.4354e-009 5.7263e-007 6.2004e-005 2.9921e-003 4.3018e-002 3.4926e-002 5.7369e-002
          15 1.5581e-043 2.4121e-043 9.8609e-041 3.7186e-039 1.4844e-037 3.4000e-036 3.7351e-035 3.8511e-035 1.2314e-034 3.6797e-034 3.4803e-033 1.0100e-031 3.9495e-030 3.0026e-028 2.4404e-026 5.4342e-024 4.6611e-021 2.4348e-019 1.0768e-016 2.7379e-014 2.5265e-011 6.1199e-009 1.6574e-006 1.3351e-004 4.8616e-003 5.0513e-002 2.4424e-002 1.6499e-002
          16 3.5196e-042 2.8710e-044 8.7091e-039 3.0108e-037 1.2054e-035 2.9052e-034 3.6646e-033 7.6547e-033 9.0995e-033 9.9677e-033 6.0429e-032 1.4298e-030 4.9652e-029 3.3779e-027 2.5288e-025 5.0748e-023 3.7281e-020 1.8875e-018 7.2720e-016 1.6287e-013 1.1587e-010 2.2779e-008 4.2683e-006 2.6228e-004 7.4184e-003 5.6116e-002 1.0252e-002 4.9659e-002
          17 1.4819e-031 7.9636e-030 8.3513e-027 2.8797e-025 1.1355e-023 2.8317e-022 3.8560e-021 1.1463e-020 5.6162e-021 4.7235e-022 2.1278e-023 5.0846e-025 2.9545e-028 2.8268e-026 1.6027e-024 3.0182e-022 1.9895e-019 9.8504e-018 3.4465e-015 7.0630e-013 4.1940e-010 7.1302e-008 1.0466e-005 5.4064e-004 1.2951e-002 7.8538e-002 6.7696e-003 1.2311e-002
          18 2.4787e-040 1.5216e-039 7.7927e-037 2.7313e-035 1.0661e-033 2.6952e-032 3.7763e-031 1.2730e-030 3.8270e-031 1.8126e-032 8.0845e-031 1.7895e-029 5.5119e-028 3.3457e-026 2.3034e-024 4.1637e-022 2.6225e-019 1.2861e-017 4.3207e-015 8.5284e-013 4.6938e-010 7.5075e-008 9.9771e-006 4.8076e-004 1.0754e-002 5.9374e-002 4.0366e-003 2.0055e-002
          19 4.8036e-039 4.9155e-039 6.7747e-037 2.7395e-035 1.0212e-033 2.6906e-032 4.0972e-031 1.9575e-030 1.1200e-032 1.7266e-030 1.2395e-029 2.0507e-028 5.5164e-027 2.9755e-025 1.8795e-023 3.0568e-021 1.6510e-018 7.8362e-017 2.2962e-014 3.9940e-012 1.7051e-009 2.2237e-007 2.1505e-005 8.3243e-004 1.4846e-002 5.9449e-002 2.3396e-004 3.9517e-002
          20 1.5169e-037 4.9590e-038 3.7467e-036 2.0461e-034 7.2372e-033 1.9668e-031 3.2089e-030 1.9922e-029 2.4668e-030 3.9040e-029 1.6915e-028 2.1491e-027 5.0050e-026 2.3890e-024 1.3815e-022 2.0199e-020 9.3644e-018 4.2982e-016 1.0997e-013 1.6865e-011 5.6092e-009 5.9890e-007 4.3383e-005 1.3770e-003 1.9650e-002 5.6571e-002 3.9041e-004 2.5282e-002
          21 6.5287e-036 4.9925e-037 3.5850e-035 3.2485e-033 1.1014e-031 3.0480e-030 5.2813e-029 4.0134e-028 2.2296e-028 9.6339e-028 2.3141e-027 2.1045e-026 4.1699e-025 1.7514e-023 9.2450e-022 1.2135e-019 4.8306e-017 2.1422e-015 4.7875e-013 6.4751e-011 1.6846e-008 1.4786e-006 8.2509e-005 2.1773e-003 2.4858e-002 5.0726e-002 3.0953e-003 2.9627e-002
          22 6.6469e-034 1.0072e-036 7.4467e-034 1.5335e-031 5.1194e-030 1.4239e-028 2.6029e-027 2.3180e-026 2.8379e-026 4.7001e-026 4.0852e-026 2.0066e-025 3.2271e-024 1.1837e-022 5.6864e-021 6.6929e-019 2.2893e-016 9.7995e-015 1.9151e-012 2.2856e-010 4.6775e-008 3.3940e-006 1.5000e-004 3.3202e-003 3.0320e-002 4.2942e-002 6.6733e-003 3.0295e-002
          23 1.2679e-022 1.4194e-024 3.6935e-023 1.8764e-020 6.3388e-019 1.7580e-017 3.3218e-016 3.2370e-015 5.7773e-015 4.6558e-015 5.9746e-016 3.7136e-017 9.8188e-019 8.0330e-022 3.1502e-020 2.6624e-018 8.2911e-016 3.4617e-014 6.1738e-012 6.7657e-010 1.1786e-007 7.5327e-006 2.8790e-004 5.6646e-003 4.4378e-002 4.8026e-002 1.2068e-002 6.3374e-003
          24 5.2889e-032 1.5146e-033 6.9907e-033 6.4868e-030 2.2195e-028 6.1394e-027 1.1767e-025 1.1903e-024 2.4572e-024 1.3429e-024 2.5042e-030 1.3303e-024 2.2962e-023 7.3917e-022 3.2196e-020 3.3922e-018 9.9737e-016 4.1168e-014 7.0403e-012 7.4184e-010 1.2010e-007 7.2480e-006 2.6003e-004 4.8481e-003 3.5388e-002 3.3604e-002 1.0419e-002 2.2089e-002
          25 5.3486e-032 6.9970e-033 5.3019e-036 3.8202e-030 1.4072e-028 3.8500e-027 7.6805e-026 8.6251e-025 2.6001e-024 2.2116e-025 1.4736e-024 1.2897e-023 1.5738e-022 4.3309e-021 1.7030e-019 1.6033e-017 4.0541e-015 1.6118e-013 2.4145e-011 2.2478e-009 2.8980e-007 1.4650e-005 4.3594e-004 6.8571e-003 3.9978e-002 2.4156e-002 1.3263e-002 3.3411e-002
          26 3.3141e-031 9.9796e-032 1.0459e-032 1.4735e-029 6.1658e-028 1.6707e-026 3.4382e-025 4.2132e-024 1.6951e-023 1.6669e-025 2.3914e-023 1.0958e-022 1.0174e-021 2.3717e-020 8.3756e-019 7.0308e-017 1.5296e-014 5.8505e-013 7.6851e-011 6.3261e-009 6.5433e-007 2.7922e-005 7.0139e-004 9.3117e-003 4.3274e-002 1.5332e-002 1.4389e-002 1.7001e-002
          27 3.9281e-030 2.1589e-030 1.4060e-031 1.1526e-028 5.7773e-027 1.5634e-025 3.2851e-024 4.3343e-023 2.1891e-022 4.4334e-023 4.0884e-022 9.8419e-022 6.4016e-021 1.2348e-019 3.8906e-018 2.9043e-016 5.4370e-014 1.9980e-012 2.3036e-010 1.6780e-008 1.4032e-006 5.0949e-005 1.0949e-003 1.2268e-002 4.5244e-002 8.1559e-003 1.4124e-002 3.3594e-002
          28 1.1692e-028 1.0646e-028 3.5561e-031 2.4276e-027 1.5243e-025 4.1789e-024 8.8707e-023 1.2457e-021 7.5568e-021 4.4520e-021 1.3410e-020 1.2377e-020 4.1153e-020 6.1160e-019 1.7021e-017 1.1267e-015 1.8155e-013 6.4009e-012 6.4857e-010 4.1854e-008 2.8546e-006 8.8938e-005 1.6516e-003 1.5624e-002 4.5410e-002 3.1199e-003 1.2314e-002 1.4306e-002
          29 1.6375e-017 2.1415e-017 4.0595e-019 2.8048e-016 2.1237e-014 5.9495e-013 1.2645e-011 1.8478e-010 1.2588e-009 1.2264e-009 1.7771e-009 3.4387e-010 2.8539e-011 8.3218e-013 4.8119e-016 6.5172e-015 5.5948e-013 1.9479e-011 1.7910e-009 1.0560e-007 6.2154e-006 1.7352e-004 2.9005e-003 2.4161e-002 5.8318e-002 1.1935e-003 1.3526e-002 5.5114e-004
          30 6.1285e-027 9.0568e-027 3.9876e-028 1.0033e-025 8.0873e-024 2.2874e-022 4.8585e-021 7.1852e-020 5.0692e-019 5.6575e-019 6.3700e-019 3.5593e-020 1.2326e-019 2.8149e-018 7.0719e-017 4.1354e-015 5.7338e-013 1.9365e-011 1.7262e-009 9.8785e-008 5.5436e-006 1.4938e-004 2.4130e-003 1.9271e-002 4.3667e-002 4.7113e-004 9.5290e-003 3.0639e-002
          31 1.3901e-027 3.5135e-027 1.0147e-027 2.1917e-026 2.2273e-024 6.6221e-023 1.3978e-021 2.1547e-020 1.7246e-019 3.0005e-019 1.0155e-019 9.3064e-020 1.0900e-018 1.3093e-017 2.8085e-016 1.4448e-014 1.7234e-012 5.5662e-011 4.3706e-009 2.2210e-007 1.0353e-005 2.4318e-004 3.4315e-003 2.3135e-002 4.0288e-002 1.1600e-004 6.4828e-003 1.3278e-002
          32 2.1869e-027 1.1414e-026 1.0098e-026 4.9596e-026 5.8137e-024 1.8463e-022 3.8615e-021 6.1418e-020 5.4704e-019 1.3281e-018 5.0062e-020 1.3712e-018 6.7319e-018 5.8324e-017 1.0650e-015 4.7936e-014 4.9170e-012 1.5158e-010 1.0497e-008 4.7431e-007 1.8542e-005 3.8233e-004 4.7242e-003 2.6863e-002 3.5261e-002 1.6328e-003 3.6004e-003 2.5580e-002
          33 3.2929e-027 6.9360e-026 1.4879e-025 2.8632e-025 3.2534e-023 1.1147e-021 2.3141e-020 3.7613e-019 3.6702e-018 1.1583e-017 2.2185e-019 1.7617e-017 4.4718e-017 2.5872e-016 3.9045e-015 1.5265e-013 1.3450e-011 3.9495e-010 2.4153e-008 9.7171e-007 3.2162e-005 5.8570e-004 6.3435e-003 3.0362e-002 2.9247e-002 4.3930e-003 1.4281e-003 1.3333e-002
          34 6.0171e-027 8.8863e-025 4.3674e-024 5.1690e-024 4.5689e-022 1.6905e-020 3.5055e-019 5.7719e-018 6.0880e-017 2.3776e-016 4.4288e-017 3.8217e-016 4.2228e-016 1.2162e-015 1.3894e-014 4.6631e-013 3.5251e-011 9.8371e-010 5.3197e-008 1.9089e-006 5.4013e-005 8.7324e-004 8.2921e-003 3.3306e-002 2.2693e-002 7.6672e-003 2.3503e-004 1.9659e-002
          35 5.7580e-014 2.0796e-013 2.3069e-012 2.4055e-012 1.4477e-010 5.6921e-009 1.1893e-007 1.9693e-006 2.2049e-005 1.0117e-004 4.5281e-005 1.4020e-004 4.0567e-005 4.3676e-006 1.3679e-007 1.6834e-010 2.9590e-010 2.5412e-009 1.4050e-007 4.5376e-006 1.1239e-004 1.6385e-003 1.3818e-002 4.7223e-002 2.2516e-002 1.4018e-002 2.5791e-005 2.9929e-003
          36 6.7400e-023 1.8945e-022 2.3278e-021 2.4281e-021 1.3904e-019 5.4996e-018 1.1508e-016 1.9061e-015 2.1474e-014 1.0018e-013 4.8308e-014 1.3502e-013 3.0511e-014 4.8829e-019 4.2385e-014 1.3712e-012 8.8696e-011 2.3461e-009 1.1233e-007 3.6008e-006 8.7905e-005 1.2668e-003 1.0541e-002 3.5366e-002 1.6141e-002 1.0732e-002 4.2829e-005 1.3952e-002
          37 1.1155e-023 3.1369e-024 1.3887e-022 1.6355e-022 5.5525e-021 2.2956e-019 4.9102e-018 8.1433e-017 9.6893e-016 5.2571e-015 4.5672e-015 4.6861e-015 2.9517e-016 1.4372e-014 1.5787e-013 3.9060e-012 2.1585e-010 5.3969e-009 2.2910e-007 6.5717e-006 1.3963e-004 1.7989e-003 1.3106e-002 3.6506e-002 1.0254e-002 1.3055e-002 7.1827e-004 1.4213e-002
          38 4.5557e-023 1.9647e-025 2.8892e-022 4.4960e-022 9.0783e-021 3.7917e-019 8.4080e-018 1.3933e-016 1.7323e-015 1.0702e-014 1.4113e-014 4.4264e-015 9.3877e-015 7.0139e-014 5.2952e-013 1.0787e-011 5.0711e-010 1.1946e-008 4.5019e-007 1.1578e-005 2.1587e-004 2.4916e-003 1.5876e-002 3.6430e-002 5.4506e-003 1.4204e-002 1.9612e-003 1.4444e-002
          39 3.2994e-022 1.2800e-023 1.1687e-021 2.6887e-021 3.4412e-020 1.3913e-018 3.2421e-017 5.3719e-016 6.9083e-015 4.7762e-014 8.6635e-014 3.6963e-015 1.0547e-013 3.5881e-013 1.7889e-012 2.9042e-011 1.1547e-009 2.5536e-008 8.5529e-007 1.9756e-005 3.2562e-004 3.3708e-003 1.8754e-002 3.5098e-002 2.0819e-003 1.4044e-002 3.4065e-003 9.9293e-003
          40 4.5833e-021 6.2796e-022 8.8636e-021 3.3799e-020 3.0213e-019 1.1294e-017 2.7968e-016 4.6482e-015 6.1245e-014 4.6684e-013 1.0927e-012 8.4017e-015 1.5982e-012 2.5055e-012 6.5360e-012 7.7042e-011 2.5626e-009 5.2979e-008 1.5789e-006 3.2817e-005 4.8131e-004 4.4707e-003 2.1677e-002 3.2673e-002 3.1090e-004 1.2722e-002 4.7319e-003 1.4342e-002
          41 1.6175e-018 3.9473e-019 1.4846e-018 1.1226e-017 7.8327e-017 2.5959e-015 6.8790e-014 1.1526e-012 1.5429e-011 1.2794e-010 3.6968e-010 4.3212e-011 5.1968e-010 2.7176e-010 9.1489e-011 2.2559e-010 5.5284e-009 1.0646e-007 2.8264e-006 5.2958e-005 6.9510e-004 5.7930e-003 2.4420e-002 2.9169e-002 8.7690e-005 1.0483e-002 5.6382e-003 6.9442e-003
          42 7.0095e-010 1.8008e-010 5.7569e-010 4.8340e-009 3.2974e-008 1.0740e-006 2.8707e-005 4.8169e-004 6.4573e-003 5.4057e-002 1.5993e-001 2.2028e-002 2.2099e-001 9.5611e-002 1.3024e-002 4.2219e-004 1.3915e-006 2.7933e-007 9.0518e-007 2.6778e-005 3.3970e-004 2.7991e-003 1.1610e-002 1.3448e-002 7.4146e-005 4.7690e-003 2.6797e-003 1.1008e-003
          43 1.5002e-019 5.1505e-020 4.3660e-020 9.9121e-019 6.0562e-018 1.7254e-016 4.8978e-015 8.3249e-014 1.1242e-012 1.0017e-011 3.4609e-011 1.1124e-011 3.9348e-011 1.1781e-012 3.3395e-011 4.9088e-010 1.1696e-008 2.0799e-007 4.9212e-006 8.3268e-005 9.8270e-004 7.3437e-003 2.6832e-002 2.4856e-002 1.1918e-003 7.7527e-003 5.9525e-003 1.3379e-002
          44 1.7050e-019 7.2866e-020 1.8004e-021 1.0666e-018 6.4069e-018 1.5481e-016 4.6761e-015 8.1139e-014 1.0996e-012 1.0408e-011 4.1954e-011 2.4837e-011 3.2196e-011 7.6747e-012 1.4860e-010 1.2723e-009 2.4285e-008 3.9668e-007 8.3706e-006 1.2810e-004 1.3645e-003 9.1349e-003 2.8821e-002 2.0114e-002 3.2652e-003 5.0011e-003 5.6754e-003 5.1330e-003
          45 4.4656e-019 2.1876e-019 6.6763e-020 2.5930e-018 1.7271e-017 3.5667e-016 1.1286e-014 2.0105e-013 2.7252e-012 2.7105e-011 1.2502e-010 1.1375e-010 5.0154e-011 1.0903e-010 6.1553e-010 3.3331e-009 4.9627e-008 7.3774e-007 1.3887e-005 1.9249e-004 1.8560e-003 1.1119e-002 3.0153e-002 1.5226e-002 5.8565e-003 2.6185e-003 4.8895e-003 1.1527e-002
          46 2.1393e-018 1.1161e-018 2.0606e-018 1.1091e-017 9.4149e-017 1.7113e-015 5.5369e-014 1.0165e-012 1.3765e-011 1.4244e-010 7.3979e-010 9.3432e-010 9.1585e-011 1.2719e-009 3.2075e-009 9.3989e-009 1.0056e-007 1.3413e-006 2.2515e-005 2.8297e-004 2.4749e-003 1.3247e-002 3.0699e-002 1.0568e-002 8.4911e-003 9.2265e-004 3.7622e-003 4.1556e-003
          47 4.3009e-017 2.1750e-017 1.3679e-016 1.8441e-016 2.4210e-015 4.0701e-014 1.3046e-012 2.4728e-011 3.3473e-010 3.5715e-009 2.0596e-008 3.3838e-008 3.5574e-011 4.9593e-008 5.2278e-008 4.3538e-008 2.1038e-007 2.3934e-006 3.5824e-005 4.0858e-004 3.2453e-003 1.5493e-002 3.0465e-002 6.5122e-003 1.0763e-002 8.7377e-005 2.5199e-003 9.0851e-003
          48 2.2679e-010 1.0800e-010 1.1422e-009 8.5656e-010 1.4872e-008 2.4650e-007 7.7848e-006 1.4957e-004 2.0257e-003 2.1845e-002 1.3127e-001 2.3803e-001 1.2857e-003 3.4168e-001 2.2397e-001 3.7875e-002 1.2279e-003 8.2469e-006 4.0093e-008 3.2588e-008 2.0852e-006 1.0066e-005 2.1873e-005 4.1583e-006 8.4832e-006 1.0186e-009 1.4699e-006 1.9019e-006
          49 4.4304e-017 1.7977e-017 4.1086e-016 1.3015e-016 3.7757e-015 6.2686e-014 1.9216e-012 3.7567e-011 5.0953e-010 5.5614e-009 3.5169e-008 7.1875e-008 2.9606e-009 9.6583e-008 2.7188e-008 1.2578e-008 3.7265e-007 4.2137e-006 5.5906e-005 5.7880e-004 4.1777e-003 1.7754e-002 2.9362e-002 3.3118e-003 1.2323e-002 1.2145e-004 1.3824e-003 3.7317e-003
          50 8.8178e-018 1.3439e-018 2.8267e-016 7.7374e-018 1.5719e-015 2.7815e-014 7.8805e-013 1.5831e-011 2.1589e-010 2.3948e-009 1.6416e-008 4.0401e-008 6.6901e-009 4.3893e-008 5.2355e-011 8.1018e-008 7.7326e-007 7.2784e-006 8.5608e-005 8.0451e-004 5.2753e-003 1.9910e-002 2.7386e-002 1.1508e-003 1.2952e-002 8.9277e-004 5.3127e-004 6.5525e-003
          51 2.1056e-018 1.8272e-018 6.0194e-016 1.2709e-017 2.2216e-015 4.5485e-014 1.1580e-012 2.3755e-011 3.2707e-010 3.6685e-009 2.6969e-008 7.7970e-008 2.6949e-008 6.0320e-008 1.6329e-008 2.8061e-007 1.6067e-006 1.2468e-005 1.2916e-004 1.1010e-003 6.5528e-003 2.1900e-002 2.4705e-002 1.1040e-004 1.2627e-002 2.1655e-003 7.3171e-005 3.6225e-003
          52 4.6320e-018 7.3191e-017 2.2349e-015 3.9797e-016 5.8178e-015 1.5006e-013 3.3718e-012 7.0039e-011 9.7788e-010 1.1049e-008 8.6227e-008 2.8713e-007 1.6208e-007 1.3451e-007 2.0687e-007 1.0945e-006 3.5695e-006 2.1305e-005 1.9224e-004 1.4842e-003 8.0070e-003 2.3618e-002 2.1459e-002 1.4658e-004 1.1436e-002 3.6508e-003 3.2158e-005 4.2963e-003
          53 4.4147e-016 2.0134e-015 1.9053e-014 9.3484e-015 3.6526e-014 1.2970e-012 2.5569e-011 5.3260e-010 7.5707e-009 8.5967e-008 7.0551e-007 2.6622e-006 2.1616e-006 5.7834e-007 3.4213e-006 7.6218e-006 1.0333e-005 3.7120e-005 2.8199e-004 1.9690e-003 9.6069e-003 2.4905e-002 1.7796e-002 1.1110e-003 9.5585e-003 5.0476e-003 3.6052e-004 3.6390e-003
          54 6.4935e-011 2.2704e-010 9.9995e-010 9.2748e-010 1.5248e-009 7.6256e-008 1.3528e-006 2.8028e-005 4.0544e-004 4.6188e-003 3.9267e-002 1.6276e-001 1.6866e-001 1.1873e-002 2.7204e-001 2.7934e-001 5.8205e-002 1.9256e-003 5.7521e-006 2.1851e-005 4.3973e-005 3.0272e-005 3.3212e-006 1.0492e-005 1.2331e-006 5.7735e-006 2.3692e-006 1.3623e-006
          55 7.2166e-014 2.4497e-013 9.3664e-013 9.7561e-013 1.3696e-012 7.3898e-011 1.2855e-009 2.6585e-008 3.8596e-007 4.3996e-006 3.7637e-005 1.5873e-004 1.7170e-004 8.4384e-006 2.7486e-004 2.3751e-004 1.8466e-005 3.9923e-005 4.1362e-004 2.5597e-003 1.1291e-002 2.5651e-002 1.3976e-002 2.7592e-003 7.2955e-003 6.1006e-003 9.4582e-004 2.5820e-003
          56 7.1803e-015 2.1953e-014 3.5254e-014 7.4440e-014 4.0883e-014 3.7848e-012 5.9075e-011 1.2016e-009 1.7854e-008 2.0426e-007 1.8071e-006 8.4150e-006 1.1520e-005 2.6732e-009 1.6566e-005 3.4504e-006 9.3685e-006 9.4809e-005 5.9341e-004 3.3209e-003 1.3151e-002 2.5932e-002 1.0269e-002 4.8329e-003 4.9734e-003 6.6707e-003 1.6518e-003 3.5986e-003
          57 1.0346e-014 3.0663e-014 1.8195e-014 8.7263e-014 1.7938e-014 3.3980e-012 4.8803e-011 9.6917e-010 1.4745e-008 1.6940e-007 1.5390e-006 7.8274e-006 1.3075e-005 5.9775e-007 1.5443e-005 2.8477e-009 3.3034e-005 1.6975e-004 8.5309e-004 4.2382e-003 1.5026e-002 2.5552e-002 6.8736e-003 6.9967e-003 2.8754e-003 6.6540e-003 2.3243e-003 1.4447e-003
          58 2.7430e-014 8.1902e-014 1.1252e-014 1.9145e-013 1.1781e-014 6.2863e-012 8.5772e-011 1.6551e-009 2.5761e-008 2.9742e-007 2.7585e-006 1.5172e-005 3.0089e-005 4.4760e-006 2.6832e-005 5.1728e-006 1.0252e-004 3.1849e-004 1.2298e-003 5.3434e-003 1.6872e-002 2.4491e-002 3.9980e-003 8.9513e-003 1.2492e-003 6.0753e-003 2.8368e-003 3.3729e-003
          59 1.3058e-013 4.0313e-013 1.9678e-016 7.4992e-013 6.1349e-015 2.2505e-011 3.0275e-010 5.6692e-009 9.0039e-008 1.0458e-006 9.8535e-006 5.8074e-005 1.3383e-004 3.8743e-005 8.1876e-005 7.4007e-005 4.2568e-004 7.0903e-004 1.8169e-003 6.6835e-003 1.8667e-002 2.2791e-002 1.8135e-003 1.0455e-002 2.6511e-004 5.0495e-003 3.1014e-003 7.8856e-004
          60 3.3242e-012 1.0849e-011 9.8599e-013 1.5342e-011 2.2440e-014 4.5548e-010 6.2967e-009 1.1471e-007 1.8517e-006 2.1656e-005 2.0646e-004 1.2926e-003 3.3995e-003 1.5485e-003 1.2559e-003 3.2605e-003 7.7112e-003 4.3088e-003 3.2929e-003 8.3194e-003 2.0332e-002 2.0021e-002 3.7448e-004 1.1168e-002 1.7983e-005 3.5942e-003 3.0046e-003 2.8468e-003
