   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          10 2.6679e-010 1.7586e-009 1.6325e-009 2.2990e-008 1.2514e-007 8.4839e-009 2.1415e-008 4.7639e-004 2.1698e-002 2.3596e-001 2.8188e-001 3.5030e-001 9.7415e-002 1.1684e-002 5.8048e-004 5.6784e-006 5.0901e-008 2.5931e-009 3.0089e-009 1.5291e-008 5.2112e-008 4.3976e-008
          11 1.2742e-009 4.3539e-010 1.1469e-009 1.4340e-009 1.2697e-007 2.1705e-006 7.1504e-006 5.2903e-005 2.6282e-003 5.6929e-002 2.9348e-001 9.2618e-002 3.3758e-001 1.7189e-001 3.9621e-002 4.9052e-003 2.8125e-004 1.3373e-006 1.7126e-006 6.0955e-007 3.7621e-008 1.1257e-009
          12 5.3997e-010 2.1796e-009 2.6867e-009 5.7967e-009 1.1666e-007 1.0365e-007 3.3192e-007 8.2574e-006 2.2229e-004 9.3205e-003 1.1407e-001 2.9441e-001 7.6657e-003 2.4373e-001 2.1994e-001 8.6279e-002 2.0608e-002 3.3502e-003 3.6533e-004 2.0811e-005 2.8739e-008 4.1025e-007
          13 2.6996e-010 1.9806e-012 3.9637e-009 8.0073e-009 5.3832e-009 4.4669e-007 3.1995e-006 2.6462e-006 4.1315e-006 7.3978e-004 2.2875e-002 1.7621e-001 2.4406e-001 8.5722e-003 1.2606e-001 2.1271e-001 1.3342e-001 5.3152e-002 1.6302e-002 4.2982e-003 1.0608e-003 2.5290e-004
          14 8.8935e-010 1.3462e-009 1.2578e-010 1.0490e-010 3.8898e-008 1.9132e-007 6.0428e-008 8.8395e-007 4.6498e-006 1.5188e-006 1.6475e-003 4.3622e-002 2.3556e-001 1.7026e-001 5.0825e-002 3.6011e-002 1.4961e-001 1.4703e-001 8.7820e-002 4.1134e-002 1.6891e-002 5.9382e-003
          15 1.5017e-010 5.1921e-010 2.3571e-009 8.8943e-010 4.0993e-009 2.4607e-009 3.7416e-007 1.2469e-006 3.9101e-010 7.3682e-006 3.2207e-007 3.1120e-003 7.0390e-002 2.8168e-001 9.4933e-002 9.3052e-002 5.8003e-004 6.6874e-002 1.0990e-001 9.2323e-002 5.6128e-002 2.5147e-002
          16 1.2834e-010 8.6946e-011 4.3532e-010 2.9880e-011 1.2213e-009 6.7355e-008 3.9223e-007 3.7513e-007 5.7250e-007 1.5346e-006 5.1872e-006 2.7225e-007 5.0008e-003 1.0470e-001 3.1144e-001 3.5322e-002 1.0897e-001 1.3944e-002 9.6374e-003 4.3456e-002 4.9733e-002 3.0279e-002
          17 4.6144e-010 6.1728e-010 3.6787e-010 5.2897e-010 1.0063e-009 4.6824e-008 8.7740e-008 4.6015e-008 8.8249e-007 6.1291e-008 2.3317e-006 3.5605e-006 2.3343e-006 7.4907e-003 1.4563e-001 3.2105e-001 3.4665e-003 9.0233e-002 4.4996e-002 3.2689e-003 2.0349e-003 5.1690e-003
          18 2.6464e-010 3.1343e-010 9.6799e-010 4.2524e-010 2.4799e-012 5.0526e-009 1.3104e-008 4.6177e-007 8.6849e-008 1.3353e-006 3.4225e-007 4.0482e-006 1.3301e-006 7.9322e-006 1.0884e-002 1.9466e-001 3.0331e-001 5.3872e-003 4.6833e-002 5.4917e-002 2.4060e-002 6.3181e-003
          19 1.4661e-011 4.5267e-013 2.5220e-010 9.1137e-013 2.7822e-010 3.0473e-009 1.3524e-007 3.1120e-007 6.8943e-008 7.0019e-007 4.9020e-007 1.8007e-006 3.9423e-006 1.9933e-008 1.1653e-005 1.6011e-002 2.5468e-001 2.5239e-001 3.9454e-002 6.7698e-003 2.7037e-002 1.8609e-002
          20 5.4753e-011 1.6907e-010 4.2487e-011 3.5541e-010 1.8005e-010 1.1485e-008 1.3611e-007 4.0316e-008 1.4456e-007 8.6530e-008 5.8609e-007 9.3239e-009 2.8613e-006 2.3715e-006 3.0448e-006 4.6568e-006 2.4955e-002 3.2548e-001 1.6634e-001 8.5593e-002 5.9865e-003 2.7101e-004
          21 1.7806e-010 3.2482e-010 4.3808e-010 5.4170e-010 2.8756e-011 8.6148e-009 4.4347e-008 6.0214e-009 9.0505e-008 4.1170e-009 2.5488e-007 2.7066e-007 2.2837e-007 3.6672e-006 9.1706e-007 1.2638e-005 5.0967e-006 4.2045e-002 3.9950e-001 6.0680e-002 9.2177e-002 3.1995e-002
          22 1.9738e-010 2.5005e-010 5.7021e-010 3.0158e-010 5.7359e-014 2.3525e-009 1.0564e-009 4.3028e-008 4.4305e-008 7.7226e-008 1.1109e-007 3.6319e-007 8.3436e-010 1.0243e-006 3.0079e-006 4.9767e-008 2.8202e-005 1.5038e-004 7.7540e-002 4.4520e-001 1.6840e-005 2.3949e-002
          23 1.3222e-010 1.0414e-010 3.6447e-010 6.5968e-011 7.7828e-012 2.9765e-011 7.4454e-009 5.5894e-008 1.8886e-008 1.4085e-007 2.7475e-008 3.8939e-007 9.3187e-008 3.4739e-007 1.8510e-006 1.4620e-006 3.3144e-006 4.4638e-005 1.1675e-003 1.5507e-001 3.7173e-001 5.9050e-002
          24 6.1296e-011 1.9905e-011 1.3707e-010 2.1437e-013 1.3506e-011 4.9017e-010 1.8257e-008 4.7158e-008 5.3662e-009 1.3775e-007 1.1496e-011 2.8019e-007 2.3827e-007 8.1994e-008 1.1327e-006 1.4504e-006 1.7499e-008 1.2425e-005 6.4001e-005 6.9907e-003 3.1125e-001 1.0187e-001
          25 2.0228e-011 9.6643e-014 2.7660e-011 1.5206e-011 1.4739e-011 1.1160e-009 1.8437e-008 3.2207e-008 4.7258e-010 9.3760e-008 1.3663e-008 1.3313e-007 2.6832e-007 9.2897e-011 5.5566e-007 1.2246e-006 2.6620e-007 1.0013e-006 2.1685e-005 1.2406e-004 4.1008e-002 4.5191e-001
          26 4.6650e-012 3.2381e-012 1.4214e-012 2.7484e-011 1.2447e-011 1.0798e-009 1.2575e-008 1.8606e-008 8.9249e-011 4.9758e-008 2.3872e-008 4.6052e-008 1.8841e-007 2.0041e-008 2.0581e-007 8.0731e-007 4.1418e-007 2.3543e-007 4.4511e-006 2.8853e-005 7.4957e-004 2.2511e-001
          27 7.2355e-013 4.1261e-012 1.9323e-013 1.8334e-011 6.7929e-012 5.8072e-010 5.6887e-009 7.8664e-009 3.2015e-010 1.9230e-008 1.5908e-008 1.1994e-008 8.4467e-008 2.3198e-008 5.8161e-008 3.5194e-007 2.8184e-007 4.9514e-008 1.5420e-006 5.5827e-006 4.9486e-005 1.2888e-002
