   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24
          10 2.4722e-042 3.7633e-041 2.1029e-039 5.6500e-039 7.6869e-040 5.3743e-036 1.0565e-037 3.8226e-034 2.3303e-033 1.4832e-035 2.6537e-033 4.0653e-032 8.5083e-031 4.2097e-029 4.3471e-027 1.0631e-024 5.9587e-022 3.2932e-019 1.5433e-015 3.0417e-012 2.8604e-009 4.8258e-006 1.4470e-003 5.2950e-002 8.6591e-004
          11 2.1532e-040 8.2061e-039 1.3004e-037 4.1725e-038 4.3257e-036 4.4287e-034 1.4385e-034 2.3203e-032 2.2079e-031 8.8647e-032 5.7677e-031 4.4640e-030 7.1240e-029 2.9124e-027 2.5193e-025 5.0906e-023 2.3025e-020 1.0478e-017 3.3628e-014 4.5758e-011 3.0108e-008 2.3703e-005 3.1941e-003 8.4399e-002 1.2253e-001
          12 2.6830e-038 3.3348e-036 1.4202e-035 2.9090e-035 2.9605e-033 8.5208e-032 1.4488e-031 3.3787e-030 5.0482e-029 6.3744e-029 1.2254e-028 3.8093e-028 3.9654e-027 1.3162e-025 9.4658e-024 1.5738e-021 5.7297e-019 2.1422e-016 4.7085e-013 4.4255e-010 2.0345e-007 7.9099e-005 6.1885e-003 8.0623e-002 1.2157e-002
          13 1.3927e-026 2.2171e-023 1.3814e-023 8.5863e-022 2.3670e-020 3.0840e-019 1.3748e-018 9.3958e-018 2.2805e-016 5.3235e-016 2.6578e-016 4.9386e-017 5.3728e-021 1.1555e-020 1.6682e-020 1.1551e-019 1.1857e-017 3.8490e-015 5.9881e-012 4.0214e-009 1.3339e-006 2.9170e-004 1.5585e-002 1.2815e-001 6.3668e-003
          14 1.1341e-035 3.2152e-032 1.4927e-032 1.3552e-030 3.4725e-029 4.2303e-028 2.0456e-027 1.2547e-026 3.2080e-025 7.8469e-025 3.3220e-025 1.9812e-026 1.6393e-025 4.3612e-024 2.5936e-022 3.5349e-020 1.0332e-017 3.1666e-015 4.7718e-012 3.1060e-009 9.9946e-007 2.0794e-004 1.0751e-002 9.1563e-002 2.0933e-002
          15 6.0755e-035 1.6090e-032 4.5879e-033 1.4363e-030 1.9257e-029 1.0846e-028 1.3396e-027 2.1804e-027 1.2019e-025 4.6839e-025 1.5383e-027 5.1191e-025 5.7317e-024 1.1556e-022 5.5818e-021 6.1930e-019 1.4490e-016 3.6317e-014 3.7589e-011 1.7019e-008 3.8531e-006 4.7130e-004 1.6901e-002 8.2043e-002 2.9704e-002
          16 1.0268e-032 3.8431e-031 1.2720e-030 5.9806e-029 5.0086e-028 1.1609e-027 4.2153e-026 9.9999e-027 2.4325e-024 1.3804e-023 2.7792e-024 3.1894e-023 1.7757e-022 2.5512e-021 9.8834e-020 8.8711e-018 1.6555e-015 3.3834e-013 2.4110e-010 7.6418e-008 1.2284e-005 9.6888e-004 2.4578e-002 7.6033e-002 3.7489e-004
          17 2.4688e-030 2.5501e-029 3.0885e-028 6.8087e-027 3.7283e-026 1.9609e-026 4.0089e-024 6.3411e-026 1.5811e-022 1.2646e-021 9.8964e-022 2.7091e-021 5.9448e-021 4.9154e-020 1.4922e-018 1.0741e-016 1.5920e-014 2.6445e-012 1.3019e-009 2.9145e-007 3.3713e-005 1.8513e-003 3.3560e-002 5.9525e-002 3.9532e-002
          18 4.2118e-018 1.5351e-017 5.0889e-016 7.1861e-015 2.6640e-014 1.1642e-016 3.8279e-012 1.3697e-012 1.1067e-010 1.2000e-009 1.7711e-009 1.4685e-009 3.1927e-010 9.6022e-013 2.8239e-013 3.3768e-014 4.3634e-013 1.7609e-011 7.0043e-009 1.1673e-006 1.0294e-004 4.3158e-003 5.8642e-002 6.3894e-002 3.4902e-002
          19 5.0095e-027 1.5417e-026 6.0195e-025 7.9991e-024 2.7773e-023 1.2019e-024 4.2128e-021 1.8864e-021 1.1611e-019 1.3226e-018 2.1076e-018 1.4080e-018 8.9935e-020 7.8570e-019 1.9613e-017 1.1301e-015 1.3241e-013 1.7809e-011 6.0835e-009 9.7279e-007 8.2373e-005 3.3217e-003 4.3178e-002 4.4500e-002 1.8863e-003
          20 3.4168e-027 2.2488e-027 3.9853e-025 3.4545e-024 6.6363e-024 1.8368e-023 1.7286e-021 2.5252e-021 3.2762e-020 5.6110e-019 1.4288e-018 6.8870e-020 1.1924e-018 1.3647e-017 2.3568e-016 1.0561e-014 9.7121e-013 1.0532e-010 2.5100e-008 2.9064e-006 1.8373e-004 5.6130e-003 5.2307e-002 2.7524e-002 3.5055e-002
          21 5.6237e-026 4.0744e-028 6.6313e-024 3.7517e-023 2.5564e-023 7.3871e-022 1.9092e-020 6.2140e-020 2.3113e-019 6.7095e-018 2.4285e-017 1.6087e-018 4.5512e-017 2.2614e-016 2.5990e-015 8.9311e-014 6.3975e-012 5.5652e-010 9.3175e-008 7.9356e-006 3.8210e-004 8.9734e-003 5.9819e-002 1.4103e-002 2.9435e-003
          22 2.8382e-024 9.6301e-025 3.6583e-022 1.2552e-021 7.9596e-025 6.8514e-020 7.1733e-019 4.6222e-018 4.5164e-018 2.8980e-016 1.4077e-015 5.9981e-016 2.6473e-015 4.7946e-015 2.7422e-014 6.9648e-013 3.8435e-011 2.6662e-009 3.1608e-007 2.0130e-005 7.5144e-004 1.3624e-002 6.4544e-002 4.5592e-003 2.0357e-002
          23 2.5507e-012 3.6514e-012 3.9349e-010 7.7971e-010 9.3681e-010 1.0250e-007 5.5968e-007 6.2410e-006 1.3049e-006 2.6943e-004 1.6326e-003 1.4041e-003 2.1268e-003 5.8946e-004 7.8184e-006 1.1454e-006 2.2749e-008 1.3370e-007 6.0119e-007 5.7866e-005 1.6760e-003 2.4781e-002 8.7983e-002 9.0345e-004 1.2484e-002
          24 5.7026e-022 1.0663e-021 9.3840e-020 1.5795e-019 3.5102e-019 2.6263e-017 1.2328e-016 1.5708e-015 1.9363e-016 6.2500e-014 3.9851e-013 3.8779e-013 4.5244e-013 3.9271e-014 2.2391e-013 4.9931e-012 2.1345e-010 1.1730e-008 9.9351e-007 4.8092e-005 1.4106e-003 1.9717e-002 6.5408e-002 2.7865e-004 7.3404e-004
          25 1.3125e-022 1.0336e-021 4.0458e-020 1.6347e-020 7.3388e-019 1.6421e-017 3.2671e-017 9.1875e-016 1.7984e-017 2.4190e-014 2.0315e-013 3.2944e-013 6.4391e-014 2.1715e-013 2.6241e-012 3.5189e-011 1.1129e-009 4.7986e-008 2.9317e-006 1.0944e-004 2.5414e-003 2.7256e-002 6.1674e-002 9.6501e-004 5.9929e-003
          26 6.5724e-023 1.2266e-020 2.7648e-019 1.8829e-020 1.4983e-017 1.6629e-016 1.0492e-016 9.0372e-015 2.8047e-015 1.5882e-013 1.8030e-012 4.2059e-012 5.2062e-015 6.7685e-012 2.9893e-011 2.4033e-010 5.5177e-009 1.8457e-007 8.2101e-006 2.3907e-004 4.4031e-003 3.5958e-002 5.3314e-002 5.4179e-003 4.0497e-004
          27 3.3486e-020 4.5244e-019 6.9799e-018 1.9440e-017 1.0293e-015 6.6961e-015 3.4806e-016 3.6561e-013 3.2465e-013 4.1840e-012 6.7721e-011 2.1014e-010 3.6289e-011 3.6279e-010 5.4550e-010 1.7198e-009 2.6546e-008 6.7578e-007 2.2060e-005 5.0460e-004 7.3460e-003 4.5184e-002 4.1253e-002 1.1517e-002 7.3575e-005
          28 1.6922e-010 3.7898e-010 5.0726e-009 5.4952e-008 1.5635e-006 7.3132e-006 2.0672e-007 4.0922e-004 5.9415e-004 3.3564e-003 7.3100e-002 2.6896e-001 1.0899e-001 3.7899e-001 1.4855e-001 5.7928e-003 6.5823e-004 8.0947e-006 5.5663e-006 4.5000e-008 2.0742e-004 5.9537e-004 4.9855e-004 2.4084e-004 1.0838e-005
          29 1.1273e-017 1.2309e-017 1.6309e-016 3.1100e-015 7.2633e-014 2.9373e-013 3.7177e-014 1.6729e-011 2.9400e-011 1.1605e-010 2.9512e-009 1.1675e-008 6.1778e-009 1.4112e-008 1.5188e-009 7.6411e-009 1.1990e-007 2.3795e-006 5.7382e-005 1.0327e-003 1.1794e-002 5.3802e-002 2.7253e-002 1.6912e-002 4.4653e-003
          30 2.7945e-017 1.3028e-018 3.7648e-017 5.2538e-015 7.7045e-014 1.9347e-013 2.0781e-013 1.2080e-011 3.6398e-011 4.3073e-011 2.0812e-009 1.0282e-008 1.0051e-008 5.4524e-009 5.2242e-009 7.2400e-008 5.7860e-007 8.1969e-006 1.4579e-004 2.0565e-003 1.8212e-002 6.0274e-002 1.3831e-002 1.9515e-002 1.9694e-003
          31 5.0129e-016 2.8666e-017 5.7493e-018 7.0759e-014 7.4567e-013 1.0976e-012 4.1966e-012 8.1184e-011 3.9578e-010 9.5765e-011 1.4045e-008 8.6165e-008 1.2678e-007 6.3311e-009 1.7989e-007 7.1022e-007 2.9093e-006 2.8091e-005 3.6478e-004 3.9893e-003 2.6976e-002 6.2689e-002 3.8864e-003 1.8032e-002 8.5200e-003
          32 5.5720e-014 1.6799e-014 7.6990e-015 6.1801e-012 4.9723e-011 3.7027e-011 4.4675e-010 3.7443e-009 2.9288e-008 7.6492e-011 6.7392e-007 5.1652e-006 1.0291e-005 2.6588e-007 1.6737e-005 2.0936e-005 2.1040e-005 1.0262e-004 9.1109e-004 7.5550e-003 3.8165e-002 5.9176e-002 5.1606e-006 1.2844e-002 3.9983e-003
          33 1.4352e-009 6.1040e-010 3.3235e-010 1.4551e-007 1.0575e-006 5.4834e-007 1.1080e-005 6.8024e-005 6.5008e-004 6.6741e-006 1.2610e-002 1.0631e-001 2.3517e-001 2.0174e-002 3.6111e-001 2.3541e-001 2.4477e-002 3.5400e-003 2.2892e-004 3.4748e-005 2.3146e-005 1.2676e-005 1.2751e-007 3.8583e-009 2.6892e-007
          34 3.3775e-013 2.0802e-013 1.1501e-013 3.0283e-011 1.9065e-010 4.9360e-011 2.4391e-009 9.6286e-009 1.2500e-007 1.1429e-008 1.8968e-006 1.8483e-005 4.6920e-005 1.0129e-005 6.0636e-005 7.7263e-006 3.7983e-005 3.0869e-004 2.2400e-003 1.3921e-002 5.1006e-002 4.8552e-002 3.3634e-003 5.9858e-003 6.3432e-003
          35 8.8063e-013 8.3823e-013 3.7555e-013 6.5184e-011 3.2178e-010 5.1869e-012 5.5631e-009 1.0138e-008 2.3834e-007 8.7123e-008 2.3741e-006 3.0322e-005 9.4499e-005 4.7959e-005 7.1824e-005 1.8990e-005 3.6573e-004 1.2704e-003 5.7805e-003 2.5140e-002 6.3323e-002 3.1269e-002 1.2499e-002 8.0317e-004 1.2953e-003
          36 1.4718e-011 1.8965e-011 6.0391e-012 9.1599e-010 3.4947e-009 3.3416e-010 8.0087e-008 5.8905e-008 3.0004e-006 2.2994e-006 1.9143e-005 3.3564e-004 1.2530e-003 1.0553e-003 3.7064e-004 1.3643e-003 5.2331e-003 7.3248e-003 1.7041e-002 4.4832e-002 6.8922e-002 1.0945e-002 2.2036e-002 8.8524e-004 4.4829e-004
          37 1.2821e-009 1.9568e-009 4.6172e-010 7.1119e-008 2.2119e-007 1.0222e-007 6.2266e-006 1.9190e-006 2.1621e-004 2.4259e-004 9.6999e-004 2.2304e-002 9.3865e-002 1.0258e-001 7.9748e-003 1.6109e-001 2.7360e-001 1.0576e-001 4.8558e-002 2.1502e-002 3.7872e-003 2.9599e-003 1.9421e-003 2.5078e-003 8.9437e-004
          38 3.6536e-010 6.0137e-010 1.1963e-010 1.9160e-008 5.3187e-008 4.2769e-008 1.6712e-006 2.8236e-007 5.6123e-005 7.4413e-005 2.0683e-004 5.5728e-003 2.4879e-002 3.0407e-002 6.4050e-004 4.8684e-002 5.2913e-002 3.5119e-003 5.4577e-003 3.9849e-002 5.5263e-002 2.2206e-003 2.0657e-002 3.6011e-003 3.0681e-004
          39 1.6546e-010 3.2299e-010 3.8499e-011 7.5485e-009 1.4922e-008 3.8105e-008 6.4337e-007 1.9428e-009 2.0099e-005 3.8915e-005 4.0667e-005 1.8237e-003 9.4544e-003 1.4760e-002 3.1236e-004 2.1253e-002 4.4069e-003 1.2101e-002 4.9269e-002 7.9366e-002 3.5109e-002 5.8783e-003 1.2825e-002 1.0715e-002 2.0412e-003
          40 3.2310e-010 7.2249e-010 4.6478e-011 1.3006e-008 1.7034e-008 1.1362e-007 1.0660e-006 8.0199e-008 3.1633e-005 8.3682e-005 2.9141e-005 2.6645e-003 1.5886e-002 2.9949e-002 4.0354e-003 3.3265e-002 1.6219e-004 6.5265e-002 9.7818e-002 6.0981e-002 7.5701e-004 2.6096e-002 9.7560e-007 5.2650e-003 3.5323e-003
          41 4.9177e-010 1.2243e-009 3.6855e-011 1.7733e-008 1.3978e-008 2.3108e-007 1.3816e-006 4.6752e-007 3.9662e-005 1.3631e-004 1.1181e-005 3.1488e-003 2.1351e-002 4.6612e-002 1.3432e-002 3.6047e-002 1.2602e-002 1.1873e-001 6.7501e-002 2.7156e-003 2.5584e-002 1.1505e-002 1.3642e-002 8.7575e-004 1.4910e-007
          42 4.4051e-010 1.2136e-009 1.0043e-011 1.4158e-008 4.8992e-009 2.6545e-007 1.0270e-006 8.9559e-007 2.8871e-005 1.2966e-004 6.8785e-008 2.1704e-003 1.6960e-002 4.2487e-002 2.0396e-002 1.8973e-002 3.2222e-002 8.6807e-002 5.2178e-003 2.3984e-002 3.7775e-002 2.1501e-003 1.1511e-002 9.1405e-003 2.0194e-003
          43 3.6678e-010 1.1158e-009 7.9343e-015 1.0386e-008 4.9061e-010 2.7748e-007 6.7950e-007 1.2864e-006 1.9021e-005 1.1437e-004 5.4760e-006 1.3602e-003 1.2545e-002 3.5983e-002 2.5512e-002 6.3489e-003 4.5068e-002 3.8019e-002 1.0140e-002 5.6345e-002 8.5971e-003 2.2647e-002 9.4685e-005 5.5657e-003 3.4086e-003
          44 3.2548e-010 1.0863e-009 8.4177e-012 8.0414e-009 4.3424e-010 3.0188e-007 4.5599e-007 1.7251e-006 1.3043e-005 1.0737e-004 2.0380e-005 8.9542e-004 9.9879e-003 3.2575e-002 3.1191e-002 7.6835e-004 5.0386e-002 7.7941e-003 4.6634e-002 4.2806e-002 2.3414e-003 2.4784e-002 7.8877e-003 1.1893e-005 4.1846e-004
          45 2.8653e-010 1.0422e-009 3.4235e-011 6.0921e-009 3.7821e-009 3.2002e-007 2.8267e-007 2.1195e-006 8.5944e-006 1.0013e-004 4.0195e-005 5.7333e-004 7.9888e-003 2.9454e-002 3.5841e-002 4.3140e-004 4.6134e-002 2.4225e-004 6.9485e-002 1.0182e-002 2.4576e-002 6.5393e-003 1.7293e-002 4.4688e-003 4.1673e-004
          46 2.4114e-010 9.5068e-010 7.4142e-011 4.3091e-009 9.7741e-009 3.2092e-007 1.4832e-007 2.3764e-006 5.1407e-006 8.9724e-005 6.0392e-005 3.3861e-004 6.1929e-003 2.5742e-002 3.8215e-002 4.1227e-003 3.4407e-002 1.0601e-002 6.0714e-002 9.2589e-004 3.6356e-002 8.7711e-004 1.0547e-002 9.3281e-003 2.9589e-003
          47 1.9440e-010 8.2695e-010 1.2264e-010 2.8055e-009 1.7432e-008 3.0682e-007 5.8615e-008 2.4852e-006 2.6972e-006 7.7686e-005 7.8063e-005 1.7983e-004 4.6704e-003 2.1888e-002 3.8518e-002 1.0169e-002 2.0630e-002 2.7072e-002 3.3429e-002 2.0069e-002 2.2378e-002 1.4275e-002 7.2391e-004 5.8023e-003 2.8591e-003
          48 1.5078e-010 6.8918e-010 1.7424e-010 1.6401e-009 2.5845e-008 2.8224e-007 1.1584e-008 2.4675e-006 1.1543e-006 6.5529e-005 9.1959e-005 8.1724e-005 3.4497e-003 1.8278e-002 3.7326e-002 1.6964e-002 9.1856e-003 3.9273e-002 9.1976e-003 4.2970e-002 3.6900e-003 2.4509e-002 3.1051e-003 5.0488e-004 9.8730e-004
          49 1.1200e-010 5.4797e-010 2.2345e-010 8.0646e-010 3.4138e-008 2.4997e-007 2.5230e-010 2.3418e-006 3.2246e-007 5.3871e-005 1.0139e-004 2.7689e-005 2.4926e-003 1.5019e-002 3.5024e-002 2.3265e-002 2.1982e-003 4.2476e-002 3.0219e-005 4.8871e-002 1.6755e-003 1.8502e-002 1.2500e-002 1.3958e-003 2.3838e-005
          50 7.9016e-011 4.1215e-010 2.6541e-010 2.8157e-010 4.1510e-008 2.1268e-007 1.6053e-008 2.1303e-006 1.5382e-008 4.3076e-005 1.0614e-004 4.1333e-006 1.7548e-003 1.2139e-002 3.1948e-002 2.8251e-002 5.9789e-008 3.7223e-002 5.4412e-003 3.6229e-002 1.5842e-002 5.3662e-003 1.5677e-002 6.3751e-003 1.3143e-003
          51 5.2398e-011 2.9012e-010 2.9704e-010 3.3355e-011 4.7394e-008 1.7355e-007 5.0000e-008 1.8628e-006 6.5906e-008 3.3480e-005 1.0661e-004 4.6914e-007 1.1995e-003 9.6652e-003 2.8463e-002 3.1571e-002 1.7386e-003 2.7074e-002 1.7746e-002 1.6871e-002 3.1122e-002 5.1793e-005 9.5574e-003 8.6188e-003 2.8416e-003
          52 3.2154e-011 1.8787e-010 3.1722e-010 2.0367e-011 5.1489e-008 1.3550e-007 9.3765e-008 1.5697e-006 3.3214e-007 2.5279e-005 1.0361e-004 8.6244e-006 7.9287e-004 7.5967e-003 2.4889e-002 3.3246e-002 6.0294e-003 1.6069e-002 2.8802e-002 3.1467e-003 3.5258e-002 6.7037e-003 1.8804e-003 5.8398e-003 2.8108e-003
          53 1.7716e-011 1.0818e-010 3.2574e-010 1.9651e-010 5.3618e-008 1.0054e-007 1.4026e-007 1.2735e-006 7.0248e-007 1.8474e-005 9.7850e-005 2.2753e-005 5.0221e-004 5.8936e-003 2.1413e-002 3.3457e-002 1.1477e-002 7.1390e-003 3.3872e-002 2.9108e-004 2.7126e-002 1.8089e-002 3.9672e-004 1.5384e-003 1.3371e-003
          54 8.2484e-012 5.1595e-011 3.2321e-010 5.1417e-010 5.3725e-008 7.0030e-008 1.8378e-007 9.9141e-007 1.0939e-006 1.2982e-005 8.9997e-005 3.8788e-005 3.0022e-004 4.5059e-003 1.8140e-002 3.2455e-002 1.6940e-002 1.7251e-003 3.2169e-002 6.3331e-003 1.3768e-002 2.4839e-002 5.7633e-003 4.1545e-005 1.3860e-004
          55 2.8075e-012 1.6967e-011 3.1104e-010 9.2496e-010 5.1914e-008 4.4915e-008 2.2012e-007 7.3658e-007 1.4480e-006 8.6920e-006 8.0726e-005 5.4006e-005 1.6529e-004 3.3888e-003 1.5141e-002 3.0531e-002 2.1624e-002 5.1876e-007 2.5593e-002 1.5782e-002 3.3181e-003 2.2969e-002 1.2932e-002 2.3845e-003 2.2864e-004
          56 4.0070e-013 1.6182e-012 2.9138e-010 1.3818e-009 4.8461e-008 2.5653e-008 2.4670e-007 5.1830e-007 1.7290e-006 5.4719e-006 7.0724e-005 6.6754e-005 8.0275e-005 2.5033e-003 1.2464e-002 2.7993e-002 2.5094e-002 1.2987e-003 1.7056e-002 2.3450e-002 1.2378e-005 1.4937e-002 1.6568e-002 6.3191e-003 1.4351e-003
          57 6.1453e-014 1.7106e-012 2.6704e-010 1.8445e-009 4.3806e-008 1.2202e-008 2.6289e-007 3.4164e-007 1.9225e-006 3.1737e-006 6.0683e-005 7.6327e-005 3.1354e-005 1.8157e-003 1.0142e-002 2.5151e-002 2.7252e-002 4.5840e-003 9.1468e-003 2.6579e-002 3.3285e-003 6.1151e-003 1.4860e-002 8.9090e-003 2.7189e-003
          58 9.3358e-013 1.2872e-011 2.4027e-010 2.2789e-009 3.8360e-008 4.0459e-009 2.6898e-007 2.0653e-007 2.0268e-006 1.6297e-006 5.1054e-005 8.2554e-005 7.4470e-006 1.2904e-003 8.1665e-003 2.2224e-002 2.8180e-002 8.8202e-003 3.4399e-003 2.4954e-002 9.9608e-003 7.9913e-004 9.5762e-003 8.7140e-003 3.2714e-003
          59 2.3254e-012 3.0746e-011 2.1276e-010 2.6563e-009 3.2495e-008 4.0635e-010 2.6583e-007 1.0990e-007 2.0474e-006 6.7911e-007 4.2117e-005 8.5573e-005 9.0080e-008 8.9510e-004 6.5061e-003 1.9351e-002 2.8047e-002 1.3159e-002 4.9727e-004 1.9981e-002 1.6278e-002 4.0555e-004 3.9507e-003 6.2359e-003 2.8483e-003
          60 3.7263e-012 5.1366e-011 1.8588e-010 2.9551e-009 2.6561e-008 3.7903e-010 2.5486e-007 4.7056e-008 1.9959e-006 1.7862e-007 3.4053e-005 8.5747e-005 3.0008e-006 6.0276e-004 5.1271e-003 1.6630e-002 2.7073e-002 1.7013e-002 1.3359e-004 1.3631e-002 1.9887e-002 3.7983e-003 5.4410e-004 3.0675e-003 1.7957e-003
          61 4.7947e-012 7.1296e-011 1.6037e-010 3.1567e-009 2.0834e-008 3.0186e-009 2.3738e-007 1.2433e-008 1.8835e-006 4.9683e-009 2.6925e-005 8.3432e-005 1.1611e-005 3.9059e-004 3.9892e-003 1.4104e-002 2.5451e-002 2.0012e-002 1.7404e-003 7.6353e-003 2.0025e-002 8.6345e-003 2.3010e-004 7.3657e-004 7.3709e-004
          62 5.3556e-012 8.7968e-011 1.3705e-010 3.2554e-009 1.5594e-008 7.4027e-009 2.1536e-007 2.5738e-010 1.7272e-006 5.4707e-008 2.0804e-005 7.9205e-005 2.2684e-005 2.4106e-004 3.0647e-003 1.1823e-002 2.3411e-002 2.2021e-002 4.5588e-003 3.1474e-003 1.7289e-002 1.2709e-002 2.3484e-003 2.4325e-006 1.0336e-004
          63 5.3754e-012 9.9810e-011 1.1641e-010 3.2553e-009 1.1040e-008 1.2714e-008 1.9078e-007 4.7878e-009 1.5438e-006 2.4329e-007 1.5691e-005 7.3673e-005 3.4080e-005 1.3939e-004 2.3253e-003 9.8155e-003 2.1163e-002 2.3081e-002 7.8865e-003 6.3083e-004 1.2940e-002 1.4743e-002 5.4872e-003 7.5542e-004 4.2554e-005
          64 4.9110e-012 1.0594e-010 9.8410e-011 3.1605e-009 7.2699e-009 1.8258e-008 1.6499e-007 2.0798e-008 1.3456e-006 5.0460e-007 1.1508e-005 6.7247e-005 4.4429e-005 7.3229e-005 1.7395e-003 8.0691e-003 1.8837e-002 2.3283e-002 1.1164e-002 1.6274e-005 8.2718e-003 1.4462e-002 8.2703e-003 2.3508e-003 4.4131e-004
          65 4.0938e-012 1.0638e-010 8.3047e-011 2.9854e-009 4.3340e-009 2.3512e-008 1.3944e-007 4.3811e-008 1.1452e-006 7.8972e-007 8.1779e-006 6.0394e-005 5.3017e-005 3.2971e-005 1.2823e-003 6.5781e-003 1.6557e-002 2.2801e-002 1.4027e-002 9.2048e-004 4.2877e-003 1.2362e-002 9.8383e-003 4.0275e-003 1.0400e-003
          66 3.0805e-012 1.0161e-010 7.0044e-011 2.7435e-009 2.2127e-009 2.8091e-008 1.1503e-007 7.0165e-008 9.5076e-007 1.0637e-006 5.5888e-006 5.3407e-005 5.9504e-005 1.1000e-005 9.2944e-004 5.3175e-003 1.4391e-002 2.1794e-002 1.6266e-002 2.8358e-003 1.5410e-003 9.2634e-003 9.9354e-003 5.2075e-003 1.5980e-003
          67 2.0364e-012 9.2592e-011 5.9130e-011 2.4525e-009 8.4823e-010 3.1762e-008 9.2502e-008 9.7037e-008 7.6928e-007 1.3040e-006 3.6349e-006 4.6556e-005 6.3861e-005 1.5422e-006 6.6076e-004 4.2641e-003 1.2389e-002 2.0425e-002 1.7811e-002 5.2661e-003 1.8895e-004 5.9979e-003 8.7883e-003 5.6236e-003 1.9450e-003
