   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42
          39 1.7917e-013 5.4585e-015 3.5751e-011 3.3995e-013 1.5068e-008 1.3313e-008 1.1328e-006 4.0389e-006 2.2305e-006 2.9127e-005 4.4598e-005 2.2253e-004 8.1972e-004 2.5719e-003 7.4273e-003 1.5110e-002 2.3345e-002 2.1077e-002 7.9482e-003 1.0528e-004 9.7803e-003 1.3055e-002 1.0193e-003 6.1271e-003 1.0488e-002 2.3859e-005 9.2691e-003 3.7243e-003 4.1844e-003 6.9664e-003 1.6380e-003 7.6533e-003 1.2213e-003 6.6850e-003 2.3900e-003 3.7752e-003 5.4478e-003 8.6132e-005 4.9440e-003 3.6098e-003 4.0008e-004 1.2054e-004 2.3360e-002
          40 4.6272e-013 1.6439e-013 5.0090e-011 4.9182e-011 2.2435e-008 1.0020e-009 2.0850e-006 3.0627e-006 1.5119e-005 7.0688e-005 8.3748e-005 3.7946e-004 1.2249e-003 3.5318e-003 9.4593e-003 1.7286e-002 2.3789e-002 1.7318e-002 3.8182e-003 1.6923e-003 1.2554e-002 9.4319e-003 1.6402e-005 9.5293e-003 6.6881e-003 1.1041e-003 1.0239e-002 5.6051e-004 7.7514e-003 2.8278e-003 5.2889e-003 3.7443e-003 4.7617e-003 2.7390e-003 5.9313e-003 5.2100e-004 6.7733e-003 1.0414e-003 1.9412e-003 4.5594e-003 2.0327e-003 6.1494e-004 1.8915e-002
          41 1.8976e-012 1.6662e-012 1.2562e-010 4.8790e-010 6.0061e-008 1.5656e-008 6.4730e-006 2.3473e-006 9.0502e-005 2.1814e-004 1.4654e-004 6.7210e-004 1.8054e-003 4.6608e-003 1.1866e-002 1.8819e-002 2.3359e-002 1.2750e-002 1.1121e-003 4.7129e-003 1.3420e-002 5.3066e-003 1.4538e-003 1.1044e-002 2.7484e-003 4.2346e-003 8.2956e-003 2.3591e-004 9.0921e-003 2.2224e-004 7.9626e-003 5.7257e-004 7.4529e-003 1.6248e-004 7.2674e-003 3.6924e-004 4.7660e-003 3.9306e-003 5.1630e-005 3.0571e-003 3.0683e-003 7.9822e-004 2.2044e-002
          42 1.9399e-011 3.1054e-011 8.4695e-010 8.3984e-009 4.4149e-007 7.0798e-007 5.2842e-005 1.2794e-011 1.1293e-003 1.3722e-003 2.0250e-004 1.5298e-003 2.6782e-003 5.6644e-003 1.5570e-002 1.8333e-002 2.3177e-002 7.3233e-003 6.2782e-005 8.8169e-003 1.1692e-002 2.0262e-003 4.6869e-003 9.8959e-003 3.5127e-004 7.6391e-003 4.5950e-003 2.4855e-003 7.4984e-003 5.9254e-004 7.7237e-003 2.6093e-004 7.1554e-003 7.6447e-004 5.3580e-003 2.9496e-003 1.5282e-003 5.6299e-003 8.7357e-004 8.0878e-004 2.4300e-003 1.6833e-003 9.7466e-003
          43 6.7831e-009 1.5491e-008 2.2848e-007 3.9885e-006 1.2935e-004 4.3561e-004 1.6343e-002 3.1346e-003 4.3575e-001 2.8780e-001 5.2175e-003 4.3853e-002 1.0406e-003 4.7979e-003 3.6687e-002 2.7098e-002 3.6550e-002 2.8998e-002 1.3911e-002 1.6517e-002 6.9158e-003 2.9257e-003 4.5088e-003 1.2285e-003 1.8689e-004 1.0859e-003 4.8469e-004 1.7766e-005 4.7622e-005 4.3442e-004 7.8560e-006 1.2711e-004 9.5762e-006 2.4476e-004 1.8572e-005 1.2139e-004 7.4256e-005 2.2558e-005 1.4006e-004 7.1200e-005 3.9148e-006 4.2697e-007 3.8533e-004
          44 1.6527e-010 4.4256e-010 4.9637e-009 1.1183e-007 2.9464e-006 1.3216e-005 3.8017e-004 1.6123e-004 1.1077e-002 5.0919e-003 1.3395e-003 6.2291e-006 3.0733e-003 1.0261e-002 8.9238e-003 3.0379e-002 1.0533e-002 9.7509e-003 2.1334e-003 6.8232e-003 1.3151e-002 2.5379e-006 5.7822e-003 8.7335e-003 3.6684e-004 8.3060e-003 1.7764e-003 5.6972e-003 4.0755e-003 2.8557e-003 5.2643e-003 2.4236e-003 4.3899e-003 3.2860e-003 2.2440e-003 5.4123e-003 1.1981e-005 4.6222e-003 2.9999e-003 6.2540e-006 9.8101e-004 8.2182e-004 1.5696e-002
          45 1.7108e-011 7.6355e-011 3.6273e-010 1.8571e-008 2.6391e-007 2.5748e-006 3.5908e-005 6.9370e-005 1.3271e-003 7.2696e-005 1.5375e-003 1.0884e-003 4.9516e-003 1.0991e-002 1.4768e-002 2.4668e-002 1.1522e-002 3.1091e-003 3.7056e-003 1.0619e-002 7.5897e-003 6.1469e-004 8.9091e-003 4.4728e-003 2.4189e-003 8.3638e-003 2.8754e-005 7.9751e-003 1.1135e-003 5.9931e-003 1.9064e-003 5.4871e-003 1.2969e-003 5.9781e-003 1.2299e-004 6.0097e-003 1.1152e-003 2.0712e-003 4.5626e-003 1.1100e-003 2.9333e-005 3.8001e-004 7.0451e-003
          46 9.3188e-012 7.6321e-011 1.3695e-010 1.8515e-008 1.4193e-007 2.8067e-006 2.0114e-005 1.0832e-004 9.0737e-004 7.4638e-005 2.9845e-003 2.1085e-003 7.2172e-003 1.3264e-002 1.6431e-002 2.3251e-002 7.8712e-003 7.8485e-004 7.0820e-003 1.0568e-002 3.8406e-003 2.9395e-003 9.1903e-003 1.4056e-003 5.4904e-003 5.8539e-003 8.2100e-004 7.9493e-003 4.4540e-006 7.3016e-003 7.1149e-005 6.9068e-003 1.7459e-007 6.2593e-003 6.5518e-004 3.9708e-003 3.6141e-003 1.6190e-004 3.8415e-003 2.8630e-003 4.2301e-004 3.2614e-006 7.7811e-003
          47 6.7293e-012 1.3250e-010 6.0022e-011 3.3423e-008 1.3061e-007 5.3574e-006 1.9234e-005 2.5293e-004 1.0422e-003 9.5652e-004 7.0680e-003 3.5706e-003 1.0905e-002 1.6076e-002 1.6611e-002 2.1737e-002 3.6446e-003 1.1052e-005 1.1363e-002 8.2033e-003 1.1855e-003 6.5242e-003 7.1838e-003 2.9546e-005 8.1545e-003 2.5218e-003 3.2668e-003 5.6901e-003 1.3635e-003 6.0656e-003 7.4722e-004 5.7470e-003 1.2895e-003 4.0795e-003 3.0726e-003 1.1892e-003 5.1369e-003 4.8925e-004 1.6710e-003 3.4886e-003 1.6167e-003 2.7723e-004 6.8328e-003
          48 3.0867e-012 3.8472e-010 3.1388e-012 1.0586e-007 1.8317e-007 1.7664e-005 2.8451e-005 9.4128e-004 1.8783e-003 6.9759e-003 2.3460e-002 6.0375e-003 1.8891e-002 1.9448e-002 1.3954e-002 2.0308e-002 1.5596e-004 1.9984e-004 1.7274e-002 3.4158e-003 5.0863e-005 1.0965e-002 3.1285e-003 6.8272e-004 9.0937e-003 1.3415e-004 5.6232e-003 2.2663e-003 4.4345e-003 2.7770e-003 3.3338e-003 2.6021e-003 4.0893e-003 1.0262e-003 5.0871e-003 1.3187e-005 4.0616e-003 2.6211e-003 5.8609e-005 2.2193e-003 2.2842e-003 8.9671e-004 2.5408e-003
          49 7.2559e-012 2.2455e-009 4.1238e-010 7.0284e-007 4.3086e-007 1.2100e-004 7.4269e-005 6.9054e-003 6.3243e-003 7.3247e-002 1.3988e-001 8.8402e-003 4.2931e-002 1.7920e-002 2.1983e-003 1.7093e-002 1.2271e-002 4.1694e-005 2.7003e-002 2.0234e-003 3.1811e-005 1.4592e-002 6.5347e-004 1.8287e-003 5.1677e-003 2.7519e-003 3.2469e-003 2.5178e-005 5.7005e-003 5.1705e-005 4.0859e-003 1.3682e-005 4.2652e-003 5.6410e-004 2.5752e-003 2.0835e-003 3.7329e-004 3.1388e-003 1.2236e-003 3.6560e-005 8.0398e-004 6.4457e-004 4.2204e-003
          50 9.4397e-011 3.3963e-009 2.0256e-009 1.1860e-006 2.6445e-007 2.0812e-004 5.3781e-005 1.2224e-002 6.0470e-003 1.5230e-001 2.0576e-001 3.7533e-004 2.0716e-002 5.4029e-006 1.4567e-002 7.0111e-004 4.2005e-002 6.8274e-003 6.2807e-003 2.8190e-002 7.6021e-004 1.1709e-003 1.3719e-002 1.4525e-004 5.5568e-004 5.1868e-003 1.8605e-003 2.2263e-003 1.5266e-005 4.2877e-003 2.2010e-004 2.7842e-003 2.6776e-004 2.5516e-003 1.4448e-003 6.7188e-004 2.4666e-003 1.9589e-004 8.8124e-004 1.7833e-003 8.4937e-004 1.7097e-004 2.1863e-003
          51 8.5219e-011 6.0349e-010 1.1244e-009 2.6194e-007 1.4527e-010 4.7358e-005 7.2610e-007 2.8622e-003 3.5142e-004 4.2880e-002 3.2884e-002 5.0221e-003 3.2429e-004 1.2697e-002 2.5167e-002 2.7950e-003 1.1552e-002 1.1067e-002 1.5736e-003 1.4679e-002 3.7996e-003 3.1331e-003 6.0435e-003 4.6905e-003 4.2204e-003 2.9880e-005 7.8567e-003 1.7896e-004 4.7071e-003 1.0038e-003 5.3323e-003 3.8835e-004 4.8924e-003 2.0701e-006 4.6937e-003 1.2265e-003 1.5672e-003 3.7605e-003 5.1822e-004 5.2900e-004 1.6063e-003 9.5664e-004 9.4610e-004
          52 9.4982e-011 1.5229e-010 8.9740e-010 9.9874e-008 2.9267e-008 1.8839e-005 2.1281e-006 1.1585e-003 6.2295e-006 2.0532e-002 6.0879e-003 1.2527e-002 4.9674e-003 1.9268e-002 2.1658e-002 2.3206e-003 2.5335e-003 1.4367e-002 3.4099e-003 5.7694e-003 7.6533e-003 4.3368e-003 1.1984e-003 8.2853e-003 2.3597e-003 1.2659e-003 6.7276e-003 6.3138e-004 5.4471e-003 8.1300e-005 5.9244e-003 3.9808e-004 4.5065e-003 1.3903e-003 2.4508e-003 3.8214e-003 1.9045e-005 3.3601e-003 2.4919e-003 7.5575e-005 4.4789e-004 5.8412e-004 3.3804e-003
          53 1.3930e-010 4.7348e-011 1.0211e-009 6.5407e-008 8.7781e-008 1.3005e-005 8.4280e-006 8.0066e-004 2.0908e-004 1.6027e-002 6.6994e-004 2.2924e-002 9.0314e-003 2.2475e-002 1.7060e-002 5.3046e-004 2.0876e-004 1.8313e-002 2.2053e-003 1.7042e-003 1.1932e-002 2.5957e-003 3.9311e-007 1.0033e-002 3.2140e-004 3.5813e-003 3.6873e-003 3.1651e-003 3.3902e-003 1.7475e-003 3.7642e-003 2.6228e-003 2.0323e-003 3.7360e-003 3.2176e-004 4.5761e-003 8.5596e-004 1.3166e-003 3.4029e-003 1.1982e-003 9.5598e-006 9.0186e-005 9.0295e-004
          54 2.3598e-010 6.8680e-012 1.3948e-009 5.7097e-008 1.9485e-007 1.2112e-005 2.0068e-005 7.3605e-004 6.9249e-004 1.5985e-002 3.9882e-004 4.0178e-002 1.1755e-002 2.3507e-002 1.1064e-002 2.1713e-004 1.5546e-004 2.1631e-002 2.6719e-004 1.2242e-004 1.5447e-002 3.6082e-004 8.8550e-004 9.2549e-003 4.4042e-004 4.7322e-003 8.3003e-004 5.9431e-003 7.6243e-004 4.0397e-003 9.8911e-004 4.9197e-003 1.1357e-004 4.6213e-003 3.3267e-004 2.9556e-003 2.9490e-003 1.4139e-005 2.3838e-003 2.4512e-003 6.8160e-004 5.6991e-005 9.3502e-004
          55 4.2321e-010 5.2940e-012 2.0686e-009 5.7474e-008 4.0042e-007 1.3185e-005 4.2381e-005 7.8125e-004 1.6728e-003 1.7778e-002 5.5576e-003 6.7686e-002 1.1541e-002 2.0700e-002 4.0446e-003 4.1560e-003 8.6023e-004 2.2027e-002 1.1760e-003 1.5112e-004 1.6014e-002 8.8568e-004 2.2386e-003 5.6667e-003 3.9963e-003 3.2211e-003 1.0438e-004 6.4878e-003 2.2030e-004 4.4452e-003 7.5975e-005 4.8032e-003 8.8744e-004 2.7593e-003 2.4835e-003 4.8975e-004 3.8188e-003 1.0068e-003 4.4718e-004 2.1865e-003 1.6202e-003 5.0983e-004 1.5061e-003
          56 6.8762e-010 7.1217e-011 2.8380e-009 5.5373e-008 7.0808e-007 1.3947e-005 7.5923e-005 7.9654e-004 3.2080e-003 1.8408e-002 1.9112e-002 9.7065e-002 6.2501e-003 1.1949e-002 9.7652e-007 1.3661e-002 7.7745e-004 1.6079e-002 9.8561e-003 3.8969e-004 1.1031e-002 7.6646e-003 1.7337e-003 1.2002e-003 9.0014e-003 3.1196e-004 2.0566e-003 3.2384e-003 3.3595e-003 1.7253e-003 2.2337e-003 1.6558e-003 3.8039e-003 1.5438e-004 3.7464e-003 4.8262e-004 1.7479e-003 3.0283e-003 3.3972e-004 4.5800e-004 1.2771e-003 7.5970e-004 7.0023e-005
          57 8.1789e-010 1.9780e-010 2.8941e-009 3.9906e-008 8.9988e-007 1.1258e-005 9.7250e-005 6.1184e-004 4.2662e-003 1.3926e-002 3.4907e-002 9.6750e-002 3.1665e-004 2.1818e-003 4.4827e-003 2.0753e-002 4.3752e-006 5.8032e-003 2.2386e-002 5.7563e-006 3.2219e-003 1.5984e-002 4.2072e-005 1.8159e-004 8.7370e-003 1.4112e-003 3.1057e-003 7.7699e-005 5.9598e-003 5.7286e-005 3.7390e-003 7.2326e-005 3.9703e-003 1.3171e-003 1.5090e-003 2.9727e-003 3.1658e-006 2.2836e-003 2.3488e-003 2.9225e-004 1.0118e-004 2.6027e-004 9.8433e-004
          58 6.8393e-010 2.8484e-010 2.0883e-009 1.9616e-008 8.0405e-007 6.4258e-006 8.7469e-005 3.2549e-004 3.9166e-003 7.0114e-003 3.9595e-002 6.3406e-002 2.7412e-003 2.9588e-004 1.1903e-002 1.6942e-002 1.3080e-003 3.8722e-004 2.5157e-002 1.0120e-003 3.3522e-005 1.5607e-002 1.6368e-003 1.8310e-003 3.4495e-003 6.1468e-003 1.1898e-003 1.3251e-003 3.6875e-003 2.7160e-003 1.7139e-003 2.3746e-003 1.0517e-003 4.0358e-003 1.4352e-005 2.9889e-003 1.7093e-003 2.0515e-004 2.4302e-003 1.9026e-003 4.0128e-004 1.5854e-005 3.4742e-004
          59 4.8201e-010 3.0487e-010 1.2762e-009 7.4752e-009 6.1340e-007 3.0338e-006 6.7212e-005 1.3808e-004 3.0343e-003 2.6225e-003 3.5721e-002 3.1604e-002 1.1669e-002 3.4312e-003 1.4352e-002 8.8606e-003 4.9703e-003 2.9293e-004 1.9005e-002 4.4418e-003 5.9290e-004 9.4707e-003 6.0418e-003 2.0076e-003 2.5837e-004 8.3840e-003 7.6025e-007 3.4012e-003 6.8040e-004 5.2693e-003 3.6235e-005 3.9191e-003 4.4949e-005 3.7547e-003 1.6120e-003 9.2219e-004 3.2929e-003 4.5655e-004 7.6535e-004 2.2088e-003 1.3982e-003 3.9916e-004 4.7531e-005
          60 3.3384e-010 3.0021e-010 7.7599e-010 2.3910e-009 4.7111e-007 1.3591e-006 5.2084e-005 5.1875e-005 2.3457e-003 7.4065e-004 3.0780e-002 1.3074e-002 2.2128e-002 6.0775e-003 1.2557e-002 2.9761e-003 9.2758e-003 1.0119e-003 1.1542e-002 9.0614e-003 1.0518e-003 4.0016e-003 1.0079e-002 8.1381e-004 3.3305e-004 7.1286e-003 1.2190e-003 3.4080e-003 7.6486e-005 5.0961e-003 7.7777e-004 2.9936e-003 1.4332e-003 1.6589e-003 3.5511e-003 1.6427e-006 2.7047e-003 2.0461e-003 5.2801e-007 1.1367e-003 1.5720e-003 7.3858e-004 8.3234e-004
          61 2.3607e-010 2.9264e-010 4.9351e-010 5.3966e-010 3.8344e-007 5.8097e-007 4.2868e-005 1.5869e-005 1.9084e-003 9.4661e-005 2.6947e-002 3.8735e-003 3.2507e-002 6.7053e-003 8.9988e-003 2.9204e-004 1.3039e-002 9.1278e-004 5.7767e-003 1.3553e-002 5.9591e-004 9.7324e-004 1.2167e-002 6.6879e-006 1.6314e-003 4.2724e-003 3.7912e-003 1.8843e-003 1.3082e-003 3.1025e-003 2.8319e-003 1.1246e-003 3.1347e-003 1.5574e-004 3.8858e-003 9.0073e-004 1.0823e-003 2.9519e-003 6.8557e-004 1.5042e-004 9.3103e-004 6.7126e-004 7.3348e-006
          62 1.6667e-010 2.8455e-010 3.2651e-010 2.1781e-011 3.2937e-007 2.1277e-007 3.7330e-005 2.3655e-006 1.6292e-003 1.5751e-005 2.4042e-002 2.8681e-004 4.2293e-002 5.4713e-003 5.1618e-003 2.9853e-004 1.5466e-002 2.7910e-004 2.1548e-003 1.6869e-002 2.3809e-005 1.8870e-005 1.1913e-002 7.6315e-004 2.4864e-003 1.5748e-003 6.1415e-003 3.5457e-004 2.8153e-003 9.7405e-004 4.5056e-003 3.1831e-005 3.6146e-003 2.6628e-004 2.6073e-003 2.5325e-003 4.6282e-005 2.4433e-003 1.8900e-003 1.1810e-004 2.0239e-004 3.2731e-004 4.7621e-004
          63 1.1167e-010 2.7169e-010 2.1989e-010 9.2816e-011 2.9246e-007 4.7276e-008 3.3680e-005 2.3262e-007 1.4301e-003 2.4119e-004 2.1500e-002 6.1723e-004 5.0592e-002 3.0742e-003 1.9974e-003 2.2837e-003 1.5898e-002 3.4272e-005 4.1538e-004 1.8131e-002 5.1887e-004 2.2859e-004 9.6014e-003 3.3554e-003 2.1751e-003 1.3307e-004 7.0169e-003 1.1548e-004 3.3246e-003 7.9578e-006 4.6624e-003 5.4633e-004 2.5776e-003 1.6084e-003 8.5813e-004 3.4696e-003 4.0961e-004 1.0798e-003 2.4597e-003 9.2618e-004 2.4210e-005 3.8568e-005 1.0463e-005
          64 6.5218e-011 2.4780e-010 1.4673e-010 4.4014e-010 2.6122e-007 4.5014e-011 3.0629e-005 5.0385e-006 1.2557e-003 6.5731e-004 1.8784e-002 4.1264e-003 5.5733e-002 7.2107e-004 2.2601e-004 5.2934e-003 1.3950e-002 1.2059e-003 2.3723e-008 1.6794e-002 3.0254e-003 6.2789e-004 6.0964e-003 7.0663e-003 9.7620e-004 2.2035e-004 5.9231e-003 1.6351e-003 2.4253e-003 5.9386e-004 3.2079e-003 2.3063e-003 8.9582e-004 2.9347e-003 2.8993e-006 2.9334e-003 1.7965e-003 7.2276e-005 1.8830e-003 1.7683e-003 5.0279e-004 4.8529e-005 2.5911e-005
          65 2.7966e-011 2.0765e-010 9.4250e-011 8.7747e-010 2.2725e-007 3.1842e-008 2.7171e-005 1.4252e-005 1.0665e-003 1.1684e-003 1.5505e-002 1.0008e-002 5.5518e-002 1.0730e-004 2.0956e-004 8.0034e-003 9.9091e-003 4.3568e-003 1.6492e-004 1.3008e-002 7.5640e-003 5.6321e-004 2.6831e-003 1.0277e-002 3.2932e-005 1.2083e-003 3.4328e-003 4.1775e-003 8.3551e-004 2.0106e-003 1.1655e-003 3.9633e-003 3.0300e-006 3.0348e-003 6.5503e-004 1.3583e-003 2.9466e-003 3.2295e-004 6.8164e-004 1.8204e-003 1.1446e-003 3.3081e-004 2.1140e-004
          66 5.0309e-012 1.5273e-010 5.7116e-011 1.2417e-009 1.8684e-007 1.1094e-007 2.2798e-005 2.4996e-005 8.4871e-004 1.6428e-003 1.1682e-002 1.6676e-002 4.8713e-002 2.7408e-003 1.5865e-003 9.0537e-003 5.1091e-003 8.8778e-003 2.4790e-004 7.9931e-003 1.2688e-002 1.2245e-004 5.5138e-004 1.1224e-002 6.3622e-004 1.9265e-003 1.0234e-003 6.0657e-003 4.5596e-007 2.8823e-003 3.2099e-005 4.1389e-003 7.3942e-004 1.7855e-003 2.0884e-003 1.2403e-004 2.7677e-003 1.5685e-003 4.6512e-006 1.0169e-003 1.2890e-003 5.8753e-004 6.5340e-005
          67 6.8532e-013 9.4269e-011 3.2947e-011 1.4182e-009 1.4320e-007 2.0106e-007 1.7831e-005 3.4038e-005 6.2228e-004 1.9520e-003 7.8580e-003 2.2072e-002 3.6949e-002 8.6959e-003 3.2464e-003 7.9510e-003 1.4484e-003 1.3000e-002 7.7424e-005 3.6027e-003 1.6131e-002 1.0321e-004 1.4032e-006 9.4161e-003 3.0210e-003 1.6345e-003 1.1095e-005 5.9944e-003 8.2207e-004 2.4048e-003 4.6750e-004 2.7265e-003 2.4513e-003 3.7533e-004 2.8643e-003 2.5069e-004 1.4638e-003 2.5612e-003 4.6498e-004 1.7212e-004 8.0479e-004 5.5401e-004 3.0896e-004
          68 1.3357e-011 4.6253e-011 1.9073e-011 1.4014e-009 1.0351e-007 2.7371e-007 1.3133e-005 3.9566e-005 4.2352e-004 2.0580e-003 4.7055e-003 2.5003e-002 2.4118e-002 1.6408e-002 4.1062e-003 5.4868e-003 2.4276e-005 1.5127e-002 3.1981e-005 1.0079e-003 1.6631e-002 1.2358e-003 3.1346e-004 6.1096e-003 6.0514e-003 6.9520e-004 4.3845e-004 4.2263e-003 2.7643e-003 1.1141e-003 1.7185e-003 9.6252e-004 3.6738e-003 4.7023e-005 2.3462e-003 1.3729e-003 2.6730e-004 2.4308e-003 1.5070e-003 6.0302e-005 2.0503e-004 2.9154e-004 5.3647e-005
          69 3.7451e-011 1.5576e-011 1.2067e-011 1.2678e-009 7.2444e-008 3.2079e-007 9.3355e-006 4.1926e-005 2.7294e-004 2.0183e-003 2.5072e-003 2.5696e-002 1.3420e-002 2.4093e-002 3.8422e-003 2.9049e-003 5.6840e-004 1.4936e-002 5.9308e-004 7.8213e-005 1.4650e-002 3.5635e-003 6.0627e-004 2.9863e-003 8.3557e-003 3.4290e-005 1.3741e-003 2.0458e-003 4.5749e-003 1.3353e-004 2.6143e-003 4.4691e-005 3.6244e-003 9.2388e-004 1.1365e-003 2.3863e-003 4.8607e-005 1.4494e-003 2.1884e-003 6.5595e-004 3.6366e-006 5.3650e-005 7.1990e-005
          70 6.7832e-011 1.6461e-012 9.0166e-012 1.0883e-009 4.9934e-008 3.4591e-007 6.4985e-006 4.2127e-005 1.6776e-004 1.8980e-003 1.1455e-003 2.4830e-002 5.9541e-003 3.0582e-002 2.7454e-003 1.0098e-003 2.1656e-003 1.2929e-002 1.9852e-003 4.8115e-005 1.1314e-002 6.5812e-003 5.1269e-004 9.4248e-004 9.1959e-003 2.9620e-004 1.9401e-003 5.0607e-004 5.3593e-003 1.4309e-004 2.5786e-003 2.6013e-004 2.5393e-003 2.2672e-003 1.8501e-004 2.5662e-003 7.3498e-004 4.2946e-004 2.0693e-003 1.4029e-003 2.8134e-004 1.0821e-005 4.7857e-006
          71 1.0041e-010 1.3003e-012 8.2081e-012 9.0157e-010 3.4078e-008 3.5336e-007 4.4383e-006 4.0817e-005 9.7401e-005 1.7325e-003 3.9807e-004 2.2896e-002 1.6627e-003 3.5055e-002 1.3620e-003 9.8132e-005 3.9034e-003 9.8416e-003 4.0909e-003 2.3125e-004 7.6587e-003 9.5225e-003 1.7781e-004 8.5951e-005 8.4881e-003 1.5653e-003 1.7859e-003 1.4725e-007 4.8896e-003 1.1257e-003 1.7534e-003 1.1635e-003 1.1623e-003 3.2105e-003 6.1207e-005 1.8993e-003 1.6854e-003 1.3460e-006 1.3313e-003 1.7646e-003 7.7169e-004 1.6176e-004 1.5508e-005
          72 1.3310e-010 1.0945e-011 8.9158e-012 7.3583e-010 2.3300e-008 3.5055e-007 2.9962e-006 3.8829e-005 5.2799e-005 1.5588e-003 6.8928e-005 2.0489e-002 5.8972e-005 3.7438e-002 2.9782e-004 1.0082e-004 5.1742e-003 6.5434e-003 6.5715e-003 2.7154e-004 4.5143e-003 1.1769e-002 1.4615e-006 5.7704e-005 6.7414e-003 3.4640e-003 1.1073e-003 3.3704e-004 3.5685e-003 2.5727e-003 7.2624e-004 2.0662e-003 2.1679e-004 3.3074e-003 7.3631e-004 9.0516e-004 2.2606e-003 2.9313e-004 5.0358e-004 1.5709e-003 1.1341e-003 3.8104e-004 1.1797e-004
          73 1.6547e-010 2.7660e-011 1.0909e-011 6.0079e-010 1.6057e-008 3.4326e-007 1.9988e-006 3.6700e-005 2.5695e-005 1.3961e-003 2.2182e-006 1.7983e-002 4.9275e-004 3.7987e-002 2.8683e-005 7.4166e-004 5.7274e-003 3.6460e-003 9.0537e-003 1.3755e-004 2.2340e-003 1.3002e-002 3.6553e-004 3.6153e-004 4.6019e-003 5.4568e-003 3.5913e-004 1.0390e-003 2.0081e-003 3.8810e-003 7.2490e-005 2.4744e-003 2.4024e-005 2.6263e-003 1.7801e-003 1.6438e-004 2.1855e-003 1.0108e-003 3.6140e-005 1.0011e-003 1.1782e-003 5.3199e-004 1.3505e-004
          74 1.9516e-010 4.8856e-011 1.4019e-011 4.9050e-010 1.1047e-008 3.3076e-007 1.2942e-006 3.4260e-005 1.0085e-005 1.2357e-003 9.5145e-005 1.5367e-002 2.3914e-003 3.6526e-002 8.9579e-004 1.6748e-003 5.4786e-003 1.4901e-003 1.1053e-002 3.8122e-006 8.3389e-004 1.2977e-002 1.4881e-003 6.0039e-004 2.5787e-003 6.9647e-003 1.1127e-006 1.6166e-003 7.2945e-004 4.5442e-003 1.2389e-004 2.2066e-003 5.0340e-004 1.5328e-003 2.6442e-003 3.2820e-005 1.5446e-003 1.6939e-003 1.0777e-004 3.8245e-004 9.0111e-004 5.3473e-004 1.7910e-004
          75 2.2120e-010 7.2277e-011 1.8161e-011 4.0476e-010 7.6008e-009 3.1532e-007 8.0476e-007 3.1701e-005 2.3873e-006 1.0835e-003 2.7856e-004 1.2814e-002 5.2354e-003 3.3423e-002 3.0637e-003 2.5594e-003 4.5906e-003 2.8478e-004 1.2241e-002 1.3453e-004 1.7644e-004 1.1833e-002 3.3479e-003 5.8090e-004 1.0788e-003 7.6235e-003 3.3764e-004 1.7620e-003 7.2803e-005 4.3776e-003 8.8204e-004 1.4518e-003 1.2932e-003 5.4176e-004 2.9416e-003 5.3265e-004 7.1783e-004 1.9759e-003 6.0048e-004 2.9663e-005 4.7649e-004 4.0169e-004 1.3898e-004
          76 2.4158e-010 9.5574e-011 2.3071e-011 3.3879e-010 5.1919e-009 2.9664e-007 4.6762e-007 2.8952e-005 1.7380e-008 9.3617e-004 5.0375e-004 1.0358e-002 8.5440e-003 2.8934e-002 6.4890e-003 3.1170e-003 3.3142e-003 1.4434e-005 1.2388e-002 7.6395e-004 1.6219e-006 9.8338e-003 5.6884e-003 3.3219e-004 2.4249e-004 7.2997e-003 1.4050e-003 1.4235e-003 7.6580e-005 3.4902e-003 2.0543e-003 5.9763e-004 1.9542e-003 3.2299e-005 2.5729e-003 1.3865e-003 1.2264e-004 1.7347e-003 1.2045e-003 7.6199e-005 1.2296e-004 2.0798e-004 8.2807e-005
          77 2.5263e-010 1.1546e-010 2.8097e-011 2.8732e-010 3.4823e-009 2.7306e-007 2.4283e-007 2.5851e-005 1.1587e-006 7.8898e-004 7.2751e-004 8.0200e-003 1.1759e-002 2.3374e-002 1.0795e-002 3.1621e-003 1.9587e-003 4.9364e-004 1.1394e-002 1.9823e-003 4.2268e-005 7.3523e-003 8.0116e-003 5.9530e-005 2.5203e-007 6.0987e-003 2.9420e-003 7.9227e-004 5.2928e-004 2.2214e-003 3.1670e-003 6.1122e-005 2.1497e-003 1.2891e-004 1.7294e-003 2.1605e-003 3.1635e-005 1.1152e-003 1.5801e-003 4.4066e-004 3.2019e-007 5.1140e-005 3.1483e-005
          78 2.5321e-010 1.2952e-010 3.2571e-011 2.4837e-010 2.2861e-009 2.4586e-007 1.0504e-007 2.2540e-005 4.3175e-006 6.4731e-004 9.1720e-004 5.9221e-003 1.4412e-002 1.7469e-002 1.5376e-002 2.7023e-003 8.4836e-004 1.3897e-003 9.5098e-003 3.6715e-003 9.5741e-005 4.8955e-003 9.8018e-003 3.6070e-005 1.2163e-004 4.4198e-003 4.4961e-003 2.1600e-004 1.0792e-003 1.0316e-003 3.8001e-003 9.0824e-005 1.8193e-003 6.6068e-004 8.1158e-004 2.5014e-003 4.4029e-004 4.5239e-004 1.5503e-003 8.8708e-004 1.2996e-004 3.5089e-007 1.1718e-006
