   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 6.5509e-012 1.9035e-007 5.1784e-006 4.8664e-005 2.4327e-005 4.0520e-004 7.1856e-003 8.4766e-002 1.7353e-001 1.0569e-001 1.6576e-005 3.7717e-001 2.4697e-001 8.0230e-004 1.7283e-003 1.2105e-003 2.1778e-004 6.2087e-007 6.0994e-005 8.4343e-005 5.2769e-005 1.9450e-005 4.0011e-006 1.3781e-007 3.0105e-007 8.2663e-007 7.1118e-007 6.0268e-008
          11 5.6911e-009 1.5424e-007 1.5469e-006 9.1548e-007 5.3103e-005 3.1637e-004 9.1085e-008 1.8083e-002 9.9138e-002 1.5240e-001 7.8336e-002 1.5129e-003 3.8498e-001 2.6182e-001 4.2929e-004 9.8565e-004 1.2154e-003 4.3008e-004 3.6589e-005 7.4190e-006 4.9008e-005 5.8215e-005 4.0354e-005 2.1768e-005 9.9493e-006 4.0766e-006 1.4353e-006 8.8742e-008
          12 2.3310e-009 4.7852e-009 4.4299e-008 6.9796e-006 5.6924e-005 6.7677e-006 4.5870e-004 1.0912e-003 3.2131e-002 1.0592e-001 1.2908e-001 5.5824e-002 5.7988e-003 3.8586e-001 2.8101e-001 3.7337e-004 4.0747e-004 1.0350e-003 5.8460e-004 1.4729e-004 1.0096e-005 7.0796e-006 2.7550e-005 3.2577e-005 2.6088e-005 1.6951e-005 8.4313e-006 6.0284e-007
          13 9.8348e-011 2.0992e-008 7.3721e-007 7.4933e-006 7.7455e-006 3.9398e-005 1.9638e-004 1.2185e-004 5.3364e-003 4.6075e-002 1.0508e-001 1.0539e-001 3.7166e-002 1.3766e-002 3.7691e-001 3.0728e-001 6.6157e-004 7.9030e-005 7.4748e-004 6.2910e-004 2.6922e-004 7.5474e-005 6.7380e-006 1.1042e-006 6.9541e-006 8.6438e-006 5.8163e-006 4.5975e-007
          14 1.4869e-009 3.3211e-008 5.5683e-007 1.4220e-006 1.4844e-006 5.0651e-005 4.9511e-006 3.5990e-004 1.4872e-004 1.3085e-002 5.7546e-002 9.8230e-002 8.2599e-002 2.1865e-002 2.6629e-002 3.5428e-001 3.4174e-001 1.6872e-003 4.0930e-006 4.4527e-004 5.5098e-004 3.3737e-004 1.6198e-004 5.5280e-005 1.3235e-005 2.1680e-006 2.0281e-007 4.1090e-009
          15 8.6733e-010 1.5008e-008 1.0134e-007 7.7880e-008 7.6394e-006 1.7008e-005 2.2693e-005 1.5086e-004 1.5609e-004 2.0311e-003 2.3236e-002 6.4594e-002 8.6670e-002 6.1237e-002 9.9869e-003 4.5268e-002 3.1535e-001 3.8520e-001 4.4530e-003 1.6420e-004 2.0188e-004 3.9466e-004 3.2047e-004 2.0970e-004 1.0844e-004 4.9350e-005 1.9266e-005 1.2543e-006
          16 1.0511e-011 1.9633e-009 5.8620e-009 1.0248e-006 6.2026e-006 7.4494e-007 4.2381e-005 1.3847e-005 2.7499e-004 4.4973e-005 6.8337e-003 3.3398e-002 6.5706e-002 7.1587e-002 4.1689e-002 2.1840e-003 6.9584e-002 2.5780e-001 4.3785e-001 1.1128e-002 5.6426e-004 4.7955e-005 2.2153e-004 2.3512e-004 1.8413e-004 1.1311e-004 5.3424e-005 3.7419e-006
          17 3.8938e-010 2.0383e-010 8.9168e-008 1.1879e-006 2.2469e-006 1.4679e-006 2.8160e-005 4.0990e-006 1.5247e-004 9.3110e-005 1.3197e-003 1.4219e-002 4.1013e-002 6.1086e-002 5.4878e-002 2.4627e-002 1.8374e-004 9.7278e-002 1.8261e-001 4.9492e-001 2.5328e-002 1.2252e-003 3.5479e-007 8.8430e-005 1.1767e-004 1.0231e-004 5.8346e-005 4.3505e-006
          18 9.6790e-010 2.0995e-009 1.2702e-007 6.8933e-007 2.6805e-007 4.2090e-006 1.0300e-005 2.1150e-005 4.3114e-005 1.8863e-004 9.6212e-005 5.0925e-003 2.2316e-002 4.3937e-002 5.1585e-002 3.7963e-002 1.0758e-002 6.5156e-003 1.2045e-001 9.9788e-002 5.4536e-001 5.2776e-002 2.0911e-003 9.5617e-005 9.8070e-006 3.2111e-005 2.7989e-005 2.3624e-006
          19 1.0248e-009 3.1527e-009 9.9185e-008 2.4461e-007 2.7717e-008 4.3824e-006 1.7860e-006 2.5437e-005 3.8977e-006 1.5303e-004 1.0725e-005 1.5347e-003 1.1087e-002 2.8421e-002 4.1371e-002 3.9111e-002 2.2299e-002 1.7840e-003 2.3060e-002 1.2630e-001 3.0379e-002 5.7317e-001 9.7564e-002 2.5620e-003 3.6756e-004 2.3094e-005 6.2970e-007 2.8427e-010
          20 7.3004e-010 2.9047e-009 5.5625e-008 4.5479e-008 2.9082e-007 3.1228e-006 2.0255e-009 1.9734e-005 7.9617e-007 8.7339e-005 7.3187e-005 3.6836e-004 5.2090e-003 1.7266e-002 3.0213e-002 3.4049e-002 2.5772e-002 9.4325e-003 7.6427e-004 4.6486e-002 1.0259e-001 3.4413e-004 5.6419e-001 1.5934e-001 2.0228e-003 8.3848e-004 1.6583e-004 8.3306e-006
          21 4.0643e-010 2.1099e-009 2.4553e-008 4.8347e-010 4.6805e-007 1.8111e-006 4.7778e-007 1.2303e-005 5.5049e-006 4.0625e-005 9.5861e-005 5.7555e-005 2.3753e-003 1.0160e-002 2.0827e-002 2.6934e-002 2.4043e-002 1.3453e-002 1.3020e-003 1.0384e-002 6.4123e-002 5.4054e-002 1.5520e-002 5.2098e-001 2.3319e-001 3.1820e-005 6.1429e-004 4.5006e-005
          22 1.8782e-010 1.3169e-009 8.6763e-009 7.5332e-009 4.7044e-007 9.1431e-007 1.0234e-006 6.6872e-006 8.0750e-006 1.6171e-005 8.2927e-005 1.7709e-006 1.0602e-003 5.8243e-003 1.3658e-002 1.9683e-002 1.9650e-002 1.3429e-002 3.9659e-003 1.0905e-003 2.7183e-002 5.6088e-002 1.1208e-002 5.1354e-002 4.7617e-001 2.9112e-001 6.0815e-003 8.6238e-005
          23 7.3926e-011 7.2218e-010 2.4110e-009 1.6867e-008 3.6029e-007 4.1156e-007 1.0802e-006 3.2529e-006 7.3594e-006 5.6041e-006 5.6904e-005 2.3789e-006 4.5878e-004 3.1719e-003 8.2853e-003 1.2947e-002 1.3967e-002 1.0689e-002 4.5808e-003 2.6023e-006 9.6647e-003 3.4213e-002 2.4604e-002 8.1120e-004 6.6829e-002 4.7244e-001 2.7883e-001 7.2556e-003
          24 2.4399e-011 3.2442e-010 5.1931e-010 1.4428e-008 2.0196e-007 1.5780e-007 7.0945e-007 1.3369e-006 4.5053e-006 1.6695e-006 2.9713e-005 4.8072e-006 1.7768e-004 1.4650e-003 4.1201e-003 6.7853e-003 7.6798e-003 6.2585e-003 3.1487e-003 1.7036e-004 2.9985e-003 1.5439e-002 1.7310e-002 1.1959e-003 1.2590e-002 4.6448e-002 5.6636e-001 3.7428e-002
