   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111         112         113         114         115         116         117         118         119         120         121         122         123         124
          10 1.7759e-010 1.1507e-008 1.8087e-010 8.4855e-008 1.1152e-006 5.1950e-006 3.1443e-005 2.7207e-006 3.0895e-002 1.5174e-001 1.6288e-043 4.9821e-030 9.7106e-041 4.6999e-039 7.3069e-037 5.4058e-034 1.3077e-022 1.6593e-032 1.7828e-031 7.4418e-030 2.0109e-027 1.4929e-016 1.2940e-026 4.6903e-026 4.6258e-025 6.0797e-024 4.7249e-015 1.6386e-022 4.5428e-021 2.3147e-019 1.1694e-016 2.5469e-006 2.3466e-016 1.2937e-015 2.8517e-014 4.1637e-011 1.3569e-003 4.5009e-012 1.9733e-011 4.0024e-010 4.5948e-004 3.5632e-008 9.5746e-009 4.8069e-008 3.7294e-006 7.5841e-005 1.2536e-006 1.4344e-006 3.1073e-006 1.9007e-006 3.0841e-007 1.2709e-010 2.5738e-007 8.8488e-007 1.6657e-006 2.4544e-006 3.1510e-006 3.6783e-006 4.0050e-006 4.1340e-006 4.0765e-006 3.8554e-006 3.5121e-006 3.0936e-006 2.6411e-006 2.1825e-006 1.7403e-006 1.3334e-006 9.7668e-007 6.7806e-007 4.3911e-007 2.5816e-007 1.3046e-007 4.9792e-008 9.0802e-009 4.6728e-010 1.6141e-008 4.8767e-008 9.1657e-008 1.3898e-007 1.8610e-007 2.2915e-007 2.6564e-007 2.9363e-007 3.1252e-007 3.2196e-007 3.2248e-007 3.1480e-007 3.0012e-007 2.7968e-007 2.5536e-007 2.2840e-007 2.0009e-007 1.7150e-007 1.4374e-007 1.1759e-007 9.3560e-008 7.2195e-008 5.3701e-008 3.8186e-008 2.5609e-008 1.5840e-008 8.6698e-009 3.8384e-009 1.0555e-009 2.3236e-011 4.4083e-010 2.0190e-009 4.4878e-009 7.6006e-009 1.1144e-008 1.4926e-008 1.8791e-008 2.2611e-008 2.6279e-008 2.9711e-008 3.2842e-008 3.5639e-008 3.8064e-008 4.0089e-008 4.1714e-008 4.2887e-008 4.3492e-008 4.3221e-008 4.1380e-008
          11 1.8366e-010 8.0779e-010 1.6836e-008 2.5235e-008 1.5149e-007 6.5091e-006 1.4841e-007 3.6801e-005 7.6759e-008 3.9872e-002 1.2959e-043 1.7775e-030 8.9200e-042 2.3455e-040 3.6927e-037 7.3775e-034 2.3716e-022 4.2792e-032 7.4493e-031 4.7233e-029 1.9304e-026 1.6759e-015 1.9884e-025 1.3411e-024 3.6194e-023 8.2078e-021 6.0660e-010 2.5947e-020 9.0502e-020 1.1680e-018 1.5965e-016 2.4872e-006 5.9281e-017 1.1088e-018 3.3286e-015 1.7886e-011 6.2816e-004 3.9689e-012 2.8976e-011 8.8874e-010 1.3690e-003 1.1436e-007 4.3741e-008 3.1470e-007 3.5824e-005 8.0213e-004 1.8836e-005 3.5933e-005 1.3464e-004 1.5340e-004 8.9265e-005 6.8472e-005 5.7176e-005 4.3947e-005 3.1161e-005 2.0925e-005 1.3188e-005 7.5826e-006 3.8002e-006 1.5013e-006 3.3933e-007 4.6804e-010 2.0910e-007 7.3459e-007 1.4001e-006 2.0775e-006 2.6782e-006 3.1478e-006 3.4649e-006 3.6301e-006 3.6537e-006 3.5569e-006 3.3615e-006 3.0884e-006 2.7658e-006 2.4164e-006 2.0588e-006 1.7108e-006 1.3813e-006 1.0808e-006 8.1604e-007 5.8989e-007 4.0416e-007 2.5766e-007 1.4839e-007 7.2560e-008 2.5906e-008 3.6685e-009 9.7698e-010 1.3020e-008 3.5296e-008 6.3797e-008 9.5085e-008 1.2624e-007 1.5512e-007 1.8012e-007 2.0004e-007 2.1449e-007 2.2329e-007 2.2668e-007 2.2506e-007 2.1911e-007 2.0952e-007 1.9709e-007 1.8245e-007 1.6636e-007 1.4947e-007 1.3236e-007 1.1551e-007 9.9290e-008 8.4041e-008 6.9944e-008 5.7158e-008 4.5763e-008 3.5786e-008 2.7206e-008 1.9979e-008 1.4044e-008 9.3063e-009 5.6679e-009 3.0268e-009 1.2742e-009 3.0263e-010 1.2277e-013 2.1820e-010
          12 1.5357e-009 1.1551e-010 2.0032e-009 5.1077e-009 5.5946e-007 3.1874e-007 7.3774e-006 3.0069e-006 2.2453e-005 2.8855e-006 1.7648e-043 4.7127e-031 8.9748e-042 5.2677e-039 1.2884e-036 7.4456e-034 1.3180e-022 7.0492e-033 6.6702e-033 1.3641e-029 1.6963e-026 1.9217e-015 3.3880e-025 3.6687e-024 1.4508e-022 4.6403e-020 3.8057e-009 2.0697e-019 1.0583e-018 2.1903e-017 5.8116e-015 1.1109e-004 6.8691e-015 2.3467e-014 3.2394e-013 2.8882e-010 9.0036e-003 1.7751e-011 3.7845e-011 2.5423e-010 4.6614e-005 1.2720e-009 2.2009e-009 7.6895e-008 1.8830e-005 4.8230e-004 1.6583e-005 4.5684e-005 2.2155e-004 3.0710e-004 2.2490e-004 2.1879e-004 2.3114e-004 2.2645e-004 2.0848e-004 1.8706e-004 1.6444e-004 1.4106e-004 1.1811e-004 9.6599e-005 7.6976e-005 5.9527e-005 4.4573e-005 3.2243e-005 2.2433e-005 1.4863e-005 9.2288e-006 5.2355e-006 2.5904e-006 1.0053e-006 2.1698e-007 1.3134e-011 1.6761e-007 5.6962e-007 1.0889e-006 1.6384e-006 2.1558e-006 2.6027e-006 2.9507e-006 3.1888e-006 3.3184e-006 3.3430e-006 3.2770e-006 3.1324e-006 2.9284e-006 2.6793e-006 2.4017e-006 2.1089e-006 1.8138e-006 1.5266e-006 1.2579e-006 1.0126e-006 7.9446e-007 6.0515e-007 4.4563e-007 3.1499e-007 2.1122e-007 1.3218e-007 7.4839e-008 3.6087e-008 1.2759e-008 1.8148e-009 4.4646e-010 6.1438e-009 1.6730e-008 3.0357e-008 4.5524e-008 6.1031e-008 7.5970e-008 8.9665e-008 1.0170e-007 1.1177e-007 1.1976e-007 1.2564e-007 1.2947e-007 1.3135e-007 1.3142e-007 1.2991e-007 1.2697e-007 1.2278e-007 1.1755e-007 1.1135e-007 1.0412e-007 9.5478e-008 8.4487e-008
          13 2.3799e-009 1.9176e-009 8.1433e-010 8.5636e-009 5.2474e-009 6.2179e-007 3.0280e-006 5.0260e-006 1.2873e-005 5.4334e-006 8.3545e-043 4.2237e-034 2.4451e-040 3.8719e-038 4.5966e-036 7.7583e-034 3.7696e-023 3.6875e-033 7.3318e-031 7.2529e-029 2.4556e-026 1.7317e-015 1.0618e-025 1.5495e-026 1.7886e-023 2.3634e-020 2.5374e-009 2.2229e-019 1.8747e-018 5.6785e-017 2.0731e-014 4.2473e-004 3.2791e-014 1.4938e-013 2.8008e-012 3.5448e-009 1.1420e-001 3.3650e-010 1.3074e-009 2.3648e-008 2.4869e-002 1.8853e-006 4.5448e-007 2.0436e-006 1.4108e-004 2.7853e-003 4.1198e-005 3.9310e-005 6.6439e-005 2.6833e-005 2.9387e-007 8.3865e-006 3.5902e-005 7.3884e-005 1.1286e-004 1.4900e-004 1.7958e-004 2.0221e-004 2.1625e-004 2.2221e-004 2.2055e-004 2.1200e-004 1.9813e-004 1.8078e-004 1.6157e-004 1.4148e-004 1.2133e-004 1.0186e-004 8.3780e-005 6.7532e-005 5.3273e-005 4.1071e-005 3.0840e-005 2.2434e-005 1.5731e-005 1.0540e-005 6.6517e-006 3.8653e-006 1.9753e-006 8.0646e-007 1.9609e-007 1.4632e-009 1.0069e-007 3.9162e-007 7.9152e-007 1.2352e-006 1.6740e-006 2.0723e-006 2.4067e-006 2.6628e-006 2.8392e-006 2.9364e-006 2.9597e-006 2.9160e-006 2.8174e-006 2.6747e-006 2.4967e-006 2.2965e-006 2.0826e-006 1.8637e-006 1.6462e-006 1.4358e-006 1.2365e-006 1.0515e-006 8.8191e-007 7.2917e-007 5.9372e-007 4.7532e-007 3.7338e-007 2.8694e-007 2.1492e-007 1.5597e-007 1.0878e-007 7.1986e-008 4.4272e-008 2.4370e-008 1.1104e-008 3.3859e-009 2.0929e-010 6.6785e-010 3.9432e-009 9.2877e-009 1.5967e-008 2.3094e-008 2.9256e-008
          14 8.2365e-010 6.2652e-009 5.1779e-009 7.2109e-009 1.0926e-007 3.3243e-007 2.6621e-008 6.5385e-006 1.0009e-006 2.3205e-005 1.5691e-041 1.0401e-035 3.7524e-039 4.5086e-037 3.6411e-035 2.2785e-033 1.5669e-025 1.0785e-031 4.9036e-030 2.2247e-028 2.1452e-026 5.6927e-016 1.6634e-026 2.9980e-024 1.9486e-022 5.6282e-020 4.0666e-009 1.3621e-019 1.3014e-019 1.2172e-018 4.9666e-015 1.3419e-004 2.0244e-014 1.6419e-013 4.6489e-012 8.1432e-009 2.6898e-001 1.0190e-009 5.0850e-009 1.1692e-007 1.4885e-001 1.1874e-005 3.7000e-006 2.2145e-005 2.1320e-003 4.5976e-002 9.5487e-004 1.5784e-003 5.2660e-003 5.4477e-003 2.8056e-003 1.8784e-003 1.3567e-003 8.8618e-004 5.1685e-004 2.6939e-004 1.1757e-004 3.5485e-005 2.9727e-006 3.5852e-006 2.4392e-005 5.5462e-005 8.9460e-005 1.2150e-004 1.4874e-004 1.6950e-004 1.8300e-004 1.8929e-004 1.8924e-004 1.8401e-004 1.7467e-004 1.6240e-004 1.4812e-004 1.3257e-004 1.1667e-004 1.0105e-004 8.6133e-005 7.2331e-005 5.9703e-005 4.8417e-005 3.8548e-005 3.0047e-005 2.2889e-005 1.6965e-005 1.2186e-005 8.4133e-006 5.5227e-006 3.3841e-006 1.8763e-006 8.8496e-007 3.0537e-007 4.1600e-008 1.1371e-008 1.4482e-007 3.8396e-007 6.8215e-007 1.0023e-006 1.3174e-006 1.6077e-006 1.8608e-006 2.0685e-006 2.2281e-006 2.3392e-006 2.4046e-006 2.4267e-006 2.4105e-006 2.3615e-006 2.2849e-006 2.1862e-006 2.0703e-006 1.9423e-006 1.8059e-006 1.6648e-006 1.5223e-006 1.3809e-006 1.2424e-006 1.1087e-006 9.8153e-007 8.6149e-007 7.4924e-007 6.4551e-007 5.5004e-007 4.6210e-007 3.8019e-007 3.0180e-007
          15 6.5445e-013 2.3575e-009 2.9374e-009 2.2752e-008 2.7220e-008 3.6630e-009 3.6374e-007 5.7125e-007 6.8492e-006 2.4557e-007 5.2241e-040 2.4858e-034 1.0701e-037 1.0866e-035 7.2792e-034 3.6235e-032 1.4959e-026 1.4261e-030 4.7370e-029 1.3761e-027 3.8276e-026 6.9638e-018 7.9645e-025 1.9841e-023 5.4768e-022 4.5832e-020 1.6394e-009 2.3519e-021 1.2321e-018 6.7411e-017 2.4384e-014 4.7049e-004 2.5530e-014 4.4194e-014 3.5093e-014 5.3049e-010 2.1296e-002 2.9760e-010 3.1437e-009 1.1792e-007 2.0135e-001 1.7187e-005 7.1429e-006 5.4508e-005 6.4867e-003 1.4658e-001 3.5427e-003 6.9871e-003 2.6936e-002 3.1495e-002 1.9013e-002 1.5292e-002 1.3537e-002 1.1204e-002 8.7476e-003 6.6702e-003 4.9862e-003 3.6305e-003 2.5664e-003 1.7548e-003 1.1499e-003 7.1181e-004 4.0806e-004 2.0931e-004 8.9276e-005 2.5874e-005 1.7742e-006 3.4485e-006 2.0469e-005 4.5146e-005 7.2043e-005 9.7581e-005 1.1954e-004 1.3658e-004 1.4838e-004 1.5512e-004 1.5721e-004 1.5544e-004 1.5027e-004 1.4246e-004 1.3282e-004 1.2185e-004 1.1022e-004 9.8278e-005 8.6519e-005 7.5160e-005 6.4444e-005 5.4500e-005 4.5437e-005 3.7306e-005 3.0177e-005 2.4008e-005 1.8748e-005 1.4331e-005 1.0694e-005 7.7548e-006 5.4250e-006 3.6302e-006 2.2882e-006 1.3251e-006 6.7222e-007 2.6835e-007 5.9720e-008 5.8308e-012 5.0084e-008 1.7731e-007 3.5496e-007 5.6152e-007 7.8008e-007 9.9749e-007 1.2044e-006 1.3936e-006 1.5606e-006 1.7024e-006 1.8177e-006 1.9058e-006 1.9670e-006 2.0032e-006 2.0154e-006 2.0049e-006 1.9745e-006 1.9241e-006 1.8513e-006 1.7475e-006 1.5918e-006
          16 1.9502e-010 9.4770e-012 1.1444e-010 2.4214e-009 2.0405e-009 4.7997e-008 1.6801e-007 5.2101e-008 2.7385e-006 4.2031e-006 5.0589e-038 4.9252e-035 8.6903e-036 7.3508e-034 4.0730e-032 1.6606e-030 1.4330e-026 5.3256e-029 1.4129e-027 3.2041e-026 6.4148e-025 6.8964e-019 1.1381e-023 1.8913e-022 2.9929e-021 5.3019e-020 4.6059e-011 5.6091e-019 9.4820e-018 1.9253e-016 2.0297e-014 2.5133e-004 9.2844e-017 8.5643e-014 4.9684e-012 9.3903e-009 3.0698e-001 9.0385e-010 2.4732e-009 1.6821e-008 1.2472e-003 1.7723e-009 5.6032e-007 1.4785e-005 3.4081e-003 8.6624e-002 2.9192e-003 7.8796e-003 3.7564e-002 5.1284e-002 3.6806e-002 3.4995e-002 3.6114e-002 3.4561e-002 3.1099e-002 2.7317e-002 2.3575e-002 1.9932e-002 1.6530e-002 1.3477e-002 1.0787e-002 8.4579e-003 6.4947e-003 4.8872e-003 3.6029e-003 2.5931e-003 1.8127e-003 1.2231e-003 7.9081e-004 4.8416e-004 2.7482e-004 1.3929e-004 5.8121e-005 1.5945e-005 7.5928e-007 3.1969e-006 1.6227e-005 3.4748e-005 5.5092e-005 7.4765e-005 9.2259e-005 1.0659e-004 1.1744e-004 1.2466e-004 1.2852e-004 1.2928e-004 1.2739e-004 1.2324e-004 1.1729e-004 1.0996e-004 1.0180e-004 9.3123e-005 8.4228e-005 7.5324e-005 6.6668e-005 5.8409e-005 5.0620e-005 4.3432e-005 3.6877e-005 3.0982e-005 2.5738e-005 2.1131e-005 1.7128e-005 1.3691e-005 1.0768e-005 8.3151e-006 6.2853e-006 4.6308e-006 3.3061e-006 2.2676e-006 1.4749e-006 8.9015e-007 4.7946e-007 2.1220e-007 6.1244e-008 2.7215e-009 1.5873e-008 8.2783e-008 1.8814e-007 3.1891e-007 4.6422e-007 6.1422e-007 7.5868e-007 8.8287e-007 9.5967e-007
          17 1.8396e-010 8.4649e-010 2.2590e-009 3.8104e-009 5.9149e-009 8.6160e-008 1.6472e-008 3.4002e-007 2.6771e-007 4.7521e-006 2.7709e-036 1.1369e-034 4.3384e-034 3.3315e-032 1.6680e-030 6.1111e-029 8.2150e-027 1.7523e-027 4.1205e-026 8.2031e-025 1.4190e-023 1.4759e-019 2.1770e-022 3.0223e-021 3.8605e-020 4.6778e-019 4.3703e-012 5.1100e-018 5.6503e-017 6.3118e-016 1.0835e-014 1.4234e-005 5.1757e-014 7.4598e-013 1.4173e-011 8.3691e-009 2.4071e-001 5.1081e-011 1.1073e-009 1.1234e-007 2.2963e-001 1.9731e-005 7.1930e-006 3.8074e-005 2.4101e-003 4.4456e-002 4.1220e-004 3.2962e-005 7.6213e-004 4.3810e-003 7.7255e-003 1.3310e-002 2.0831e-002 2.7459e-002 3.2106e-002 3.5189e-002 3.6783e-002 3.6857e-002 3.5655e-002 3.3520e-002 3.0698e-002 2.7412e-002 2.3936e-002 2.0509e-002 1.7293e-002 1.4350e-002 1.1709e-002 9.3913e-003 7.4086e-003 5.7511e-003 4.3884e-003 3.2885e-003 2.4141e-003 1.7290e-003 1.2050e-003 8.1273e-004 5.2612e-004 3.2309e-004 1.8395e-004 9.3521e-005 3.9167e-005 1.0778e-005 5.0082e-007 2.2644e-006 1.1487e-005 2.4784e-005 3.9728e-005 5.4606e-005 6.8273e-005 7.9974e-005 8.9443e-005 9.6518e-005 1.0123e-004 1.0365e-004 1.0407e-004 1.0275e-004 9.9882e-005 9.5846e-005 9.0885e-005 8.5275e-005 7.9222e-005 7.2936e-005 6.6579e-005 6.0297e-005 5.4164e-005 4.8274e-005 4.2698e-005 3.7476e-005 3.2641e-005 2.8203e-005 2.4175e-005 2.0544e-005 1.7301e-005 1.4430e-005 1.1908e-005 9.7119e-006 7.8163e-006 6.1992e-006 4.8327e-006 3.6916e-006 2.7532e-006 1.9923e-006 1.3860e-006 9.1340e-007 5.5712e-007
          18 5.4115e-011 6.3181e-010 1.2377e-009 7.6168e-009 1.2541e-009 4.3008e-008 2.9346e-008 2.5497e-007 1.2087e-007 1.4951e-006 2.9669e-034 5.0835e-033 4.1465e-032 2.8351e-030 1.2604e-028 4.0877e-027 1.8069e-026 1.0339e-025 2.1360e-024 3.7178e-023 5.5873e-022 1.1150e-019 7.4096e-021 8.7987e-020 9.5017e-019 9.4626e-018 3.2797e-013 8.7563e-017 7.6768e-016 6.4510e-015 5.5572e-014 1.3903e-006 4.0151e-013 3.3149e-012 3.0057e-011 1.7608e-009 2.5880e-002 1.0794e-009 1.5680e-008 3.7534e-007 3.1358e-001 2.0791e-005 1.1548e-006 2.2395e-006 2.8577e-003 8.2510e-002 3.4188e-003 9.2065e-003 3.8575e-002 4.3951e-002 2.2812e-002 1.3094e-002 6.2603e-003 1.4426e-003 1.7386e-005 1.9148e-003 6.2888e-003 1.2058e-002 1.8175e-002 2.3822e-002 2.8392e-002 3.1509e-002 3.3104e-002 3.3337e-002 3.2473e-002 3.0743e-002 2.8370e-002 2.5583e-002 2.2620e-002 1.9664e-002 1.6828e-002 1.4197e-002 1.1809e-002 9.6772e-003 7.8226e-003 6.2387e-003 4.9066e-003 3.8074e-003 2.9071e-003 2.1823e-003 1.6083e-003 1.1595e-003 8.1541e-004 5.5586e-004 3.6482e-004 2.2757e-004 1.3228e-004 6.9129e-005 3.0193e-005 9.0898e-006 7.2120e-007 1.0636e-006 7.0362e-006 1.6294e-005 2.7106e-005 3.8230e-005 4.8770e-005 5.8193e-005 6.6161e-005 7.2538e-005 7.7278e-005 8.0461e-005 8.2201e-005 8.2666e-005 8.1983e-005 8.0330e-005 7.7889e-005 7.4811e-005 7.1250e-005 6.7325e-005 6.3176e-005 5.8876e-005 5.4523e-005 5.0186e-005 4.5922e-005 4.1769e-005 3.7765e-005 3.3951e-005 3.0338e-005 2.6938e-005 2.3767e-005 2.0810e-005 1.8034e-005 1.5368e-005 1.2684e-005
          19 1.3435e-011 1.2991e-010 2.6002e-011 2.9346e-009 5.5012e-011 2.0157e-009 1.0595e-007 1.7543e-008 4.0388e-007 3.6040e-008 5.2485e-032 1.0111e-030 6.4881e-030 3.9167e-028 1.5344e-026 4.3760e-025 1.9259e-024 9.7115e-024 1.7558e-022 2.6665e-021 3.4846e-020 4.1956e-020 4.0006e-019 4.0934e-018 3.7866e-017 3.2039e-016 2.1162e-013 2.5062e-015 1.8311e-014 1.2612e-013 8.3024e-013 6.3506e-008 5.2122e-012 3.2149e-011 1.9798e-010 1.9152e-009 3.0655e-003 6.7597e-009 4.7655e-008 4.5760e-007 6.5470e-002 1.1280e-006 5.6744e-006 1.1331e-004 1.4647e-002 3.1369e-001 5.2541e-003 4.0413e-003 2.6054e-003 2.1176e-004 6.0845e-003 1.6732e-002 2.8726e-002 3.5473e-002 3.4841e-002 2.8954e-002 2.0369e-002 1.1579e-002 4.6608e-003 7.6828e-004 1.3723e-004 2.3221e-003 6.4646e-003 1.1596e-002 1.6866e-002 2.1611e-002 2.5373e-002 2.7919e-002 2.9242e-002 2.9469e-002 2.8766e-002 2.7350e-002 2.5415e-002 2.3119e-002 2.0659e-002 1.8172e-002 1.5753e-002 1.3489e-002 1.1400e-002 9.5184e-003 7.8606e-003 6.4164e-003 5.1822e-003 4.1370e-003 3.2666e-003 2.5476e-003 1.9608e-003 1.4864e-003 1.1077e-003 8.0902e-004 5.7785e-004 4.0143e-004 2.6929e-004 1.7254e-004 1.0391e-004 5.7171e-005 2.7175e-005 9.8101e-006 1.6803e-006 9.8842e-008 2.9544e-006 8.6197e-006 1.5864e-005 2.3784e-005 3.1718e-005 3.9207e-005 4.5960e-005 5.1794e-005 5.6623e-005 6.0413e-005 6.3208e-005 6.5041e-005 6.5995e-005 6.6158e-005 6.5621e-005 6.4462e-005 6.2774e-005 6.0662e-005 5.8190e-005 5.5424e-005 5.2446e-005 4.9264e-005 4.5827e-005 4.1941e-005 3.7160e-005
          20 2.3578e-011 2.4234e-011 9.4417e-011 4.0067e-010 1.4229e-010 6.0448e-009 7.1086e-008 3.5548e-008 2.0962e-007 1.6164e-007 2.1481e-029 3.8084e-028 2.2836e-027 1.1837e-025 3.9762e-024 9.7101e-023 4.2235e-022 1.8425e-021 2.8434e-020 3.6786e-019 4.0865e-018 1.1080e-017 3.9780e-017 3.4412e-016 2.6822e-015 1.9050e-014 5.7876e-015 1.2445e-013 7.5543e-013 4.2928e-012 2.3043e-011 1.4508e-008 1.1784e-010 5.7879e-010 2.7576e-009 1.3376e-008 1.8021e-004 5.9159e-008 2.7978e-007 1.4517e-006 1.1666e-002 2.3006e-006 2.8737e-005 2.2849e-004 1.0052e-002 1.4713e-001 8.3103e-005 4.2273e-003 4.9758e-002 8.8767e-002 6.5346e-002 4.8044e-002 2.8141e-002 9.0607e-003 2.9000e-004 2.9083e-003 1.2326e-002 2.2705e-002 2.9598e-002 3.1105e-002 2.7557e-002 2.0731e-002 1.2956e-002 6.2301e-003 1.7791e-003 3.3485e-005 8.1409e-004 3.5421e-003 7.4673e-003 1.1862e-002 1.6114e-002 1.9797e-002 2.2644e-002 2.4512e-002 2.5432e-002 2.5503e-002 2.4855e-002 2.3674e-002 2.2075e-002 2.0211e-002 1.8223e-002 1.6192e-002 1.4213e-002 1.2328e-002 1.0586e-002 8.9989e-003 7.5779e-003 6.3202e-003 5.2212e-003 4.2707e-003 3.4630e-003 2.7814e-003 2.2114e-003 1.7383e-003 1.3505e-003 1.0356e-003 7.8179e-004 5.8038e-004 4.2228e-004 3.0000e-004 2.0690e-004 1.3742e-004 8.6809e-005 5.1115e-005 2.7039e-005 1.1923e-005 3.5839e-006 2.5545e-007 5.2404e-007 3.2675e-006 7.6093e-006 1.2869e-005 1.8532e-005 2.4218e-005 2.9650e-005 3.4629e-005 3.9029e-005 4.2787e-005 4.5858e-005 4.8226e-005 4.9918e-005 5.0907e-005 5.1094e-005 5.0175e-005 4.7427e-005
          21 7.9908e-011 8.8770e-011 1.5414e-012 1.0857e-010 1.6667e-009 1.1619e-008 1.2089e-008 8.0745e-008 3.4008e-008 3.3634e-007 6.7887e-027 1.1315e-025 6.3440e-025 2.8870e-023 8.5016e-022 1.8177e-020 7.4577e-020 3.0155e-019 4.0621e-018 4.5793e-017 4.4240e-016 1.1740e-015 3.7367e-015 2.7976e-014 1.8819e-013 1.1498e-012 2.5233e-012 6.4382e-012 3.3354e-011 1.6098e-010 7.2997e-010 7.8626e-009 3.1288e-009 1.2780e-008 5.0066e-008 1.8968e-007 1.1811e-007 7.0088e-007 2.5538e-006 9.3633e-006 1.2657e-003 3.0105e-005 1.2599e-004 5.6245e-004 7.4189e-003 4.9140e-002 2.2902e-003 2.1357e-002 9.8059e-002 8.8642e-002 2.0882e-002 2.2148e-004 1.0423e-002 3.5942e-002 5.4396e-002 5.5117e-002 4.0757e-002 2.1043e-002 5.8104e-003 3.7588e-005 3.2376e-003 1.1484e-002 2.0075e-002 2.5600e-002 2.6704e-002 2.3750e-002 1.8164e-002 1.1728e-002 6.0086e-003 2.0135e-003 1.5152e-004 3.4914e-004 2.2165e-003 5.2044e-003 8.7432e-003 1.2336e-002 1.5598e-002 1.8294e-002 2.0263e-002 2.1473e-002 2.1979e-002 2.1847e-002 2.1208e-002 2.0162e-002 1.8844e-002 1.7341e-002 1.5745e-002 1.4118e-002 1.2517e-002 1.0979e-002 9.5469e-003 8.2314e-003 7.0399e-003 5.9710e-003 5.0268e-003 4.2007e-003 3.4817e-003 2.8646e-003 2.3386e-003 1.8940e-003 1.5209e-003 1.2103e-003 9.5365e-004 7.4328e-004 5.7189e-004 4.3362e-004 3.2322e-004 2.3606e-004 1.6819e-004 1.1616e-004 7.7092e-005 4.8471e-005 2.8223e-005 1.4591e-005 6.1171e-006 1.5933e-006 3.1365e-008 6.2591e-007 2.7267e-006 5.8131e-006 9.4734e-006 1.3368e-005 1.7182e-005 2.0517e-005 2.2686e-005
          22 1.6699e-010 3.8294e-010 3.8855e-010 3.4761e-010 5.2651e-009 4.8795e-009 2.6383e-010 5.0914e-008 2.3026e-012 2.6658e-007 4.4856e-024 6.9138e-023 3.5624e-022 1.3759e-020 3.4344e-019 6.2164e-018 2.3843e-017 8.7211e-017 9.9219e-016 9.4331e-015 7.6743e-014 1.9026e-013 5.4495e-013 3.4238e-012 1.9291e-011 9.8502e-011 1.9149e-010 4.5996e-010 1.9822e-009 7.9365e-009 2.9763e-008 7.2495e-008 1.0516e-007 3.5260e-007 1.1283e-006 3.4734e-006 1.3534e-005 1.0321e-005 2.9907e-005 8.5122e-005 8.1120e-005 2.3695e-004 6.7660e-004 2.0047e-003 9.1869e-003 1.1685e-002 1.1600e-002 4.2845e-002 9.8735e-002 3.3167e-002 1.0559e-003 2.9995e-002 5.9026e-002 5.3035e-002 2.3756e-002 2.3098e-003 3.4641e-003 2.1016e-002 3.9130e-002 4.5856e-002 3.8985e-002 2.4203e-002 9.7117e-003 1.3115e-003 5.4515e-004 5.5288e-003 1.2815e-002 1.9126e-002 2.2445e-002 2.2246e-002 1.9129e-002 1.4318e-002 9.1240e-003 4.6291e-003 1.5363e-003 1.1131e-004 2.7887e-004 1.7409e-003 4.0902e-003 6.9010e-003 9.8058e-003 1.2504e-002 1.4804e-002 1.6580e-002 1.7801e-002 1.8470e-002 1.8637e-002 1.8365e-002 1.7734e-002 1.6821e-002 1.5729e-002 1.4518e-002 1.3247e-002 1.1955e-002 1.0690e-002 9.4772e-003 8.3297e-003 7.2688e-003 6.2985e-003 5.4226e-003 4.6388e-003 3.9444e-003 3.3338e-003 2.8014e-003 2.3387e-003 1.9397e-003 1.5980e-003 1.3072e-003 1.0613e-003 8.5467e-004 6.8236e-004 5.3947e-004 4.2194e-004 3.2599e-004 2.4834e-004 1.8604e-004 1.3661e-004 9.7920e-005 6.8075e-005 4.5483e-005 2.8816e-005 1.6916e-005 8.8278e-006 3.7652e-006 1.0667e-006
