   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21
          24 1.4555e-023 1.0174e-024 2.1489e-021 7.8783e-020 2.5532e-018 6.0125e-017 7.8556e-016 2.2576e-015 6.7561e-016 2.2766e-016 6.7865e-015 2.2095e-013 9.1375e-012 7.0996e-010 5.5288e-008 2.8856e-006 1.0362e-004 2.1673e-003 2.1062e-002 4.8302e-002 3.2640e-004 1.2912e-003
          25 9.4337e-024 2.8470e-024 1.9104e-021 7.3753e-020 2.3198e-018 5.5874e-017 7.9655e-016 3.1499e-015 4.0781e-017 3.4570e-015 3.3603e-014 8.2216e-013 2.9708e-011 1.9959e-009 1.3266e-007 5.9364e-006 1.8046e-004 3.1956e-003 2.5569e-002 4.3018e-002 2.3756e-003 6.7072e-003
          26 9.9061e-024 6.3253e-023 5.8373e-021 2.5334e-019 7.7456e-018 1.8921e-016 2.8976e-015 1.4694e-014 1.0476e-015 2.9648e-014 1.6128e-013 2.9172e-012 9.1061e-011 5.2804e-009 3.0042e-007 1.1580e-005 3.0050e-004 4.5428e-003 2.9946e-002 3.6107e-002 5.5361e-003 3.4619e-003
          27 7.1132e-024 1.0113e-021 3.3701e-020 1.7686e-018 5.3051e-017 1.3010e-015 2.1136e-014 1.3090e-013 4.8261e-014 2.9982e-013 8.2341e-013 1.0029e-011 2.6527e-010 1.3239e-008 6.4623e-007 2.1556e-005 4.8113e-004 6.2435e-003 3.3874e-002 2.8294e-002 8.8983e-003 1.7307e-003
          28 7.8527e-021 3.5143e-020 5.9845e-019 4.1149e-017 1.2310e-015 2.9984e-014 5.1104e-013 3.7296e-012 3.1057e-012 7.1632e-012 6.3276e-012 3.5085e-011 7.4132e-010 3.1712e-008 1.3312e-006 3.8603e-005 7.4646e-004 8.3454e-003 3.7178e-002 2.0487e-002 1.1716e-002 6.0366e-003
          29 1.1819e-009 2.1043e-009 2.6690e-008 2.2583e-006 6.8143e-005 1.6448e-003 2.8714e-002 2.2845e-001 2.6807e-001 3.4130e-001 6.0319e-002 3.7063e-003 1.1944e-005 3.8271e-006 6.7937e-009 4.7353e-006 8.4937e-005 8.6074e-004 3.4095e-003 1.4074e-003 1.1370e-003 2.6055e-004
          30 3.3980e-019 3.6127e-019 3.9651e-018 3.9050e-016 1.1903e-014 2.8513e-013 5.0452e-012 4.2237e-011 5.9565e-011 5.0061e-011 1.2025e-014 8.8177e-011 1.9776e-009 7.2451e-008 2.6201e-006 6.6346e-005 1.1186e-003 1.0796e-002 3.9333e-002 1.3257e-002 1.3400e-002 1.0660e-004
          31 3.4787e-019 9.7268e-020 9.1636e-019 1.4254e-016 4.5341e-015 1.0602e-013 1.9279e-012 1.8131e-011 3.7407e-011 8.0157e-012 2.3353e-011 3.1851e-010 5.1330e-009 1.5911e-007 4.9660e-006 1.1025e-004 1.6291e-003 1.3581e-002 4.0223e-002 7.2910e-003 1.3756e-002 7.7026e-003
          32 1.4799e-018 6.0387e-020 1.0071e-018 2.7175e-016 9.2358e-015 2.1006e-013 3.8857e-012 4.0353e-011 1.1152e-010 9.2323e-013 1.6474e-010 1.0730e-009 1.2999e-008 3.3762e-007 9.1026e-006 1.7782e-004 2.3132e-003 1.6651e-002 3.9779e-002 3.0161e-003 1.2834e-002 8.3764e-005
          33 1.0981e-017 2.3401e-020 2.1281e-018 1.0378e-015 3.8455e-014 8.5154e-013 1.5868e-011 1.7934e-010 6.2644e-010 3.2141e-011 1.1895e-009 3.8896e-009 3.2422e-008 6.9179e-007 1.6111e-005 2.7783e-004 3.1917e-003 1.9815e-002 3.7793e-002 6.0435e-004 1.0833e-002 7.6489e-003
          34 1.8553e-016 1.1756e-017 1.3164e-017 9.9552e-015 4.0805e-013 8.8484e-012 1.6460e-010 1.9986e-009 8.4757e-009 2.1504e-009 1.5474e-008 1.9778e-008 8.3530e-008 1.3800e-006 2.7715e-005 4.2291e-004 4.2990e-003 2.2976e-002 3.4508e-002 2.0524e-005 8.2202e-003 2.6227e-004
          35 7.0137e-009 1.1683e-009 3.3209e-010 2.4641e-007 1.1077e-005 2.3777e-004 4.3891e-003 5.6147e-002 2.7480e-001 1.4124e-001 4.0676e-001 1.0834e-001 7.7774e-003 8.9715e-006 7.4303e-006 1.0227e-006 1.5820e-006 8.6366e-006 1.2563e-005 1.6097e-007 2.6592e-006 5.1477e-007
          36 2.9607e-014 5.5163e-015 1.3839e-015 9.7767e-013 4.4594e-011 9.5652e-010 1.7628e-008 2.2719e-007 1.1356e-006 6.3671e-007 1.6021e-006 2.7088e-007 6.0273e-008 2.6686e-006 4.6592e-005 6.2876e-004 5.6634e-003 2.5992e-002 3.0200e-002 9.9287e-004 5.4836e-003 5.9359e-003
          37 1.8907e-015 6.7152e-016 1.1567e-016 4.1398e-014 2.0916e-012 4.4977e-011 8.1652e-010 1.1043e-008 6.3604e-008 5.9582e-008 5.4760e-008 1.3247e-008 3.8449e-007 5.1292e-006 7.6079e-005 9.1164e-004 7.2736e-003 2.8578e-002 2.5074e-002 3.0814e-003 3.0307e-003 1.5657e-004
          38 2.6767e-015 1.5128e-015 3.0716e-016 4.1968e-014 2.3088e-012 5.0557e-011 9.0114e-010 1.2650e-008 8.2465e-008 1.1208e-007 2.9832e-008 1.2162e-007 1.0088e-006 9.6908e-006 1.2176e-004 1.2929e-003 9.1309e-003 3.0589e-002 1.9600e-002 5.7585e-003 1.2064e-003 3.4757e-003
          39 7.6610e-015 6.2752e-015 1.7745e-015 9.3733e-014 5.4442e-012 1.2341e-010 2.1583e-009 3.1121e-008 2.2620e-007 4.1001e-007 1.2085e-008 6.8909e-007 2.8046e-006 1.8362e-005 1.9170e-004 1.7997e-003 1.1233e-002 3.1930e-002 1.4240e-002 8.5044e-003 1.9953e-004 2.2473e-006
          40 4.2644e-014 4.8117e-014 1.9403e-014 4.4959e-013 2.6380e-011 6.2916e-010 1.0816e-008 1.5864e-007 1.2688e-006 2.9032e-006 3.5411e-008 5.3026e-006 9.9777e-006 3.6085e-005 2.9688e-004 2.4545e-003 1.3507e-002 3.2377e-002 9.3452e-003 1.0828e-002 3.4392e-005 1.3648e-003
          41 2.3204e-012 3.5222e-012 1.9964e-012 2.3644e-011 1.3274e-009 3.3796e-008 5.7347e-007 8.4815e-006 7.3766e-005 2.0509e-004 2.5038e-005 3.3373e-004 1.9761e-004 1.1802e-004 4.5621e-004 3.2836e-003 1.5901e-002 3.1824e-002 5.2601e-003 1.2361e-002 5.9554e-004 1.6704e-004
          42 2.8159e-009 4.5732e-009 2.7967e-009 2.8989e-008 1.5975e-006 4.1367e-005 7.0038e-004 1.0367e-002 9.1778e-002 2.6580e-001 4.2484e-002 4.1170e-001 1.6259e-001 1.3365e-002 6.8843e-006 1.0761e-007 1.3485e-005 1.3099e-005 2.2988e-005 3.5569e-006 1.9124e-006 2.8621e-007
          43 4.3819e-013 8.9405e-013 6.9971e-013 4.9273e-012 2.4947e-010 6.8621e-009 1.1561e-007 1.7113e-006 1.6005e-005 5.2596e-005 1.6292e-005 6.5244e-005 1.2226e-006 7.8894e-005 6.8518e-004 4.3235e-003 1.8258e-002 3.0399e-002 2.3037e-003 1.2947e-002 1.6547e-003 2.1452e-004
          44 1.8595e-013 5.2305e-013 5.5921e-013 2.6942e-012 1.1631e-010 3.4841e-009 5.8691e-008 8.6425e-007 8.6010e-006 3.2701e-005 1.7869e-005 2.6308e-005 9.8505e-006 1.8120e-004 1.0413e-003 5.6152e-003 2.0624e-002 2.8074e-002 5.3991e-004 1.2527e-002 2.9524e-003 7.2837e-004
          45 1.8234e-013 7.5724e-013 1.1079e-012 4.1334e-012 1.4536e-010 4.7562e-009 8.0713e-008 1.1772e-006 1.2341e-005 5.3378e-005 4.3516e-005 2.2284e-005 6.2945e-005 3.9746e-004 1.5973e-003 7.1859e-003 2.2770e-002 2.4903e-002 1.0677e-006 1.1177e-002 4.2022e-003 2.2045e-005
          46 2.6144e-013 1.8882e-012 3.8522e-012 1.2374e-011 3.4433e-010 1.2265e-008 2.1123e-007 3.0430e-006 3.3285e-005 1.6151e-004 1.7864e-004 2.2760e-005 3.4031e-004 1.0262e-003 2.5620e-003 9.1092e-003 2.4613e-002 2.1069e-002 5.9398e-004 9.1235e-003 5.1695e-003 1.4249e-003
          47 5.7908e-013 1.1710e-011 3.4786e-011 1.0519e-010 2.2970e-009 8.8113e-008 1.5502e-006 2.2034e-005 2.4920e-004 1.3398e-003 1.8911e-003 1.2059e-005 3.6731e-003 4.9427e-003 5.0692e-003 1.1555e-002 2.5976e-002 1.6515e-002 2.2330e-003 6.5148e-003 5.6548e-003 3.5335e-004
          48 4.6354e-012 7.5202e-010 3.0592e-009 9.2806e-009 1.7184e-007 6.8716e-006 1.2313e-004 1.7337e-003 1.9977e-002 1.1470e-001 1.8735e-001 1.2826e-003 3.3693e-001 2.1145e-001 2.7263e-002 1.8572e-003 1.7643e-003 4.2046e-005 1.5974e-003 2.2136e-005 2.5474e-004 1.8731e-004
          49 7.6879e-015 6.0388e-011 2.9289e-010 9.0091e-010 1.5465e-008 6.2839e-007 1.1369e-005 1.5939e-004 1.8506e-003 1.0948e-002 1.9079e-002 4.5264e-004 3.2371e-002 1.2351e-002 3.3424e-004 1.1395e-002 2.3471e-002 1.2783e-002 2.7504e-003 4.8250e-003 5.1600e-003 1.5936e-003
          50 7.1356e-013 3.8499e-012 3.6419e-011 1.2175e-010 1.7146e-009 7.1686e-008 1.3370e-006 1.8528e-005 2.1894e-004 1.4046e-003 2.9025e-003 3.3536e-004 3.8800e-003 4.0505e-005 4.6691e-003 1.6537e-002 2.6173e-002 8.8755e-003 5.8897e-003 2.5152e-003 5.1148e-003 6.2335e-004
          51 2.1869e-012 7.4323e-013 2.4686e-011 9.5872e-011 1.1562e-009 4.8182e-008 9.2885e-007 1.2749e-005 1.5241e-004 1.0521e-003 2.5279e-003 6.3877e-004 2.3938e-003 5.2655e-004 9.1539e-003 2.0772e-002 2.5280e-002 4.9498e-003 8.2320e-003 8.3995e-004 4.1406e-003 1.7060e-003
          52 7.0927e-012 8.3481e-015 2.8815e-011 1.3971e-010 1.5287e-009 6.1287e-008 1.2214e-006 1.6651e-005 2.0031e-004 1.4748e-003 4.0462e-003 1.6845e-003 2.4139e-003 3.2333e-003 1.7751e-002 2.6103e-002 2.2468e-002 1.7322e-003 9.9936e-003 2.7427e-005 2.7542e-003 5.7898e-004
          53 2.9503e-011 3.8250e-012 4.9997e-011 3.2965e-010 3.4870e-009 1.3013e-007 2.6748e-006 3.6332e-005 4.3794e-004 3.4076e-003 1.0496e-002 6.2227e-003 3.3925e-003 1.4989e-002 4.0091e-002 3.2777e-002 1.5746e-002 6.6952e-006 1.0183e-002 5.4310e-004 1.0682e-003 8.9725e-004
          54 1.4966e-010 4.6036e-011 1.1342e-010 1.1049e-009 1.1951e-008 4.0780e-007 8.5959e-006 1.1666e-004 1.4049e-003 1.1418e-002 3.8633e-002 2.9400e-002 5.6934e-003 7.2350e-002 1.0298e-001 3.1691e-002 2.1489e-003 3.3148e-003 4.9780e-003 3.2375e-003 3.7692e-005 4.8438e-006
          55 2.8647e-010 1.2902e-010 1.0622e-010 1.5887e-009 1.8093e-008 5.6794e-007 1.2180e-005 1.6545e-004 1.9881e-003 1.6654e-002 6.0294e-002 5.4075e-002 3.4856e-003 1.2633e-001 1.0120e-001 2.9149e-003 9.9344e-003 7.9519e-003 5.7050e-004 2.7263e-003 2.3428e-003 2.5315e-004
          56 1.5651e-010 9.5984e-011 1.9523e-011 6.3572e-010 7.9827e-009 2.2456e-007 4.8988e-006 6.6718e-005 7.9872e-004 6.9058e-003 2.6924e-002 2.8569e-002 1.4359e-004 5.9406e-002 1.9004e-002 7.5693e-003 2.4598e-002 2.0326e-003 7.5219e-003 1.9466e-005 1.9451e-003 9.0150e-004
          57 9.4216e-011 7.5201e-011 8.6239e-013 2.6873e-010 3.9910e-009 9.7474e-008 2.1587e-006 2.9550e-005 3.5177e-004 3.1426e-003 1.3292e-002 1.6788e-002 2.0739e-004 2.8491e-002 8.8722e-004 2.1592e-002 2.2258e-002 5.4187e-009 9.3496e-003 8.5187e-004 5.7710e-004 2.6847e-004
          58 8.1657e-011 8.0007e-011 1.5134e-012 1.6195e-010 3.0362e-009 6.3752e-008 1.4245e-006 1.9641e-005 2.3221e-004 2.1348e-003 9.7573e-003 1.4427e-002 1.0515e-003 1.8533e-002 1.1364e-003 3.2164e-002 1.6356e-002 1.3790e-003 7.9743e-003 2.6269e-003 1.3865e-005 2.1089e-004
          59 8.9126e-011 1.0276e-010 1.0591e-011 1.2123e-010 3.0551e-009 5.5338e-008 1.2385e-006 1.7224e-005 2.0216e-004 1.9029e-003 9.3364e-003 1.5866e-002 2.6198e-003 1.4360e-002 7.4882e-003 4.0906e-002 9.3155e-003 5.0255e-003 5.0366e-003 4.3602e-003 2.6860e-004 4.1986e-007
          60 1.1014e-010 1.4510e-010 3.1615e-011 1.0001e-010 3.6168e-009 5.7213e-008 1.2733e-006 1.7877e-005 2.0828e-004 1.9979e-003 1.0448e-002 2.0068e-002 5.5139e-003 1.1835e-002 1.9558e-002 4.6569e-002 2.6390e-003 1.0126e-002 1.6615e-003 5.1999e-003 1.2447e-003 4.6044e-005
          61 1.3786e-010 2.0326e-010 7.0294e-011 7.9765e-011 4.4643e-009 6.2796e-008 1.3812e-006 1.9580e-005 2.2651e-004 2.2047e-003 1.2202e-002 2.6104e-002 1.0259e-002 9.0999e-003 3.7004e-002 4.4419e-002 9.5360e-005 1.4267e-002 2.9583e-006 4.1999e-003 2.4177e-003 4.0385e-004
          62 1.5258e-010 2.4818e-010 1.1950e-010 5.1745e-011 4.9791e-009 6.3546e-008 1.3745e-006 1.9669e-005 2.2603e-004 2.2245e-003 1.2949e-002 3.0483e-002 1.5715e-002 5.4120e-003 5.2532e-002 3.0453e-002 6.1281e-003 1.3355e-002 2.4160e-003 1.6345e-003 2.6606e-003 5.4479e-004
          63 1.3693e-010 2.4376e-010 1.5295e-010 2.2902e-011 4.5836e-009 5.4117e-008 1.1464e-006 1.6554e-005 1.8902e-004 1.8758e-003 1.1432e-002 2.9371e-002 1.8880e-002 1.9592e-003 5.5051e-002 1.2036e-002 1.7647e-002 7.2407e-003 7.2884e-003 2.2143e-005 1.5654e-003 5.7680e-004
          64 1.0379e-010 2.0161e-010 1.5929e-010 5.5712e-012 3.6252e-009 4.0372e-008 8.3464e-007 1.2158e-005 1.3796e-004 1.3775e-003 8.7603e-003 2.4433e-002 1.8985e-002 2.3403e-004 4.5799e-002 1.4810e-003 2.5624e-002 1.6465e-003 1.0097e-002 8.6743e-004 3.5628e-004 2.6100e-004
          65 7.3534e-011 1.5585e-010 1.5217e-010 1.4519e-013 2.7291e-009 2.9296e-008 5.8967e-007 8.6594e-006 9.7668e-005 9.7913e-004 6.4783e-003 1.9526e-002 1.7927e-002 7.0587e-005 3.3972e-002 4.9641e-004 2.7072e-002 1.4200e-005 9.5723e-003 2.9739e-003 8.1197e-006 5.6964e-005
          66 5.1943e-011 1.2040e-010 1.4387e-010 1.3070e-012 2.0906e-009 2.2163e-008 4.3403e-007 6.4203e-006 7.1985e-005 7.2328e-004 4.9623e-003 1.6085e-002 1.7125e-002 7.3970e-004 2.4181e-002 4.8889e-003 2.4114e-002 1.7958e-003 7.0876e-003 4.9042e-003 4.8108e-004 2.4448e-006
          67 3.7152e-011 9.4715e-011 1.3833e-010 5.5602e-012 1.6623e-009 1.7863e-008 3.4075e-007 5.0724e-006 5.6544e-005 5.6849e-004 4.0306e-003 1.3980e-002 1.6987e-002 1.8565e-003 1.6879e-002 1.1531e-002 1.8981e-002 5.5843e-003 4.0673e-003 5.9906e-003 1.3994e-003 1.0514e-004
          68 2.6523e-011 7.5213e-011 1.3532e-010 1.1454e-011 1.3640e-009 1.5274e-008 2.8460e-007 4.2593e-006 4.7215e-005 4.7431e-004 3.4637e-003 1.2794e-002 1.7509e-002 3.3300e-003 1.1430e-002 1.8897e-002 1.3024e-002 1.0241e-002 1.4916e-003 6.0301e-003 2.3988e-003 2.9303e-004
          69 1.8237e-011 5.8743e-011 1.3278e-010 1.8300e-011 1.1320e-009 1.3609e-008 2.4876e-007 3.7400e-006 4.1232e-005 4.1337e-004 3.0994e-003 1.2138e-002 1.8499e-002 5.1650e-003 7.2411e-003 2.5992e-002 7.1990e-003 1.4730e-002 9.7882e-005 5.0469e-003 3.1501e-003 5.2697e-004
          70 1.1379e-011 4.3318e-011 1.2751e-010 2.5238e-011 9.2251e-010 1.2304e-008 2.2188e-007 3.3491e-006 3.6727e-005 3.6709e-004 2.8176e-003 1.1649e-002 1.9582e-002 7.2967e-003 4.0074e-003 3.1609e-002 2.5381e-003 1.7857e-002 4.3327e-004 3.3129e-003 3.3615e-003 7.0361e-004
          71 5.8508e-012 2.8589e-011 1.1667e-010 3.0910e-011 7.1508e-010 1.0981e-008 1.9670e-007 2.9797e-006 3.2511e-005 3.2365e-004 2.5359e-003 1.1024e-002 2.0266e-002 9.4906e-003 1.7020e-003 3.4363e-002 1.5578e-004 1.8502e-002 2.5717e-003 1.4413e-003 2.9001e-003 7.3859e-004
          72 2.0284e-012 1.5756e-011 9.9943e-011 3.4039e-011 5.1480e-010 9.5153e-009 1.7057e-007 2.5932e-006 2.8159e-005 2.7898e-004 2.2257e-003 1.0136e-002 2.0223e-002 1.1430e-002 3.8761e-004 3.3575e-002 6.5356e-004 1.6379e-002 5.8389e-003 2.0840e-004 1.9452e-003 6.3639e-004
          73 1.8934e-013 6.3384e-012 7.9726e-011 3.4221e-011 3.3904e-010 7.9877e-009 1.4449e-007 2.2052e-006 2.3842e-005 2.3489e-004 1.9037e-003 9.0514e-003 1.9476e-002 1.2921e-002 1.2313e-007 2.9815e-002 3.6540e-003 1.2331e-002 9.1152e-003 1.0318e-004 9.1171e-004 4.2762e-004
          74 2.5839e-013 1.1232e-012 5.8839e-011 3.1751e-011 1.9956e-010 6.5035e-009 1.1978e-007 1.8366e-006 1.9779e-005 1.9363e-004 1.5909e-003 7.8761e-003 1.8181e-002 1.3884e-002 3.2929e-004 2.4241e-002 8.0693e-003 7.6737e-003 1.1388e-002 1.1058e-003 1.9407e-004 2.0251e-004
          75 1.8784e-012 1.1543e-013 3.9678e-011 2.7320e-011 1.0050e-010 5.1429e-009 9.7386e-008 1.5017e-006 1.6120e-005 1.5670e-004 1.3026e-003 6.6980e-003 1.6511e-002 1.4300e-002 1.1037e-003 1.8079e-002 1.2578e-002 3.6414e-003 1.2077e-002 2.7816e-003 7.9185e-006 4.8828e-005
          76 4.5625e-012 2.6725e-012 2.4205e-011 2.2093e-011 3.9811e-011 4.0056e-009 7.8786e-008 1.2235e-006 1.3103e-005 1.2638e-004 1.0610e-003 5.6521e-003 1.4814e-002 1.4375e-002 2.0814e-003 1.2489e-002 1.6260e-002 1.0368e-003 1.1307e-002 4.5687e-003 3.4021e-004 1.6144e-007
