   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 1.1952e-009 1.1204e-010 5.8066e-009 2.0561e-009 7.2275e-008 2.5508e-006 4.2225e-005 6.6396e-004 2.5008e-002 2.9360e-001 1.9905e-001 3.3037e-001 1.2418e-001 2.5548e-002 1.5152e-003 6.8837e-007 4.0931e-006 5.7256e-007 9.5124e-008 1.1056e-007 4.9349e-008 3.8909e-010 4.1202e-009 5.3194e-010 2.3477e-011 9.2257e-011 3.7370e-011 1.1376e-011
          11 2.6075e-009 1.7634e-009 4.3029e-010 8.2893e-009 5.6090e-009 3.9513e-007 8.7129e-006 1.0220e-004 2.1692e-003 6.2243e-002 3.3713e-001 4.9058e-002 3.1197e-001 1.8835e-001 4.6421e-002 2.5409e-003 1.6689e-005 3.6759e-006 2.1191e-006 7.1644e-007 8.8624e-009 5.5763e-008 1.1822e-008 3.6607e-009 4.0194e-009 3.7037e-009 1.8722e-009 7.1334e-010
          12 4.7225e-010 1.4061e-009 8.3570e-010 2.5606e-009 1.1891e-008 8.4445e-008 1.4438e-006 2.9073e-005 2.4899e-004 7.6862e-003 1.2374e-001 2.9498e-001 2.7772e-004 2.5148e-001 2.4672e-001 7.1402e-002 3.3637e-003 7.2232e-005 5.9317e-007 3.2610e-006 2.1170e-006 1.8337e-007 4.8888e-010 2.7709e-009 6.1033e-009 7.5949e-009 4.6686e-009 1.9345e-009
          13 2.4722e-010 3.8111e-012 7.0987e-010 8.2396e-011 8.0857e-009 4.0825e-008 2.8322e-007 7.0233e-006 6.3070e-005 8.1819e-004 2.3590e-002 1.8623e-001 1.9325e-001 2.1098e-002 1.7568e-001 2.9526e-001 9.9959e-002 3.8292e-003 1.8228e-004 2.5488e-006 1.6000e-006 3.3764e-006 1.1246e-006 2.9415e-007 1.0072e-007 3.5993e-008 1.0512e-008 3.1802e-009
          14 1.1466e-009 5.7790e-010 1.7207e-012 4.7811e-010 2.6488e-010 1.3131e-008 1.2516e-007 1.1506e-006 2.1741e-005 1.4168e-004 3.1495e-003 5.7072e-002 2.1421e-001 8.7190e-002 6.5557e-002 1.0513e-001 3.3228e-001 1.3105e-001 3.8506e-003 3.3001e-004 2.5796e-005 4.2130e-008 1.8417e-006 1.6775e-006 1.0085e-006 5.2762e-007 2.0670e-007 7.2421e-008
          15 8.4278e-010 6.4972e-010 3.6189e-010 4.6972e-014 5.4761e-010 5.3757e-010 6.3552e-008 2.2520e-007 6.6343e-006 4.5852e-005 4.3383e-004 1.1548e-002 1.0226e-001 1.8730e-001 1.8998e-002 1.0056e-001 5.0299e-002 3.5908e-001 1.6539e-001 3.5204e-003 4.5379e-004 8.2078e-005 8.9919e-006 2.7890e-008 3.5413e-007 4.5763e-007 2.5265e-007 9.9985e-008
          16 1.4514e-010 1.1891e-010 2.7352e-010 4.1013e-010 1.2252e-010 2.8560e-010 1.9438e-008 1.0347e-007 1.8566e-006 1.8002e-005 1.0011e-004 1.9094e-003 3.2015e-002 1.3667e-001 1.1990e-001 9.5046e-005 1.1073e-001 1.4958e-002 3.7439e-001 2.0535e-001 3.1686e-003 4.7496e-004 1.5530e-004 4.1785e-005 8.0273e-006 1.5576e-006 3.0937e-007 7.9040e-008
          17 2.4946e-011 3.0092e-011 1.2213e-011 4.9409e-010 3.1472e-010 5.5740e-011 2.9575e-009 6.3333e-008 5.1991e-007 7.0801e-006 3.9657e-005 3.3714e-004 8.0017e-003 6.4002e-002 1.3475e-001 4.7947e-002 1.6749e-002 9.4868e-002 3.9017e-004 3.7418e-001 2.5481e-001 3.2458e-003 3.6030e-004 1.8969e-004 8.8631e-005 3.0024e-005 8.9977e-006 2.8541e-006
          18 2.4338e-010 2.3661e-010 7.1781e-011 1.3882e-010 1.1393e-009 2.7023e-010 1.8801e-010 3.2038e-008 1.4011e-007 2.7786e-006 1.9314e-005 8.5204e-005 1.8409e-003 2.4023e-002 8.9790e-002 9.1252e-002 5.5074e-003 4.2545e-002 6.0950e-002 6.9297e-003 3.4978e-001 3.2175e-001 4.8902e-003 1.5337e-004 1.4009e-004 8.8527e-005 3.2789e-005 1.1104e-005
          19 3.5833e-010 3.1349e-010 2.0063e-010 2.0383e-014 1.0568e-009 9.4400e-010 5.8295e-012 1.3974e-008 3.4971e-008 1.0950e-006 9.5187e-006 3.3643e-005 4.4685e-004 8.1906e-003 4.6835e-002 8.2954e-002 3.3093e-002 3.4764e-003 5.2266e-002 2.3229e-002 3.4100e-002 2.8326e-001 4.1887e-001 1.2882e-002 4.2702e-006 3.5611e-005 2.8742e-005 1.1421e-005
          20 2.9108e-010 2.2786e-010 1.9715e-010 5.1128e-011 5.1661e-010 9.8429e-010 3.7119e-012 6.0158e-009 8.8375e-009 4.2727e-007 4.4271e-006 1.6677e-005 1.2680e-004 2.7316e-003 2.1303e-002 5.3465e-002 4.0486e-002 1.3485e-003 2.0410e-002 3.4189e-002 8.6831e-004 7.2957e-002 1.5344e-001 5.4523e-001 5.2666e-002 2.9259e-004 9.7737e-006 7.7099e-008
          21 1.4976e-010 1.0648e-010 1.0789e-010 6.4240e-011 1.6221e-010 5.4304e-010 6.0217e-012 2.3866e-009 2.4307e-009 1.5007e-007 1.7366e-006 7.3974e-006 3.8964e-005 8.5727e-004 8.1027e-003 2.4923e-002 2.5455e-002 3.9525e-003 5.0252e-003 1.8870e-002 5.9669e-003 9.1139e-003 7.7740e-002 1.1340e-002 5.5683e-001 2.4411e-001 6.6232e-003 5.0255e-004
