   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87
          29 2.7751e-009 3.7265e-008 3.2645e-006 2.4645e-006 3.9188e-004 3.4595e-003 5.3669e-003 2.9062e-010 8.8343e-007 1.6941e-010 6.0143e-011 4.5607e-011 8.1926e-011 5.1825e-007 2.3550e-012 9.0022e-010 3.4592e-010 5.4702e-012 3.1362e-006 5.4718e-009 7.0558e-008 5.1558e-007 1.9652e-006 2.4905e-003 8.7822e-006 5.2525e-005 1.3394e-004 5.3721e-004 1.1967e-003 6.5516e-004 3.9310e-003 3.2136e-004 2.5047e-003 2.7012e-002 5.4335e-004 2.5976e-002 3.5239e-003 1.5992e-003 9.2894e-004 1.9828e-005 5.4125e-004 1.5848e-004 1.4867e-004 8.9954e-006 2.4059e-005 3.1234e-005 8.2175e-006 4.1003e-005 1.4190e-005 1.8485e-005 5.7931e-006 7.8638e-009 3.1540e-005 9.3735e-006 1.6487e-006 8.0483e-007 2.3473e-005 1.3227e-005 1.8628e-009 2.1645e-008 8.4806e-006 1.7635e-005 4.2693e-006 1.0407e-007 3.9461e-010 4.4467e-006 1.0132e-005 3.9590e-006 5.9622e-011 5.4083e-007 7.7389e-008 3.0578e-006 4.6960e-006 1.4292e-006 6.7871e-008 1.0560e-006 4.1499e-007 1.7399e-007 1.5974e-006 1.6562e-006 2.7144e-007 2.4361e-007 1.2927e-006 1.2005e-006 2.4029e-007 7.1825e-008 5.5751e-007 5.2741e-007
          30 6.7728e-019 6.1977e-018 6.2388e-016 3.9557e-016 6.7085e-014 6.5124e-013 1.0633e-012 2.6186e-010 5.5273e-007 6.6694e-009 3.6585e-010 4.3259e-010 6.4108e-010 6.4329e-005 1.9276e-009 2.2776e-009 1.2293e-008 1.2800e-009 5.3135e-005 2.9199e-008 5.2537e-007 4.2783e-006 1.9414e-005 5.8933e-008 7.5613e-005 3.9622e-004 1.4822e-003 4.4975e-003 5.5811e-006 1.1078e-002 2.0277e-002 2.7001e-002 2.6154e-004 4.8223e-002 2.0841e-001 5.8298e-001 6.0454e-002 2.7168e-002 5.6773e-004 3.4512e-003 2.8543e-003 1.1361e-004 2.4387e-004 3.3418e-004 7.3508e-005 2.0707e-007 2.8169e-005 2.0359e-005 4.1889e-006 4.1289e-008 1.7401e-006 8.0984e-007 1.5422e-007 3.5473e-008 1.5581e-009 2.2121e-009 7.9169e-010 1.3987e-008 5.0526e-008 8.9319e-009 9.7662e-010 8.3753e-010 1.5068e-009 7.0214e-009 2.0800e-009 3.6961e-009 9.3454e-009 7.4347e-010 1.9780e-009 2.1322e-009 2.6121e-010 2.0798e-010 1.1306e-009 7.0852e-010 3.2070e-010 3.5860e-009 3.4338e-009 2.9951e-010 6.5557e-010 1.4590e-009 4.5753e-010 1.2358e-013 3.9328e-011 1.4267e-011 2.0444e-010 1.2395e-010 3.8915e-011 6.5934e-010
          31 5.3363e-019 2.1258e-018 2.9402e-016 1.3346e-016 2.3508e-014 2.9337e-013 5.5231e-013 7.5675e-009 6.4495e-005 7.8374e-009 7.2548e-010 2.8419e-011 1.7178e-008 1.0227e-004 5.2031e-009 2.0928e-008 2.3021e-008 5.2845e-008 1.7961e-004 7.1252e-010 1.7048e-007 2.0569e-006 1.0497e-005 2.0188e-006 4.3826e-005 1.7620e-004 7.7827e-004 2.6205e-003 3.7168e-008 7.2129e-003 1.5992e-002 2.5441e-002 2.1404e-004 2.7187e-002 3.7851e-002 1.7823e-002 5.4685e-001 2.9200e-001 1.2637e-002 2.2780e-003 7.5498e-003 2.0396e-003 5.3620e-005 6.8929e-004 3.8529e-004 2.9077e-005 1.5914e-005 5.3749e-005 2.4477e-005 2.7253e-006 7.3003e-007 3.3835e-006 1.3721e-006 2.2122e-007 1.4533e-008 2.2198e-008 1.1243e-008 7.8852e-011 1.6926e-008 5.5581e-008 1.3818e-008 4.0571e-011 4.0679e-011 2.9333e-009 1.4997e-008 6.3955e-009 1.8270e-009 9.1006e-009 1.8635e-009 2.5724e-010 4.1617e-010 8.8519e-011 9.0036e-010 3.6607e-009 2.5420e-009 2.5162e-011 3.4188e-009 4.4555e-009 1.1102e-009 2.0612e-011 3.1337e-010 7.3188e-011 4.1563e-013 3.2995e-011 5.2986e-010 1.1429e-009 6.5156e-010 1.4464e-012
          32 1.9460e-018 4.0800e-018 7.2381e-016 2.9064e-016 4.2025e-014 6.8507e-013 1.5013e-012 6.4853e-009 5.1999e-005 5.9904e-010 1.4560e-009 1.0837e-009 4.1356e-009 2.6196e-006 4.0379e-009 1.7418e-008 3.1202e-009 5.8248e-008 6.6712e-005 3.9913e-008 6.7871e-009 7.4164e-007 5.6427e-006 2.0193e-007 2.3994e-005 9.9492e-005 4.0408e-004 1.5543e-003 3.5856e-007 4.5722e-003 1.1415e-002 2.2300e-002 5.3413e-004 2.5438e-002 2.2897e-002 5.6039e-003 1.5968e-002 3.1840e-001 5.4483e-001 2.0925e-004 1.4001e-002 8.8187e-003 5.7146e-004 7.4664e-004 1.1518e-003 3.0960e-004 3.0002e-007 6.2364e-005 7.9145e-005 2.4187e-005 8.7796e-007 2.7715e-006 5.3609e-006 2.0843e-006 3.2775e-007 9.0455e-011 7.3878e-008 3.0870e-008 6.5213e-009 3.1028e-008 4.1967e-008 1.2643e-008 2.7575e-009 5.4888e-011 7.6085e-009 1.9665e-008 5.4972e-009 7.1293e-010 3.2559e-009 1.0256e-009 2.9132e-010 2.7055e-010 5.0211e-011 2.7412e-009 5.5113e-009 2.0776e-009 8.0715e-011 2.0145e-009 1.9978e-009 6.9857e-010 2.2246e-010 2.3929e-010 2.2386e-010 1.7535e-012 4.9287e-010 1.6323e-009 1.6246e-009 4.8494e-010
          33 1.2982e-017 1.6953e-017 3.5649e-015 1.5876e-015 1.4620e-013 3.1824e-012 8.1657e-012 5.4108e-010 3.7091e-008 1.2732e-009 2.2121e-010 3.3391e-009 5.8608e-009 9.5411e-005 1.1614e-008 5.6305e-009 1.9121e-008 1.0146e-009 8.7337e-005 7.9734e-008 5.4535e-008 1.4753e-007 2.7725e-006 1.3284e-006 1.4268e-005 5.6610e-005 2.2516e-004 8.6199e-004 4.1234e-006 2.9025e-003 7.8701e-003 1.7847e-002 1.0830e-003 2.3053e-002 2.3268e-002 4.1372e-003 5.9569e-003 4.0475e-002 1.0716e-001 6.9030e-001 3.7666e-002 2.7334e-002 5.8348e-003 3.5313e-005 2.0536e-003 1.3561e-003 1.5385e-004 3.0184e-005 1.2981e-004 9.9340e-005 1.9164e-005 2.8041e-009 6.2855e-006 8.4083e-006 2.8885e-006 3.5414e-007 9.4988e-009 2.1246e-007 1.1215e-007 2.0067e-008 3.4330e-008 4.0191e-008 9.2569e-009 2.5855e-009 1.5482e-009 3.3298e-009 2.3275e-008 1.3138e-008 4.2811e-011 1.5022e-009 3.2074e-010 1.2095e-010 1.0808e-009 8.2468e-010 4.9591e-010 5.0546e-009 4.4055e-009 2.6239e-010 8.7692e-010 1.4929e-009 4.9690e-010 1.2436e-010 3.3737e-010 9.2444e-010 7.1637e-010 6.4626e-012 7.6142e-010 1.9089e-009
          34 2.0185e-016 1.9016e-016 4.3892e-014 2.5896e-014 1.2299e-012 3.6818e-011 1.1123e-010 8.5440e-009 3.8698e-005 4.1033e-009 5.5278e-009 3.3780e-010 1.0188e-008 2.3224e-005 6.1913e-010 1.9692e-008 4.5346e-010 2.1378e-008 8.9706e-005 4.6222e-009 1.9304e-007 1.6836e-007 6.7533e-007 5.1094e-009 7.8774e-006 3.5987e-005 1.3597e-004 5.3022e-004 1.0605e-005 1.7780e-003 5.4817e-003 1.3914e-002 1.7348e-003 1.9025e-002 2.4700e-002 6.1042e-003 3.9807e-003 1.9976e-002 2.4915e-002 1.0389e-002 6.7561e-001 1.5363e-001 3.0090e-002 1.4589e-003 1.4484e-003 3.3615e-003 1.2028e-003 2.3059e-005 1.4392e-004 2.0499e-004 1.0800e-004 1.1333e-005 1.7721e-006 1.1959e-005 1.2080e-005 3.5245e-006 2.9198e-007 5.8788e-008 4.5956e-007 2.5829e-007 3.7056e-008 3.8149e-008 4.8434e-008 7.9696e-009 1.1054e-009 3.7839e-009 4.8114e-010 2.7622e-008 2.9584e-008 2.5948e-009 7.5778e-010 2.0086e-010 3.2252e-012 1.4459e-009 3.8217e-009 3.2190e-010 3.2328e-009 7.4825e-009 2.4556e-009 5.4984e-011 1.0797e-009 4.9186e-010 6.5192e-011 2.6084e-010 1.5417e-009 2.5471e-009 1.0829e-009 1.9841e-011
          35 7.1691e-009 5.6206e-009 1.3353e-006 1.0953e-006 2.6089e-005 1.0600e-003 3.7055e-003 1.7644e-012 2.0866e-008 1.2271e-012 1.2625e-012 3.0031e-012 3.7884e-013 7.3276e-009 4.0342e-012 8.7082e-013 3.8222e-012 1.3349e-012 5.9264e-004 6.6443e-013 2.9043e-011 7.4065e-011 4.0553e-011 7.0868e-002 3.6420e-009 1.7408e-008 8.7343e-008 2.3825e-005 4.1514e-003 2.5359e-008 9.2913e-008 5.7359e-006 5.1055e-004 1.0443e-004 1.2096e-004 1.6508e-004 1.7875e-004 8.8313e-005 1.6136e-004 6.4491e-005 4.0793e-004 4.0097e-004 8.6964e-006 2.7443e-005 1.4024e-004 7.5863e-005 5.8878e-005 5.5794e-005 2.0177e-005 1.1160e-005 1.2603e-005 5.4053e-006 1.7004e-006 2.0169e-006 1.0119e-006 4.3295e-009 2.6237e-007 2.0430e-007 6.5722e-007 2.0883e-006 2.7273e-006 2.2219e-006 2.3409e-006 3.4517e-006 4.2667e-006 3.7926e-006 3.0577e-006 3.0496e-006 3.5915e-006 3.8120e-006 3.2705e-006 2.5277e-006 2.1694e-006 2.2308e-006 2.3669e-006 2.2043e-006 1.7392e-006 1.2710e-006 1.0119e-006 9.5712e-007 9.8396e-007 9.4430e-007 7.7557e-007 5.4431e-007 3.5557e-007 2.5197e-007 2.1666e-007 2.1238e-007
          36 2.9978e-014 2.2989e-014 5.4677e-012 4.7460e-012 1.0057e-010 4.3027e-009 1.5400e-008 2.8779e-009 4.7697e-005 2.4318e-009 1.9459e-009 8.4983e-009 1.9584e-010 2.8002e-005 1.0340e-008 5.9886e-010 9.5201e-009 8.0978e-010 2.2703e-005 2.7572e-009 4.8920e-008 2.2808e-007 4.0093e-007 5.8838e-007 2.9971e-006 2.1783e-005 8.8066e-005 3.2858e-004 1.8006e-005 1.1492e-003 3.7001e-003 1.0847e-002 2.3382e-003 1.4944e-002 2.4163e-002 9.6110e-003 2.0443e-003 1.6327e-002 1.5016e-002 4.3293e-003 4.7496e-003 5.3076e-001 3.3000e-001 1.9233e-002 1.6743e-004 4.4886e-003 4.0537e-003 7.8049e-004 2.1139e-005 3.3255e-004 2.7500e-004 9.6451e-005 3.7674e-006 7.6743e-006 2.0483e-005 1.5086e-005 3.9484e-006 2.5724e-007 2.1829e-007 8.1989e-007 4.3558e-007 1.0826e-007 6.8318e-008 3.7280e-008 4.8828e-009 2.6948e-009 3.2585e-009 2.3501e-009 2.6554e-008 2.3335e-008 5.1426e-009 7.8473e-010 2.3277e-010 5.2798e-010 5.1248e-009 4.8689e-009 1.0706e-010 2.3266e-009 3.2888e-009 7.9532e-010 1.0641e-011 3.5653e-012 4.3513e-011 4.3462e-011 1.4044e-009 3.9278e-009 3.6637e-009 9.9104e-010
          37 1.7886e-015 1.2239e-015 2.8737e-013 3.8461e-013 3.2972e-012 2.1236e-010 9.0695e-010 1.2227e-009 4.4169e-006 4.0863e-011 2.1263e-009 2.0969e-009 2.8638e-009 6.7095e-005 4.9253e-010 3.2280e-009 2.2590e-010 2.4140e-009 1.0218e-004 6.8502e-013 3.7941e-013 9.9321e-008 5.6299e-007 1.1319e-006 1.6749e-006 1.0247e-005 5.4334e-005 2.2194e-004 3.0641e-005 7.4640e-004 2.5885e-003 8.3632e-003 3.0264e-003 1.1576e-002 2.2267e-002 1.2819e-002 4.1908e-004 1.4414e-002 1.4310e-002 3.6687e-003 8.7723e-004 2.7646e-002 3.3760e-001 5.1753e-001 4.1022e-003 4.6782e-003 7.7683e-003 3.7977e-003 2.9222e-004 2.1537e-004 5.6082e-004 3.1461e-004 7.2006e-005 1.5913e-008 1.8095e-005 3.0415e-005 1.8472e-005 4.1793e-006 1.4777e-007 4.8548e-007 1.3206e-006 7.8117e-007 2.4199e-007 8.9044e-008 2.0971e-008 1.1228e-009 1.5666e-009 1.1159e-009 4.8267e-009 2.3537e-008 1.8822e-008 8.5918e-009 6.6632e-009 3.8709e-009 1.9884e-011 5.1486e-009 5.6676e-009 4.9604e-010 6.6462e-010 1.0303e-009 2.3085e-010 9.0515e-011 4.2774e-010 6.8129e-010 5.8021e-011 7.2822e-010 2.8351e-009 2.9579e-009
          38 2.3620e-015 1.5392e-015 3.4920e-013 7.3134e-013 2.3333e-012 2.4335e-010 1.2501e-009 5.5632e-009 1.4562e-005 4.0556e-009 6.7868e-009 3.6648e-009 2.5742e-009 3.0224e-006 3.4577e-009 1.8182e-009 6.6337e-010 2.0938e-009 4.8449e-007 8.7766e-011 3.2081e-011 3.6968e-008 3.3291e-007 3.4432e-006 1.3840e-006 5.6465e-006 3.1805e-005 1.5730e-004 4.9540e-005 5.1721e-004 1.8052e-003 6.5449e-003 3.6264e-003 8.6020e-003 2.0089e-002 1.5102e-002 1.7803e-005 1.1099e-002 1.5857e-002 4.8294e-003 1.5367e-004 9.7936e-003 3.8570e-002 1.6857e-001 6.6421e-001 1.7275e-003 1.4283e-002 9.7247e-003 2.7549e-003 1.3628e-005 5.9369e-004 7.8150e-004 3.1377e-004 4.4292e-005 4.3257e-006 3.3531e-005 4.0873e-005 2.2406e-005 4.0152e-006 1.9423e-008 8.9516e-007 2.0623e-006 1.2830e-006 3.8494e-007 1.2326e-007 2.0014e-008 8.4589e-010 1.9022e-010 1.7552e-009 2.2029e-009 2.9229e-008 2.9322e-008 1.0951e-008 8.0053e-009 1.0153e-008 2.5973e-009 2.1734e-009 9.7554e-009 4.3837e-009 1.2416e-011 5.4651e-010 1.2014e-010 4.2812e-013 2.7058e-010 1.5637e-009 1.4078e-009 1.0879e-011 1.4990e-009
          39 6.2621e-015 4.0580e-015 8.8822e-013 2.9152e-012 3.1308e-012 5.8854e-010 3.6673e-009 1.3941e-009 4.0639e-005 4.8025e-009 6.4582e-010 7.9253e-009 4.1880e-010 3.4526e-005 1.2667e-009 5.6994e-010 1.0048e-010 3.5225e-009 7.0887e-005 2.1768e-011 2.0631e-012 1.7179e-008 1.5169e-007 3.3939e-006 8.2965e-007 3.8485e-006 1.8917e-005 1.0252e-004 7.5442e-005 3.6865e-004 1.3202e-003 5.1861e-003 4.2900e-003 6.3900e-003 1.7553e-002 1.6814e-002 6.4890e-004 7.4332e-003 1.6072e-002 7.6505e-003 1.5809e-005 5.1781e-003 1.7372e-002 3.1189e-002 5.8978e-002 7.3671e-001 2.7492e-002 2.5485e-002 9.5944e-003 1.4131e-003 1.1559e-004 1.1020e-003 9.4882e-004 2.7962e-004 1.7338e-005 1.9841e-005 5.4473e-005 5.1904e-005 2.4653e-005 3.6681e-006 1.5154e-008 1.6443e-006 2.9553e-006 1.7998e-006 6.2402e-007 1.9887e-007 1.8559e-008 6.7649e-009 3.5583e-009 1.2345e-010 4.6933e-009 3.3270e-008 3.2231e-008 1.5145e-008 1.4018e-008 1.6418e-008 4.8416e-009 1.1703e-009 8.3087e-009 4.7958e-009 4.9119e-010 2.7497e-011 1.9233e-010 9.3688e-011 4.3455e-010 2.6170e-009 2.4118e-009 1.7001e-010
          40 3.1846e-014 2.1083e-014 4.5261e-012 2.3297e-011 7.1821e-012 2.8908e-009 2.2045e-008 6.1756e-010 1.7589e-005 1.7504e-010 2.5980e-009 2.7160e-010 2.1735e-011 4.5014e-005 2.7525e-010 3.8294e-010 1.7645e-011 2.4674e-009 3.0260e-005 2.4542e-009 1.0965e-009 5.7320e-010 1.0547e-007 1.3664e-005 5.2034e-007 2.4250e-006 1.1778e-005 7.0617e-005 1.2884e-004 2.5139e-004 1.0014e-003 4.2481e-003 4.9562e-003 4.5897e-003 1.5197e-002 1.7608e-002 1.9995e-003 4.4863e-003 1.4518e-002 1.0523e-002 7.5389e-004 2.9682e-003 1.1156e-002 1.7037e-002 1.5968e-002 9.2651e-003 7.2916e-001 8.8519e-002 3.3969e-002 7.5248e-003 3.3958e-004 6.3319e-004 1.6346e-003 1.0288e-003 2.1702e-004 1.2820e-006 4.7201e-005 7.8737e-005 6.2371e-005 2.5543e-005 3.1898e-006 1.5678e-007 2.7352e-006 4.0702e-006 2.4738e-006 9.9886e-007 3.1143e-007 1.6875e-008 1.7461e-008 1.4245e-008 3.5244e-009 1.3339e-008 3.2722e-008 2.7044e-008 1.8286e-008 2.1751e-008 2.0828e-008 5.7049e-009 2.0468e-010 3.1968e-009 2.3821e-009 1.4254e-009 2.1164e-009 2.5713e-009 6.8774e-010 3.0896e-010 2.1329e-009 1.5070e-009
          41 1.5445e-012 1.0611e-012 2.3152e-010 1.8845e-009 1.2206e-010 1.4558e-007 1.3718e-006 2.6253e-009 4.1684e-007 3.0381e-009 4.1788e-009 3.5159e-009 7.7814e-010 7.5017e-007 1.8899e-010 2.7504e-010 1.8408e-009 1.0112e-009 1.6725e-005 6.8426e-009 2.1279e-009 2.6394e-010 2.7781e-008 7.5971e-004 3.8103e-007 1.7547e-006 8.1505e-006 5.9124e-005 4.1302e-004 1.7242e-004 7.3830e-004 3.5152e-003 5.3488e-003 3.3246e-003 1.2942e-002 1.8037e-002 3.7071e-003 2.1527e-003 1.2258e-002 1.2056e-002 2.6502e-003 1.0358e-003 8.5567e-003 1.2625e-002 1.0987e-002 4.1111e-003 3.8997e-004 6.5560e-001 1.8259e-001 3.6451e-002 4.4468e-003 7.7831e-006 1.4617e-003 2.0623e-003 1.0031e-003 1.4046e-004 4.8383e-006 8.7391e-005 1.0594e-004 7.2219e-005 2.6202e-005 2.6194e-006 4.9049e-007 4.1438e-006 5.5879e-006 3.4233e-006 1.4570e-006 4.5296e-007 2.7518e-008 2.0619e-008 2.8161e-008 1.3873e-008 1.7109e-008 1.9292e-008 1.2002e-008 1.1683e-008 1.9978e-008 1.7790e-008 3.1488e-009 7.9232e-010 3.8328e-009 3.7485e-009 5.2776e-009 1.0570e-008 1.3609e-008 7.9850e-009 1.4304e-009 7.1934e-015
          42 1.8153e-009 1.2595e-009 2.7799e-007 2.5218e-006 1.0488e-007 1.7487e-004 1.7330e-003 1.9499e-012 6.3537e-009 6.0458e-013 4.8103e-012 1.1469e-012 1.3262e-013 1.8898e-008 2.3101e-013 1.4064e-013 1.5883e-012 7.3128e-014 3.2071e-005 6.6267e-012 2.9973e-012 6.6477e-011 4.5518e-009 8.5965e-001 4.8201e-009 1.9343e-009 1.4149e-008 2.9258e-004 6.3165e-002 9.0788e-006 2.8154e-005 4.4031e-004 8.6707e-003 6.2890e-004 3.0642e-004 4.2716e-004 4.5588e-004 3.2839e-004 2.2073e-004 1.3467e-004 7.2671e-005 4.2792e-005 4.3147e-005 6.6720e-005 1.0716e-004 1.7334e-004 2.8820e-004 1.1279e-003 1.3521e-004 2.4278e-005 9.4413e-005 9.7947e-005 9.9767e-005 6.0371e-005 4.3672e-005 2.1272e-005 1.2858e-005 9.3291e-006 5.1002e-006 3.9835e-006 2.9374e-006 1.3310e-006 7.0154e-007 3.0943e-007 3.5093e-009 1.0988e-007 2.8374e-007 6.3442e-007 1.2289e-006 1.6284e-006 1.7896e-006 2.1111e-006 2.5725e-006 2.7954e-006 2.7394e-006 2.7241e-006 2.8653e-006 2.9517e-006 2.8105e-006 2.5543e-006 2.3812e-006 2.3202e-006 2.2531e-006 2.0783e-006 1.8296e-006 1.6074e-006 1.4591e-006 1.3451e-006
          43 2.4842e-013 1.7856e-013 4.2181e-011 5.5504e-010 3.1367e-012 2.6964e-008 3.1740e-007 8.9590e-010 2.1369e-005 5.6983e-009 2.5288e-010 3.6003e-009 1.9364e-009 2.7251e-005 1.9896e-010 4.2400e-009 1.1217e-009 9.0162e-009 5.7121e-005 2.0421e-010 2.0421e-008 4.7851e-009 5.6931e-012 9.4486e-005 1.5644e-007 1.3778e-006 6.0324e-006 3.6644e-005 1.8067e-004 1.2411e-004 5.6822e-004 3.0974e-003 6.8696e-003 2.2381e-003 1.0726e-002 1.7464e-002 5.4074e-003 8.0927e-004 9.6912e-003 1.2843e-002 4.9236e-003 2.9961e-005 5.7528e-003 1.1271e-002 9.3989e-003 4.1668e-003 3.6852e-006 1.0943e-002 5.4345e-001 2.9939e-001 3.2021e-002 1.5487e-003 6.2361e-004 2.4946e-003 2.3820e-003 9.2653e-004 7.4212e-005 2.8263e-005 1.3661e-004 1.3021e-004 7.7936e-005 2.5472e-005 1.5354e-006 1.2407e-006 5.7950e-006 7.5239e-006 4.5301e-006 1.7936e-006 5.4103e-007 2.5596e-008 5.9459e-008 9.4829e-008 6.0609e-008 6.7598e-008 7.3284e-008 4.2816e-008 2.7694e-008 4.4205e-008 6.0706e-008 3.4416e-008 5.1960e-009 1.2051e-011 2.2311e-012 5.5051e-013 1.0971e-009 5.2459e-009 5.3053e-009 8.5702e-010
          44 8.1910e-014 6.1809e-014 1.7780e-011 3.9496e-010 1.7716e-013 1.2147e-008 1.8081e-007 5.7422e-011 2.8308e-005 1.1353e-009 1.1700e-009 4.0333e-011 9.5496e-010 3.5814e-005 3.0114e-011 3.2165e-009 1.2346e-009 2.7165e-009 4.4536e-006 4.1635e-009 8.1029e-009 1.7179e-008 1.6267e-009 3.1881e-005 3.3728e-008 7.4564e-007 4.2667e-006 3.2469e-005 3.9010e-004 8.6980e-005 4.3923e-004 2.7097e-003 7.9689e-003 1.4760e-003 9.0113e-003 1.6806e-002 7.1030e-003 1.0249e-004 7.1308e-003 1.2379e-002 7.1271e-003 3.3388e-004 2.8945e-003 9.8083e-003 9.8737e-003 4.6523e-003 4.1731e-004 2.5264e-003 2.4852e-002 4.1604e-001 4.2356e-001 2.2760e-002 7.3916e-005 2.1021e-003 3.4617e-003 2.5049e-003 7.6496e-004 2.4635e-005 7.8667e-005 1.9157e-004 1.5884e-004 8.2827e-005 2.3004e-005 1.0295e-006 2.3402e-006 8.2611e-006 9.0714e-006 5.7624e-006 2.6272e-006 6.9476e-007 2.5912e-008 4.6832e-008 1.2038e-007 1.4970e-007 1.3611e-007 8.4314e-008 5.0152e-008 4.9241e-008 5.7836e-008 4.8360e-008 2.7129e-008 1.2446e-008 4.7591e-009 4.5338e-010 9.9962e-010 4.5736e-009 5.0814e-009 2.7489e-009
          45 4.9431e-014 3.9227e-014 1.8036e-011 7.3272e-010 2.6346e-012 1.4285e-008 2.7293e-007 7.4759e-010 7.2198e-006 9.4730e-010 1.6574e-009 1.1356e-009 1.5754e-010 2.0425e-006 8.4464e-010 2.0716e-010 4.4759e-009 1.7756e-009 2.7013e-005 2.5955e-009 2.0451e-009 6.2158e-009 3.0862e-008 3.7430e-005 3.1917e-008 3.0081e-007 2.7974e-006 3.4265e-005 8.2410e-004 6.4343e-005 3.3749e-004 2.4223e-003 9.4429e-003 8.8300e-004 7.3929e-003 1.5879e-002 8.5094e-003 4.2400e-005 4.7270e-003 1.1302e-002 8.6912e-003 1.5624e-003 9.0876e-004 7.2186e-003 1.0369e-002 5.9998e-003 1.1056e-003 4.2859e-004 7.8974e-003 3.3719e-002 2.9515e-001 5.4056e-001 1.1730e-002 5.6378e-004 4.1849e-003 4.2455e-003 2.4311e-003 5.8188e-004 8.3898e-007 1.4523e-004 2.5214e-004 1.8241e-004 8.5616e-005 2.0640e-005 4.0678e-007 3.5540e-006 1.0594e-005 1.1533e-005 7.3064e-006 3.3808e-006 9.6317e-007 4.7141e-008 6.0831e-008 1.8019e-007 2.4133e-007 2.3805e-007 1.5397e-007 7.9410e-008 5.9152e-008 6.2943e-008 5.4401e-008 3.3284e-008 1.8841e-008 1.1417e-008 4.2161e-009 3.1792e-012 3.0427e-009 5.7457e-009
          46 1.5298e-014 1.2933e-014 2.8909e-011 2.4973e-009 8.3252e-012 3.0720e-008 7.6749e-007 4.6380e-010 1.7748e-006 4.2901e-009 1.5725e-010 8.5529e-010 2.6673e-009 1.5397e-005 1.1123e-009 5.4594e-009 3.5962e-010 6.1679e-009 3.9956e-005 2.7194e-010 7.8760e-009 1.3361e-011 3.2287e-008 7.5477e-005 6.5693e-008 1.9645e-007 1.8505e-006 4.3385e-005 2.2063e-003 4.9436e-005 2.6742e-004 2.2332e-003 1.1681e-002 4.2396e-004 5.8624e-003 1.4524e-002 9.5844e-003 4.3698e-004 2.7926e-003 9.6080e-003 9.7658e-003 3.2123e-003 4.7312e-005 4.3764e-003 9.4521e-003 7.8505e-003 2.2857e-003 2.0042e-006 2.9466e-003 1.2774e-002 3.5644e-002 1.9338e-001 6.3769e-001 2.9912e-003 3.0311e-003 6.4846e-003 4.7490e-003 2.1992e-003 4.1064e-004 9.4731e-006 2.1925e-004 3.1484e-004 2.0032e-004 8.6838e-005 1.8887e-005 2.4923e-008 5.0896e-006 1.2871e-005 1.4734e-005 9.1438e-006 4.0796e-006 1.3648e-006 9.8825e-008 1.0049e-007 2.7942e-007 3.0798e-007 3.5009e-007 3.0042e-007 1.4981e-007 6.8835e-008 6.9181e-008 8.5531e-008 6.1898e-008 2.6801e-008 1.3803e-008 1.2584e-008 7.5417e-009 2.7072e-010
          47 1.9277e-013 1.6158e-013 9.1041e-011 2.3089e-008 1.5086e-011 1.7745e-007 5.9297e-006 2.1523e-011 1.8098e-005 2.3555e-009 1.8743e-010 1.4318e-011 2.4416e-009 3.0808e-005 5.9052e-011 3.7238e-009 2.0430e-009 1.3436e-009 9.9500e-007 1.9109e-009 5.2746e-010 7.4900e-011 5.9592e-009 4.4133e-004 5.6534e-008 2.1077e-007 1.4206e-006 1.1370e-004 1.2982e-002 3.2609e-005 2.1690e-004 2.2177e-003 1.6552e-002 5.6053e-005 3.9937e-003 1.1969e-002 9.4902e-003 9.9010e-004 1.4986e-003 7.8245e-003 1.0254e-002 5.2818e-003 2.6801e-004 1.8873e-003 7.2641e-003 8.6202e-003 4.2934e-003 2.9671e-004 9.4795e-004 6.0661e-003 1.5286e-002 3.2216e-002 1.1791e-001 6.9742e-001 1.0448e-005 6.7062e-003 8.5126e-003 4.9732e-003 1.9232e-003 2.8000e-004 3.6997e-005 2.8232e-004 3.6010e-004 2.1144e-004 8.4960e-005 1.6237e-005 8.3325e-008 6.9543e-006 1.5431e-005 1.7928e-005 1.1362e-005 5.1177e-006 1.8455e-006 1.8749e-007 1.0294e-007 3.7354e-007 4.3285e-007 5.2969e-007 5.3493e-007 3.2618e-007 1.6033e-007 1.3566e-007 1.6382e-007 1.4130e-007 8.1695e-008 5.1635e-008 5.0441e-008 4.5412e-008
