   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 4.1131e-002 5.1319e-002 6.9881e-004 3.3537e-002 1.6596e-002 1.2894e-002 3.2159e-002 1.7937e-003 3.9840e-002 4.6053e-004 4.1582e-002 5.7554e-003 4.1512e-002 1.5202e-002 4.4050e-002 2.9513e-002 5.6881e-002 7.8512e-002 3.5797e-001 9.6280e-002 6.8830e-004 1.2498e-003 3.2098e-004 2.2027e-005 8.2907e-010 6.1470e-007
          11 3.0718e-002 5.1636e-002 6.3382e-003 1.9191e-002 2.8572e-002 9.4980e-004 3.4160e-002 4.1274e-003 2.4939e-002 1.8666e-002 1.1658e-002 3.4714e-002 2.2223e-003 4.7650e-002 4.0605e-004 5.7189e-002 9.8152e-003 6.4345e-002 7.9972e-002 3.9929e-001 6.3540e-002 8.7589e-003 1.4267e-004 5.7908e-004 2.4805e-004 6.5837e-005
          12 2.2718e-002 4.8416e-002 1.4223e-002 7.6889e-003 3.2477e-002 1.8902e-003 2.2326e-002 1.8328e-002 5.3892e-003 3.2093e-002 3.0745e-004 3.1894e-002 1.1048e-002 1.9867e-002 3.2233e-002 4.9638e-003 5.4923e-002 1.4010e-003 6.0576e-002 1.0512e-001 4.3038e-001 1.7467e-002 2.1161e-002 2.1779e-003 8.5747e-006 3.8564e-005
          13 1.6700e-002 4.3218e-002 2.1446e-002 1.4302e-003 2.8785e-002 9.8878e-003 8.6304e-003 2.7101e-002 2.5500e-004 2.4913e-002 1.2904e-002 9.1845e-003 3.0655e-002 3.1985e-007 3.4620e-002 1.2250e-002 1.8171e-002 4.3663e-002 6.1647e-005 4.6182e-002 1.7019e-001 4.0622e-001 3.0055e-003 1.4613e-002 9.1705e-003 2.6338e-003
          14 1.2241e-002 3.7251e-002 2.6596e-002 4.6266e-005 2.1055e-002 1.8080e-002 9.9637e-004 2.5154e-002 7.5116e-003 9.7559e-003 2.4869e-002 3.5032e-005 2.5516e-002 1.2905e-002 8.2612e-003 3.3537e-002 1.2099e-003 2.9019e-002 3.0970e-002 1.3704e-003 2.3096e-002 2.9087e-001 2.6518e-001 7.0350e-002 1.3954e-003 5.7024e-004
          15 8.9690e-003 3.1308e-002 2.9350e-002 1.9467e-003 1.2813e-002 2.2603e-002 5.6898e-004 1.6638e-002 1.6757e-002 7.8650e-004 2.3588e-002 7.6886e-003 8.5500e-003 2.5734e-002 6.6576e-004 2.1760e-002 2.1280e-002 9.7351e-004 3.3075e-002 2.1079e-002 3.0271e-003 1.8937e-003 4.4355e-001 4.4909e-002 9.9598e-002 3.5638e-002
          16 6.5815e-003 2.5839e-002 2.9988e-002 5.4149e-003 6.2348e-003 2.2786e-002 4.5965e-003 7.6427e-003 2.1006e-002 1.2890e-003 1.3707e-002 1.7729e-002 1.1935e-004 2.1328e-002 1.2149e-002 3.2711e-003 2.7015e-002 8.5180e-003 6.1970e-003 3.1335e-002 1.5428e-002 6.2131e-003 1.8264e-002 4.4768e-001 4.7989e-002 1.8408e-004
          17 4.8456e-003 2.1055e-002 2.9037e-002 9.1311e-003 2.1011e-003 1.9795e-002 9.7141e-003 1.8591e-003 1.9285e-002 6.9719e-003 4.3158e-003 2.0409e-002 3.4296e-003 8.9324e-003 2.0881e-002 1.2429e-003 1.3158e-002 2.2182e-002 1.4611e-003 1.1326e-002 2.6294e-002 1.5092e-002 2.0184e-002 1.2018e-001 1.2508e-001 1.0781e-001
          18 3.5830e-003 1.7002e-002 2.7037e-002 1.2288e-002 2.5317e-004 1.5281e-002 1.3651e-002 4.7847e-006 1.4048e-002 1.2579e-002 1.7558e-004 1.5857e-002 1.0786e-002 9.6040e-004 1.8279e-002 9.8973e-003 1.4308e-003 1.9555e-002 1.3110e-002 3.3744e-005 1.3711e-002 2.0007e-002 2.4636e-002 7.4693e-002 1.5611e-001 1.9711e-002
          19 2.6632e-003 1.3645e-002 2.4449e-002 1.4518e-002 9.4687e-005 1.0618e-002 1.5523e-002 1.0235e-003 8.2186e-003 1.5288e-002 1.0036e-003 8.7664e-003 1.5284e-002 7.0910e-004 9.7651e-003 1.6226e-002 1.1413e-003 8.2462e-003 1.8650e-002 5.5612e-003 1.2472e-003 1.3360e-002 1.1329e-002 7.1011e-002 1.6123e-001 4.1736e-004
          20 1.9902e-003 1.0903e-002 2.1611e-002 1.5743e-002 9.4177e-004 6.6367e-003 1.5429e-002 3.3767e-003 3.6698e-003 1.4823e-002 4.2471e-003 3.1111e-003 1.5020e-002 4.7908e-003 2.6943e-003 1.5514e-002 6.9727e-003 8.8046e-004 1.3651e-002 1.3162e-002 1.5370e-003 2.5170e-003 1.2073e-002 4.6217e-004 2.1303e-001 2.3307e-002
          21 1.4940e-003 8.6778e-003 1.8742e-002 1.6044e-002 2.2066e-003 3.6741e-003 1.3930e-002 5.8030e-003 1.0223e-003 1.2263e-002 7.4940e-003 3.7456e-004 1.1545e-002 8.9246e-003 4.3609e-005 1.0381e-002 1.1628e-002 6.0314e-004 5.7023e-003 1.3980e-002 7.3683e-003 1.7223e-004 2.5680e-003 1.5005e-002 3.5295e-002 1.6789e-001
          22 1.1241e-003 6.8698e-003 1.5962e-002 1.5558e-002 3.4556e-003 1.7336e-003 1.1670e-002 7.5543e-003 5.0775e-005 8.9299e-003 9.4279e-003 1.3093e-004 7.2067e-003 1.0856e-002 9.0575e-004 4.9232e-003 1.2273e-002 3.9576e-003 8.8388e-004 9.5629e-003 1.0677e-002 3.3904e-003 3.7454e-006 9.0730e-004 5.2291e-002 1.4024e-001
          23 8.4998e-004 5.4274e-003 1.3417e-002 1.4533e-002 4.4368e-003 6.4141e-004 9.2473e-003 8.4040e-003 1.6372e-004 5.8398e-003 9.8406e-003 1.2092e-003 3.6500e-003 1.0493e-002 3.0970e-003 1.4304e-003 9.9251e-003 7.0705e-003 9.4407e-005 4.4530e-003 9.7990e-003 6.6816e-003 1.3307e-003 1.1197e-004 4.0364e-003 1.9972e-001
          24 6.5180e-004 4.3228e-003 1.1266e-002 1.3310e-002 5.1058e-003 1.4227e-004 7.0842e-003 8.5374e-003 7.7753e-004 3.4806e-003 9.2107e-003 2.6027e-003 1.4156e-003 8.8267e-003 5.0570e-003 9.2697e-005 6.6667e-003 8.3984e-003 1.5032e-003 1.2136e-003 6.8201e-003 7.6804e-003 3.6038e-003 6.1122e-004 2.1569e-003 1.2074e-001
          25 4.8523e-004 3.3238e-003 9.0570e-003 1.1489e-002 5.2233e-003 1.7042e-006 5.0754e-003 7.8063e-003 1.4243e-003 1.8073e-003 7.6754e-003 3.5751e-003 3.1922e-004 6.4574e-003 5.8885e-003 1.4872e-004 3.6620e-003 7.7193e-003 3.1308e-003 5.3354e-005 3.6484e-003 6.4687e-003 4.6772e-003 1.7500e-003 1.2730e-003 7.8562e-002
          26 3.5896e-004 2.5246e-003 7.1306e-003 9.5676e-003 4.9289e-003 3.7320e-005 3.5254e-003 6.6781e-003 1.8329e-003 8.4389e-004 5.9733e-003 3.9111e-003 1.0308e-005 4.3533e-003 5.6975e-003 6.9049e-004 1.7225e-003 6.1207e-003 3.9527e-003 1.4456e-004 1.5771e-003 4.5700e-003 4.4847e-003 2.4210e-003 4.9080e-004 4.5277e-002
          27 2.5709e-004 1.8468e-003 5.3676e-003 7.5261e-003 4.2555e-003 1.1334e-004 2.3396e-003 5.2988e-003 1.9055e-003 3.4290e-004 4.3263e-003 3.6402e-003 4.2974e-005 2.7127e-003 4.7996e-003 1.1200e-003 6.7528e-004 4.3210e-003 3.8542e-003 5.4815e-004 5.2315e-004 2.8230e-003 3.5707e-003 2.4481e-003 1.1136e-003 9.7207e-003
          28 1.7191e-004 1.2544e-003 3.7236e-003 5.3911e-003 3.2543e-003 1.5150e-004 1.4520e-003 3.7912e-003 1.6287e-003 1.2086e-004 2.8623e-003 2.8821e-003 1.3054e-004 1.5599e-003 3.5169e-003 1.1750e-003 2.1942e-004 2.7320e-003 3.0671e-003 7.4626e-004 1.2449e-004 1.5597e-003 2.4338e-003 1.9430e-003 1.0292e-003 5.4398e-003
          29 9.7404e-005 7.1815e-004 2.1615e-003 3.1954e-003 2.0106e-003 1.2444e-004 7.7564e-004 2.2372e-003 1.0719e-003 3.6602e-005 1.5950e-003 1.8059e-003 1.3807e-004 7.7827e-004 2.0886e-003 8.5414e-004 5.8696e-005 1.4566e-003 1.9051e-003 6.0508e-004 1.8786e-005 7.4224e-004 1.3557e-003 1.1899e-003 6.6883e-004 2.0862e-007
          30 2.2510e-005 1.6678e-004 5.0532e-004 7.5443e-004 4.8401e-004 3.3768e-005 1.7373e-004 5.2654e-004 2.6527e-004 5.6376e-006 3.6459e-004 4.3663e-004 4.0831e-005 1.6768e-004 4.9180e-004 2.1997e-004 8.0857e-006 3.2451e-004 4.5722e-004 1.6239e-004 1.2341e-006 1.5517e-004 3.0800e-004 2.8286e-004 1.6464e-004 4.4593e-005
          31 6.6819e-006 4.9535e-005 1.5019e-004 2.2446e-004 1.4430e-004 1.0192e-005 5.1392e-005 1.5660e-004 7.9316e-005 1.5927e-006 1.0809e-004 1.3022e-004 1.2426e-005 4.9384e-005 1.4626e-004 6.6033e-005 2.2487e-006 9.5925e-005 1.3624e-004 4.8946e-005 3.0009e-007 4.5536e-005 9.1231e-005 8.4191e-005 4.9202e-005 1.4799e-005
