   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13
          11 1.0515e-008 6.6327e-008 5.8622e-008 4.9628e-008 3.4176e-007 1.2179e-006 6.0473e-006 1.9655e-004 1.1776e-002 2.0101e-001 3.2819e-001 6.4729e-002 1.5224e-002 6.2893e-002
          12 1.3634e-010 1.0635e-008 7.0342e-008 4.7933e-008 4.4975e-008 4.1865e-007 1.1658e-006 1.3656e-005 6.3250e-004 2.4977e-002 2.6296e-001 1.9830e-001 1.3857e-001 4.1600e-003
          13 5.9716e-010 1.1907e-009 1.4084e-008 5.8722e-008 1.0362e-008 1.3690e-007 4.7019e-007 6.9768e-007 3.9861e-005 2.0036e-003 5.2026e-002 3.1238e-001 5.5773e-002 1.5803e-001
          14 1.4585e-010 5.8039e-010 8.1839e-009 1.9974e-008 3.2518e-008 5.9759e-009 2.8752e-007 7.1857e-007 8.0077e-008 1.4563e-004 6.3912e-003 1.0427e-001 2.9688e-001 2.7373e-003
          15 8.4904e-010 3.3595e-010 6.5589e-009 2.5802e-008 5.0137e-008 1.4779e-008 2.3946e-009 2.7879e-007 9.6302e-007 1.4606e-006 6.2671e-004 2.0464e-002 1.8597e-001 1.5091e-001
          16 3.0377e-009 5.2692e-009 1.6362e-011 1.9143e-008 4.3119e-008 3.5199e-008 2.1659e-009 1.2187e-008 3.4207e-007 1.7250e-006 2.6691e-005 2.9555e-003 6.1789e-002 2.3917e-001
          17 3.2646e-009 7.6838e-009 5.4534e-009 1.0127e-009 1.7485e-008 6.2166e-008 1.5055e-008 1.4681e-009 3.3104e-008 3.3225e-007 4.3940e-006 2.5066e-004 1.4164e-002 1.5619e-001
          18 1.0642e-009 3.6854e-009 8.2366e-009 2.8371e-009 4.2459e-009 3.5119e-008 7.0203e-008 1.9182e-008 1.9412e-008 6.7321e-008 4.2807e-007 2.4568e-005 2.1825e-003 6.6344e-002
          19 3.9893e-013 5.1506e-010 3.7773e-009 4.5413e-009 6.9067e-010 9.1601e-009 5.4097e-008 4.9941e-008 7.5284e-009 3.9602e-008 3.0323e-008 1.5678e-008 2.9715e-004 2.0271e-002
          20 4.6319e-010 4.0887e-012 8.0229e-010 2.0225e-009 1.1655e-012 2.7240e-009 1.5648e-008 3.3868e-008 3.5324e-008 4.0640e-010 1.2800e-007 2.1120e-007 1.9628e-005 5.0024e-003
          21 8.3849e-010 9.2360e-011 1.5846e-010 7.5562e-010 6.2130e-010 1.5602e-009 5.1425e-009 2.1212e-008 2.4784e-008 8.9965e-009 2.6804e-011 3.5850e-007 1.8019e-006 8.6304e-004
          22 6.7819e-010 5.9014e-011 1.2816e-010 6.5227e-010 1.7386e-009 6.6541e-010 4.6267e-009 1.8545e-008 1.8325e-008 1.1020e-008 1.0690e-008 9.2077e-009 3.4584e-007 1.1781e-004
          23 3.6376e-010 1.4045e-011 2.1806e-010 9.6815e-010 2.3933e-009 3.0441e-011 4.8454e-009 1.6268e-008 1.9631e-008 1.6137e-008 3.1527e-010 2.2990e-008 3.7287e-009 6.5978e-006
          24 1.4991e-010 1.3916e-012 2.9761e-010 1.3321e-009 2.4259e-009 2.0855e-010 3.5651e-009 1.1917e-008 2.0794e-008 2.1614e-008 7.8292e-011 1.2380e-010 3.4359e-008 2.3425e-007
          25 4.7314e-011 1.6928e-013 2.9920e-010 1.4936e-009 2.0958e-009 8.6842e-010 1.6746e-009 7.1787e-009 1.8441e-008 2.2451e-008 1.4422e-009 3.9685e-009 4.2413e-008 4.6807e-007
          26 9.8294e-012 8.9878e-013 2.3187e-010 1.3921e-009 1.6461e-009 1.4652e-009 3.9416e-010 3.6274e-009 1.3771e-008 1.8843e-008 1.0060e-008 2.9356e-010 7.0773e-010 1.3269e-008
          27 6.5146e-013 4.5273e-012 1.4219e-010 1.1154e-009 1.2173e-009 1.7188e-009 2.6994e-012 1.5749e-009 9.0578e-009 1.3771e-008 1.9683e-008 1.9594e-009 1.3070e-008 3.2958e-008
          28 1.9438e-013 1.1251e-011 6.8813e-011 7.8768e-010 8.6018e-010 1.6265e-009 1.2422e-010 6.0001e-010 5.4807e-009 9.3034e-009 2.2553e-008 6.3238e-009 2.3324e-008 4.2734e-010
          29 9.0190e-013 1.7432e-011 2.5578e-011 4.9767e-010 5.7804e-010 1.3108e-009 3.2217e-010 2.0501e-010 3.1387e-009 5.9807e-009 1.8954e-008 7.3887e-009 1.6722e-008 1.3620e-008
          30 1.0103e-012 1.8506e-011 7.0294e-012 2.8050e-010 3.5708e-010 9.0088e-010 3.7328e-010 6.4667e-011 1.6941e-009 3.5921e-009 1.2733e-008 5.5822e-009 8.1610e-009 1.1150e-008
          31 6.5684e-013 1.3133e-011 1.4323e-012 1.3354e-010 1.8485e-010 4.9316e-010 2.6450e-010 1.9245e-011 8.0060e-010 1.8368e-009 6.7235e-009 3.0599e-009 3.2099e-009 4.3628e-009
          32 2.5755e-013 5.4980e-012 2.4810e-013 4.6143e-011 6.7029e-011 1.8308e-010 1.0950e-010 5.0767e-012 2.7767e-010 6.6352e-010 2.4396e-009 1.1211e-009 9.8377e-010 1.1919e-009
